panel_id,arm,behaviour_cluster,strict_rows,exact_identities,economic_hypotheses,development_survivors
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:a2a481a35359fe27f8c78c5d,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:a9d0650fe98d2e0c3806c070,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:b2b81db47e001a51ff43f36d,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:b73ff6312cf8d8509015cddb,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:bae6a2f500ec5afbcef71d51,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c16abd78094f7fec5c85f59f,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d6788012103212c5b02e741b,1,1,1,0
bbo_micro,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e514a1f13c5fd4847bd07de5,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:0bfb105c96e17a4011c13c66,3,3,2,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:13be58ff7e13ddab0923e279,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:1c2e1f46685cf72a6d4defc8,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:1f47a28426d776d1649498bd,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:31c90173e2eafdabe905fb25,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:3a54b46e8a8c5e25b784b4cb,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:5004da6cb101a903696f9076,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:52e5cfc516e16d5dfdefd946,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:5a24405d2960e78bd746ad01,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:5cad6e8f4273b50026fda9c1,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:661e3bf61edace7d9c2851fb,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:6fcfb1df130462d09cccd5c4,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:7bab8bc0ad3ded7807c69a9a,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:7c99a3c75a400c74ebe565a9,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:82adb27f91589bf10870c2bb,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:8e9da3a2e1beeaeb2ad74e61,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:8edf19a41db35ea074fee44c,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:905b0fcb1c8298113ac77348,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:989ab57de05c4eaf70be741e,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:9a599c9ea4c6f924af8bba34,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:ad0ed8d7c2a60f8f1a3fce85,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:b73ff6312cf8d8509015cddb,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:bc72bb440d68229b0e295ecb,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:c00770e3044c6e80926f8488,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:c16abd78094f7fec5c85f59f,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:c44b3138cec46673d7b51f5a,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:d6788012103212c5b02e741b,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:dd299576b6e7edd367e4034d,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:ed417ad1753f6d2cdf9ca334,1,1,1,0
bbo_micro,STRATIFIED_ADMISSION,behaviour-cluster:f67f4973b99d8f6f17f36322,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0010d41d8fb5c30a158f503a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:00e7a7b31c8e1b05f2487d30,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0267fd6a50f174def1aabf70,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:03f4b70cf92a4180266e8ff1,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:043f4fbd137aaf92488add0b,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:055151d7039f3dbc40060910,16,16,11,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0703f9d298d14eb28e43c104,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:08d34de223ce14b0d9905482,7,7,7,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:092a140fca35b8931bb1217a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0cfa3cb89b8f7615128acfcb,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:0f0abb3627297ba6786b8ecc,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:117fe816b003f319b6d20fb4,3,3,3,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:12deec75a901ad877854efec,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:12e4d4a9a4e60e6fdeaf6aba,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:151ecd309d1cf98fed322813,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:16374465a7b7de54dace1bb7,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:18c162dfc75330ef5e920a9d,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:190eca88770f148dd217a8b4,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1ccc99922caaca238bb1ecd1,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1cea68ec212be4166c5d4874,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1cf1bdaf15eef16388eac95c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1f5ab060567c99182744ca2c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:1f683df2e7d031a7befd7502,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:2041e14342e3005c1a6b43f9,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:21081bcd8bbdf7ee760c3b2a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:237ff9f5f44b0e804af56664,3,3,3,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:2bb7bd4a14e455d70e49b446,5,5,4,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:2d5f339afd4f15064913ec99,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:2d8267ae6f806ece516fc6c4,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:2db7f0451b8fe62dd7c48d83,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:2f501f73085b28e756574853,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:2f878fd111cff3fb70966084,7,7,5,5
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:2fafe54935c55f834a674acc,2,2,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:31228eb114dbef1b073326a1,13,13,11,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:363af4581f1a8c151a0a00d7,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:36f46807f80025cda83601b7,2,2,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:38567bdc6e34d164f04c7169,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:396aec6fb08a6b38ddb59e1f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:39e7e7b376919995399f3e5c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:3bd5e1f2e88964905e1e0c32,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:3f9684e89326cf98733cdb0f,3,3,3,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:42a608db51b8230a88309e12,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:42b644ae57657777180d7d33,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:431a43c8f5a178ae8c9030fd,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:45897d95bad5d5a0628feb59,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:4641dc96d94c795942b910d9,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:485c35df74009cf29b882cf3,16,16,9,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:49d744e260f2282a6d754f9f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:4a8b61d7caf8a28d186aeac0,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:4c4a29305e145b1abe5ca87f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:4ce86f7fce394d4f64e740a8,2,2,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:4e2022cd07a626997ab6fa93,3,3,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:508da70a5a14a94262025346,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:518133dcc6474507957caa08,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:51b23046c33654eba4492f82,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:521696fbe39d5c32687efd73,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:57e655c061d061fef7b241ce,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:58b33803c24dfc5bdd17aadb,4,4,4,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:5934a91c6b91edf0cfd8a04c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:5d82b631171f51a74c8fb6f0,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:5e3daa68fb8663051be0d672,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:5e6470c4e0f51a84f8810e6f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:60015ba5c925798591e58a4f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:6343cc4d1bc59b70f758a7ec,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:63bda607a137607ec655718a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:64468b96f06f6e0bc42a7328,2,2,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:667723bc832a58dac705e933,6,6,5,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:6819457944f2d0e55864cbd0,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:690d6fbf6b42b3acd05d488e,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:694e2daeb992e5563f8f33b6,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:6a4c6d8e3da8cdb8d1516eb5,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:6a6cfdc53e80e42a78c2ed45,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:6cf685f98233d43fe749bfbd,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:7133f502d75de9ba028a3f1a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:71630a3abb09444788a9c691,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:734ed918e6495746c26e7052,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:73a2dd97442b30e7e5842d93,3,3,3,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:74dec84fcedd939190be54f3,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:75244c4ab606ce034d417f37,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:7709e93f63f5d2694c0d07b8,10,10,7,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:7b2f6bd3cceb20a89fe334a7,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:7b3a846c24701a23f205b09e,3,3,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:7c05dfac8bb54220362546ea,3,3,3,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:7cadc371ab1bc2d211923b67,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:805fadbd415ba58fda8a6c9a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:8255149e76344febaa435bd3,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:8403baede25bb38dbd936e14,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:873509702632a152e3f7d605,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:87421ba15591790ac888d423,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:87a0f3c28f5f2999601ce0b4,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:88970189c1d48555851b184a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:88fa5727880036eb533b182d,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:8d6280a62b7e8bf045a6ae8f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:8eadb1c41d8d3c4a3206d36d,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:8fff56343de589057e57cfec,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:958a0780beb92c65e488da13,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:981b2df4164e7ca9fed8eb21,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:9a3703919672a1591e862e68,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:9a485aea3a2fd5e295b51f26,2,2,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:9a491f16841ea9d1f015d43d,4,4,4,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:9bac67e1a9071153d880bf65,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:9ced779b81d4a906f5a2ce19,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:9d08ccf974e04a374d514f81,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:9ddcb14e8a835194326b3a88,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:9f5832f1e523640c0e57234d,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:a2d24d1fa3e18c80fe224ad0,2,2,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:a331042f8422d58c55656f66,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:a534334a25dfe587aac0f33c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:a92eae9a3653c11366c9d54e,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:af7d99bd67d95f3b80ed1953,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:b92df6389f3479cad486539a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:bc0ec3853a23eb009bf4d778,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:bf5b6b786215e89b766e160d,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c3bbdb747c662f6110a54187,2,2,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c52ddddb5dfac086067a9552,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c7ec5a2849d08707eb530160,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c830ba204087209f0dbe7cdf,3,3,2,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:c8a1d57d17272426168d634a,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ca9e34d2bcd27aa4df96bfae,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cb76a10fac2c6ec87bd594d8,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cc9bb175f49a0526cd6048a6,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cddeef3aa9fa09824ae28b60,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cf4653eb970ace7b24a5af71,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cf5addfb47a993acd6047e4e,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:cf80df52111c3fc1934089f8,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d21a6f19f644d43ee1048cc1,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d2efa9de0000425217edadf7,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d34c1b7ead043411485d0ef5,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d3ee23fb350b9256f9d301e8,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d6768fa9d9e38da2b7798e8a,16,16,7,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:d9a531d83c321a96ea29affd,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:db1d802dc668bc39a2cba265,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:dc18f994e0dbdecf88cc4d66,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:dfbc56e3f761dc37d372ab5c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e02168cf12df2f0aa40864a3,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e02ddcdd05b722411dcd5477,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e1e71b7fa1dc191cb1322d50,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e1f408486c8fdc0d32b6de51,3,3,3,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e53c28a614881a3afb9bd8d3,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:e85c976dbe4b4d1277d22644,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,13,13,10,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:f0ca9493d9c544725b9abe0f,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:f223c64206eabaa08c4994ec,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:f2ae3d35fbfe5e574308035d,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:f31c615a20a91b6be205ea50,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:f7e1843657722bbe0e3dc8c6,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:f90724e69890bae9112785cd,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:fbabb8d70478124130cda020,6,6,6,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:fc7b352393a47319e9c5371c,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:fddb5df55aab54e408cd3164,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ff0d94826764cc4b920bb224,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ff3f2fe136d2891b1fb39e3b,1,1,1,0
main,GLOBAL_TOP_K_CONTROL,behaviour-cluster:ff6d424cf7ee6036e86a9284,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:00e7a7b31c8e1b05f2487d30,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:0267fd6a50f174def1aabf70,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:03db701942df4004e757b620,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:047fbe827d5a6c7c109adad2,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:04d0dd4a323a393800a8355b,4,4,3,0
main,STRATIFIED_ADMISSION,behaviour-cluster:055151d7039f3dbc40060910,13,9,9,0
main,STRATIFIED_ADMISSION,behaviour-cluster:0824c1246b696cdde09226f2,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:08d34de223ce14b0d9905482,32,16,16,0
main,STRATIFIED_ADMISSION,behaviour-cluster:0b48015aac9b73c11bcbf0d4,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:108bd2b4ef3fb8a6db357412,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:12cc61052051aa891f0203cd,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:12e4d4a9a4e60e6fdeaf6aba,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:14677f2b2c749972dd382376,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:151ecd309d1cf98fed322813,3,1,3,0
main,STRATIFIED_ADMISSION,behaviour-cluster:180d8e5983c99d7be6cb8651,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:18c162dfc75330ef5e920a9d,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:1aa42d54be8deaa18e18fd6b,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:1adaae8867b4e52f9c0ada21,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:1ccc99922caaca238bb1ecd1,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:23517e2bd9f013cdc18a1da5,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:236cfc95fa3bafb4e9543829,3,1,3,0
main,STRATIFIED_ADMISSION,behaviour-cluster:237ff9f5f44b0e804af56664,3,3,3,0
main,STRATIFIED_ADMISSION,behaviour-cluster:272ad58697ea5803fc79c84d,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:2c3995b00edcb79c1a5d2d96,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:2d5f339afd4f15064913ec99,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:2db7f0451b8fe62dd7c48d83,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:2f501f73085b28e756574853,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:3014cb210f1dc60391f91c1b,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:31228eb114dbef1b073326a1,16,10,14,0
main,STRATIFIED_ADMISSION,behaviour-cluster:3196f4abc77bbe21348f902e,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:3335b47241b3a1f99d39e760,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:3499bb61443ec4c3c3d80913,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:363af4581f1a8c151a0a00d7,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:36790f888f24d8b5eaf211d3,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:36f46807f80025cda83601b7,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:390857a57433c199893005a3,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:3bd5e1f2e88964905e1e0c32,2,1,2,0
main,STRATIFIED_ADMISSION,behaviour-cluster:4349ff59c2ee31508f04831b,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:485c35df74009cf29b882cf3,20,11,13,0
main,STRATIFIED_ADMISSION,behaviour-cluster:495286d2c12df7791db2b4e0,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:49d744e260f2282a6d754f9f,1,1,1,0
main,STRATIFIED_ADMISSION,behaviour-cluster:4a0dca99911defba11e24008,1,1,1,0
