cell_id,generated,unique_expr,simplified_unique,unique_expr_ratio,simplified_unique_ratio,zero_activity_predicted,zero_activity_predicted_share,unsupported_operator_count,may_dependency_count,liquidity_volatility_motif_share,feature_family_combo_count,operator_motif_count,horizon_class_count,engine_mix_count
C0632,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0633,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0634,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0635,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0636,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0637,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,5,1,1,7
C0638,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0639,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0640,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0641,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0642,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0643,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0644,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0645,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0646,512,352,352,0.6875,0.6875,0,0.0,0,0,0.0,1,1,1,7
C0647,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0648,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0649,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0650,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0651,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0652,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0653,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0654,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0655,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0656,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0657,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0658,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0659,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0660,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0661,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0662,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0663,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0664,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0665,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0666,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0667,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0668,512,352,352,0.6875,0.6875,0,0.0,0,0,0.06640625,19,1,1,7
C0669,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0670,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0671,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0672,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0673,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0674,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0675,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0676,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0677,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0678,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,5,1,1,7
C0679,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0680,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0681,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0682,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0683,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0684,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0685,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0686,512,308,308,0.6015625,0.6015625,0,0.0,0,0,1.0,1,1,1,7
C0687,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0688,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0689,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0690,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0691,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0692,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0693,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0694,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0695,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0696,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0697,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0698,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0699,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0700,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0701,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0702,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0703,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0704,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0705,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0706,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0707,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0708,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0709,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0710,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0711,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0712,512,352,352,0.6875,0.6875,0,0.0,0,0,0.06640625,19,1,1,7
C0713,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0714,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0715,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0716,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0717,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0718,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0719,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0720,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0721,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0722,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0723,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0724,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0725,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0726,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0727,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0728,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0729,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0730,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0731,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0732,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0733,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0734,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0735,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0736,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0737,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0738,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0739,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0740,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0741,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0742,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0743,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,5,1,1,7
C0744,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0745,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0746,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0747,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0748,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0749,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0750,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0751,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0752,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.201171875,5,1,1,7
C0753,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0754,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0755,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0756,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0757,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0758,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0759,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0760,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0761,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0762,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0763,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0764,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0765,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0766,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0767,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0768,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0769,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0770,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0771,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0772,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0773,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0774,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0775,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0776,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0777,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0778,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0779,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0780,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0781,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0782,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0783,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0784,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0785,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0786,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0787,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0788,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0789,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0790,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0791,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0792,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0793,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0794,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0795,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0796,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0797,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0798,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0799,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0800,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0801,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0802,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0803,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0804,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0805,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0806,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0807,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0808,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0809,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0810,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0811,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0812,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0813,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0814,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0815,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0816,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0817,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0818,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0819,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0820,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0821,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0822,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0823,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0824,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0825,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0826,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0827,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0828,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0829,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0830,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0831,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0832,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0833,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0834,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0835,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0836,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0837,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0838,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0839,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0840,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0841,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0842,512,456,456,0.890625,0.890625,0,0.0,0,0,0.201171875,5,1,1,7
C0843,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0844,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0845,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0846,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0847,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0848,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0849,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0850,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0851,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0852,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0853,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0854,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0855,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0856,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0857,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0858,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0859,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0860,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0861,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0862,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0863,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0864,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0865,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0866,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0867,512,352,352,0.6875,0.6875,0,0.0,0,0,0.0,1,1,1,7
C0868,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0869,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0870,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0871,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0872,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0873,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0874,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0875,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0876,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0877,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0878,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0879,512,456,456,0.890625,0.890625,0,0.0,0,0,1.0,1,1,1,7
C0880,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0881,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0882,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0883,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,3,1,1,7
C0884,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0885,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0886,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0887,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0888,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0889,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,5,1,1,7
C0890,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0891,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,5,1,1,7
C0892,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0893,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0894,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0895,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0896,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0897,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0898,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0899,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0900,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0901,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0902,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0903,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0904,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0905,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0906,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0907,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0908,512,308,308,0.6015625,0.6015625,0,0.0,0,0,1.0,1,1,1,7
C0909,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0910,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0911,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0912,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0913,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0914,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,5,1,1,7
C0915,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0916,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0917,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0918,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0919,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0920,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0921,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0922,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0923,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.06640625,19,1,1,7
C0924,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0925,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0926,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.201171875,5,1,1,7
C0927,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0928,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0929,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0930,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0931,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,3,1,1,7
C0932,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0933,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0934,512,470,470,0.91796875,0.91796875,0,0.0,0,0,0.0,1,1,1,7
C0935,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,5,1,1,7
C0936,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0937,512,456,456,0.890625,0.890625,0,0.0,0,0,0.0,1,1,1,7
C0938,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0939,512,101,101,0.197265625,0.197265625,0,0.0,0,0,1.0,1,1,1,7
C0940,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0941,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0942,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0943,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0944,512,308,308,0.6015625,0.6015625,0,0.0,0,0,0.0,1,1,1,7
C0945,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.0,1,1,1,7
C0946,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
C0947,512,159,159,0.310546875,0.310546875,0,0.0,0,0,0.06640625,19,1,1,7
C0948,512,101,101,0.197265625,0.197265625,0,0.0,0,0,0.0,1,1,1,7
