candidate_id,objective_family,split,control_variant,oriented_original_abs,oriented_control_abs,control_ratio,control_dominates
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0001217793853298,9.999570425080856e-05,0.8211217685160965,False
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0009249394779616,0.0007814599138533,0.8448768081296485,False
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0009249394779616,0.0003126317014639,0.33800233303143673,False
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0009249394779616,0.0001741869889715,0.18832258014911066,False
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,0.0009249394779616,0.0031749783371077,3.432633607665639,True
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,0.0009249394779616,0.0006790829734185,0.7341917926512084,False
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0010277715059407,0.0014042313821373,1.3662875201546218,True
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0010277715059407,0.0019538503587654,1.901055193174554,True
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0010277715059407,5.064789314608104e-05,0.04927933188780513,False
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0010277715059407,0.0030802856215473,2.997052947802802,True
a7al2z1_5d8b43fa29769147,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0010277715059407,0.0004926943302861,0.47938119264665363,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,,,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,,,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,,0.0026938351406375,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,,,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,,0.0002475695458167,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,,,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,,,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,,0.0003937582143687,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,,,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,,0.0001607498910681,,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0018428639854962,0.0015334003680789,0.832074629569596,False
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0018428639854962,0.0045732444457431,2.481596298878092,True
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0018428639854962,0.0031703641464087,1.7203462498373499,True
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0018428639854962,0.0072561037110214,3.9374059985591714,True
a7al2z1_902f31baa5005418,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0018428639854962,0.0007254695675924,0.3936641951343272,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,,,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,,,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,,0.0004344431390367,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,,,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,,2.3424056012009844e-05,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,,,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,,,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,,0.0025821300415587,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,,,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,,0.0005821735676847,,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0096410052784497,0.0009220909315387,0.09564261245658967,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0096410052784497,0.000932081747479,0.09667889608591536,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0096410052784497,0.0039558121845875,0.41031117298834274,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0096410052784497,2.1767975142527494e-05,0.002257853254285101,False
a7al2z1_b7d8223ba0236850,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0096410052784497,0.0021348483172832,0.22143420272315104,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,0.0016667866328703,0.0026514960391311,1.5907831193516804,True
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,0.0016667866328703,0.0033472478005395,2.0082041303483167,True
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,0.0016667866328703,0.0008285814904466,0.49711311220425153,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,0.0016667866328703,0.0006558910384792,0.39350629861346975,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0016667866328703,0.0006878576930882,0.41268491090768494,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0051143226737967,0.0038540646232801,0.7535826089007742,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0051143226737967,0.0008289468767091,0.16208341349993818,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0051143226737967,0.0023476109972923,0.4590267660115221,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,0.0051143226737967,0.0017013422269436,0.33266227718881514,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,0.0051143226737967,0.0001428305836323,0.02792756592463248,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0003805336196321,0.0048070916058986,12.632501723621942,True
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0003805336196321,0.0013064766928762,3.43327534145157,True
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0003805336196321,0.0011362652417543,2.985978591991009,True
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0003805336196321,9.450695855424932e-06,0.02483537687041126,False
a7al2z1_d0cb162ee47ff62d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0003805336196321,0.0015529920542482,4.081090274624442,True
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,0.0024261522191886,0.0010574309526473,0.43584691194724223,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,0.0024261522191886,0.0006180516901257,0.2547456360064665,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,0.0024261522191886,0.0005081584247674,0.20945034724051567,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,0.0024261522191886,0.0009318587569188,0.3840891554737031,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0024261522191886,1.4800123434136832e-05,0.0061002452018804375,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0034957153738564,0.003345603968079,0.9570584587921412,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0034957153738564,0.0023234550969243,0.6646579736728144,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0034957153738564,0.0040838833053715,1.1682539533721377,True
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,0.0034957153738564,0.0018646790219894,0.533418434445458,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,0.0034957153738564,0.0005287061785045,0.15124405792833254,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.006245024900527,0.0004105596882187,0.06574188169915127,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.006245024900527,0.0041548570481935,0.6653067224508398,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.006245024900527,0.0002210897566665,0.03540254205357017,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.006245024900527,0.0004932837735389,0.07898827969401262,False
a7al2z1_e2abe5031d2b5181,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.006245024900527,0.0001996696289454,0.0319725913228225,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,0.0024470844430682,0.0015065208027293,0.6156390748986154,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,0.0024470844430682,0.0015989701338742,0.6534184541132473,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,0.0024470844430682,0.0007977631450562,0.3260055644242295,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,0.0024470844430682,0.0005532544732172,0.22608720135686008,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0024470844430682,0.0003471471932182,0.1418615504673555,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0022761331078204,0.0022066827879914,0.9694875841881213,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0022761331078204,0.0017925812044655,0.7875555248972483,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0022761331078204,0.0001786779677603,0.0785006672704656,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,0.0022761331078204,0.0003516912419106,0.15451259889074576,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,0.0022761331078204,0.0002586528000396,0.11363693939994708,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0026348711619251,0.0042128319778445,1.5988758914369474,True
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0026348711619251,0.0020081359410951,0.7621381910863179,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0026348711619251,0.0025499581740873,0.9677733814598507,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0026348711619251,0.0001348432400359,0.05117640740254651,False
a7al2z1_0025716230424fb7,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0026348711619251,0.0010742659616047,0.40771100201340227,False
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,0.0012612778496569,0.0039528080621011,3.133970887680589,True
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,0.0012612778496569,0.0008415699153523,0.6672359429615201,False
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,0.0012612778496569,0.0006458889007543,0.5120908933190244,False
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,0.0012612778496569,0.0026226897667396,2.079390966433795,True
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0012612778496569,0.0006230340107287,0.4939704688369666,False
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0014604747220725,0.0071526917269592,4.897511486408411,True
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0014604747220725,0.0028051918975096,1.9207397807809141,True
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0014604747220725,0.0018513943732654,1.2676661535354492,True
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,0.0014604747220725,0.000131678983538,0.09016176832635606,False
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,0.0014604747220725,0.0015464480932633,1.0588667300374763,True
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0073571738195083,0.0246607826040963,3.3519369270175066,True
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0073571738195083,0.0059820692792466,0.8130933733527582,False
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0073571738195083,0.002041793661568,0.27752418410368057,False
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0073571738195083,0.0003126184319703,0.04249164687958849,False
a7al2z1_0313bc007ac9963d,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0073571738195083,0.0001341974919757,0.018240359038393467,False
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,0.0012548740394627,0.0027693599950198,2.2068828487403866,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,0.0012548740394627,0.0014533292003781,1.1581474751046508,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,0.0012548740394627,0.0001699325012691,0.13541797497210165,False
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,0.0012548740394627,0.0002989675080586,0.23824503388930496,False
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0012548740394627,0.0006930678231989,0.5523007101937109,False
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0003815078871141,0.0043142515318465,11.308420291075684,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0003815078871141,0.0020330378223882,5.328953584071426,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0003815078871141,0.0019679765469062,5.15841641385942,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,0.0003815078871141,1.3710794727438822e-05,0.03593843060795817,False
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,0.0003815078871141,0.0006632686101673,1.7385449490561435,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0021482487604689,0.0092773253047664,4.318552616197684,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0021482487604689,0.0018254559889912,0.8497414371102704,False
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0021482487604689,0.0022981424518075,1.0697748296644578,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0021482487604689,0.0039256810319327,1.827386615633768,True
a7al2z1_23cc7365fa741d7c,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0021482487604689,0.0004089797600664,0.1903782129855072,False
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,0.0022433185851274,0.0033895965092743,1.5109742021246626,True
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,0.0022433185851274,0.0002975207920684,0.13262529630917472,False
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,0.0022433185851274,0.0003418982891261,0.1524073715578313,False
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,0.0022433185851274,0.0008324761778679,0.37109137479936805,False
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0022433185851274,0.0002955962634038,0.13176740270576096,False
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0002175994348221,0.0080119348241153,36.81964905223911,True
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0002175994348221,0.0014759120111126,6.782701491477874,True
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0002175994348221,0.0012560105498678,5.772122298454776,True
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,0.0002175994348221,0.0023679822151806,10.882299474337152,True
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,0.0002175994348221,4.981811105753753e-05,0.22894411972286,False
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0038578207119248,0.0195736179002382,5.073750016358911,True
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0038578207119248,0.0051786452992062,1.3423758349367134,True
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0038578207119248,0.0019071463231475,0.49435846441810377,False
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0038578207119248,0.0025618597250581,0.664069151046654,False
a7al2z1_2877ae50ae09b29b,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0038578207119248,0.0011896210327632,0.30836607545964906,False
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,0.0008286294413723,0.0012684906659053,1.5308298288370519,True
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,0.0008286294413723,0.0026912706167933,3.247857826939222,True
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,0.0008286294413723,0.0012420896609645,1.4989687777777543,True
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,0.0008286294413723,0.0018491860791963,2.231620054597442,True
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0008286294413723,0.0005436803162166,0.6561199603482669,False
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0019014391992016,0.0028870132141663,1.518330544241717,True
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0019014391992016,0.0050630269177171,2.662734059465602,True
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0019014391992016,0.0016117627343292,0.8476541006443787,False
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,test_2025H2,symbol_shuffle,0.0019014391992016,0.003326337527739,1.749378854257188,True
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,test_2025H2,same_family_random,0.0019014391992016,0.0002855176210543,0.15015869094009773,False
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_future_24h,0.0079373830986209,0.0089441884325633,1.1268434849915874,True
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,wrong_lag_stale_168h,0.0079373830986209,0.0051484784634509,0.6486367609427135,False
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,time_shuffle,0.0079373830986209,0.0022520674009011,0.28372920557310516,False
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,symbol_shuffle,0.0079373830986209,0.000494782669647,0.06233574258661739,False
a7al2z1_2d8189ddb782e0f0,Z0_funding_basis_premium_dislocation,recent_oos_2026JanApr,same_family_random,0.0079373830986209,0.0007075070759682,0.0891360625003885,False
a7al2z1_1fa487e13f578276,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_future_24h,0.0012924681593302,0.0025831725667978,1.998635361459493,True
a7al2z1_1fa487e13f578276,Z0_funding_basis_premium_dislocation,validation_2025H1,wrong_lag_stale_168h,0.0012924681593302,0.0001455864192683,0.11264217088624273,False
a7al2z1_1fa487e13f578276,Z0_funding_basis_premium_dislocation,validation_2025H1,time_shuffle,0.0012924681593302,0.0002676321030568,0.20707055808283573,False
a7al2z1_1fa487e13f578276,Z0_funding_basis_premium_dislocation,validation_2025H1,symbol_shuffle,0.0012924681593302,0.0011795697935567,0.9126490157931568,False
a7al2z1_1fa487e13f578276,Z0_funding_basis_premium_dislocation,validation_2025H1,same_family_random,0.0012924681593302,0.0001559323189086,0.12064693260173567,False
a7al2z1_1fa487e13f578276,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_future_24h,0.0004965398282594,0.0031324808429171,6.30861949966407,True
a7al2z1_1fa487e13f578276,Z0_funding_basis_premium_dislocation,test_2025H2,wrong_lag_stale_168h,0.0004965398282594,0.0001015268857254,0.20446876553951035,False
a7al2z1_1fa487e13f578276,Z0_funding_basis_premium_dislocation,test_2025H2,time_shuffle,0.0004965398282594,0.0003271825521382,0.6589250922431036,False
