return_corr_cluster,deep_count,post_may_eligible_count,may_vetoed_count,pre_may_near_miss_count,rejected_count,avg_rank_score,avg_raw_may,avg_residual_funding_may,avg_raw_recent,avg_cost20_recent,avg_lag1_recent,avg_min_fold,avg_positive_fold_rate,post_may_eligible_rate,summary_name
rc_003,1,0,1,0,0,0.7798355957855565,-0.36250902041782,-0.36250902041782,3.9733375568729175,3.540038054399884,3.7942360537350273,-0.193722492001606,0.9846153846153848,0.0,return_corr_cluster
rc_004,1,0,1,0,0,0.3032808741500041,-7.6444524965825345,-3.3627162575053124,2.3150340416291018,1.7822830378887669,2.276580415534923,-0.636857036514391,0.953846153846154,0.0,return_corr_cluster
rc_005,1,0,0,1,0,-0.2620218785139128,0.7064247103542658,3.3851634020375183,0.2598380550613298,-0.4224665454376105,0.351858805298772,-1.1827193100140472,0.9384615384615383,0.0,return_corr_cluster
rc_006,1,0,1,0,0,0.7011009067905819,0.0,0.0,0.9462830543654364,0.9209099964646088,0.92015152514132,-0.2210966925615927,0.9230769230769232,0.0,return_corr_cluster
rc_007,1,0,1,0,0,0.2153844130562818,0.0,0.0,0.2600888070405697,0.2230185943646153,0.2483734416366715,-0.414124000590717,0.6307692307692307,0.0,return_corr_cluster
rc_010,1,0,1,0,0,1.379170436669985,0.0,0.0,5.489320905247516,5.332323977652998,5.519624750613467,0.3835137706146465,1.0,0.0,return_corr_cluster
rc_012,1,0,1,0,0,2.999361340902295,-26.12771400403572,-20.9571299727026,6.341310940561932,6.3162544121601,6.349627355311861,2.0,1.0,0.0,return_corr_cluster
rc_018,1,0,1,0,0,0.9192749749428212,0.0,0.0,0.9063658745214852,0.8031304992455469,0.9756652653749472,0.0,0.9230769230769232,0.0,return_corr_cluster
rc_019,1,0,1,0,0,0.8588066301322034,0.0,0.0,1.9611828754285676,1.8949455414777727,2.0706063536698625,-0.077959695984916,0.9384615384615383,0.0,return_corr_cluster
rc_021,1,0,1,0,0,0.9158429352915908,0.0,0.0,0.7807221517529427,0.715300452457997,0.8027385950275051,-0.0200664938106177,0.9384615384615383,0.0,return_corr_cluster
rc_022,1,0,1,0,0,0.8640542195722762,0.0,0.0,1.219143968799118,1.133634061327505,1.1579722958523977,-0.0556802175620503,0.9230769230769232,0.0,return_corr_cluster
rc_024,1,0,1,0,0,2.9991057014686944,-11.900946142328843,-6.566242745835298,8.78807192269782,8.752126693165817,8.779074020377701,2.0,1.0,0.0,return_corr_cluster
rc_025,1,0,1,0,0,2.997584345676699,-5.650804600043636,-1.230507980280057,8.231461266463246,8.134183801825944,8.194687761903612,2.0,1.0,0.0,return_corr_cluster
rc_026,1,0,1,0,0,2.9956400476730507,-14.6594625551081,-11.390413978053353,3.628219840773182,3.460893430145888,3.5502360881970887,2.0,1.0,0.0,return_corr_cluster
rc_027,1,0,1,0,0,2.607552209655166,-10.75987279744056,-10.227566529736864,5.002014669297067,4.861010594570354,4.992310728944278,1.6112397508259866,1.0,0.0,return_corr_cluster
rc_028,1,0,1,0,0,2.44967446589485,-9.720042349845896,-4.9994284132652185,2.724749173288067,2.495143018197679,2.654164029423252,1.455410888871478,1.0,0.0,return_corr_cluster
rc_029,1,0,1,0,0,1.2277545933166791,-20.678138896192507,-21.51900360764972,3.359723156881261,3.151541935585876,3.3092493781730346,0.2330197827424143,1.0,0.0,return_corr_cluster
rc_030,1,0,1,0,0,0.7254264412801751,0.0,0.0,2.187537901144747,2.085390980554684,2.130880793048273,-0.1936536450047231,0.9230769230769232,0.0,return_corr_cluster
rc_031,1,0,0,1,0,0.0692106766842768,-4.4658498734788505,-4.103980658922486,0.0710304320110263,-0.2306182986733005,0.0195867398044981,-0.7377308767961279,0.8153846153846154,0.0,return_corr_cluster
rc_033,1,0,0,1,0,0.2579288947124736,-3.5037017138151665,-2.2524973295381696,0.0880613085366136,-0.0199077863861238,0.0763458273547722,-0.5235880561963845,0.7846153846153846,0.0,return_corr_cluster
rc_034,1,0,1,0,0,2.989731824059277,-26.34777643874652,-22.354951401324406,2.934202414719679,2.549472492061916,2.9475560141556088,2.0,1.0,0.0,return_corr_cluster
rc_035,1,0,1,0,0,0.9610441702895874,-19.29780595313397,-20.111642151966283,1.4861779859131508,1.2216907516979076,1.539605634645114,-0.0165145487544371,0.9846153846153848,0.0,return_corr_cluster
rc_036,1,0,1,0,0,0.6799357535254776,-3.17823078902704,-2.0471950935234826,0.5967471557089852,0.1712290362709146,0.6133740401628063,-0.2625870832112565,0.953846153846154,0.0,return_corr_cluster
rc_037,1,0,1,0,0,2.987825227544056,-18.02151028435053,-14.661941438344952,3.8230746621722393,3.380935951155245,3.752740904899219,2.0,1.0,0.0,return_corr_cluster
rc_038,1,0,1,0,0,2.199188223344688,-13.636771277085172,-9.09490212590932,4.321766160853581,3.650739644738424,4.324893752265304,1.2179463598429492,1.0,0.0,return_corr_cluster
rc_039,1,0,1,0,0,1.7949119481311968,0.0,0.0,2.1226877752119604,1.5901909828927474,1.9629938117055583,0.8105256911487689,1.0,0.0,return_corr_cluster
rc_041,1,0,1,0,0,-0.9664178440413086,-30.03338113941287,-26.082454631811068,1.4152001654229136,1.283795468845659,1.4467968332802636,-1.8706217213212517,0.9076923076923076,0.0,return_corr_cluster
rc_042,1,0,0,1,0,-1.2475952458488149,0.5838667967848907,0.5838667967848907,6.2962533485626375,6.252166087409743,6.270606355366913,-2.0,0.7538461538461538,0.0,return_corr_cluster
rc_043,1,0,1,0,0,-1.2649628811631832,-8.199774822575078,-10.851610925990109,6.273942635756958,6.142676041999606,6.256965912464873,-2.0,0.7384615384615385,0.0,return_corr_cluster
rc_045,1,0,1,0,0,1.990254974842632,-25.50036014680603,-22.242672759969743,4.152426475286244,3.898462106288089,4.184496877406427,0.996434738872506,1.0,0.0,return_corr_cluster
rc_046,1,0,1,0,0,1.82234583388523,0.0,0.0,2.601338440636201,2.360713823162057,2.6863575291547988,0.8285965248222715,1.0,0.0,return_corr_cluster
rc_047,1,0,1,0,0,0.8981332390742108,0.0,0.0,0.67939537606279,0.5631569357148719,0.6995464898220984,-0.0053622679610839,0.9076923076923076,0.0,return_corr_cluster
rc_048,1,0,1,0,0,0.8505629366881675,0.0,0.0,3.490796132373354,3.36340086875618,3.432465684118834,-0.1152763743609158,0.9692307692307692,0.0,return_corr_cluster
rc_049,1,0,1,0,0,0.2130844440334557,0.0,0.0,0.9582755374641848,0.8286092938308569,1.018273730400571,-0.7218106939982697,0.9384615384615383,0.0,return_corr_cluster
rc_050,1,0,1,0,0,-0.3865511633213231,0.0,0.0,0.2221812296284418,0.1391900596505168,0.1043276721377133,-1.1538024250905288,0.7692307692307693,0.0,return_corr_cluster
rc_051,1,0,0,0,1,-0.5446884632095282,0.0,0.0,-0.843233268288405,-0.912123996765226,-0.7961604372128539,-0.912123996765226,0.3692307692307692,0.0,return_corr_cluster
rc_052,1,0,1,0,0,0.9671834975408896,0.0,0.0,2.1090169939957235,1.9965168693388624,2.083002403422834,-0.0129286316283538,0.9846153846153848,0.0,return_corr_cluster
rc_053,1,0,1,0,0,0.3869157385047244,0.0,0.0,0.612299643227574,0.3648368948832032,0.6661426537762776,-0.4796391397081456,0.8769230769230769,0.0,return_corr_cluster
rc_054,1,0,1,0,0,-0.5933970255816222,-7.551519258061493,-2.860486298849393,1.000021813802489,0.8035071836455642,1.004923948403843,-1.4957043697554189,0.9076923076923076,0.0,return_corr_cluster
rc_056,1,0,1,0,0,2.55854768664366,0.0,0.0,3.1579393678940826,2.9555711382988767,3.16651847574507,1.5634251695463584,1.0,0.0,return_corr_cluster
rc_058,1,0,1,0,0,0.6891657960010188,-8.839412061524706,-9.747436573022624,2.822608342034389,2.535812762898424,2.790652764656652,-0.2729088536821921,0.9692307692307692,0.0,return_corr_cluster
rc_059,1,0,0,0,1,-0.6290641456099616,-6.859686174340551,-4.51589260618277,-0.4477188675218449,-0.9044747444914388,-0.4561929978099824,-1.5088354055518185,0.8923076923076924,0.0,return_corr_cluster
rc_060,1,0,0,0,1,-0.9906322891068114,-2.4893566676363834,0.605893426655377,-0.2281752957634669,-0.5223782736175077,-0.1454157596145674,-1.89034997851906,0.9076923076923076,0.0,return_corr_cluster
rc_063,1,0,1,0,0,0.8198127512129167,0.0,0.0,2.084115691283166,2.017698275060273,2.0563891205688853,-0.0240964846654318,0.8461538461538461,0.0,return_corr_cluster
rc_064,1,0,1,0,0,0.7555005471784639,0.0,0.0,1.064555384946514,0.946998434915836,1.072621820431942,-0.0865295551148497,0.8461538461538461,0.0,return_corr_cluster
rc_066,1,0,1,0,0,0.8417860721526242,0.0,0.0,0.845455573740338,0.6770560152414419,0.7646557700922515,0.0,0.8461538461538461,0.0,return_corr_cluster
rc_067,1,0,1,0,0,0.4562663920263231,0.0,0.0,0.2728542180933171,0.1616621651131846,0.3503557344567095,-0.3100876251599229,0.7692307692307693,0.0,return_corr_cluster
rc_068,1,0,1,0,0,0.3788044430377631,0.0,0.0,3.760878893459372,3.71405152994834,3.7253359962160464,-0.3122333853106852,0.6923076923076923,0.0,return_corr_cluster
rc_070,1,0,1,0,0,0.4596394625237551,-7.453836885773964,-4.391885247782655,0.591677926270479,0.4859246150122013,0.5664093787886958,-0.4757826102515164,0.9384615384615383,0.0,return_corr_cluster
rc_071,1,0,1,0,0,2.2937621792159946,-2.374853399902866,1.121368162028768,3.18393064733533,3.1110149616223777,3.0612992864361184,1.2956080031636483,1.0,0.0,return_corr_cluster
rc_072,1,0,1,0,0,1.8979216947153763,-23.566987213534595,-23.566987213534595,3.389378063325935,3.306532169718831,3.33830120047133,0.8999901914400642,1.0,0.0,return_corr_cluster
rc_073,1,0,1,0,0,1.8147418950588372,-11.068188061138718,-7.364640768822304,4.186064536630449,4.116960464496777,4.263762131735072,0.8165634999890691,1.0,0.0,return_corr_cluster
rc_074,1,0,1,0,0,0.976102431959013,-11.542253242252071,-9.333816073409494,3.18224739179697,2.894635465856936,3.267300798746296,-0.0009313121444258,0.9846153846153848,0.0,return_corr_cluster
rc_079,1,0,1,0,0,1.1964735105226332,0.0,0.0,1.4154123595166994,1.106741319520996,1.4030890152966828,0.2058635044184555,1.0,0.0,return_corr_cluster
rc_080,1,0,1,0,0,2.9946257379877697,0.0,0.0,4.45835977046145,4.288029231138139,4.536610256102774,2.0,1.0,0.0,return_corr_cluster
rc_082,1,0,1,0,0,2.6563626111238707,0.0,0.0,5.299068620470208,5.186296603706789,5.335649838534705,1.6591908382835745,1.0,0.0,return_corr_cluster
rc_083,1,0,1,0,0,0.3587034917428214,-2.26591652892747,-1.0777867918467443,0.7344438683331014,0.638560866125596,0.6290741666589187,-0.5923357278922379,0.953846153846154,0.0,return_corr_cluster
rc_084,1,0,1,0,0,-0.0759174608353941,-1.064909314094587,1.162067630950025,0.7052621437166595,0.4937555212001032,0.750705979502274,-0.9622490647908408,0.8923076923076924,0.0,return_corr_cluster
rc_085,1,0,1,0,0,2.9935057787111736,-25.05867620200369,-24.01724839068341,6.825377141433438,6.555301733333953,6.739283850552797,2.0,1.0,0.0,return_corr_cluster
rc_086,1,0,1,0,0,1.984990464393239,-0.4886857297022697,2.5269191708725702,4.432241068828285,4.193126024079021,4.486919885248942,0.990967641052952,1.0,0.0,return_corr_cluster
rc_087,1,0,1,0,0,0.8279942436363119,0.0,0.0,0.5000394206409018,0.3975090674400189,0.5113060800243817,-0.0910168046407343,0.9230769230769232,0.0,return_corr_cluster
rc_088,1,0,1,0,0,0.6709752638638308,-3.3800750367402324,-3.1344090889447407,1.0871971996059095,0.6756199112670459,1.2627769896392762,-0.2715338094200924,0.953846153846154,0.0,return_corr_cluster
rc_089,1,0,1,0,0,0.5442974103555439,0.0,0.0,1.183604689611725,0.8861860913777294,1.1429925387243158,-0.3405431093832768,0.8923076923076924,0.0,return_corr_cluster
rc_090,1,0,1,0,0,1.3434067841753925,0.0,0.0,0.6622204262078161,0.6049572133398027,0.7138226090842947,0.3456065902566095,1.0,0.0,return_corr_cluster
rc_091,1,0,0,0,1,0.0137763960197515,0.0,0.0,-0.7412119675805374,-0.777969154381975,-0.7848694105716464,-0.7848694105716464,0.8,0.0,return_corr_cluster
rc_092,1,0,0,0,1,-1.0248166313974056,0.0,0.0,-0.003313846744751,-0.1363566515405371,0.077684906903472,-1.4045802568238726,0.3846153846153846,0.0,return_corr_cluster
rc_093,1,0,1,0,0,1.254892545478368,0.0,0.0,1.058403977481025,0.9534564057370956,1.0258961512114095,0.2577160251686893,1.0,0.0,return_corr_cluster
rc_094,1,0,1,0,0,1.0861256897795293,0.0,0.0,0.7237365625778486,0.626141363902352,0.8436691838554847,0.0900296747819254,1.0,0.0,return_corr_cluster
rc_095,1,0,1,0,0,0.7541476777710698,0.0,0.0,0.9623720447548596,0.8246913052405109,0.9635993826993174,-0.1653494383604739,0.9230769230769232,0.0,return_corr_cluster
rc_096,1,0,1,0,0,2.9923112466189896,-27.04199161343558,-27.66191843566635,6.15763730859781,5.88317058474452,6.071375295386068,2.0,1.0,0.0,return_corr_cluster
rc_097,1,0,1,0,0,2.9902782926586005,-24.140972972071932,-23.721282048621926,5.3686106093672095,5.02729882814636,5.301470186627193,2.0,1.0,0.0,return_corr_cluster
rc_098,1,0,1,0,0,2.468559963597142,0.0,0.0,3.4497677242501923,3.19921424692914,3.425698050903357,1.4756244188709262,1.0,0.0,return_corr_cluster
rc_100,1,0,1,0,0,2.179116292559027,-11.381556735141915,-8.89786823353634,1.4890026468902302,1.2570621201148302,1.3969008567412369,1.185359838207488,1.0,0.0,return_corr_cluster
rc_101,1,0,1,0,0,2.996656191624045,-8.229893737140726,-7.052481285950768,4.614467000092604,4.484392676920268,4.547182740569979,2.0,1.0,0.0,return_corr_cluster
rc_102,1,0,1,0,0,1.0159888613158752,0.0,0.0,0.3491389715935956,0.2866408586321654,0.2986552947972942,0.0185285837800264,1.0,0.0,return_corr_cluster
rc_103,1,0,1,0,0,0.8795338563389571,0.0,0.0,0.5688988080976007,0.3585000774132736,0.5254588577770481,-0.0198161084049935,0.9076923076923076,0.0,return_corr_cluster
rc_104,1,0,1,0,0,0.8154673009850616,0.0,0.0,0.4132158663535532,0.2329316500180123,0.352637845197354,-0.0388839589143553,0.8615384615384616,0.0,return_corr_cluster
rc_105,1,0,1,0,0,-0.4797208857241146,-7.898230810148331,-8.865249752117617,1.4506118959823435,1.345753601607185,1.5167703381433977,-1.399981850863992,0.9230769230769232,0.0,return_corr_cluster
rc_106,1,0,0,1,0,-0.4909316666800088,0.7971958211117911,2.350675773449696,0.3358144915461972,0.0350722178155127,0.3708045603550664,-1.1594385350587784,0.676923076923077,0.0,return_corr_cluster
rc_107,1,0,0,1,0,-1.1557054125354649,-25.185244481501822,-28.48850576729602,3.21727622255015,3.145103773016113,3.2164819141802554,-2.0,0.8461538461538461,0.0,return_corr_cluster
rc_108,1,0,1,0,0,-1.20240659616204,-10.618356600724557,-14.135791076221627,5.433371952902615,5.340061240202554,5.283152440845595,-2.0,0.8,0.0,return_corr_cluster
rc_109,1,0,1,0,0,-1.2047027969307098,-7.472474061295306,-5.6240415824447245,1.0843536196816403,0.9162409478882224,1.0867562833264783,-2.0,0.8,0.0,return_corr_cluster
rc_110,1,0,1,0,0,2.7389861902149133,-1.849744710417904,3.152080637082114,2.764479462982381,2.561231875560773,2.6069754607667326,1.74469845670565,1.0,0.0,return_corr_cluster
rc_111,1,0,1,0,0,2.0595901362002467,-14.9765829075094,-14.9765829075094,2.6531068006605896,2.4277029917279047,2.481201451601063,1.0660073610359286,1.0,0.0,return_corr_cluster
rc_113,1,0,1,0,0,1.3543019118072592,-17.614086498552783,-12.203002954718595,4.914834691525888,4.873147682304219,4.894664233311089,0.3555843768268524,1.0,0.0,return_corr_cluster
rc_114,1,0,1,0,0,1.119317208499292,-6.183042420984427,-6.183042420984427,3.8277782371569553,3.751571570062736,3.79650104058401,0.1220328257026209,1.0,0.0,return_corr_cluster
rc_115,1,0,1,0,0,0.7527898270250724,-8.785113385544706,-10.917957036676574,3.0193392678009854,2.893488591798901,3.09242052218642,-0.2131296911061269,0.9692307692307692,0.0,return_corr_cluster
rc_116,1,0,1,0,0,0.7101699323867626,0.0,0.0,0.2105353501781477,0.0648042695604012,0.1935626947289339,-0.1630858944942645,0.8769230769230769,0.0,return_corr_cluster
rc_117,1,0,0,0,1,0.1154847896800231,0.0,0.0,-0.01979092406005,-0.2660450631328978,0.0736298696032329,-0.4277135559779103,0.5538461538461539,0.0,return_corr_cluster
rc_118,1,0,1,0,0,0.8445139887126765,0.0,0.0,1.2438523100081793,1.1867455219287095,1.2421651001622944,0.0,0.8461538461538461,0.0,return_corr_cluster
rc_119,1,0,0,1,0,0.6688125421467697,0.0,0.0,0.0210475742443329,0.0172203115511761,0.0269067800534618,-0.0233845436629118,0.6923076923076923,0.0,return_corr_cluster
rc_120,1,0,1,0,0,0.6255325960201538,0.0,0.0,1.5088025386563702,1.470529911724803,1.529961661964514,-0.1272156123933651,0.7538461538461538,0.0,return_corr_cluster
rc_121,1,0,1,0,0,0.6376862332645467,-5.568489103465746,-5.316117459403602,0.4870699692970026,0.3186704107981062,0.4231977569842804,-0.2652171838550763,0.9076923076923076,0.0,return_corr_cluster
rc_122,1,0,1,0,0,0.4824845908086999,-13.201241537085464,-13.201241537085464,4.298142408909274,4.227746190773534,4.220080054839143,-0.4389222412613077,0.9230769230769232,0.0,return_corr_cluster
rc_123,1,0,1,0,0,0.1400396275015565,-1.3764651044252856,-0.4221657479517743,0.4822234988503777,0.1944737747885676,0.2749275582171523,-0.7747433090478467,0.9230769230769232,0.0,return_corr_cluster
