candidate_id,variant,entry_label,split,n_dates,mean_oriented_spread,hourly_tstat_naive,positive_rate,avg_one_way_turnover,avg_top_count,avg_bottom_count,net_mean_spread_2bps,net_mean_spread_5bps,net_mean_spread_10bps
a7al2q_d6f7ebc0dbbdda7a,original,label_t_to_t24,train_2024,8737,0.0019457635111696325,14.228016952989185,0.569531875929953,0.005285714381333134,18.824768227080234,18.824768227080234,0.0019447063682933657,0.0019431206539789658,0.0019404777967882995
a7al2q_d6f7ebc0dbbdda7a,original,label_t_to_t24,validation_2025H1,4320,0.0012886564146032651,7.390587670385017,0.5537037037037037,0.00499444985921594,18.830787037037037,18.830787037037037,0.0012876575246314216,0.001286159189673657,0.001283661964744049
a7al2q_d6f7ebc0dbbdda7a,original,label_t_to_t24,test_2025H2,4392,0.0019117069408947376,10.445055044185752,0.5824225865209471,0.004637618636755824,19.0,19.0,0.0019107794171673873,0.0019093881315763602,0.0019070693222579824
a7al2q_d6f7ebc0dbbdda7a,original,label_t_to_t24,recent_oos_2026JanApr,2856,0.0018654298451999084,8.383560644346604,0.5836834733893558,0.0032618310482087566,19.0,19.0,0.0018647774789902665,0.0018637989296758034,0.0018621680141516995
a7al2q_d6f7ebc0dbbdda7a,original,label_t_to_t24,known_may2026_stress,576,-0.0016492308811672076,-3.296799615206216,0.5225694444444444,0.004203216374269006,19.0,19.0,-0.0016500715244420613,-0.001651332489354342,-0.0016534340975414767
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t_to_t24,train_2024,8736,0.0019598947667496054,14.304540299874562,0.5697115384615384,0.0052863194310562725,18.824748168498168,18.824748168498168,0.0019588375028633943,0.0019572516070340776,0.00195460844731855
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t_to_t24,validation_2025H1,4320,0.0012680044642024307,7.258083546088783,0.5532407407407407,0.004982266623348495,18.830787037037037,18.830787037037037,0.0012670080108777612,0.0012655133308907566,0.0012630221975790824
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t_to_t24,test_2025H2,4392,0.0019168173683139589,10.463217456832036,0.5833333333333334,0.004649602147445115,19.0,19.0,0.00191588744788447,0.0019144925672402366,0.001912167766166514
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t_to_t24,recent_oos_2026JanApr,2856,0.0018383973410211693,8.275845238473016,0.5843837535014006,0.0032618310482087566,19.0,19.0,0.0018377449748115276,0.0018367664254970648,0.0018351355099729607
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t_to_t24,known_may2026_stress,576,-0.0016329844217490305,-3.268000548507483,0.5208333333333334,0.004203216374269005,19.0,19.0,-0.0016338250650238845,-0.0016350860299361647,-0.0016371876381232994
