candidate_id,variant,entry_label,split,avg_one_way_turnover,net_mean_spread_2bps,net_mean_spread_5bps,net_mean_spread_10bps
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t1_to_t25,known_may2026_stress,0.004210526315789473,-0.0016462476553405245,-0.001647510813235261,-0.001649616076393156
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_future_24h,label_t1_to_t25,train_2024,0.0052724382406333595,0.0007073199699662464,0.0007057382384940562,0.0007031020193737394
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_future_24h,label_t1_to_t25,validation_2025H1,0.005044350476407117,0.0006482647447876407,0.0006467514396447185,0.0006442292644065148
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_future_24h,label_t1_to_t25,test_2025H2,0.004650661041124788,0.0015570867130224465,0.001555691514710109,0.001553366184189547
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_future_24h,label_t1_to_t25,recent_oos_2026JanApr,0.003244538667158263,0.0007346333958705248,0.0007336600342703772,0.0007320377649367982
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_future_24h,label_t1_to_t25,known_may2026_stress,0.004210526315789473,-0.0021296448003115575,-0.0021309079582062947,-0.002133013221364189
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_stale_168h,label_t1_to_t25,train_2024,0.005285545017227164,0.001429730845825141,0.001428145182319973,0.001425502409811359
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_stale_168h,label_t1_to_t25,validation_2025H1,0.004959048079409761,0.000762441082012624,0.000760953367588801,0.0007584738435490963
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_stale_168h,label_t1_to_t25,test_2025H2,0.004686619760514928,0.001038752303861566,0.0010373463179334111,0.001035003008053154
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_stale_168h,label_t1_to_t25,recent_oos_2026JanApr,0.0033735828186929667,0.0009088403953470422,0.0009078283205014344,0.000906141529092088
a7al2q_d6f7ebc0dbbdda7a,wrong_lag_stale_168h,label_t1_to_t25,known_may2026_stress,0.003935926773455376,-0.0017925001659292491,-0.0017936809439612856,-0.0017956489073480137
a7al2q_d6f7ebc0dbbdda7a,same_family_random,label_t1_to_t25,train_2024,1.791457274689559,-0.0005145168542999742,-0.001051954036706842,-0.0019476826740516214
a7al2q_d6f7ebc0dbbdda7a,same_family_random,label_t1_to_t25,validation_2025H1,1.790412010577497,-0.0003330671657692632,-0.0008701907689425123,-0.001765396774231261
a7al2q_d6f7ebc0dbbdda7a,same_family_random,label_t1_to_t25,test_2025H2,1.7890781382972347,-0.00021437605335115122,-0.0007510994948403215,-0.001645638563988939
a7al2q_d6f7ebc0dbbdda7a,same_family_random,label_t1_to_t25,recent_oos_2026JanApr,1.7910590837865243,-0.00016145657277307512,-0.0006987742979090322,-0.0015943038398022944
a7al2q_d6f7ebc0dbbdda7a,same_family_random,label_t1_to_t25,known_may2026_stress,1.7902974828375282,0.00036737190879851855,-0.00016971733605273975,-0.001064866077471504
a7al2q_d6f7ebc0dbbdda7a,original,label_t2_to_t26,train_2024,0.005286924619313979,0.001971342925117153,0.0019697568477313587,0.0019671133854217014
a7al2q_d6f7ebc0dbbdda7a,original,label_t2_to_t26,validation_2025H1,0.004984574296633974,0.0012559582110250533,0.0012544628387360628,0.0012519705515877462
a7al2q_d6f7ebc0dbbdda7a,original,label_t2_to_t26,test_2025H2,0.0046397314470686965,0.0019190796509593985,0.001917687731525278,0.001915367865801744
a7al2q_d6f7ebc0dbbdda7a,original,label_t2_to_t26,recent_oos_2026JanApr,0.003264116844318223,0.001842666486240712,0.0018416872511874164,0.0018400551927652575
a7al2q_d6f7ebc0dbbdda7a,original,label_t2_to_t26,known_may2026_stress,0.004217861727489456,-0.001668794276470543,-0.0016700596349887898,-0.0016721685658525349
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t2_to_t26,train_2024,0.005287529946153836,0.001984904728015256,0.00198331846903141,0.001980674704058333
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t2_to_t26,validation_2025H1,0.004984574296633974,0.0012334651530170276,0.0012319697807280376,0.0012294774935797208
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t2_to_t26,test_2025H2,0.004651720417216161,0.0019202059790591024,0.0019188104629339377,0.00191648460272533
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t2_to_t26,recent_oos_2026JanApr,0.003264116844318223,0.0018220172233763346,0.0018210379883230388,0.0018194059299008795
a7al2q_d6f7ebc0dbbdda7a,one_bar_lag,label_t2_to_t26,known_may2026_stress,0.004217861727489455,-0.001673490344847121,-0.0016747557033653677,-0.001676864634229113
a7al2q_6671d1fac5e57efe,original,label_t_to_t24,train_2024,0.002890844676836496,0.001731552989347157,0.001730685735944106,0.0017292403136056878
a7al2q_6671d1fac5e57efe,original,label_t_to_t24,validation_2025H1,0.0022051656920077972,0.0012289389722742016,0.0012282774225665992,0.001227174839720595
a7al2q_6671d1fac5e57efe,original,label_t_to_t24,test_2025H2,0.002276867030965392,0.0015913904943564354,0.0015907074342471456,0.0015895690007316627
a7al2q_6671d1fac5e57efe,original,label_t_to_t24,recent_oos_2026JanApr,0.00189812767212148,0.0018847938093874837,0.0018842243710858473,0.0018832753072497864
a7al2q_6671d1fac5e57efe,original,label_t_to_t24,known_may2026_stress,0.003198099415204678,-0.0016683509517262858,-0.0016693103815508471,-0.0016709094312584497
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t_to_t24,train_2024,0.0028911755885440097,0.0017239236021479598,0.0017230562494713964,0.0017216106616771243
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t_to_t24,validation_2025H1,0.0022051656920077972,0.0012234121960826134,0.001222750646375011,0.001221648063529007
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t_to_t24,test_2025H2,0.002276867030965392,0.001595848775534482,0.0015951657154251926,0.0015940272819097096
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t_to_t24,recent_oos_2026JanApr,0.00189812767212148,0.001864545957165973,0.0018639765188643367,0.001863027455028276
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t_to_t24,known_may2026_stress,0.003198099415204678,-0.0016700674107380917,-0.0016710268405626528,-0.0016726258902702554
a7al2q_6671d1fac5e57efe,original,label_t1_to_t25,train_2024,0.0028911755885440097,0.0017239236021479598,0.0017230562494713964,0.0017216106616771243
a7al2q_6671d1fac5e57efe,original,label_t1_to_t25,validation_2025H1,0.0022056762652173383,0.0012282772312145241,0.0012276155283349592,0.0012265126902023505
a7al2q_6671d1fac5e57efe,original,label_t1_to_t25,test_2025H2,0.002277385561375541,0.001593339732257321,0.0015926565165889086,0.0015915178238082204
a7al2q_6671d1fac5e57efe,original,label_t1_to_t25,recent_oos_2026JanApr,0.001898792515439211,0.0018782290789776106,0.0018776594412229792,0.0018767100449652598
a7al2q_6671d1fac5e57efe,original,label_t1_to_t25,known_may2026_stress,0.003203661327231121,-0.0016887084514965456,-0.0016896695498947148,-0.0016912713805583301
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t1_to_t25,train_2024,0.0028915065760183704,0.001714771940445909,0.0017139044884731034,0.0017124587351850943
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t1_to_t25,validation_2025H1,0.0022056762652173387,0.0012237892479554353,0.0012231275450758704,0.001222024706943262
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t1_to_t25,test_2025H2,0.002277385561375541,0.00159660567178705,0.0015959224561186373,0.00159478376333795
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t1_to_t25,recent_oos_2026JanApr,0.001898792515439211,0.0018522398762285978,0.0018516702384739664,0.0018507208422162468
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t1_to_t25,known_may2026_stress,0.003203661327231121,-0.0016888466804407417,-0.001689807778838911,-0.0016914096095025268
a7al2q_6671d1fac5e57efe,wrong_lag_future_24h,label_t1_to_t25,train_2024,0.0028956014498704424,0.0011615912507719327,0.0011607225703369715,0.0011592747696120363
a7al2q_6671d1fac5e57efe,wrong_lag_future_24h,label_t1_to_t25,validation_2025H1,0.0022056762652173387,0.0009309135446210717,0.0009302518417415066,0.0009291490036088979
a7al2q_6671d1fac5e57efe,wrong_lag_future_24h,label_t1_to_t25,test_2025H2,0.002277385561375541,0.0014183030226052047,0.0014176198069367925,0.0014164811141561043
a7al2q_6671d1fac5e57efe,wrong_lag_future_24h,label_t1_to_t25,recent_oos_2026JanApr,0.0018619227578578672,0.0012483144234839935,0.001247755846656636,0.0012468248852777074
a7al2q_6671d1fac5e57efe,wrong_lag_future_24h,label_t1_to_t25,known_may2026_stress,0.003295194508009153,-0.0019012514105292743,-0.001902239968881677,-0.0019038875661356815
a7al2q_6671d1fac5e57efe,wrong_lag_stale_168h,label_t1_to_t25,train_2024,0.0029048656499636887,0.0016843944280807315,0.0016835229683857423,0.0016820705355607602
a7al2q_6671d1fac5e57efe,wrong_lag_stale_168h,label_t1_to_t25,validation_2025H1,0.002217862321931246,0.0006524155310441217,0.0006517501723475421,0.0006506412411865768
a7al2q_6671d1fac5e57efe,wrong_lag_stale_168h,label_t1_to_t25,test_2025H2,0.002325330520562394,0.0009277709651531654,0.0009270733659969968,0.0009259107007367156
a7al2q_6671d1fac5e57efe,wrong_lag_stale_168h,label_t1_to_t25,recent_oos_2026JanApr,0.001898792515439211,0.0009773320160195314,0.0009767623782648994,0.0009758129820071797
a7al2q_6671d1fac5e57efe,wrong_lag_stale_168h,label_t1_to_t25,known_may2026_stress,0.002745995423340961,-0.0019083392230085996,-0.0019091630216356021,-0.001910536019347272
a7al2q_6671d1fac5e57efe,same_family_random,label_t1_to_t25,train_2024,1.7911201110436783,-0.00046103011249380954,-0.0009983661458069129,-0.0018939262013287523
a7al2q_6671d1fac5e57efe,same_family_random,label_t1_to_t25,validation_2025H1,1.7895346144940958,-0.0003301538498268535,-0.0008670142341750821,-0.00176178154142213
a7al2q_6671d1fac5e57efe,same_family_random,label_t1_to_t25,test_2025H2,1.787975404235937,-0.0002739949056784342,-0.0008103875269492153,-0.001704375229067184
a7al2q_6671d1fac5e57efe,same_family_random,label_t1_to_t25,recent_oos_2026JanApr,1.7895105539681073,0.00017806114270814473,-0.0003587920234822875,-0.0012535473004663413
a7al2q_6671d1fac5e57efe,same_family_random,label_t1_to_t25,known_may2026_stress,1.7875514874141873,-6.95082344887493e-05,-0.0006057736807130055,-0.001499549424420099
a7al2q_6671d1fac5e57efe,original,label_t2_to_t26,train_2024,0.0028915065760183704,0.001714771940445909,0.0017139044884731034,0.0017124587351850943
a7al2q_6671d1fac5e57efe,original,label_t2_to_t26,validation_2025H1,0.0022061870749128494,0.0012279699038604704,0.0012273080477379962,0.00122620495420054
a7al2q_6671d1fac5e57efe,original,label_t2_to_t26,test_2025H2,0.002277904328018223,0.0015944365500538704,0.001593753178755465,0.0015926142265914561
a7al2q_6671d1fac5e57efe,original,label_t2_to_t26,recent_oos_2026JanApr,0.0018994578246597572,0.0018667810316907996,0.0018662111943434016,0.0018652614654310717
a7al2q_6671d1fac5e57efe,original,label_t2_to_t26,known_may2026_stress,0.0032092426187419767,-0.0017073084162530382,-0.0017082711890386607,-0.0017098758103480318
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t2_to_t26,train_2024,0.002891837639285604,0.0017115091052477425,0.0017106415539559572,0.0017091956351363141
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t2_to_t26,validation_2025H1,0.00220618707491285,0.0012232945001509384,0.0012226326440284646,0.0012215295504910083
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t2_to_t26,test_2025H2,0.002265915357870759,0.001594854419172484,0.0015941746445651231,0.0015930416868861874
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t2_to_t26,recent_oos_2026JanApr,0.0018994578246597572,0.001839576039645339,0.001839006202297941,0.0018380564733856115
a7al2q_6671d1fac5e57efe,one_bar_lag,label_t2_to_t26,known_may2026_stress,0.0032092426187419767,-0.0017093399389806036,-0.0017103027117662262,-0.001711907333075597
a7al2q_58ec268c498480a1,original,label_t_to_t24,train_2024,0.45415592439858393,0.0006942110238687192,0.0005579642465491437,0.0003308862843498519
a7al2q_58ec268c498480a1,original,label_t_to_t24,validation_2025H1,0.4270711500974659,-0.00181924389627528,-0.0019473652413045201,-0.0021609008163532522
a7al2q_58ec268c498480a1,original,label_t_to_t24,test_2025H2,0.47421148499664456,-0.0013205173164537,-0.0014627807619526935,-0.0016998865044510157
a7al2q_58ec268c498480a1,original,label_t_to_t24,recent_oos_2026JanApr,0.5002579979360166,-0.0013530689354074648,-0.0015031463347882697,-0.001753275333756278
a7al2q_58ec268c498480a1,original,label_t_to_t24,known_may2026_stress,0.5075840643274854,-0.005078031626788573,-0.005230306846086818,-0.00548409887825056
a7al2q_58ec268c498480a1,one_bar_lag,label_t_to_t24,train_2024,0.45417179939292934,0.000640721295332275,0.0005044697555143963,0.0002773838558179316
a7al2q_58ec268c498480a1,one_bar_lag,label_t_to_t24,validation_2025H1,0.4271320662768031,-0.0018539676196640872,-0.001982107239547128,-0.0021956732726855295
a7al2q_58ec268c498480a1,one_bar_lag,label_t_to_t24,test_2025H2,0.4742474355287124,-0.001326998973447155,-0.0014692732041057689,-0.0017063969218701245
a7al2q_58ec268c498480a1,one_bar_lag,label_t_to_t24,recent_oos_2026JanApr,0.5002579979360166,-0.001431425588484916,-0.0015815029878657216,-0.0018316319868337293
a7al2q_58ec268c498480a1,one_bar_lag,label_t_to_t24,known_may2026_stress,0.5068530701754386,-0.004953443516750094,-0.005105499437802726,-0.005358925972890445
a7al2q_58ec268c498480a1,original,label_t1_to_t25,train_2024,0.45417179939292934,0.000640721295332275,0.0005044697555143963,0.0002773838558179316
a7al2q_58ec268c498480a1,original,label_t1_to_t25,validation_2025H1,0.4270725435956178,-0.001850017605122483,-0.001978139368201168,-0.002191675639998977
a7al2q_58ec268c498480a1,original,label_t1_to_t25,test_2025H2,0.4741996188375744,-0.0013228653589838794,-0.0014651252446351516,-0.001702225054053939
a7al2q_58ec268c498480a1,original,label_t1_to_t25,recent_oos_2026JanApr,0.5003594801364182,-0.0014339648663221768,-0.0015840727103631023,-0.0018342524504313111
a7al2q_58ec268c498480a1,original,label_t1_to_t25,known_may2026_stress,0.5069107551487413,-0.004984997972537168,-0.005137071199081791,-0.005390526576656162
a7al2q_58ec268c498480a1,one_bar_lag,label_t1_to_t25,train_2024,0.45419371722478885,0.0006507356879726583,0.0005144775728052215,0.0002873807141928273
a7al2q_58ec268c498480a1,one_bar_lag,label_t1_to_t25,validation_2025H1,0.42713347387918743,-0.0018993712126665913,-0.002027511254830348,-0.002241077991769941
a7al2q_58ec268c498480a1,one_bar_lag,label_t1_to_t25,test_2025H2,0.47421160507737115,-0.0013949209669047653,-0.0015371844484279766,-0.0017742902509666621
a7al2q_58ec268c498480a1,one_bar_lag,label_t1_to_t25,recent_oos_2026JanApr,0.5003779150152087,-0.0015128551637631955,-0.0016629685382677584,-0.0019131574957753626
a7al2q_58ec268c498480a1,one_bar_lag,label_t1_to_t25,known_may2026_stress,0.5060869565217392,-0.004850340270406393,-0.005002166357362915,-0.005255209835623783
a7al2q_58ec268c498480a1,wrong_lag_future_24h,label_t1_to_t25,train_2024,0.45419939787294833,0.004899410857505674,0.0047631510381437895,0.004536051339207315
a7al2q_58ec268c498480a1,wrong_lag_future_24h,label_t1_to_t25,validation_2025H1,0.42652417104349205,0.001800783998255804,0.0016728267469427564,0.0014595646614210102
a7al2q_58ec268c498480a1,wrong_lag_future_24h,label_t1_to_t25,test_2025H2,0.4739838665212336,0.0022300141520268566,0.0020878189920704865,0.0018508270588098697
a7al2q_58ec268c498480a1,wrong_lag_future_24h,label_t1_to_t25,recent_oos_2026JanApr,0.500193566227302,0.005692892461210996,0.005542834391342806,0.005292737608229155
a7al2q_58ec268c498480a1,wrong_lag_future_24h,label_t1_to_t25,known_may2026_stress,0.5106636155606407,0.0021212504119214005,0.001968051327253208,0.001712719519472888
a7al2q_58ec268c498480a1,wrong_lag_stale_168h,label_t1_to_t25,train_2024,0.4539176087152837,0.000669803441697873,0.0005336281590832875,0.0003066693547256461
a7al2q_58ec268c498480a1,wrong_lag_stale_168h,label_t1_to_t25,validation_2025H1,0.4272918926164682,-0.0012400906832834135,-0.001368278251068354,-0.001581924197376588
a7al2q_58ec268c498480a1,wrong_lag_stale_168h,label_t1_to_t25,test_2025H2,0.4720061369547759,-0.0010408453546063654,-0.0011824471956927982,-0.001418450264170186
a7al2q_58ec268c498480a1,wrong_lag_stale_168h,label_t1_to_t25,recent_oos_2026JanApr,0.5017052262881371,0.000546014060071043,0.00039550249218460177,0.00014464987904053327
a7al2q_58ec268c498480a1,wrong_lag_stale_168h,label_t1_to_t25,known_may2026_stress,0.51441647597254,-0.0035615413536837018,-0.003715866296475464,-0.003973074534461734
a7al2q_58ec268c498480a1,same_family_random,label_t1_to_t25,train_2024,1.7921229225211293,-0.0002938861354228643,-0.000831523012179203,-0.0017275844734397677
a7al2q_58ec268c498480a1,same_family_random,label_t1_to_t25,validation_2025H1,1.7902414057835023,-0.000370494518179086,-0.0009075669399141366,-0.0018026876428058878
a7al2q_58ec268c498480a1,same_family_random,label_t1_to_t25,test_2025H2,1.7929856524709633,-0.00037616949425170774,-0.0009140651899929965,-0.0018105580162284783
a7al2q_58ec268c498480a1,same_family_random,label_t1_to_t25,recent_oos_2026JanApr,1.789768642271177,-0.0007499391115237654,-0.0012868697042051184,-0.002181754025340707
a7al2q_58ec268c498480a1,same_family_random,label_t1_to_t25,known_may2026_stress,1.7896567505720822,-0.0004098405899171995,-0.0009467376150888242,-0.0018415659903748655
a7al2q_58ec268c498480a1,original,label_t2_to_t26,train_2024,0.45419371722478885,0.0006507356879726583,0.0005144775728052215,0.0002873807141928273
a7al2q_58ec268c498480a1,original,label_t2_to_t26,validation_2025H1,0.4270739377392067,-0.0018963951602508026,-0.0020245173415725645,-0.0022380543104421682
a7al2q_58ec268c498480a1,original,label_t2_to_t26,test_2025H2,0.4741637693322143,-0.0013934371346563117,-0.0015356862654559765,-0.0017727681501220835
a7al2q_58ec268c498480a1,original,label_t2_to_t26,recent_oos_2026JanApr,0.5004794747906909,-0.0015153045400581446,-0.001665448382495352,-0.0019156881198906972
a7al2q_58ec268c498480a1,original,label_t2_to_t26,known_may2026_stress,0.5061434072987345,-0.004877475475919356,-0.0050293184981089764,-0.005282390201758343
a7al2q_58ec268c498480a1,one_bar_lag,label_t2_to_t26,train_2024,0.45419148053746944,0.0006974219884994774,0.0005611645443382362,0.00033406880406950187
a7al2q_58ec268c498480a1,one_bar_lag,label_t2_to_t26,validation_2025H1,0.4271592598912752,-0.001881965581350917,-0.0020101133593183,-0.0022236929892639375
a7al2q_58ec268c498480a1,one_bar_lag,label_t2_to_t26,test_2025H2,0.474079846541182,-0.0013986798679123853,-0.0015409038218747399,-0.0017779437451453303
a7al2q_58ec268c498480a1,one_bar_lag,label_t2_to_t26,recent_oos_2026JanApr,0.5004057094382768,-0.0014855595728708463,-0.0016356812857023294,-0.0018858841404214679
a7al2q_58ec268c498480a1,one_bar_lag,label_t2_to_t26,known_may2026_stress,0.5053181734824866,-0.0048336012203458205,-0.004985196672390567,-0.00523785575913181
a7al2q_d7a6680d151b7968,original,label_t_to_t24,train_2024,0.7222490507723605,0.00011213830890078476,-0.00010453640633092354,-0.00046566093171710365
a7al2q_d7a6680d151b7968,original,label_t_to_t24,validation_2025H1,0.6513767056530214,0.00031757279142584165,0.0001221597797299353,-0.0002035285730965754
a7al2q_d7a6680d151b7968,original,label_t_to_t24,test_2025H2,0.623190489885917,0.00029951503750416626,0.00011255789053839108,-0.00019903735440456746
a7al2q_d7a6680d151b7968,original,label_t_to_t24,recent_oos_2026JanApr,0.6090409848149786,0.0015991679224703682,0.0014164556270258746,0.0011119351346183853
a7al2q_d7a6680d151b7968,original,label_t_to_t24,known_may2026_stress,0.6518640350877193,-0.0008055912589127832,-0.0010011504694390988,-0.0013270824869829588
a7al2q_d7a6680d151b7968,one_bar_lag,label_t_to_t24,train_2024,0.7222292655244442,8.007908423255321e-05,-0.00013658969542478013,-0.0004977043281870022
a7al2q_d7a6680d151b7968,one_bar_lag,label_t_to_t24,validation_2025H1,0.6512183235867446,0.00030183852045637024,0.00010647302338034697,-0.00021913613841302536
a7al2q_d7a6680d151b7968,one_bar_lag,label_t_to_t24,test_2025H2,0.6232504074393634,0.00019997902913850146,1.3003906906692374e-05,-0.00029862129681298917
a7al2q_d7a6680d151b7968,one_bar_lag,label_t_to_t24,recent_oos_2026JanApr,0.6092621259029928,0.0015529055693398268,0.0013701269315689285,0.0010654958686174324
a7al2q_d7a6680d151b7968,one_bar_lag,label_t_to_t24,known_may2026_stress,0.6518640350877193,-0.0008573784449736009,-0.0010529376554999166,-0.0013788696730437763
a7al2q_d7a6680d151b7968,original,label_t1_to_t25,train_2024,0.7222292655244442,8.007908423255321e-05,-0.00013658969542478013,-0.0004977043281870022
a7al2q_d7a6680d151b7968,original,label_t1_to_t25,validation_2025H1,0.651308173188238,0.00029168896613799926,9.629651418152779e-05,-0.00022935757241259103
a7al2q_d7a6680d151b7968,original,label_t1_to_t25,test_2025H2,0.6232245382301118,0.00019828336377194675,1.1316002302913305e-05,-0.00030029626681214266
a7al2q_d7a6680d151b7968,original,label_t1_to_t25,recent_oos_2026JanApr,0.6091068301225919,0.0015537157566211227,0.0013709837075843454,0.0010664302925230493
a7al2q_d7a6680d151b7968,original,label_t1_to_t25,known_may2026_stress,0.6520823798627001,-0.0008314460151643034,-0.0010270707291231132,-0.0013531119190544635
a7al2q_d7a6680d151b7968,one_bar_lag,label_t1_to_t25,train_2024,0.7221732488845148,5.3431125290447475e-05,-0.0001632208493749072,-0.0005243074738171644
a7al2q_d7a6680d151b7968,one_bar_lag,label_t1_to_t25,validation_2025H1,0.6511131962808154,0.00030801643140177567,0.00011268247251753103,-0.00021287412562287665
a7al2q_d7a6680d151b7968,one_bar_lag,label_t1_to_t25,test_2025H2,0.6233324143882822,7.485804056560524e-05,-0.0001121416837508794,-0.00042380789094502045
a7al2q_d7a6680d151b7968,one_bar_lag,label_t1_to_t25,recent_oos_2026JanApr,0.6093464835468707,0.001495914687303434,0.0013131107422393728,0.0010084375004659376
a7al2q_d7a6680d151b7968,one_bar_lag,label_t1_to_t25,known_may2026_stress,0.6520823798627001,-0.0008012288138138505,-0.0009968535277726604,-0.0013228947177040106
a7al2q_d7a6680d151b7968,wrong_lag_future_24h,label_t1_to_t25,train_2024,0.722083733912442,-0.01774694375772586,-0.017963568877899593,-0.018324610744855814
a7al2q_d7a6680d151b7968,wrong_lag_future_24h,label_t1_to_t25,validation_2025H1,0.6514544058688049,-0.008688862705388978,-0.00888429902714962,-0.009210026230084023
a7al2q_d7a6680d151b7968,wrong_lag_future_24h,label_t1_to_t25,test_2025H2,0.6237519327811671,-0.009173266274481576,-0.009360391854315923,-0.00967226782070651
a7al2q_d7a6680d151b7968,wrong_lag_future_24h,label_t1_to_t25,recent_oos_2026JanApr,0.6105447506682643,-0.008409628130237868,-0.008592791555438347,-0.008898063930772481
a7al2q_d7a6680d151b7968,wrong_lag_future_24h,label_t1_to_t25,known_may2026_stress,0.6509839816933638,-0.007287625980756251,-0.0074829211752642615,-0.007808413166110941
a7al2q_d7a6680d151b7968,wrong_lag_stale_168h,label_t1_to_t25,train_2024,0.722354570637119,-8.220777280156313e-05,-0.00029891414399269885,-0.0006600914293112585
a7al2q_d7a6680d151b7968,wrong_lag_stale_168h,label_t1_to_t25,validation_2025H1,0.6535504076235971,-0.0009980575671151186,-0.001194122689402198,-0.0015208978932139965
a7al2q_d7a6680d151b7968,wrong_lag_stale_168h,label_t1_to_t25,test_2025H2,0.6221457766484076,-0.0005020242771125594,-0.0006886680101070816,-0.0009997408984312856
a7al2q_d7a6680d151b7968,wrong_lag_stale_168h,label_t1_to_t25,recent_oos_2026JanApr,0.610563185547055,0.00026198141682902046,7.881246116490388e-05,-0.0002264691316086235
a7al2q_d7a6680d151b7968,wrong_lag_stale_168h,label_t1_to_t25,known_may2026_stress,0.6292906178489702,-8.842444314840907e-05,-0.0002772116285031002,-0.000591856937427585
a7al2q_d7a6680d151b7968,same_family_random,label_t1_to_t25,train_2024,1.7900458609323473,-0.0005263912015761316,-0.0010634049598558359,-0.0019584278903220097
