factor_blueprint_id,source_blueprint_id,layer,primary_field,secondary_field,operator,pair_policy,factor_family,status
a7ff5_219c8da59dadee37,a7ff3_8d8da05459cdc63b,F2_typed_two_field_interaction,mark_index_basis_bps,funding_rate,Mul|Sub|SafeDiv,cross_cluster_high_prior_interaction,basis_premium_like|rate_like,blocked_role_policy
a7ff5_1237bcdf3f98acfe,a7ff3_b6b90fa62c5e380e,F2_typed_two_field_interaction,mark_index_basis_bps,funding_rate_abs_168h,Mul|Sub|SafeDiv,cross_cluster_high_prior_interaction,basis_premium_like|rate_like,blocked_role_policy
a7ff5_f8feee95dfddec12,a7ff3_a8dc0fc50702f65b,F2_typed_two_field_interaction,mark_index_basis_bps,funding_rate_mean_168h,Mul|Sub|SafeDiv,cross_cluster_high_prior_interaction,basis_premium_like|rate_like,blocked_role_policy
