candidate_id,label_family,horizon_h,orientation_from_train,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,one_bar_lag_recent_oriented,control_ratio_premay_max,control_ratio_warning_ge_0_80,turnover_proxy,cost10_recent_oriented,top_symbol_abs_contribution_share,top_symbol,top_month_abs_contribution_share,top_month,decision,clue_key,return_corr_cluster
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,-1.0,0.0151161591449842,0.0139107131621995,0.0164956284653879,0.0151887510774059,0.3281877747083688,False,0.338359096313912,0.016157269369074,0.0344728951838359,1000RATSUSDT,0.0667394752269499,2025-10,A7AB8_FORENSIC_SURVIVOR,a7ab3_f0f4c568b02b1b72|L7_ranked_future_return|1,4
a7ab3_0bc78809db3a1428,L7_ranked_future_return,4,-1.0,0.0185042109361665,0.0240426598544373,0.028454615624839,0.0252509392868181,0.6237531972248406,False,0.3558170098253957,0.0280987986150136,0.0349646924063333,1000RATSUSDT,0.0666161409096751,2025-10,A7AB8_FORENSIC_SURVIVOR,a7ab3_0bc78809db3a1428|L7_ranked_future_return|4,5
a7ab3_87c3ee594944936f,L7_ranked_future_return,1,1.0,0.0326202907168325,0.0175918460183748,0.0298654212591886,0.0066106709713973,0.6494545563306536,False,1.5436783760200727,0.0283217428831685,0.0419927676917091,1000RATSUSDT,0.0666867488220958,2026-01,HOLD_A7AB8_LAG_FRAGILE,a7ab3_87c3ee594944936f|L7_ranked_future_return|1,6
a7ab3_12f53c28ae64a7c9,L7_ranked_future_return,1,-1.0,0.0178454961359923,0.0093317753837643,0.0199683744193828,-0.000753659940742,0.7994895467790707,False,0.9508300077790498,0.0190175444116037,0.0182344983585026,GTCUSDT,0.0651893183564111,2026-03,HOLD_A7AB8_LAG_FRAGILE,a7ab3_12f53c28ae64a7c9|L7_ranked_future_return|1,7
a7ab3_db425196e6b15b0a,L7_ranked_future_return,1,1.0,0.0185161533352947,0.0090398517962575,0.0202671445021761,0.0007592293142017,0.8267460484779354,True,0.9502848284145796,0.0193168596737616,0.0184543003502988,GTCUSDT,0.0651542592614658,2026-03,HOLD_A7AB8_LAG_FRAGILE,a7ab3_db425196e6b15b0a|L7_ranked_future_return|1,7
a7ab3_0b7b3deaa9bdd1bc,L7_ranked_future_return,1,-1.0,0.0209533377635244,0.0114721139647703,0.0228396931717312,0.0039997436943805,0.8312397287345936,True,0.8462667175759433,0.0219934264541552,0.0198549457263198,GTCUSDT,0.0652768578891638,2026-03,HOLD_A7AB8_LAG_FRAGILE,a7ab3_0b7b3deaa9bdd1bc|L7_ranked_future_return|1,8
a7ab3_0b7b3deaa9bdd1bc,L1_cross_sectional_relative_return,1,-1.0,0.0003151944191987,0.0001279359405514,0.0002697578456547,4.126262153734577e-05,2.337530706141129,True,0.8462667175759433,-0.0005765088719211,0.0224271597352225,GTCUSDT,0.0760204679994791,2026-04,HOLD_A7AB8_LAG_FRAGILE,a7ab3_0b7b3deaa9bdd1bc|L1_cross_sectional_relative_return|1,9
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,-1.0,0.0003151944191987,0.0001279359405514,0.0002697578456547,4.126262153734571e-05,2.337530706141129,True,0.8462667175759433,-0.0005765088719211,0.0182452601749328,ARKMUSDT,0.0764460509400729,2025-02,HOLD_A7AB8_LAG_FRAGILE,a7ab3_0b7b3deaa9bdd1bc|L0_raw_forward_return|1,9
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,-1.0,0.0113868313894757,0.0051436569845049,0.0122103754762935,0.0018175714047218,1.1307309004241342,True,0.6283611647205523,0.0115820143115729,0.0193450201075405,GTCUSDT,0.0650496803953249,2026-03,HOLD_A7AB8_LAG_FRAGILE,a7ab3_0caf6e64238a4009|L7_ranked_future_return|1,10
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,1.0,0.0088252781188971,0.0049985057254309,0.0129887523638609,0.0005125718806684,1.6628223484431297,True,0.5184654859503097,0.0124702868779105,0.0418544844816721,1000RATSUSDT,0.0668546757886918,2026-01,HOLD_A7AB8_LAG_FRAGILE,a7ab3_259e51a3d817578c|L7_ranked_future_return|1,11
a7ab3_3144de7015d18195,L7_ranked_future_return,1,1.0,0.013771269326545,0.0125508315506899,0.0184706181737486,0.0038696370049216,0.4479508479213968,False,0.9107789455686732,0.0175598392281799,0.0515090976029669,1000RATSUSDT,0.0671352520400594,2026-03,HOLD_A7AB8_LAG_FRAGILE,a7ab3_3144de7015d18195|L7_ranked_future_return|1,12
a7ab3_3144de7015d18195,L1_cross_sectional_relative_return,1,1.0,0.000257070039858,0.000155508655419,0.0002996009902285,6.693315948121475e-05,0.616107498272298,False,0.9107789455686732,-0.0006111779553401,0.0820076122262556,1000RATSUSDT,0.0789439248056467,2026-04,HOLD_A7AB8_LAG_FRAGILE,a7ab3_3144de7015d18195|L1_cross_sectional_relative_return|1,13
a7ab3_3144de7015d18195,L0_raw_forward_return,1,1.0,0.000257070039858,0.000155508655419,0.0002996009902285,6.693315948121475e-05,0.4397059188242899,False,0.9107789455686732,-0.0006111779553401,0.0560809627019281,1000RATSUSDT,0.0769857555008138,2025-11,HOLD_A7AB8_LAG_FRAGILE,a7ab3_3144de7015d18195|L0_raw_forward_return|1,13
a7ab3_7005b0d4aa2dce2e,L1_cross_sectional_relative_return,4,-1.0,0.0004221897726909,0.0003773910815424,0.0008151040444722,9.873261593002176e-05,1.0200296481497633,True,1.720947550264518,-0.0009058435057922,0.0350940073749062,1000RATSUSDT,0.0777951258502475,2026-04,HOLD_A7AB8_LAG_FRAGILE,a7ab3_7005b0d4aa2dce2e|L1_cross_sectional_relative_return|4,14
a7ab3_7005b0d4aa2dce2e,L0_raw_forward_return,4,-1.0,0.0004221897726909,0.0003773910815424,0.0008151040444722,9.87326159300218e-05,1.0200296481497635,True,1.720947550264518,-0.0009058435057922,0.0220046206190055,1000SATSUSDT,0.0774093894877432,2025-10,HOLD_A7AB8_LAG_FRAGILE,a7ab3_7005b0d4aa2dce2e|L0_raw_forward_return|4,14
a7ab3_2ad4a9e8d3c38900,L7_ranked_future_return,4,1.0,0.0060949367426181,0.005539579555757,0.011706314711791,0.010573033373255,0.7894423648682646,False,1.3126578634457724,0.0103936568483452,0.0427526376371629,1000RATSUSDT,0.0663997564653739,2026-01,A7AB8_FORENSIC_SURVIVOR,a7ab3_2ad4a9e8d3c38900|L7_ranked_future_return|4,15
a7ab3_7935162ab6cc52c9,L7_ranked_future_return,4,1.0,0.014353989564423,0.0168716755590976,0.0218436785492266,0.0061902756777908,1.3049394096509892,True,1.295781549681131,0.0205478969995454,0.01832859460574,1000RATSUSDT,0.0651137830237708,2025-10,HOLD_A7AB8_CONTROL_DOMINATED,a7ab3_7935162ab6cc52c9|L7_ranked_future_return|4,16
a7ab3_e142ac349de3313f,L7_ranked_future_return,1,1.0,0.0012920562889622,0.0016608730757938,0.0001691889223367,-0.0042170595178366,30.785553047404097,True,0.3275449026847737,-0.000158355980348,0.0435438993719763,1000RATSUSDT,0.0673869496822403,2026-01,HOLD_A7AB8_LAG_FRAGILE,a7ab3_e142ac349de3313f|L7_ranked_future_return|1,17
a7ab3_fdd86cd8983e9d9b,L7_ranked_future_return,1,1.0,0.0150988899762069,0.017468947925842,0.0271063890175343,-0.0005578993156059,0.4990146735538029,False,0.5063095312597784,0.0266000794862746,0.0401760857219567,1000RATSUSDT,0.0677666745548464,2026-03,HOLD_A7AB8_LAG_FRAGILE,a7ab3_fdd86cd8983e9d9b|L7_ranked_future_return|1,18
a7ab3_04daf24ce962db97,L7_ranked_future_return,1,-1.0,0.0132667548489345,0.0115048950599807,0.0147867786861903,0.0136107743303709,0.603110571917048,False,0.2815154672253364,0.014505263218965,0.0259284908597324,1000RATSUSDT,0.0665964698951895,2025-10,A7AB8_FORENSIC_SURVIVOR,a7ab3_04daf24ce962db97|L7_ranked_future_return|1,19
a7ab3_e5d6e69d28752387,L7_ranked_future_return,1,1.0,0.0311758867868376,0.0350378847459113,0.0330874007054158,0.0304656421332404,0.8610792896277294,True,0.1856212365224561,0.0329017794688933,0.0424869956278277,BTCUSDT,0.0661411662452195,2025-08,A7AB8_FORENSIC_SURVIVOR,a7ab3_e5d6e69d28752387|L7_ranked_future_return|1,1
a7ab3_5f3490d60d842a6e,L7_ranked_future_return,1,1.0,0.0180365807898619,0.0180250408959355,0.0285590378282068,-0.00058435204482,0.5451206862924722,False,0.5313223605982852,0.0280277154676085,0.0403053001472465,1000RATSUSDT,0.068166140099561,2026-03,HOLD_A7AB8_LAG_FRAGILE,a7ab3_5f3490d60d842a6e|L7_ranked_future_return|1,18
a7ab3_6406fc0cf7ff3b35,L7_ranked_future_return,1,1.0,0.0154831228354089,0.0132858703455821,0.0115440488424932,0.0024317065353593,0.3890584933692463,False,0.622299349420376,0.0109217494930729,0.0655132109475634,1000RATSUSDT,0.0661518952806716,2025-07,HOLD_A7AB8_LAG_FRAGILE,a7ab3_6406fc0cf7ff3b35|L7_ranked_future_return|1,20
