pool_name,seed_id,expression,semantic_pair,operator,input_fields,input_field_count,info_clusters,input_cluster_count,filter_decision,rejected_fields,filter_reason,arbitration_status,clean_label_count,clean_horizons,median_control_ratio,max_original_spread
core51px_selected_queue,a7ffcore48se_0000,"Abs(Delta(index_close,4))",basis_premium_like,AbsDelta,index_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap,rejected,0,0,0.9993834559364908,-2.756849662278835e-05
core51px_selected_queue,a7ffcore48se_0001,CSRank(mark_trade_basis_bps),basis_premium_like,CSRank,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal,diagnostic_clue,2,1,1.004154337323003,0.0008878047972042
core51px_selected_queue,a7ffcore48se_1610,CSRank(premium_close),basis_premium_like,CSRank,premium_close,1,ic_005,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap,rejected,0,0,1.486918975140206,0.0025477753394105
core51px_selected_queue,a7ffcore48se_0545,"Delta(mark_trade_basis_bps,24)",basis_premium_like,Delta,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal,diagnostic_clue,6,3,0.9994415556572672,0.0006403198115579
core51px_selected_queue,a7ffcore48se_1354,"Delta(mark_index_basis_bps,4)",basis_premium_like,Delta,mark_index_basis_bps,1,ic_013,1,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.0,-0.0003194001944171
core51px_selected_queue,a7ffcore48se_1355,ZScore(mark_trade_basis_bps),basis_premium_like,Identity,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal,diagnostic_clue,2,1,1.004154337323003,0.0008878047972042
core51px_selected_queue,a7ffcore48se_0547,"CSRank(Delta(index_close,24))",basis_premium_like,SignedRankDelta,index_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap,rejected,0,0,1.4591180736540703,-1.935882543737418e-05
core51px_selected_queue,a7ffcore48se_1356,"CSRank(Delta(mark_close,4))",basis_premium_like,SignedRankDelta,mark_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap,rejected,0,0,1.2832332306025518,0.0001676107784221
core51px_selected_queue,a7ffcore48se_1357,"Sub(ZScore(Mean(mark_close,4)),ZScore(Mean(mark_close,16)))",basis_premium_like,SpreadShortLong,mark_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap,rejected,0,0,1.6868159968041598,0.0003302765927634
core51px_selected_queue,a7ffcore48se_0549,"Clip(ZScore(Delta(index_close,24)),-3,3)",basis_premium_like,WinsorZ,index_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap,rejected,0,0,1.4866533994613027,-1.940099325076188e-05
core51px_selected_queue,a7ffcore48se_1358,"Clip(ZScore(Delta(mark_close,4)),-3,3)",basis_premium_like,WinsorZ,mark_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap,rejected,0,0,1.2818655626043356,0.0001685534006191
core51px_selected_queue,a7ffcore48se_0007,"Mul(Abs(Delta(index_close,4)),Sign(Delta(mark_index_basis_bps,4)))",basis_premium_like|basis_premium_like,AbsDelta,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.0,-0.0001577628149703
core51px_selected_queue,a7ffcore48se_0550,"Mul(Abs(Delta(index_close,24)),Sign(Delta(mark_index_basis_bps,24)))",basis_premium_like|basis_premium_like,AbsDelta,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.0,-0.0001417140364819
core51px_selected_queue,a7ffcore48se_0822,"Mul(CSRank(mark_trade_basis_bps),Sign(Delta(premium_close_bps,72)))",basis_premium_like|basis_premium_like,CSRank,mark_trade_basis_bps|premium_close_bps,2,ic_005|ic_014,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.0508568411120511,-0.000152471152623
core51px_selected_queue,a7ffcore48se_0552,"Mul(Delta(mark_trade_basis_bps,24),ZScore(Delta(premium_close_bps,24)))",basis_premium_like|basis_premium_like,Delta,mark_trade_basis_bps|premium_close_bps,2,ic_005|ic_014,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.274410746548766,2.7989202189760613e-05
core51px_selected_queue,a7ffcore48se_0009,"Mul(Delta(mark_trade_basis_bps,4),ZScore(Delta(premium_close_bps,4)))",basis_premium_like|basis_premium_like,Delta,mark_trade_basis_bps|premium_close_bps,2,ic_005|ic_014,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.0,-4.399314894556571e-05
core51px_selected_queue,a7ffcore48se_0010,"Mul(ZScore(index_close),Sign(Delta(mark_index_basis_bps,4)))",basis_premium_like|basis_premium_like,Identity,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,diagnostic_clue,2,1,1.0003199306849244,0.0002216831407128
core51px_selected_queue,a7ffcore48se_0824,"Mul(ZScore(index_close),Sign(Delta(mark_index_basis_bps,72)))",basis_premium_like|basis_premium_like,Identity,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,diagnostic_clue,6,3,0.9985147926596885,0.0003714883750779
core51px_selected_queue,a7ffcore48se_0011,"Mul(CSRank(Delta(index_close,4)),Sign(Delta(mark_index_basis_bps,4)))",basis_premium_like|basis_premium_like,SignedRankDelta,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.5208976370717449,0.000234565565295
core51px_selected_queue,a7ffcore48se_1094,"Mul(CSRank(Delta(index_close,168)),Sign(Delta(mark_index_basis_bps,168)))",basis_premium_like|basis_premium_like,SignedRankDelta,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,3.750500820278435,5.412436429257749e-05
core51px_selected_queue,a7ffcore48se_0012,"Sub(ZScore(Mean(index_close,4)),ZScore(Mean(mark_index_basis_bps,16)))",basis_premium_like|basis_premium_like,SpreadShortLong,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.0228688973133302,-0.0001644827924236
core51px_selected_queue,a7ffcore48se_0013,"Mul(Clip(ZScore(Delta(index_close,4)),-3,3),Sign(Delta(mark_index_basis_bps,4)))",basis_premium_like|basis_premium_like,WinsorZ,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,diagnostic_clue,2,1,1.003412651847056,0.0006052710554738
core51px_selected_queue,a7ffcore48se_0827,"Mul(Clip(ZScore(Delta(index_close,72)),-3,3),Sign(Delta(mark_index_basis_bps,72)))",basis_premium_like|basis_premium_like,WinsorZ,index_close|mark_index_basis_bps,2,ic_000|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,1.7767347524255486,9.40677772974224e-05
core51px_selected_queue,a7ffcore48se_1099,"Mul(Delta(mark_trade_basis_bps,168),ZScore(Delta(source_market_funding,168)))",basis_premium_like|funding_like,Delta,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,2.379946210980057,0.0011385186214581
core51px_selected_queue,a7ffcore48se_1775,"Mul(Delta(mark_index_basis_bps,24),ZScore(Delta(source_market_funding,24)))",basis_premium_like|funding_like,Delta,mark_index_basis_bps,1,ic_013,1,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,2.33834802587696,0.0013981744220849
core51px_selected_queue,a7ffcore48se_0566,"Mul(Delta(mark_trade_basis_bps,24),ZScore(Delta(source_metrics,24)))",basis_premium_like|generic_numeric,Delta,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal,rejected,0,0,5.06788083429199,0.0001718645271598
