candidate_id,lane,production_family,derived_feature_id,expression,horizon,source_fields,feature_available_lag_bars,feature_timestamp_rule,execution_rule
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_6950a9e4714e,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(latest_known_funding_rate))",24,global_long_short_account_ratio_zscore_168h;latest_known_funding_rate,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4df2bb11cadf,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(latest_known_funding_rate))",48,global_long_short_account_ratio_zscore_168h;latest_known_funding_rate,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_b03d7c15bfc6,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",24,global_long_short_account_ratio_zscore_168h;mark_index_ratio,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,global_long_short_account_ratio_zscore_168h;mark_index_ratio,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_1abb8dedbf63,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(premium_index))",24,global_long_short_account_ratio_zscore_168h;premium_index,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4460d86335bc,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,global_long_short_account_ratio_zscore_168h;premium_index,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,global_long_short_account_ratio_zscore_168h;realized_vol_24,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,global_long_short_account_ratio_zscore_168h;realized_vol_24,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,global_long_short_account_ratio_zscore_168h;ret_24,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_8fbbc12ff6d4,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(ret_24))",48,global_long_short_account_ratio_zscore_168h;ret_24,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_eadad4976dd6,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(latest_known_funding_rate))",24,latest_known_funding_rate;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c78036fee95c,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(latest_known_funding_rate))",48,latest_known_funding_rate;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_7bcbdff63dc3,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",24,mark_index_ratio;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,mark_index_ratio;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_9435fe5cfbe7,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",24,premium_index;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_9e9fddac6fb0,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,premium_index;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_a1ceb1ae0ac4,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,realized_vol_24;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,realized_vol_24;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_dd73eebb5878,core12_metrics,F0_metrics_crowding_state_interaction,crowding_x_state,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,ret_24;top_long_short_account_ratio_zscore_168h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F1_oi_state_interaction_24_ab53ccee3c10,core12_metrics,F1_oi_state_interaction,oi_x_state,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F1_oi_state_interaction_48_0d792bd1fb56,core12_metrics,F1_oi_state_interaction,oi_x_state,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",48,mark_index_ratio;open_interest_change_24h,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F1_oi_state_interaction_24_b3d2d52449ee,core12_metrics,F1_oi_state_interaction,oi_x_state,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,open_interest_change_24h;premium_index,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
a7y1_core12_metrics_F1_oi_state_interaction_48_c7aaf7573125,core12_metrics,F1_oi_state_interaction,oi_x_state,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",48,open_interest_change_24h;premium_index,1,unified 1h features available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only
