timestamp,funding_abs_mean,funding_mean,funding_dispersion,funding_positive_share,funding_negative_share,funding_persistence_abs_mean,basis_abs_mean,basis_minus_abs_mean,vol_ret12_abs_mean,vol_hl_mean,funding_abs_mean_bucket,funding_dispersion_bucket,funding_positive_share_bucket,funding_negative_share_bucket,funding_persistence_abs_mean_bucket,basis_abs_mean_bucket,basis_minus_abs_mean_bucket,vol_ret12_abs_mean_bucket,vol_hl_mean_bucket
2024-01-01 00:00:00+00:00,0.0002956491666666667,0.00010304083333333332,0.00038773629860723493,0.9166666666666666,0.08333333333333333,1.0,0.9995392589230304,2.4765019316667343,,0.009678343180738248,high,high,high,mid,high,low,mid,missing,mid
2024-01-01 01:00:00+00:00,0.0002956491666666667,0.00010304083333333332,0.00038773629860723493,0.9166666666666666,0.08333333333333333,1.0,0.9993737660669822,3.065879554166427,,0.01190430443502147,high,high,high,mid,high,low,high,missing,mid
2024-01-01 02:00:00+00:00,0.0002956491666666667,0.00010304083333333332,0.00038773629860723493,0.9166666666666666,0.08333333333333333,1.0,0.9994047948186107,3.5025799574999508,,0.008620600084648097,high,high,high,mid,high,low,high,missing,low
2024-01-01 03:00:00+00:00,0.0002956491666666667,0.00010304083333333332,0.00038773629860723493,0.9166666666666666,0.08333333333333333,1.0,0.9995074881129121,3.1358441483331956,,0.012624971976436153,high,high,high,mid,high,low,high,missing,mid
2024-01-01 04:00:00+00:00,0.0002956491666666667,0.00010304083333333332,0.00038773629860723493,0.9166666666666666,0.08333333333333333,1.0,0.9994588093328326,3.077909699166998,,0.01268096370172364,high,high,high,mid,high,low,high,missing,mid
2024-01-01 05:00:00+00:00,0.0002956491666666667,0.00010304083333333332,0.00038773629860723493,0.9166666666666666,0.08333333333333333,1.0,0.9993806083731016,3.1654557866669024,,0.009074429290263681,high,high,high,mid,high,low,high,missing,mid
2024-01-01 06:00:00+00:00,0.0002956491666666667,0.00010304083333333332,0.00038773629860723493,0.9166666666666666,0.08333333333333333,1.0,0.9993873607850733,2.453336808333329,,0.00963742274319706,high,high,high,mid,high,low,mid,missing,mid
2024-01-01 07:00:00+00:00,0.0002956491666666667,0.00010304083333333332,0.00038773629860723493,0.9166666666666666,0.08333333333333333,1.0,0.9993177820554071,2.661108020833368,,0.010046666649162003,high,high,high,mid,high,low,mid,missing,mid
2024-01-01 08:00:00+00:00,0.0002313733333333333,0.000158065,0.00019981209775269695,0.9166666666666666,0.08333333333333333,1.0,0.9992413269968993,3.3307407350004117,,0.0067344709504799155,high,high,high,mid,high,low,high,missing,low
2024-01-01 09:00:00+00:00,0.0002313733333333333,0.000158065,0.00019981209775269695,0.9166666666666666,0.08333333333333333,1.0,0.999196198197347,3.3868995516662572,,0.009878308083791617,high,high,high,mid,high,low,high,missing,mid
2024-01-01 10:00:00+00:00,0.0002313733333333333,0.000158065,0.00019981209775269695,0.9166666666666666,0.08333333333333333,1.0,0.9992094330926569,3.217366630832791,,0.005880136097932648,high,high,high,mid,high,low,high,missing,low
2024-01-01 11:00:00+00:00,0.0002313733333333333,0.000158065,0.00019981209775269695,0.9166666666666666,0.08333333333333333,1.0,0.9990857475725545,3.3680625100000214,,0.006689527761383814,high,high,high,mid,high,low,high,missing,low
2024-01-01 12:00:00+00:00,0.0002313733333333333,0.000158065,0.00019981209775269695,0.9166666666666666,0.08333333333333333,1.0,0.99928934477289,2.88269982916697,0.008989054455661477,0.007663238080675473,high,high,high,mid,high,low,high,low,low
