second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,second_pass_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L0_raw_forward_return,1,1.0,3,True,1.062303620787773,0.000669401466299764,True,False,True,A7FFCORE16HE_NEAR_MISS_CONTROL_MARGIN,695,0.00022538801044649906,1.2096552373664458,1.2096552373664458,1.2096552373664458,0.5179856115107914,719,0.000134136161506097,1.1837831251855726,1.1837831251855726,1.1837831251855726,0.5299026425591099,719,0.0005195905520885047,3.5671385493275465,3.5671385493275465,3.5671385493275465,0.564673157162726,719,0.0005416015022297374,1.8531371440384274,1.8531371440384274,1.8531371440384274,0.5118219749652295,95.86666666666666,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L1_cross_sectional_relative_return,1,1.0,3,True,1.0623036207877736,0.000669401466299764,True,False,True,A7FFCORE16HE_NEAR_MISS_CONTROL_MARGIN,695,0.00022538801044649908,1.209655237366446,1.209655237366446,1.209655237366446,0.5179856115107914,719,0.0001341361615060969,1.183783125185572,1.183783125185572,1.183783125185572,0.5299026425591099,719,0.0005195905520885046,3.5671385493275456,3.5671385493275456,3.5671385493275456,0.564673157162726,719,0.0005416015022297372,1.8531371440384274,1.8531371440384274,1.8531371440384274,0.5118219749652295,95.86666666666666,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L3_liquidity_tier_relative_return,1,1.0,3,True,1.1504375143517622,0.0006103452241620231,True,False,True,A7FFCORE16HE_NEAR_MISS_CONTROL_MARGIN,695,0.00031947528158076153,1.803880845178226,1.803880845178226,1.803880845178226,0.5309352517985612,719,0.00013823793668455616,1.2879932059120867,1.2879932059120867,1.2879932059120867,0.5424200278164116,719,0.0005125575625609506,3.654144313407399,3.654144313407399,3.654144313407399,0.564673157162726,719,0.0005801811126351343,2.0171096757488707,2.0171096757488707,2.0171096757488707,0.5187760778859527,95.86666666666666,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L5_vol_adjusted_return,1,1.0,3,True,0.7034426254649359,0.061446740652952254,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,695,0.01970723759783268,1.8228241555934506,1.8228241555934506,1.8228241555934506,0.5366906474820143,719,0.026377224624921557,2.3873543588022925,2.3873543588022925,2.3873543588022925,0.5535465924895688,719,0.05186586720071423,4.185423923389271,4.185423923389271,4.185423923389271,0.5605006954102921,719,0.09115215049706905,4.762140080579706,4.762140080579706,4.762140080579706,0.5757997218358831,95.86666666666666,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L0_raw_forward_return,4,1.0,2,False,2.12313765835902,0.0010297125331642169,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,0.0003510555122740195,0.9740288362374154,0.658632596580347,-0.711352324664319,0.5043352601156069,716,-0.00042592240612385413,-1.8032241231192427,-0.6031007552912533,-2.0144089430330396,0.45670391061452514,716,0.0005991757415377896,2.1741338261180827,1.0642558075198867,0.622856836771411,0.5363128491620112,716,0.001475082319240129,2.7438519032617856,1.5183052645048245,0.018100572321687346,0.5391061452513967,95.46666666666667,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L1_cross_sectional_relative_return,4,1.0,2,False,2.123137658359021,0.0010297125331642167,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,0.00035105551227401945,0.9740288362374152,0.6586325965803476,-0.7113523246643187,0.5043352601156069,716,-0.0004259224061238542,-1.8032241231192432,-0.6031007552912531,-2.0144089430330396,0.45670391061452514,716,0.0005991757415377898,2.1741338261180836,1.0642558075198874,0.6228568367714113,0.5363128491620112,716,0.0014750823192401286,2.7438519032617847,1.5183052645048245,0.018100572321687346,0.5391061452513967,95.46666666666667,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L3_liquidity_tier_relative_return,4,1.0,2,False,1.9406501697746255,0.0009975886355230764,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,0.0004937084380622133,1.4540853016556379,0.667547462500081,-0.30744430638519654,0.5086705202312138,716,-0.0003832331870916102,-1.674710407253391,-0.5451412045567485,-1.9614790969153082,0.4594972067039106,716,0.0005560384747760123,2.1286297177115427,0.9875507993423677,0.66485014883465,0.5279329608938548,716,0.001515125249872106,2.8105171721251017,1.471457565675515,0.16381835512905407,0.5321229050279329,95.46666666666667,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L5_vol_adjusted_return,4,1.0,2,False,1.269459216944444,0.11769085485598725,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,692,0.023151276739869654,1.1045193786114584,0.7881947185931784,-0.9051160570072873,0.5028901734104047,716,-0.04594302830924223,-2.0500663670570196,-0.8550066776518461,-2.1448408204431892,0.4776536312849162,716,0.05237864947410145,1.964016219332657,1.0431281684030955,0.34466691037427816,0.5195530726256983,716,0.19617728560701142,4.982404561391069,2.43583483218948,1.412635416607819,0.5810055865921788,95.46666666666667,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L0_raw_forward_return,8,1.0,2,False,4.972368515983436,0.0010041476667330038,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,688,3.08159747864987e-05,0.06446507741288741,0.10897455252552787,-1.523738747009864,0.502906976744186,712,-0.00053329181686595,-1.6174211901309359,-0.6005378972488513,-1.8826360206446349,0.46348314606741575,712,0.0005115099351473541,1.2616443225239404,0.6697423297417684,-1.0901365680431334,0.5098314606741573,712,0.0013526063446999152,1.6385332829141825,0.7286757344423387,-0.5978349510716594,0.49719101123595505,94.93333333333334,
H1_I5_deconcentration,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_zscore_168h_Sub_premium_close_bps_delta_24h,L1_cross_sectional_relative_return,8,1.0,2,False,4.972368515983435,0.0010041476667330042,True,False,False,HOLD_A7FFCORE16HE_PREMAY_UNSTABLE,688,3.081597478649838e-05,0.06446507741288673,0.10897455252552778,-1.523738747009864,0.502906976744186,712,-0.0005332918168659502,-1.6174211901309365,-0.6005378972488518,-1.8826360206446349,0.46348314606741575,712,0.0005115099351473541,1.2616443225239404,0.6697423297417684,-1.0901365680431336,0.5098314606741573,712,0.0013526063446999154,1.6385332829141825,0.7286757344423388,-0.5978349510716597,0.49719101123595505,94.93333333333334,
