object,component_id,rows,top_loss_hours_net_sum,net_mean,worst_hour_symbol,best_hour_symbol,gross_sum,funding_drag_sum,fee_drag_sum,turnover_sum,abs_position_sum,long_position_share,short_position_share,mean_funding_rate,mean_abs_funding_rate
FundingCore,funding_persistence_h12,360,-0.16596084517175336,-0.0004610023476993149,-0.010388452309892732,0.004138887694931771,-0.16703758986872305,-0.0013721992424242425,0.00029545454545454547,0.29545454545454547,56.66666666666667,0.2222222222222222,0.25,2.7396111111111112e-05,6.0934388888888895e-05
FundingCore,funding_rate_h12,360,-0.16110408651616648,-0.0004475113514337958,-0.010388452309892732,0.004138887694931771,-0.16186607098586345,-0.0012619844696969698,0.0005,0.5,60.0,0.25,0.25,2.7396111111111112e-05,6.0934388888888895e-05
FundingCore,funding_persistence_h6,360,-0.12126336468476258,-0.00033684267967989604,-0.006469279833349855,0.002176716326936615,-0.12162950029082317,-0.0006615901515151515,0.00029545454545454547,0.29545454545454547,56.66666666666667,0.2222222222222222,0.25,2.7396111111111112e-05,6.0934388888888895e-05
FundingCore,funding_rate_h6,360,-0.10605417064248406,-0.0002945949184513446,-0.006469279833349855,0.002176716326936615,-0.1061364092788477,-0.0005822386363636364,0.0005,0.5,60.0,0.25,0.25,2.7396111111111112e-05,6.0934388888888895e-05
Core4,crypto_a4_1h_002,360,-0.17200791639400645,-0.00047779976776112903,-0.010388452309892734,0.002939036157913262,-0.16879372139400647,-0.0008691383333333335,0.004083333333333334,4.083333333333334,60.0,0.25,0.25,2.822966666666667e-05,5.435588888888889e-05
Core4,crypto_a4_1h_004,360,-0.1695790743654643,-0.00047105298434851195,-0.010388452309892734,0.004138887694931772,-0.16785547353213098,-0.0008597325000000002,0.0025833333333333337,2.5833333333333335,59.99999999999999,0.25,0.25,2.822966666666667e-05,5.435588888888889e-05
Core4,crypto_a4_1h_001,360,-0.09899572197542357,-0.0002749881165983988,-0.006469279833349857,0.0027326146334801554,-0.09673390614209024,-0.0004048508333333334,0.002666666666666667,2.666666666666667,60.0,0.25,0.25,2.822966666666667e-05,5.435588888888889e-05
Core4,crypto_a4_1h_003,360,-0.08075406721381169,-0.00022431685337169914,-0.005591678749551061,0.00298356182100364,-0.07941923971381168,-0.0003318391666666667,0.0016666666666666668,1.6666666666666667,60.0,0.25,0.25,2.822966666666667e-05,5.435588888888889e-05
