candidate_id,candidate_decision,fail_raw_gross,fail_residual_gross,fail_raw_active_hours,fail_residual_active_hours,fail_raw_may_severe,fail_residual_funding_may_negative,raw_may,residual_funding_may,raw_may_gross,residual_may_gross,raw_may_active_hours,residual_may_active_hours
a7o_l1_C0036_0564,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0036_2036,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0042_0372,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0042_2036,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0042_0564,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0044_1163,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-11.900946142328843,-6.566242745835298,0.349261138920069,0.349261138920069,367,367
a7o_l1_C0044_0290,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-5.650804600043636,-1.230507980280057,0.3530668372689666,0.3530668372689666,367,367
a7o_l1_C0044_0484,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-14.6594625551081,-11.390413978053353,0.3293923446039384,0.3293923446039384,367,367
a7o_l1_C0045_1354,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-10.75987279744056,-10.227566529736864,0.3996727853087497,0.3996727853087497,391,391
a7o_l1_C0045_0576,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-9.720042349845896,-4.9994284132652185,0.3952861174603651,0.3952861174603651,391,391
a7o_l1_C0045_1357,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-9.317118429841656,-4.571530411768608,0.4046427939079506,0.4046427939079506,391,391
a7o_l1_C0048_0289,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-20.678138896192507,-21.51900360764972,0.3188321989062997,0.3188321989062997,367,367
a7o_l1_C0048_0564,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0048_0095,A7O_PILOT_PRE_MAY_NEAR_MISS,False,False,False,False,True,True,-4.4658498734788505,-4.103980658922486,0.5,0.5,416,416
a7o_l1_C0050_0373,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0050_1163,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,6.105010221301943,11.71354001733943,0.4699519230769231,0.4699519230769231,391,391
a7o_l1_C0050_1066,A7O_PILOT_PRE_MAY_NEAR_MISS,False,False,False,False,True,True,-3.5037017138151665,-2.2524973295381696,0.5,0.5,416,416
a7o_l1_C0059_2035,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,False,-3.091016155941825,1.053926198784719,0.4879991473420072,0.4879991473420072,415,415
a7o_l1_C0059_0579,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,False,-3.8007163964040296,0.0186142004876292,0.4836416811568602,0.4836416811568602,415,415
a7o_l1_C0059_1163,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,False,-3.7569555493360127,0.0112368025579841,0.4854152500415524,0.4854152500415524,415,415
a7o_l1_C0063_1745,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-26.34777643874652,-22.354951401324406,0.3659899749493404,0.3659899749493404,367,367
a7o_l1_C0063_0484,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-19.29780595313397,-20.111642151966283,0.3552383812698159,0.3552383812698159,367,367
a7o_l1_C0063_0096,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-3.17823078902704,-2.0471950935234826,0.3594338646967823,0.3594338646967823,367,367
a7o_l1_C0064_0386,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-18.02151028435053,-14.661941438344952,0.4129400768854526,0.4129400768854526,391,391
a7o_l1_C0064_1454,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-13.636771277085172,-9.09490212590932,0.4105782279342361,0.4105782279342361,391,391
a7o_l1_C0064_0565,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0078_1648,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,1.719628187409983,1.578344746795936,0.3512804757830832,0.3512804757830832,367,367
a7o_l1_C0078_2032,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,1.3814642841696698,1.437415668091326,0.3509711716463099,0.3509711716463099,367,367
a7o_l1_C0078_0752,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,1.6660122698987696,1.7748151958699514,0.3517705828377859,0.3517705828377859,367,367
a7o_l1_C0082_1454,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-30.03338113941287,-26.082454631811068,0.3708486224789441,0.3708486224789441,367,367
a7o_l1_C0082_0372,A7O_PILOT_PRE_MAY_NEAR_MISS,False,False,False,False,False,False,0.5838667967848907,0.5838667967848907,0.4410387286040273,0.4410387286040273,367,367
a7o_l1_C0082_1066,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.199774822575078,-10.851610925990109,0.3930699015346833,0.3930699015346833,367,367
a7o_l1_C0083_1842,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-24.09493439547132,-17.86829645862746,0.3418562776982913,0.3418562776982913,367,367
a7o_l1_C0083_1356,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-25.50036014680603,-22.242672759969743,0.3163148536653392,0.3163148536653392,367,367
a7o_l1_C0083_1550,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-18.66575721587353,-14.929886395134996,0.335306478697591,0.335306478697591,367,367
a7o_l1_C0094_0757,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0094_0756,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0094_0373,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0107_0775,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0107_1744,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0107_0289,A7O_PILOT_REJECTED,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0111_0372,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0111_0180,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0111_0193,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-7.551519258061493,-2.860486298849393,0.4987980769230769,0.4987980769230769,415,415
a7o_l1_C0132_0193,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-12.499073801646489,-5.570112917543889,0.3619219477850632,0.3619219477850632,367,367
a7o_l1_C0132_0757,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-29.379323327946192,-29.379323327946192,0.3230704948089848,0.3230704948089848,367,367
a7o_l1_C0132_0949,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-29.616143212133814,-29.616143212133814,0.3245381057565895,0.3245381057565895,367,367
a7o_l1_C0134_0949,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0134_0096,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-6.483419521335623,-3.980246974731346,0.5,0.5,416,416
a7o_l1_C0134_0387,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.839412061524706,-9.747436573022624,0.4987980769230769,0.4987980769230769,415,415
a7o_l1_C0137_1648,A7O_PILOT_REJECTED,False,False,False,False,True,True,-6.859686174340551,-4.51589260618277,0.4309998914277371,0.4309998914277371,391,391
a7o_l1_C0137_0290,A7O_PILOT_REJECTED,False,False,False,False,True,False,-2.4893566676363834,0.605893426655377,0.4490038129113128,0.4490038129113128,391,391
a7o_l1_C0137_0775,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,2.6206394549268794,7.1875737763802645,0.4306236578463815,0.4306236578463815,391,391
a7o_l1_C0140_1136,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-17.75396001044092,-13.673894766020652,0.3197456576575979,0.3197456576575979,367,367
a7o_l1_C0140_0560,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-13.588969242731064,-10.519952226581566,0.3278678916727966,0.3278678916727966,367,367
a7o_l1_C0140_1648,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-12.132327164496235,-10.373276967193288,0.3416170474610073,0.3416170474610073,367,367
a7o_l1_C0147_0564,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0147_2036,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0147_1648,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,7.191248197725796,7.95481596506589,0.4167112462080722,0.4167112462080722,367,367
a7o_l1_C0151_1357,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0151_0968,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0151_1259,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0160_0096,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-6.737541173907191,-3.148858672627788,0.4904572340106877,0.4904572340106877,415,415
a7o_l1_C0160_0193,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-5.978313430880258,-1.0113527098764954,0.4881299862485045,0.4881299862485045,415,415
a7o_l1_C0160_0581,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-7.389185805305454,-3.575426139731081,0.4948690285544822,0.4948690285544822,415,415
a7o_l1_C0164_1454,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,0.3421408276839225,1.631298173088148,0.5,0.5,416,416
a7o_l1_C0164_1647,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-4.596229482388923,-1.7773282644033983,0.5,0.5,416,416
a7o_l1_C0164_1550,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-7.453836885773964,-4.391885247782655,0.5,0.5,416,416
a7o_l1_C0166_1163,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,False,-2.374853399902866,1.121368162028768,0.4124240991367849,0.4124240991367849,391,391
a7o_l1_C0166_0373,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-23.566987213534595,-23.566987213534595,0.3889605799940184,0.3889605799940184,391,391
a7o_l1_C0166_0678,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-11.068188061138718,-7.364640768822304,0.3906511197690273,0.3906511197690273,391,391
a7o_l1_C0169_0872,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-11.542253242252071,-9.333816073409494,0.4200844339963515,0.4200844339963515,391,391
a7o_l1_C0169_0373,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,11.312463316309998,11.312463316309998,0.4699519230769231,0.4699519230769231,391,391
a7o_l1_C0169_0181,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,11.312463316309998,11.312463316309998,0.4699519230769231,0.4699519230769231,391,391
a7o_l1_C0183_0774,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.026356508542364,-1.9528421726803629,0.3602781447540393,0.3602781447540393,367,367
a7o_l1_C0183_1454,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-15.59129587588392,-10.640712484777424,0.3415174295822051,0.3415174295822051,367,367
a7o_l1_C0183_1066,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,False,-1.205255090363616,2.2912613086058107,0.5,0.5,416,416
a7o_l1_C0187_2033,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-17.509448958445528,-13.087720084073966,0.4031541066145288,0.4031541066145288,391,391
a7o_l1_C0187_1648,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-13.177390119867216,-8.142151105188423,0.3952058338521361,0.3952058338521361,391,391
a7o_l1_C0187_0368,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-13.684530879566388,-8.70745378446497,0.3984208443270728,0.3984208443270728,391,391
a7o_l1_C0194_1454,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-14.65142341727298,-9.458171705637804,0.3301064172308905,0.3301064172308905,367,367
a7o_l1_C0194_0774,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-18.52954539823037,-13.722926898602278,0.3389036899082959,0.3389036899082959,367,367
a7o_l1_C0194_0386,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-4.8483557012469785,-1.9619879406196383,0.5,0.5,416,416
a7o_l1_C0200_1648,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-12.587385201624627,-7.1203661852887725,0.4005339896723885,0.4005339896723885,391,391
a7o_l1_C0200_0368,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-7.769598976781566,-3.160403936033816,0.3960426126156001,0.3960426126156001,391,391
a7o_l1_C0200_2032,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,False,-3.194997233113452,0.9227916614161664,0.4816955016972655,0.4816955016972655,415,415
a7o_l1_C0213_0386,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-3.237342781097182,-0.1114428560855602,0.5,0.5,416,416
a7o_l1_C0213_0387,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,False,-2.710318935767413,0.7511423703737498,0.5,0.5,416,416
a7o_l1_C0213_0372,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-7.381040199524818,-7.381040199524818,0.5,0.5,416,416
a7o_l1_C0222_0193,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.819975079381418,-4.920620318936655,0.4920569375043037,0.4920569375043037,415,415
a7o_l1_C0222_0181,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0222_0387,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.100848172339788,-4.322451684440508,0.4941861295140797,0.4941861295140797,415,415
a7o_l1_C0227_1259,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0227_1356,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0227_0096,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0229_0949,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0229_0774,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-24.23273987016752,-19.21349487571876,0.313360568375128,0.313360568375128,367,367
a7o_l1_C0229_0387,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.131160425040246,-4.9487167360483415,0.4986881302145019,0.4986881302145019,415,415
a7o_l1_C0238_1066,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-2.26591652892747,-1.0777867918467443,0.5,0.5,416,416
a7o_l1_C0238_0373,A7O_PILOT_RESEARCH_CANDIDATE,False,False,False,False,False,False,11.312463316309998,11.312463316309998,0.4699519230769231,0.4699519230769231,391,391
a7o_l1_C0238_1260,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,False,-1.064909314094587,1.162067630950025,0.5,0.5,416,416
a7o_l1_C0241_0753,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-18.23648987504396,-14.834995513347668,0.3972971346480584,0.3972971346480584,391,391
a7o_l1_C0241_1842,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.458287383643876,-5.62868732774807,0.4918875856392815,0.4918875856392815,415,415
a7o_l1_C0241_1259,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-20.09219389002717,-14.719002835384575,0.3388820220289448,0.3388820220289448,367,367
a7o_l1_C0251_1842,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-25.05867620200369,-24.01724839068341,0.4411057692307692,0.4411057692307692,367,367
a7o_l1_C0251_0967,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,False,False,-0.4886857297022697,2.5269191708725702,0.3730068338877804,0.3730068338877804,367,367
a7o_l1_C0251_1356,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-17.440300887480245,-11.48138949569544,0.3222493213394427,0.3222493213394427,367,367
a7o_l1_C0252_0564,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0252_0872,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-3.3800750367402324,-3.1344090889447407,0.4987980769230769,0.4987980769230769,415,415
a7o_l1_C0252_0949,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0253_0579,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-13.805502207316753,-8.397391602352728,0.3976810894263444,0.3976810894263444,391,391
a7o_l1_C0253_0577,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-17.09701273238946,-12.465545756167389,0.4015682719260581,0.4015682719260581,391,391
a7o_l1_C0253_0578,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-15.613169006727391,-10.44952771713018,0.3955461324124287,0.3955461324124287,391,391
a7o_l1_C0269_2036,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0269_0564,A7O_PILOT_REJECTED,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0269_0180,A7O_PILOT_REJECTED,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0270_0949,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0270_2036,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0270_0373,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0280_0678,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-27.04199161343558,-27.66191843566635,0.3535383303644914,0.3535383303644914,367,367
a7o_l1_C0280_1357,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-24.140972972071932,-23.721282048621926,0.3724903481668847,0.3724903481668847,367,367
a7o_l1_C0280_0757,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0289_0368,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-4.83989073440848,-2.911251496005917,0.4987980769230769,0.4987980769230769,415,415
a7o_l1_C0289_1648,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-11.381556735141915,-8.89786823353634,0.4898018577671227,0.4898018577671227,415,415
a7o_l1_C0289_0944,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.44374231426471,-6.921415134971855,0.4987980769230769,0.4987980769230769,415,415
a7o_l1_C0316_0484,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-8.229893737140726,-7.052481285950768,0.4318691641224529,0.4318691641224529,367,367
a7o_l1_C0316_0581,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-15.605334832265946,-10.201459346207978,0.3180242245291534,0.3180242245291534,367,367
a7o_l1_C0316_0096,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-15.543789228087242,-9.79119064797623,0.318753400293484,0.318753400293484,367,367
a7o_l1_C0318_0774,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-19.536349296023623,-12.543268747663369,0.3343549084217109,0.3343549084217109,367,367
a7o_l1_C0318_1454,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-15.403272364478635,-9.92020264669454,0.3403220197492869,0.3403220197492869,367,367
a7o_l1_C0318_0387,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-4.336880309270308,-0.7475676475785145,0.4987980769230769,0.4987980769230769,415,415
a7o_l1_C0323_0564,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0323_0180,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0323_0756,A7O_PILOT_MAY_VETOED_NEAR_MISS,True,True,True,True,False,False,0.0,0.0,0.0,0.0,0,0
a7o_l1_C0336_1356,A7O_PILOT_MAY_VETOED_NEAR_MISS,False,False,False,False,True,True,-4.542267433486853,-1.205039804084811,0.5,0.5,416,416
