semantic_bucket,motif_bucket,candidate_count,median_cost_adjusted_spread,median_control_ratio,clean_candidate_count
taker_flow_like|basis_premium_like,gated_sign,3,0.0003542678157855687,1.799195213390953,0
liquidity_like|volatility_like,liquidity_shock,2,-0.0003893650305582277,1.7786353835266073,0
liquidity_like,single,1,-0.0008968706693773043,3.0752048767224376,0
open_interest_like|positioning_like,delta_x_divergence,1,-0.0005034508829739296,11.277267093631291,0
taker_flow_like|open_interest_like,flow_x_leverage,1,-0.000799920654417024,3.01539856661843,0
