timestamp,gross_price_pnl,funding_current_long_only_drag,funding_full_signed_pnl,funding_inverted_signed_pnl,fee_drag,turnover,gross_exposure,net_current_long_only,net_full_signed,net_inverted_signed
2024-01-01 00:00:00+00:00,-0.0032767564675673837,-5.3544999999999996e-05,0.00017108083333333332,-0.00017108083333333332,0.0008333333333333333,0.8333333333333333,1.6666666666666665,-0.004056544800900718,-0.003939008967567383,-0.004281170634234051
2024-01-01 01:00:00+00:00,-0.00021849350380358668,-5.3544999999999996e-05,0.00017108083333333332,-0.00017108083333333332,0.0,0.0,1.6666666666666665,-0.0001649485038035868,-4.7412670470253684e-05,-0.0003895743371369201
2024-01-01 02:00:00+00:00,9.540063792912211e-05,-0.00010709,0.00034216166666666665,-0.00034216166666666665,0.0,0.0,1.6666666666666665,0.0002024906379291219,0.00043756230459578854,-0.0002467610287375452
2024-01-01 03:00:00+00:00,-0.010686612484542666,-0.00010709,0.00034216166666666665,-0.00034216166666666665,0.0,0.0,1.6666666666666665,-0.010579522484542669,-0.010344450817876,-0.011028774151209333
2024-01-01 04:00:00+00:00,-0.016154968652725532,-0.00010662249999999999,0.0005219974999999999,-0.0005219974999999999,0.0,0.0,1.6666666666666665,-0.016048346152725535,-0.015632971152725533,-0.01667696615272553
2024-01-01 05:00:00+00:00,-0.019553026217655922,-0.00010662249999999999,0.0005219974999999999,-0.0005219974999999999,0.0,0.0,1.6666666666666665,-0.019446403717655922,-0.019031028717655923,-0.02007502371765592
2024-01-01 06:00:00+00:00,-0.018589742291845568,-0.00010662249999999999,0.0005219974999999999,-0.0005219974999999999,0.0,0.0,1.6666666666666665,-0.018483119791845564,-0.018067744791845565,-0.01911173979184557
2024-01-01 07:00:00+00:00,-0.020930868287192705,-0.00010662249999999999,0.0005219974999999999,-0.0005219974999999999,0.0,0.0,1.6666666666666665,-0.020824245787192705,-0.020408870787192702,-0.02145286578719271
2024-01-01 08:00:00+00:00,-0.02278313952454211,8.690833333333328e-06,0.00020342,-0.00020342,0.0006666666666666668,0.6666666666666666,1.6666666666666665,-0.02345849702454211,-0.02324638619120878,-0.023653226191208777
2024-01-01 09:00:00+00:00,-0.01584779244037036,8.690833333333328e-06,0.00020342,-0.00020342,0.0,0.0,1.6666666666666665,-0.015856483273703693,-0.015644372440370362,-0.01605121244037036
2024-01-01 10:00:00+00:00,-0.013193015519701545,1.7381666666666656e-05,0.00040684,-0.00040684,0.0,0.0,1.6666666666666665,-0.013210397186368211,-0.012786175519701546,-0.013599855519701543
2024-01-01 11:00:00+00:00,-0.018567038090359606,1.7381666666666656e-05,0.00040684,-0.00040684,0.0,0.0,1.6666666666666665,-0.018584419757026273,-0.018160198090359608,-0.018973878090359608
