object,risk_variant,cost_tier,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,month_count,positive_month_count,positive_month_rate,worst_month_sum,mean_gross_exposure,mean_turnover
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,8.236324975750493e-05,0.7215020678757432,0.0026353642256016804,2.9251280393059846,3.9501328505266597,0.5211092715231788,0.5969688342423958,-0.876861786838519,0.7714348671488069,-0.5864694369228904,-0.020326479058686862,-0.007566810788241429,-0.0037920731729541184,7.425880294283929e-05,0.004061165352392055,10,8,0.8,-0.7121708132271873,0.4944070469951163,0.031336312111177524
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.000469819220140849,-4.115616368433837,0.0025221018408084672,-17.43493022301924,-30.51071391198413,0.34438775510204084,-0.1841691342952128,-0.2500448144361264,-0.16927235614750968,-0.2215280908442816,-0.00679042636007517,-0.0058483126820051655,-0.003803723782438413,-0.00045947822797146563,0.0029841151214096335,1,0,0.0,-0.18416913429521284,0.5,0.03248685837971552
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,4.524997625212188e-05,0.3963897919685877,0.0035899938735695397,1.1797139128457865,1.4977930220529556,0.517742673992674,0.39530379253853676,-1.238030831864248,0.4034550769441827,-0.7140043779814664,-0.030917634954426926,-0.010066451272445093,-0.005692321447736226,9.770159506964615e-05,0.005252807939688173,12,7,0.5833333333333334,-1.1291067324908237,0.4636255645435202,0.0216737177525259
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,5.980123701279125e-05,0.5238588362320513,0.0034763665221281058,1.6100399849550568,1.9786154320921059,0.5181564245810056,0.2569061142069512,-0.5486912032589487,0.2597235433061993,-0.4312352359718912,-0.031031420552317123,-0.009569822405174741,-0.005070254586585896,8.70725396811593e-05,0.0051744796923599,6,4,0.6666666666666666,-0.2237246756177999,0.4913567652473061,0.02930926121612717
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,6.669509370191619e-05,0.5842490208287858,0.002635917921314902,2.368176446060893,3.203727596693432,0.5171081677704195,0.48340603915148855,-0.8848641343775366,0.5812637590104412,-0.5897682126695364,-0.020326479058686862,-0.007574334558313825,-0.00380816108877761,6.092966887582414e-05,0.004049127552257622,10,7,0.7,-0.7194362289480225,0.4944070469951163,0.031336312111177524
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.0004860626493307068,-4.257908808136992,0.0025219340303138356,-18.038922007184507,-31.564403174781834,0.3392857142857143,-0.19053655853763707,-0.25225352655733857,-0.17454755421880452,-0.22324825823563732,-0.00679042636007517,-0.0058483126820051655,-0.003803723782438413,-0.0004624125110131754,0.0029726567880763,1,0,0.0,-0.19053655853763707,0.5,0.03248685837971552
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,2.3576258499595958e-05,0.2065280244564606,0.003590258191494957,0.6146123121694954,0.7817643585259486,0.5133928571428571,0.20596219425247028,-1.2626741615593455,0.16136016002478093,-0.7209711533761561,-0.030917634954426926,-0.010066451272445093,-0.0057131055651538625,7.773864934305451e-05,0.0052257363588337,12,7,0.5833333333333334,-1.1433129003095919,0.4636255645435202,0.0216737177525259
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,3.049197579666406e-05,0.26710970797877714,0.003478298556286896,0.8204852214364837,1.011452602318198,0.513733705772812,0.1309935280224688,-0.6295116525266036,0.11066119566428068,-0.4754083474014438,-0.031031420552317123,-0.009569822405174741,-0.005079155900391386,5.920065223636698e-05,0.005121348502016552,6,4,0.6666666666666666,-0.24607297887554877,0.4913567652473061,0.02930926121612717
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,3.535878159073863e-05,0.3097429267348704,0.0026383278444969713,1.2543553416771975,1.7038324686913846,0.5082781456953642,0.2562804489696736,-0.9008688294555698,0.2599387592415894,-0.5962878559321081,-0.020326479058686862,-0.007574334558313825,-0.003837850876745513,2.9400062139122498e-05,0.004010621186612536,10,6,0.6,-0.7339670603896928,0.4944070469951163,0.031336312111177524
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.0005185495077104224,-4.5424936875433,0.0025230297581730764,-19.23622758050322,-33.645958609167295,0.32908163265306123,-0.20327140702248558,-0.25682721590560503,-0.18499907418564632,-0.22679925776915,-0.00679042636007517,-0.005886941698910906,-0.003803723782438413,-0.0005116763581538324,0.0029146758259634333,1,0,0.0,-0.20327140702248556,0.5,0.03248685837971552
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,0.00012495612431935653,1.0946156490375631,0.003578930092827065,3.2678068905393776,4.143632061276155,0.5249542124542125,1.0916167020538987,-1.4301872190513207,1.816642185204349,-0.763508536287508,-0.030972844954426926,-0.01043967599070151,-0.005353405009649736,0.00013847669798286677,0.005414228812844335,12,9,0.75,-1.181613867036714,0.46444115388669477,0.021700360645209617
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,0.00025517891764271827,2.235367318550212,0.00342213171798451,6.979111271538178,8.208282612201085,0.5602886405959032,1.0962486301931176,-0.4598894609408123,1.9179484752436395,-0.3725586925122497,-0.038121102329422056,-0.00885639163978105,-0.004862039332918576,0.00032537393276241896,0.0052465158805508685,6,5,0.8333333333333334,-0.26393978582292954,0.49315071849087083,0.029497642166787155
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,0.00012162163327235484,1.0654055074658284,0.002642756868127014,4.307305486103886,5.972414539513819,0.5150386313465783,0.8815135979580279,-0.9113045991303445,1.3541524601925063,-0.6005500544183584,-0.017298481156424527,-0.007838355283462111,-0.0037017188412867916,6.327663424839241e-05,0.004008420247368675,10,8,0.8,-0.670327672891016,0.49518798971011657,0.03139337989917947
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.00029263305792845564,-2.5634655874532712,0.0027264106680169047,-10.045791640979944,-19.019420015557056,0.3622448979591837,-0.1147121587079546,-0.19557249897372198,-0.10968328284866369,-0.17792921854562027,-0.008057718175704848,-0.00632386890325909,-0.0037841126213642743,-0.00047412663685807003,0.003805771311741803,1,0,0.0,-0.1147121587079546,0.5,0.03255449907235622
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,0.00011410594399675168,0.9995680694115447,0.003579212099054625,2.9838218266525076,3.7878864301595527,0.5217490842490843,0.9968295267556226,-1.439899067890831,1.5619269764195503,-0.7657991337629467,-0.030972844954426926,-0.010472586274603537,-0.005378346283689335,0.00013254282171384885,0.0053862544382008585,12,9,0.75,-1.188818753653401,0.46444115388669477,0.021700360645209617
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,0.00024043009655932466,2.106167645859684,0.0034223285711086674,6.575354634061474,7.746284318774644,0.5579608938547486,1.0328876948188588,-0.46387921161264956,1.738833721523033,-0.37505945279047137,-0.038121102329422056,-0.008856895194634022,-0.004900910087341912,0.00030988247208006095,0.0052465158805508685,6,5,0.8333333333333334,-0.2752300462032177,0.49315071849087083,0.029497642166787155
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,0.00010592494332276514,0.9279025035074226,0.0026433369088904447,3.750574299457433,5.209325740528273,0.5121412803532008,0.7677439892034017,-0.9235493677076454,1.1009979365603724,-0.6068311330647214,-0.017298481156424527,-0.007886884390089763,-0.003723598538453378,4.786639698860093e-05,0.003989508603636153,10,8,0.8,-0.6777411874208654,0.49518798971011657,0.03139337989917947
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.00030891030746463374,-2.7060542933901917,0.0027253098280088867,-10.608856388629809,-20.083681777250312,0.35459183673469385,-0.12109284052613642,-0.1967374610949341,-0.11534671215702608,-0.17888775137920254,-0.008057718175704848,-0.0063313689032590895,-0.0037841126213642743,-0.0005083165100628523,0.003805771311741803,1,0,0.0,-0.12109284052613642,0.5,0.03255449907235622
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,9.24055833515421e-05,0.8094729101595088,0.0035804287674075803,2.415545532608898,3.0715193635516256,0.5184294871794872,0.8072551761590718,-1.4593227655698526,1.1194670684519061,-0.7703146224874003,-0.030972844954426926,-0.010524702431894756,-0.005392702268015553,0.00010939589628782292,0.005375745926609063,12,9,0.75,-1.2032285268867748,0.46444115388669477,0.021700360645209617
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,0.00021093245439253753,1.8477683004786287,0.003423593515001025,5.766512849761359,6.815735678722522,0.5537709497206704,0.9061658240703412,-0.47759340824660923,1.412875880938174,-0.38407292777428836,-0.038121102329422056,-0.008856895194634022,-0.004998887691691328,0.00027915168565464845,0.005214421829246271,6,5,0.8333333333333334,-0.2978105669637941,0.49315071849087083,0.029497642166787155
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,7.453156342358567e-05,0.6528964955906105,0.0026457999454647043,2.6365455652791705,3.6764916005299955,0.5044150110375276,0.5402047716941489,-0.961374817675328,0.6733798124132611,-0.6214343883712425,-0.017298481156424527,-0.007886884390089763,-0.003773993277145782,1.7281966179919903e-05,0.003958528196964846,10,7,0.7,-0.6925682164805644,0.49518798971011657,0.03139337989917947
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.00034146480653699,-2.9912317052640325,0.0027244258298624105,-11.730675282847226,-22.232172270103053,0.3469387755102041,-0.13385420416250007,-0.19913529888515683,-0.12656722212442473,-0.18085731282249817,-0.008057718175704848,-0.00634636890325909,-0.0037841126213642743,-0.0005325308553061116,0.003805771311741803,1,0,0.0,-0.13385420416250005,0.5,0.03255449907235622
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,3.450799650971595e-05,0.30229004942511173,0.003626238068651398,0.8906672543917775,1.1104983122095495,0.5265567765567766,0.30146185750887855,-1.024228406435528,0.27627659322918086,-0.6456067243546855,-0.030946601204426927,-0.010342647800573,-0.005824621815862556,0.0001686767372363595,0.005195987259859947,12,8,0.6666666666666666,-0.7779180231863417,0.45933605489435253,0.021404669975230634
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,7.137703253950905e-06,0.06252628050460993,0.0036338195756818264,0.1838430351444297,0.20872986493596135,0.5013966480446927,0.030663573178973086,-0.9955454943897919,0.0021312641552355682,-0.6359659120623422,-0.04970646011725463,-0.009713470193281917,-0.004845637864991315,1.068311497479247e-05,0.004859929025474488,6,3,0.5,-0.4118968896602872,0.48568241020993225,0.028906572504391367
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,7.020337920151642e-05,0.6149816018052838,0.002592391074147375,2.5346007134478405,3.3480018652721086,0.5184878587196468,0.508834092452591,-0.8191689143332691,0.62329224748694,-0.5611343921123777,-0.020362943503131305,-0.00782994429690847,-0.003732558398827241,7.108800453512645e-05,0.003862451190218797,10,7,0.7,-0.5141175436840154,0.4935875720883686,0.03127834510055199
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.00034866338457609935,-3.0542912488866305,0.0024879145812101195,-13.116649975221133,-25.28404943981798,0.3596938775510204,-0.13667604675383094,-0.15575148911976186,-0.12881966115440147,-0.14442529868157472,-0.006753194472714127,-0.0053574549349169834,-0.0036919480464941952,-0.0005244666786473622,0.0023722450913646097,1,0,0.0,-0.13667604675383097,0.5,0.032805735930735935
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,2.3805661522100627e-05,0.2085375949336015,0.003626439323237323,0.6144009691632241,0.7666191612499411,0.5242673992673993,0.20796625905707108,-1.0346006116226032,0.16235309695025602,-0.6492697020083595,-0.030946601204426927,-0.010342647800573,-0.005828528659045974,0.0001567164223792726,0.005188922406127042,12,8,0.6666666666666666,-0.7847675622507533,0.45933605489435253,0.021404669975230634
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,-7.315582998244722e-06,-0.06408450706462376,0.003634312481898041,-0.18839905902645313,-0.21423204263771384,0.4995344506517691,-0.031427744560459325,-1.022736564890822,-0.0582077834044149,-0.6457341697015453,-0.04970646011725463,-0.009713470193281917,-0.004845637864991315,-2.519905583500299e-06,0.004859929025474488,6,3,0.5,-0.4223300687471758,0.48568241020993225,0.028906572504391367
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,5.456420665124042e-05,0.4779824502648661,0.002593266133944018,1.9693042112415138,2.6069933549230107,0.5140728476821192,0.39548136980819054,-0.8217792524377542,0.4493188352941717,-0.5622808557621721,-0.02040461016979797,-0.00782994429690847,-0.0037447802530300367,5.8895222442890596e-05,0.003854945908370596,10,7,0.7,-0.5213028013901272,0.4935875720883686,0.03127834510055199
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.0003650662525414674,-3.1979803722632543,0.002489263683505248,-13.726279493159346,-26.44810141610617,0.3520408163265306,-0.14310597099625522,-0.15821020124097396,-0.13440645824052844,-0.14652859648977246,-0.006753194472714127,-0.005400521252661027,-0.0037388230464941953,-0.0005462749375625222,0.0023722450913646097,1,0,0.0,-0.14310597099625522,0.5,0.032805735930735935
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,2.4009915468700125e-06,0.02103268595058131,0.003627467273270501,0.061949696232530126,0.07740981361536294,0.5207188644688645,0.02097506215345643,-1.0553450219967562,-0.03591637233971601,-0.6564836264382601,-0.030946601204426927,-0.010342647800573,-0.005849370893613969,0.000133108146450825,0.0051789251633946876,12,8,0.6666666666666666,-0.7984666403795762,0.45933605489435253,0.021404669975230634
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,-3.6222155502636104e-05,-0.31730608220309225,0.003636091091972344,-0.9323770801009493,-1.0636970477393906,0.49557728119180633,-0.1556103800393247,-1.0772083863644863,-0.16821800064990433,-0.6645236625024347,-0.04970646011725463,-0.009713470193281917,-0.004882585158224281,-2.1301338882123753e-05,0.0048563936883154165,6,3,0.5,-0.4431964269209532,0.48568241020993225,0.028906572504391367
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,2.328586155068843e-05,0.20398414718403063,0.002596335152170826,0.8394283077730198,1.11614843112815,0.5062086092715232,0.16877592451938972,-0.826999928646725,0.15527475277096747,-0.5645650622600298,-0.020487943503131305,-0.00782994429690847,-0.0038026127161196153,2.7287333825331044e-05,0.0038167763593648196,10,6,0.6,-0.5356733168023508,0.4935875720883686,0.03127834510055199
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.0003978719884722033,-3.485358619016501,0.0024934485601472143,-14.934648458811806,-28.81313765789412,0.34183673469387754,-0.1559658194811037,-0.1634608112626678,-0.14547431153001744,-0.15100325942912796,-0.006753194472714127,-0.005484240582267608,-0.003752432700919437,-0.0005585904015644638,0.0023722450913646097,1,0,0.0,-0.1559658194811037,0.5,0.032805735930735935
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,-4.847057080457596e-05,-0.42460220024808537,0.003669504596602759,-1.236296817196757,-1.5754340363956032,0.5127060439560439,-0.4234389065487756,-1.8405518957098947,-0.38264032316659446,-0.8433330326465911,-0.0272983678647839,-0.01157578721337698,-0.006034378019905649,6.431541338710583e-05,0.005103991458726772,12,8,0.6666666666666666,-1.3293973983457386,0.4639548583426303,0.02166467184328377
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,7.562607088073627e-05,0.6624843809152497,0.0037102690598978783,1.9077356071859737,1.9416530875674016,0.5304934823091247,0.324889600503643,-0.5984690364891765,0.3430953720059562,-0.45730793485465504,-0.06356365979664921,-0.009378412086645941,-0.004607815151458221,0.0001727652629912127,0.004771444982707585,6,4,0.6666666666666666,-0.32729837256644073,0.4781083913361232,0.028512769714510798
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,-0.00010349349372410589,-0.9066030050231676,0.0025829469040148413,-3.7501584903332144,-4.859438308264337,0.48868653421633557,-0.7501208425123195,-1.1664419098856054,-0.5389962960911223,-0.6922235277799718,-0.01573672902919899,-0.008135934653676203,-0.004254703901105435,-5.01806160702511e-05,0.003688302459317331,10,4,0.4,-0.7248727383151088,0.49497282020370365,0.0313876077927174
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.000483239378753268,-4.233176957878627,0.0022862274303434697,-19.78312701197881,-27.01982135933491,0.4489795918367347,-0.18942983647128106,-0.23334729488924233,-0.1734526318811519,-0.20893266625387552,-0.008337523683244875,-0.006948558725350457,-0.004318914009886292,-0.00025946468607411066,0.0023716996321316262,1,0,0.0,-0.18942983647128106,0.5,0.032399891774891776
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,-5.9302906726217854e-05,-0.5194934629216684,0.003670001429474996,-1.5123830468278807,-1.9279712804370537,0.5104166666666666,-0.5180701931602392,-1.8540704591473873,-0.43839540574551805,-0.8454402477989233,-0.0272983678647839,-0.01157578721337698,-0.006034378019905649,5.513236317345202e-05,0.005097368137091417,12,8,0.6666666666666666,-1.3374197644507697,0.4639548583426303,0.02166467184328377
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,6.136968602348089e-05,0.5375984495656926,0.003711516293021923,1.5475852544784745,1.5785905209054831,0.5279329608938548,0.2636441711568739,-0.6111505256317232,0.2632846064685539,-0.46415328278332657,-0.06356365979664921,-0.009379453753312608,-0.004631241731834743,0.00015769673530947623,0.004750634903267876,6,4,0.6666666666666666,-0.3364751268605023,0.4781083913361232,0.028512769714510798
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,-0.00011918729762046456,-1.0440807271552697,0.0025852251296239106,-4.315028387969714,-5.599816192972719,0.4848233995584989,-0.8638695331531272,-1.1941489842040711,-0.5885854328620275,-0.7006403121459523,-0.01573672902919899,-0.00818869018051835,-0.00427902410986537,-6.205440580635784e-05,0.003688302459317331,10,4,0.4,-0.7321756824585561,0.49497282020370365,0.0313876077927174
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.0004994393246407139,-4.375088483852654,0.002286047697122488,-20.447937087112134,-27.893359058599966,0.44387755102040816,-0.19578021525915987,-0.23830809034378778,-0.17868734057894797,-0.2128499066736511,-0.008337523683244875,-0.00696751705868379,-0.004341586287696037,-0.0002645731724217149,0.002341491298798293,1,0,0.0,-0.19578021525915984,0.5,0.032399891774891776
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,-8.096757856950165e-05,-0.7092759882688344,0.0036716294779772516,-2.0639746384630824,-2.6338703221212145,0.5048076923076923,-0.7073327663831663,-1.881380829178426,-0.5352651343936078,-0.8496190532054173,-0.0272983678647839,-0.011600828641951454,-0.0060396232108846475,2.879053811652571e-05,0.005078586078523214,12,8,0.6666666666666666,-1.3534644966608318,0.4639548583426303,0.02166467184328377
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,3.285691630897012e-05,0.28782658686657825,0.003714769367767006,0.8278411283296845,0.8488666093879549,0.5216480446927374,0.14115331246333562,-0.6365135039168164,0.11759255494974363,-0.4775874445812005,-0.06356365979664921,-0.009380731645836589,-0.004643508662105693,0.00011237447420341315,0.004741411761430434,6,3,0.5,-0.35482863544862536,0.4781083913361232,0.028512769714510798
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,-0.00015057490541318193,-1.3190361714194736,0.0025911061635460445,-5.439004833067251,-7.081022951364776,0.47709713024282563,-1.0913669144347427,-1.292757519701867,-0.6723448684427038,-0.7318137588218454,-0.01573672902919899,-0.008221992265276316,-0.00431396371218049,-9.094983819942642e-05,0.003670945244390618,10,4,0.4,-0.7467815707454508,0.49497282020370365,0.0313876077927174
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.0005318392164156057,-4.658911535800706,0.0022872524952093813,-21.76297689277557,-29.675271315509548,0.4387755102040816,-0.20848097283491743,-0.2484702422083973,-0.18905889574167212,-0.22081510048089403,-0.008337523683244875,-0.007005433725350457,-0.004386583461178429,-0.0003172353238455449,0.0022780152489501604,1,0,0.0,-0.20848097283491743,0.5,0.032399891774891776
F5_time_shuffled_funding,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,-0.0001177662103745877,-1.0316320028813883,0.003471098612663413,-3.1754538188630685,-4.190520055943513,0.4781364468864469,-1.0288056138323982,-1.5124761183016904,-0.6609321082666603,-0.7864883640773443,-0.038827295300314105,-0.010065959921337974,-0.005346904275040689,-6.849299269339037e-05,0.005101814454416122,12,3,0.25,-0.8428663045891922,0.4783773977650413,0.3245735488810515
F5_time_shuffled_funding,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,-0.00014725874509539876,-1.2899866070356931,0.0037764446399292115,-3.649639981865951,-4.529620375100813,0.48533519553072624,-0.6326235689298331,-0.7402273184005518,-0.48488627769841874,-0.5324520963899064,-0.06718903570727877,-0.009517549809799882,-0.005240679656429427,-9.025885602827446e-05,0.004689524344572357,6,1,0.16666666666666666,-0.25866578479344565,0.47474172516061397,0.32041627347260115
F5_time_shuffled_funding,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,-8.08294209293948e-05,-0.7080657273414984,0.0028269118875336916,-2.676142581997776,-3.605633451030501,0.483719646799117,-0.5858516428962535,-0.7390614048984531,-0.45927209056428087,-0.5267168652479696,-0.020513866199999564,-0.008222612357102106,-0.004290043179330121,-7.252034125035887e-05,0.0042592711932130595,10,4,0.4,-0.33551337982924156,0.4958498264921096,0.3389473893470931
