path,asset_kind,category,target_module,refactor_priority,bytes
scripts/crypto_a7af1_role_aware_selector_dryrun.py,stage_entry_script,selector,alphafactory_crypto/selectors,30,14811
scripts/crypto_a7ag0_role_aware_generation_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,9157
scripts/crypto_a7ag1_static_blueprint_dryrun.py,stage_entry_script,stage_entry_or_misc,manual_review,60,12692
scripts/crypto_a7ag2_numeric_replay_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,10008
scripts/crypto_a7ag3_numeric_replay_pilot.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,19177
scripts/crypto_a7ag4_clue_forensic_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,9680
scripts/crypto_a7ag5_clue_forensic_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,15379
scripts/crypto_a7ah0_core12_aggtrades_final_handoff_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,22686
scripts/crypto_a7ah0_post_a7ag_role_split_decision.py,stage_entry_script,stage_entry_or_misc,manual_review,60,9673
scripts/crypto_a7ah1_ordinary_alpha_objective_rewrite_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,7530
scripts/crypto_a7ah1d_ordinary_alpha_dry_rerank.py,stage_entry_script,selector,alphafactory_crypto/selectors,30,8156
scripts/crypto_a7ah2_downside_risk_defense_forensic_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,7692
scripts/crypto_a7ah2f_downside_risk_defense_forensic_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,8248
scripts/crypto_a7ai0_core12_aggtrades_experiment_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,11619
scripts/crypto_a7ai0r_core12_aggtrades_unified_feature_build.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,17410
scripts/crypto_a7aif0_field_contract_enforcement_ledger.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,18230
scripts/crypto_a7aif1_engine_enforcement_gap_audit.py,stage_entry_script,formula_generator,alphafactory_crypto/generators,30,14604
scripts/crypto_a7aj_universe500_silver_acceptance_and_panel_prep.py,stage_entry_script,stage_entry_or_misc,manual_review,60,29763
scripts/crypto_a7ak_lv0_listing_age_latent_variable_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,16287
scripts/crypto_a7ak_lv1_latent_state_feature_build.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,23556
scripts/crypto_a7ak_lv2_response_merge_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,26422
scripts/crypto_a7ak_lv3_neutral_field_family_smoke.py,stage_entry_script,stage_entry_or_misc,manual_review,60,19717
scripts/crypto_a7ak_lv3r_contract_meme_taxonomy_audit.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,13953
scripts/crypto_a7al0_top498_alpha_search_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,35926
scripts/crypto_a7al0f_derived_feature_engineering_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,9578
scripts/crypto_a7al0g_upper_regime_state_builder.py,stage_entry_script,regime_factory,alphafactory_crypto/regimes,30,15921
scripts/crypto_a7al0l_fixed_delay_stress_abolition.py,stage_entry_script,stage_entry_or_misc,manual_review,60,3671
scripts/crypto_a7al0p_pretrain_readiness_gate.py,stage_entry_script,stage_entry_or_misc,manual_review,60,6227
scripts/crypto_a7al0r_code_feature_regime_readiness_audit.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,25289
scripts/crypto_a7al1_field_family_neutralized_baseline.py,stage_entry_script,stage_entry_or_misc,manual_review,60,38085
scripts/crypto_a7al1b_control_latency_forensic.py,stage_entry_script,controls,alphafactory_crypto/controls,30,6609
scripts/crypto_a7al2_small_formula_search_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,6777
scripts/crypto_a7al2g_matched_control_gate.py,stage_entry_script,controls,alphafactory_crypto/controls,30,8021
scripts/crypto_a7al2h_selector_repair.py,stage_entry_script,selector,alphafactory_crypto/selectors,30,5720
scripts/crypto_a7al2i_replay_preflight.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,16763
scripts/crypto_a7al2j_derived_tolerant_search_reset.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,8954
scripts/crypto_a7al2k_derived_generator_smoke.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,33675
scripts/crypto_a7al2l_derived_replay_preflight.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,19111
scripts/crypto_a7al2l_fast_derived_replay_preflight.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,23554
scripts/crypto_a7al2m_derived_clue_forensic.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,7113
scripts/crypto_a7al2n_deep_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,29452
scripts/crypto_a7al2o_candidate_mini_replay.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,24210
scripts/crypto_a7al2p0_pre_search_hardening_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,31615
scripts/crypto_a7al2p0r_repair_rerun_decision.py,stage_entry_script,stage_entry_or_misc,manual_review,60,9138
scripts/crypto_a7al2p1_selector_feature_generation.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,21061
scripts/crypto_a7al2p1r_selector_reweighted_retry.py,stage_entry_script,selector,alphafactory_crypto/selectors,30,17997
scripts/crypto_a7al2p1s_selected_pool_provenance_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,25690
scripts/crypto_a7al2p1t_repaired_pool_rerun_status.py,stage_entry_script,stage_entry_or_misc,manual_review,60,8536
scripts/crypto_a7al2p2_local_oi_price_search_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,9845
scripts/crypto_a7al2q_local_oi_price_formula_search.py,stage_entry_script,formula_generator,alphafactory_crypto/generators,30,37589
scripts/crypto_a7al2r_local_forensic.py,stage_entry_script,stage_entry_or_misc,manual_review,60,24057
scripts/crypto_a7al2s_local_followup_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,11615
scripts/crypto_a7al2t_may_stress_failure_attribution.py,stage_entry_script,stage_entry_or_misc,manual_review,60,14206
scripts/crypto_a7al2u_objective_selector_repair_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,13034
scripts/crypto_a7al2v_replay_aware_selector_dryrun.py,stage_entry_script,selector,alphafactory_crypto/selectors,30,15858
scripts/crypto_a7al2w_signal_vector_selector_repair.py,stage_entry_script,selector,alphafactory_crypto/selectors,30,13395
scripts/crypto_a7al2x0_authorization_arbitration.py,stage_entry_script,experiment_registry,alphafactory_crypto/governance,10,14168
scripts/crypto_a7al2x1_dry_rerank.py,stage_entry_script,selector,alphafactory_crypto/selectors,30,17475
scripts/crypto_a7al2x2_objective_family_coverage_gap_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,19196
scripts/crypto_a7al2x2r_family_balanced_repair_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,17794
scripts/crypto_a7al2x3_family_balanced_dry_generation.py,stage_entry_script,stage_entry_or_misc,manual_review,60,27759
scripts/crypto_a7al2x4_replay_readiness_audit.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,11399
scripts/crypto_a7al2x4m_materialization_and_evaluator_audit.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,14308
scripts/crypto_a7al2x5_evaluator_preflight_smoke.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,21388
scripts/crypto_a7al2x6_small_numeric_replay_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,8847
scripts/crypto_a7al2x7_small_numeric_replay_preflight.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,20259
scripts/crypto_a7al2x7f_replay_preflight_forensic.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,21779
scripts/crypto_a7al2x7h_heavy_numeric_replay_preflight.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,986
scripts/crypto_a7al2x7hf_heavy_replay_preflight_forensic.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,945
scripts/crypto_a7al2x_objective_family_reset_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,15192
scripts/crypto_a7al2z0_broader_non_oi_objective_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,11991
scripts/crypto_a7al2z1_broader_non_oi_dry_generation.py,stage_entry_script,stage_entry_or_misc,manual_review,60,20089
scripts/crypto_a7al2z2_broader_non_oi_materialization_audit.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,11678
scripts/crypto_a7al2z2r_broader_non_oi_materialization_repair.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,13591
scripts/crypto_a7al2z3_broader_non_oi_numeric_preflight_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,5054
scripts/crypto_a7al2z4_broader_non_oi_numeric_replay_preflight.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,19891
scripts/crypto_a7al2z4f_broader_non_oi_preflight_forensic.py,stage_entry_script,stage_entry_or_misc,manual_review,60,9627
scripts/crypto_a7al2z5_broader_non_oi_multi_horizon_diagnostic.py,stage_entry_script,stage_entry_or_misc,manual_review,60,17669
scripts/crypto_a7al2z6_response_guided_mutation_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,8798
scripts/crypto_a7al2z7_response_guided_dry_generation.py,stage_entry_script,stage_entry_or_misc,manual_review,60,18927
scripts/crypto_a7al2z8_response_guided_materialization_repair.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,12798
scripts/crypto_a7al2z8p_partial_viable_queue_authorization.py,stage_entry_script,experiment_registry,alphafactory_crypto/governance,10,5107
scripts/crypto_a7al2z9_response_guided_partial_numeric_diagnostic.py,stage_entry_script,stage_entry_or_misc,manual_review,60,10730
scripts/crypto_a7al_universe498_replay_acceptance.py,stage_entry_script,replay_engine,alphafactory_crypto/replay,20,22410
scripts/crypto_a7ao_okx_cross_exchange_light_acceptance.py,stage_entry_script,stage_entry_or_misc,manual_review,60,17621
scripts/crypto_a7ap0_cross_exchange_overlay_acceptance.py,stage_entry_script,stage_entry_or_misc,manual_review,60,14959
scripts/crypto_a7ap1_cross_exchange_field_smoke.py,stage_entry_script,stage_entry_or_misc,manual_review,60,11876
scripts/crypto_a7ap2_multiplier_price_scale_repair.py,stage_entry_script,stage_entry_or_misc,manual_review,60,16331
scripts/crypto_a7ap3_cross_exchange_overlay_handoff.py,stage_entry_script,stage_entry_or_misc,manual_review,60,9171
scripts/crypto_a7ar0_cn_engine_inheritance_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,21329
scripts/crypto_a7ar1_formula_engine_adapter_smoke.py,stage_entry_script,formula_generator,alphafactory_crypto/generators,30,10170
scripts/crypto_a7ar2_feature_algebra_parity_smoke.py,stage_entry_script,feature_factory,alphafactory_crypto/features,20,17347
scripts/crypto_a7ar3_fresh_memory_dedup_smoke.py,stage_entry_script,clustering,alphafactory_crypto/clustering,40,6991
scripts/crypto_a7ar4_selector_adapter_smoke.py,stage_entry_script,selector,alphafactory_crypto/selectors,30,26447
scripts/crypto_a7ar7_shared_candidate_pool_builder.py,stage_entry_script,promotion,alphafactory_crypto/promotion,40,13912
scripts/crypto_a7ar8_signal_vector_cluster_registry.py,stage_entry_script,clustering,alphafactory_crypto/clustering,40,15182
scripts/crypto_a7as0_v2_data_acceptance.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,14202
scripts/crypto_a7pm0_source_of_truth_registry.py,stage_entry_script,experiment_registry,alphafactory_crypto/governance,10,18416
scripts/crypto_a7pm1_asset_taxonomy.py,stage_entry_script,experiment_registry,alphafactory_crypto/governance,10,8921
scripts/crypto_a7pm2_candidate_lifecycle_state_machine.py,stage_entry_script,experiment_registry,alphafactory_crypto/governance,10,8635
scripts/crypto_a7pm3_current_experiment_board.py,stage_entry_script,experiment_registry,alphafactory_crypto/governance,10,4885
scripts/crypto_a7s0_data_horizon_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,16996
scripts/crypto_a7s1_data_source_availability_audit.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,25087
scripts/crypto_a7s1_metrics_acceptance_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,14268
scripts/crypto_a7s2_field_semantics_backfill_feasibility.py,stage_entry_script,stage_entry_or_misc,manual_review,60,15579
scripts/crypto_a7s2m_metrics_registry_diagnostic.py,stage_entry_script,stage_entry_or_misc,manual_review,60,39136
scripts/crypto_a7s3_metrics_clue_forensic.py,stage_entry_script,stage_entry_or_misc,manual_review,60,18631
scripts/crypto_a7s3_sample_package_acceptance_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,19171
scripts/crypto_a7s4_crowding_robustness_audit.py,stage_entry_script,stage_entry_or_misc,manual_review,60,10747
scripts/crypto_a7t0_forward_locked_observation_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,9902
scripts/crypto_a7t0_forward_telemetry_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,18182
scripts/crypto_a7t1_forward_health_report.py,stage_entry_script,stage_entry_or_misc,manual_review,60,9352
scripts/crypto_a7u0r_source_trace_audit.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,20567
scripts/crypto_a7u_enhanced_v1_acceptance_contract.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,26682
scripts/crypto_a7w0_post_source_trace_status.py,stage_entry_script,data_contracts,alphafactory_crypto/data_contracts,20,6092
scripts/run_binance_funding_rate_pool.py,stage_entry_script,stage_entry_or_misc,manual_review,60,8673
scripts/run_binance_metrics_symbol_pool.py,stage_entry_script,stage_entry_or_misc,manual_review,60,6194
scripts/run_binance_vision_monthly_pool.py,stage_entry_script,stage_entry_or_misc,manual_review,60,13397
alphafactory_crypto/__init__.py,package_code,stage_entry_or_misc,manual_review,60,36
alphafactory_crypto/engines/__init__.py,package_code,stage_entry_or_misc,manual_review,60,53
alphafactory_crypto/engines/feature_algebra.py,package_code,feature_factory,alphafactory_crypto/features,20,7894
alphafactory_crypto/engines/formula_gen_v2_adapter.py,package_code,formula_generator,alphafactory_crypto/generators,30,10463
alphafactory_crypto/engines/search_memory.py,package_code,clustering,alphafactory_crypto/clustering,40,5083
