candidate_id,signal_vector_cluster_id,max_corr_to_other_signal_vector,expression,field_families,skeleton_key,production_key,q_decision,r_decision,s_a7al2s_tier,is_may_stress_failed,selector_score_no_may,selected_by_a7al2v,uses_may_for_cluster
a7al2q_0de0d41346741bd1,svc_008,0.9637534172188451,"Sub(Abs(ZScore(Mean(open_interest_value_last,24))),Abs(ZScore(Mean(trade_close,24))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_last|trade_close::24|24,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,A7AL2R_LOCAL_FORENSIC_PASS,primary_clean_premay__may_control_dominated,True,3.32987059,True,False
a7al2q_1378ff7d2322adee,svc_015,0.9790223685271872,"Sub(Abs(ZScore(Mean(open_interest_value_last,24))),Abs(ZScore(Mean(trade_close,8))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_last|trade_close::24|8,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,A7AL2R_LOCAL_FORENSIC_PASS,primary_clean_premay__may_control_dominated,True,3.36419934,True,False
a7al2q_69d146749c30da3c,svc_008,0.9664563792634604,"Sub(Abs(ZScore(Mean(open_interest_value_mean,8))),Abs(ZScore(Mean(index_close,12))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_mean|index_close::8|12,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,A7AL2R_LOCAL_FORENSIC_PASS,primary_clean_premay__may_control_dominated,True,3.3357056,True,False
a7al2q_f00f22bbcc48dc2c,svc_008,0.9637994481067866,"Sub(Abs(ZScore(Mean(open_interest_value_mean,48))),Abs(ZScore(Mean(index_close,96))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_mean|index_close::48|96,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,A7AL2R_LOCAL_FORENSIC_PASS,primary_clean_premay__may_control_dominated,True,3.25411583,True,False
