core14_rank,candidate_id,semantic_bucket,motif_bucket,generation_mode,clue_rows,label_count,horizon_count,best_abs_corr,best_original_score,min_control_ratio,median_control_ratio,median_spread,proposed_subgraph_id,expression,raw_inputs,outside_old_packet,repair_score
1,a7ffcore11e_2a2d48956a572ac1ab,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,4,3,3,0.0065763830766673,0.4540017717012015,0.2176107892427559,0.5241336479391847,0.1683130897008845,sgx_db392cbbb4b91c9cf5,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),4)),Delta(trade_count,16))",trade_count;trade_low,False,21.14481385553852
17,a7ffcore11e_e75225abf06a144055,liquidity_like,single,seed_field_mul_delta,1,1,1,0.0019992688112449,0.3488167081884513,0.7346321118721786,0.7346321118721786,-0.3488167081884513,sgx_c04ccceba7b7766b49,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,8))",trade_volume,True,12.007069940024667
33,a7ffcore11e_a48ad1e36a600830e7,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,2,2,0.0158542640667193,0.0158542640667193,0.4878181783084518,0.6436670361602183,0.0003233396451719,sgx_cc9660e7e33ee308fd,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,16))",open_interest_last;top_long_short_account_ratio_last,True,10.341448924717485
49,a7ffcore11e_dbe18bd5192060448c,liquidity_like,single,seed_field_mul_delta,4,2,3,0.0091270917963698,0.0091270917963698,0.4912437102560571,0.5861328001244941,0.0006237251461335,sgx_909a2e519723397894,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,48))",trade_volume,False,9.70005441541528
65,a7ffcore11e_4c67508333214e808c,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0049860268835305,0.0049860268835305,0.376803592171391,0.4660101072147774,5.616414058084439e-05,sgx_58672aec6df8f9629c,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Delta(trade_low,24)))),4)),Delta(trade_count,3))",trade_count;trade_low,True,8.346113353327828
81,a7ffcore11e_0d3de62849361e5bec,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0010989037907825,0.1298217739555154,0.724218802286286,0.724218802286286,-0.1298217739555154,sgx_781f202d037fb9abd2,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),4)),Delta(open_interest_mean,16))",open_interest_mean;taker_buy_quote_volume,True,7.647997874537737
97,a7ffcore11e_043dc762c9529bb4ea,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0029086481341109,0.0440672311564901,0.5518765529131562,0.5518765529131562,-0.0440672311564901,sgx_473fe233eb0732f3f4,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),2)),Delta(open_interest_last,16))",open_interest_last;taker_buy_quote_volume,True,6.27759151730349
113,a7ffcore11e_62177b4a351f23dee9,liquidity_like,single,seed_field_mul_delta,1,1,1,0.0103927957764567,0.0103927957764567,0.593392196521431,0.593392196521431,-0.0003104367429177,sgx_fbee43ceafb34ccc35,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,12))",trade_volume,True,5.521071522486272
