date,gross_return,turnover,cost,net_return,system_id
2024-06-01 00:00:00+00:00,-0.007257148717123945,1.0,0.0005,-0.0077571487171239455,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-02 00:00:00+00:00,0.01960993273023533,0.0,0.0,0.01960993273023533,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-03 00:00:00+00:00,0.008904272819963976,0.0,0.0,0.008904272819963976,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-04 00:00:00+00:00,-0.008137697732190455,0.6666666666666666,0.0003333333333333333,-0.008471031065523788,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-05 00:00:00+00:00,-0.04294578074913913,0.0,0.0,-0.04294578074913913,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-06 00:00:00+00:00,-0.008517335852504766,0.0,0.0,-0.008517335852504766,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-07 00:00:00+00:00,0.0014226918652260334,0.6666666666666666,0.0003333333333333333,0.0010893585318927001,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-08 00:00:00+00:00,-0.04563622770608222,0.6666666666666666,0.0003333333333333333,-0.04596956103941555,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-09 00:00:00+00:00,-0.041226642514893864,0.0,0.0,-0.041226642514893864,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-10 00:00:00+00:00,0.03825075141247636,0.6666666666666666,0.0003333333333333333,0.03791741807914303,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-11 00:00:00+00:00,-0.03719873116712891,0.0,0.0,-0.03719873116712891,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-12 00:00:00+00:00,-0.019645777483592086,0.6666666666666666,0.0003333333333333333,-0.01997911081692542,INTERNAL_LONG_ONLY_20D_MOMENTUM
2024-06-13 00:00:00+00:00,0.01815500510305427,1.3333333333333333,0.0006666666666666666,0.017488338436387602,INTERNAL_LONG_ONLY_20D_MOMENTUM
