second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,priority_wave,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L0_raw_forward_return,1,-1.0,3,True,6.768454115982557,0.00013335746435432066,True,False,False,HOLD_A7FFCORE16ME_CONTROL_LIKE,261,-0.00041646659195088376,-1.2645384984018868,-1.2645384984018868,-1.2645384984018868,0.42911877394636017,405,-0.00011874758859969743,-0.6550573672121597,-0.6550573672121597,-0.6550573672121597,0.4567901234567901,373,-2.760011298938228e-05,-0.16860141772138823,-0.16860141772138823,-0.16860141772138823,0.514745308310992,424,-0.00014119951352362556,-0.5744619518053397,-0.5744619518053397,-0.5744619518053397,0.44575471698113206,44.451388888888886,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L1_cross_sectional_relative_return,1,-1.0,3,True,6.7684541159825455,0.00013335746435432064,True,False,False,HOLD_A7FFCORE16ME_CONTROL_LIKE,261,-0.00041646659195088376,-1.2645384984018868,-1.2645384984018868,-1.2645384984018868,0.42911877394636017,405,-0.00011874758859969736,-0.6550573672121592,-0.6550573672121592,-0.6550573672121592,0.4567901234567901,373,-2.7600112989382326e-05,-0.16860141772138854,-0.16860141772138854,-0.16860141772138854,0.514745308310992,424,-0.00014119951352362548,-0.5744619518053392,-0.5744619518053392,-0.5744619518053392,0.44575471698113206,44.451388888888886,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L3_liquidity_tier_relative_return,1,-1.0,3,True,2.8609118191352185,0.00018579811457084165,True,False,False,HOLD_A7FFCORE16ME_CONTROL_LIKE,261,-0.0005327057875309395,-1.68007915212287,-1.68007915212287,-1.68007915212287,0.42911877394636017,405,-0.00013315340421803974,-0.7634797899520165,-0.7634797899520165,-0.7634797899520165,0.47160493827160493,373,-6.016735529561299e-05,-0.36735488533910277,-0.36735488533910277,-0.36735488533910277,0.514745308310992,424,-0.0001326290808787462,-0.5628101250502494,-0.5628101250502494,-0.5628101250502494,0.4481132075471698,44.451388888888886,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L5_vol_adjusted_return,1,-1.0,3,True,10.021469545423232,0.00873776829387793,True,False,False,HOLD_A7FFCORE16ME_CONTROL_LIKE,261,-0.027359522868519427,-1.2954366960648902,-1.2954366960648902,-1.2954366960648902,0.44061302681992337,405,-0.001613373138799291,-0.08445300715416243,-0.08445300715416243,-0.08445300715416243,0.47160493827160493,373,-0.004671292542917933,-0.25475986538379025,-0.25475986538379025,-0.25475986538379025,0.4959785522788204,424,-0.02459718505358716,-0.8820818848612172,-0.8820818848612172,-0.8820818848612172,0.4339622641509434,44.451388888888886,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L0_raw_forward_return,4,-1.0,2,False,7.570522460736641,8.15363900694454e-05,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,260,-0.0005518210965301954,-0.8242973498684293,-0.22782817001980382,-1.7797259239234864,0.4461538461538462,404,-5.0766986623383e-05,-0.13643972446659502,0.29350435199606817,-1.4438484499617545,0.5173267326732673,371,0.00029574098209146925,0.943049137228458,0.6744326556671667,-0.5967221959288769,0.522911051212938,423,-0.00039156267535923796,-0.9238840222457465,-0.4761312377445181,-0.9488672383782792,0.47754137115839246,44.266666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L1_cross_sectional_relative_return,4,-1.0,2,False,7.570522460736637,8.153639006944525e-05,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,260,-0.0005518210965301956,-0.8242973498684296,-0.22782817001980377,-1.7797259239234864,0.4461538461538462,404,-5.076698662338304e-05,-0.13643972446659514,0.29350435199606817,-1.4438484499617545,0.5173267326732673,371,0.0002957409820914691,0.9430491372284576,0.6744326556671666,-0.5967221959288771,0.522911051212938,423,-0.000391562675359238,-0.9238840222457466,-0.47613123774451793,-0.9488672383782792,0.47754137115839246,44.266666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L3_liquidity_tier_relative_return,4,-1.0,2,False,4.297164203000288,9.84902687579052e-05,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,260,-0.0006637092452933522,-0.9977690335929876,-0.3662738718791537,-1.9274406834331024,0.46153846153846156,404,-7.458250303168133e-05,-0.2057410704672233,0.4311064493194807,-1.6634363584387897,0.5,371,0.0001730680642625726,0.5549228316559978,0.1766821110459007,-0.5276614288245169,0.49326145552560646,423,-0.00040456393181939604,-0.9532601257507225,-0.3301200810905194,-1.197248082677098,0.47754137115839246,44.266666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L5_vol_adjusted_return,4,-1.0,1,False,1.9775979892938975,-0.01837418987666689,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,260,-0.04586555543837213,-1.0729225429708777,-0.41791654500420666,-2.031020476080642,0.46923076923076923,404,0.0034339796245383913,0.0834344602696644,0.3947496170390611,-1.4175700643823854,0.5,371,0.020457263056066686,0.5608502022478657,0.618183545018586,-0.8541504823128131,0.522911051212938,423,-0.04464372288035098,-0.9111063276441951,-0.43083727164715524,-0.9105433220479966,0.458628841607565,44.266666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L0_raw_forward_return,8,-1.0,1,False,6.630732234706806,-0.000361170070187607,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,260,-0.0014795067858824182,-1.6401934016771536,-0.5040387633705457,-2.4399148770745627,0.47307692307692306,401,-0.0003310317908195159,-0.5489651146243503,0.12659220461695828,-1.67314188454131,0.48129675810473815,368,0.00020469613617356074,0.44574541795270106,0.23282971185459778,-1.7405353028759267,0.5108695652173914,420,0.00018430625694174291,0.3074119643057376,-0.06326853940710174,-0.7500385971545469,0.5071428571428571,44.0125,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_1h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_1h,L1_cross_sectional_relative_return,8,-1.0,1,False,6.6307322347068105,-0.00036117007018760715,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,260,-0.0014795067858824177,-1.6401934016771529,-0.5040387633705454,-2.4399148770745627,0.47307692307692306,401,-0.0003310317908195158,-0.54896511462435,0.12659220461695822,-1.6731418845413097,0.48129675810473815,368,0.00020469613617356063,0.44574541795270084,0.23282971185459794,-1.7405353028759265,0.5108695652173914,420,0.0001843062569417428,0.3074119643057374,-0.06326853940710166,-0.7500385971545469,0.5071428571428571,44.0125,
