control_id,base_candidate_id,family,control_mode,raw_validation_2025H1_ann_10bps_lag0,raw_validation_2025H1_sharpe_10bps_lag0,raw_validation_2025H1_sum_10bps_lag0,raw_validation_2025H1_active_hours_10bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag0,raw_recent_2025H2_2026Apr_sharpe_10bps_lag0,raw_recent_2025H2_2026Apr_sum_10bps_lag0,raw_recent_2025H2_2026Apr_active_hours_10bps_lag0,raw_may_2026_stress_ann_10bps_lag0,raw_may_2026_stress_sharpe_10bps_lag0,raw_may_2026_stress_sum_10bps_lag0,raw_may_2026_stress_active_hours_10bps_lag0,control_research_like
a7ag1_H0_agg_flow_x_context_24_402709baa238__row_shuffle,a7ag1_H0_agg_flow_x_context_24_402709baa238,H0_agg_flow_x_context,row_shuffle,-10.686439915486382,-8.072768881636943,-5.115096183291598,4193,-10.209495601503045,-11.791209162916028,-8.182747559149872,7021,-12.67595440025378,-19.630191447684435,-0.6627382551730857,458,False
a7ag1_H0_agg_flow_x_context_24_402709baa238__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_402709baa238,H0_agg_flow_x_context,wrong_lag_stale_24h,-4.453847505218918,-3.4428221837387367,-2.208620269711299,4344,-8.8882292001294,-10.437220939424963,-7.402799114628323,7296,-7.868387524948198,-12.799494202550612,-0.43114452191496977,480,False
a7ag1_H0_agg_flow_x_context_24_402709baa238__time_shuffle,a7ag1_H0_agg_flow_x_context_24_402709baa238,H0_agg_flow_x_context,time_shuffle,-8.018922353253782,-6.400933968192471,-3.9691834844415976,4336,-11.133343529541962,-12.925181502872462,-9.248554893205121,7277,-10.472750879673452,-15.329320995246855,-0.5726538437629661,479,False
a7ag1_H0_agg_flow_x_context_24_05b324bc2ca3__sign_flip,a7ag1_H0_agg_flow_x_context_24_05b324bc2ca3,H0_agg_flow_x_context,sign_flip,-8.106654813958007,-6.135638601901788,-4.020012387195615,4344,-4.436070146102935,-5.251025583115707,-3.694699518946006,7296,-10.9843834364519,-17.68417312357667,-0.6018840239151726,480,False
a7ag1_H0_agg_flow_x_context_24_05b324bc2ca3__row_shuffle,a7ag1_H0_agg_flow_x_context_24_05b324bc2ca3,H0_agg_flow_x_context,row_shuffle,-9.878782555714846,-7.563379122837991,-4.738658025012989,4202,-10.531054921182552,-12.071396386674932,-8.45129179177093,7030,-12.9359043414838,-19.664108582467822,-0.6910962593395455,468,False
a7ag1_H0_agg_flow_x_context_24_05b324bc2ca3__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_05b324bc2ca3,H0_agg_flow_x_context,wrong_lag_stale_24h,-11.133121713407762,-8.604660873119109,-5.520808301717274,4344,-5.740665753601082,-6.725915964311744,-4.781266819437613,7296,-7.562288299227626,-12.230248642148563,-0.41437196160151374,480,False
a7ag1_H0_agg_flow_x_context_24_05b324bc2ca3__time_shuffle,a7ag1_H0_agg_flow_x_context_24_05b324bc2ca3,H0_agg_flow_x_context,time_shuffle,-9.31704855233299,-7.377411258801382,-4.608535545349183,4333,-10.432903309070472,-12.164620219847945,-8.666693764852264,7277,-8.839162059717177,-13.763292722998163,-0.4843376471077906,480,False
a7ag1_H0_agg_flow_x_context_24_044966e2be0b__sign_flip,a7ag1_H0_agg_flow_x_context_24_044966e2be0b,H0_agg_flow_x_context,sign_flip,-7.4504799189536834,-5.740900299885368,-3.6937710374447317,4343,-7.689878954741141,-8.876546715486397,-6.40384326196765,7295,-16.75974034818938,-28.45042833802362,-0.9183419368870893,480,False
a7ag1_H0_agg_flow_x_context_24_044966e2be0b__row_shuffle,a7ag1_H0_agg_flow_x_context_24_044966e2be0b,H0_agg_flow_x_context,row_shuffle,-8.95192741848315,-6.875065439437085,-4.256253161870128,4165,-10.766824040360436,-12.51398270890323,-8.614688321790673,7009,-13.430273228837478,-21.099580459000155,-0.7098420667753143,463,False
a7ag1_H0_agg_flow_x_context_24_044966e2be0b__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_044966e2be0b,H0_agg_flow_x_context,wrong_lag_stale_24h,-5.525805039834284,-4.56587227111671,-2.7395629324201254,4343,-4.1165086696311155,-4.887516727676337,-3.4280742859542226,7295,8.410259529518132,13.48744402363301,0.4608361386037333,480,False
a7ag1_H0_agg_flow_x_context_24_044966e2be0b__time_shuffle,a7ag1_H0_agg_flow_x_context_24_044966e2be0b,H0_agg_flow_x_context,time_shuffle,-9.72621053556476,-7.483981568655431,-4.814252155503288,4336,-9.587208829835646,-11.182826446809903,-7.9576022148099295,7271,-11.753375794417948,-17.395222169063356,-0.6426788819093832,479,False
a7ag1_H0_agg_flow_x_context_24_82374c43b880__sign_flip,a7ag1_H0_agg_flow_x_context_24_82374c43b880,H0_agg_flow_x_context,sign_flip,-2.2223299329489623,-1.7108477086492127,-1.1017784131047195,4343,-1.307606783646587,-1.5100358400314906,-1.0889259688015813,7295,8.681006831705863,14.777097236275003,0.4756716072167596,480,False
a7ag1_H0_agg_flow_x_context_24_82374c43b880__row_shuffle,a7ag1_H0_agg_flow_x_context_24_82374c43b880,H0_agg_flow_x_context,row_shuffle,-7.5091423438013045,-5.779174051063951,-3.5634137811851625,4157,-10.36507088969558,-11.988895828771868,-8.287323802674411,7004,-9.759835978933866,-15.245204005511944,-0.5158452121285821,463,False
a7ag1_H0_agg_flow_x_context_24_82374c43b880__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_82374c43b880,H0_agg_flow_x_context,wrong_lag_stale_24h,-4.157178667685459,-3.436176512573635,-2.0610304741732817,4343,-4.894186116049277,-5.8010064071456355,-4.075694944815009,7295,-16.475957331715936,-26.55738509233627,-0.9027921825597773,480,False
a7ag1_H0_agg_flow_x_context_24_82374c43b880__time_shuffle,a7ag1_H0_agg_flow_x_context_24_82374c43b880,H0_agg_flow_x_context,time_shuffle,-10.69364363273207,-8.339332228342837,-5.288226508789421,4332,-9.947556439454381,-11.736174621997,-8.264647918532988,7278,-9.739661283608093,-15.439760672128612,-0.5325682368548261,479,False
a7ag1_H0_agg_flow_x_context_24_058ff4d3cc77__sign_flip,a7ag1_H0_agg_flow_x_context_24_058ff4d3cc77,H0_agg_flow_x_context,sign_flip,-8.148204989990502,-6.2609429973124175,-4.040616721063783,4344,-5.397473815536659,-6.359061958720939,-4.495430246364779,7296,-12.17091859102438,-21.693240686741554,-0.6668996488232537,480,False
a7ag1_H0_agg_flow_x_context_24_058ff4d3cc77__row_shuffle,a7ag1_H0_agg_flow_x_context_24_058ff4d3cc77,H0_agg_flow_x_context,row_shuffle,-15.05809984612884,-11.473820589969174,-7.183538727964889,4179,-10.321264999437597,-11.916876384267201,-8.292358797493357,7038,-17.22336701122263,-26.467354268429094,-0.9004911062945167,458,False
a7ag1_H0_agg_flow_x_context_24_058ff4d3cc77__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_058ff4d3cc77,H0_agg_flow_x_context,wrong_lag_stale_24h,-5.574478220118161,-4.406863884160762,-2.7643302954558555,4344,-7.931831025897482,-9.403258776551757,-6.6062373475968075,7296,-2.2570102274322545,-3.4723113545922697,-0.12367179328395916,480,False
a7ag1_H0_agg_flow_x_context_24_058ff4d3cc77__time_shuffle,a7ag1_H0_agg_flow_x_context_24_058ff4d3cc77,H0_agg_flow_x_context,time_shuffle,-8.681819765921931,-6.649608218204091,-4.293338267805229,4332,-11.563829830993672,-13.59752441301546,-9.607483277394056,7278,-8.10568977240985,-13.542845985873413,-0.44322207773793587,479,False
a7ag1_H0_agg_flow_x_context_24_4cd49e94dfcd__sign_flip,a7ag1_H0_agg_flow_x_context_24_4cd49e94dfcd,H0_agg_flow_x_context,sign_flip,-1.6592393060449573,-1.2723175498245558,-0.8228008613538007,4344,-3.9642537003684897,-4.6599014092884845,-3.3017345888000573,7296,3.092044964650751,5.525531079706307,0.16942712135072607,480,False
a7ag1_H0_agg_flow_x_context_24_4cd49e94dfcd__row_shuffle,a7ag1_H0_agg_flow_x_context_24_4cd49e94dfcd,H0_agg_flow_x_context,row_shuffle,-9.705574497837372,-7.4878780784829395,-4.636738501535319,4185,-11.17817376781525,-12.875740160641804,-8.943815061485969,7009,-11.224364072735261,-17.29612640641013,-0.5855632855296821,457,False
a7ag1_H0_agg_flow_x_context_24_4cd49e94dfcd__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_4cd49e94dfcd,H0_agg_flow_x_context,wrong_lag_stale_24h,-4.250960126066043,-3.358719289398833,-2.1080103638848047,4344,-1.4331554185790942,-1.6988903683025691,-1.1936417732823141,7296,-6.764907354985331,-10.417411267477194,-0.3706798550676894,480,False
a7ag1_H0_agg_flow_x_context_24_4cd49e94dfcd__time_shuffle,a7ag1_H0_agg_flow_x_context_24_4cd49e94dfcd,H0_agg_flow_x_context,time_shuffle,-7.6270974066657615,-5.8961638587116205,-3.772627061995747,4333,-10.824215794617981,-12.669391890588333,-8.997938289544308,7282,-13.433756051548704,-21.56344153514705,-0.7345626882068298,479,False
a7ag1_H0_agg_flow_x_context_24_5730e12b9478__sign_flip,a7ag1_H0_agg_flow_x_context_24_5730e12b9478,H0_agg_flow_x_context,sign_flip,-9.604659271662719,-7.416911948846119,-4.762858433345075,4344,-11.749361863054558,-13.798148575650206,-9.785769880461878,7296,-9.080317302052126,-13.96467537565057,-0.49755163298915767,480,False
a7ag1_H0_agg_flow_x_context_24_5730e12b9478__row_shuffle,a7ag1_H0_agg_flow_x_context_24_5730e12b9478,H0_agg_flow_x_context,row_shuffle,-10.270625661336574,-7.9208092509358154,-4.927789914908404,4203,-11.124924148226228,-12.727740689104964,-8.908829098151482,7015,-9.835672490642148,-14.999616022363044,-0.5265902280948821,469,False
a7ag1_H0_agg_flow_x_context_24_5730e12b9478__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_5730e12b9478,H0_agg_flow_x_context,wrong_lag_stale_24h,-8.503509659398267,-6.803501509938269,-4.216808899592017,4344,-12.63588888475924,-14.791199113783698,-10.524137591689886,7296,-9.072761437546385,-14.128483852053591,-0.49713761301624027,480,False
a7ag1_H0_agg_flow_x_context_24_5730e12b9478__time_shuffle,a7ag1_H0_agg_flow_x_context_24_5730e12b9478,H0_agg_flow_x_context,time_shuffle,-13.453269299872312,-10.494008671937346,-6.654453867162869,4333,-9.823192021733632,-11.334500236132714,-8.169172817160902,7285,-11.431291334803149,-18.093692231300164,-0.6250671860012225,479,False
a7ag1_H0_agg_flow_x_context_24_6688311d1d16__sign_flip,a7ag1_H0_agg_flow_x_context_24_6688311d1d16,H0_agg_flow_x_context,sign_flip,-9.8654569932878,-7.607351341521787,-4.892185522698882,4344,-6.8210026901553915,-7.9852468360893525,-5.681054295362299,7296,-10.485688192453367,-16.220242121407633,-0.5745582571207324,480,False
a7ag1_H0_agg_flow_x_context_24_6688311d1d16__row_shuffle,a7ag1_H0_agg_flow_x_context_24_6688311d1d16,H0_agg_flow_x_context,row_shuffle,-10.265834725628894,-7.739630838099491,-4.885646686203979,4169,-11.254859867820239,-12.949601625625803,-9.046286338963732,7041,-12.536121842729974,-19.994741390406688,-0.6668758879808411,466,False
a7ag1_H0_agg_flow_x_context_24_6688311d1d16__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_6688311d1d16,H0_agg_flow_x_context,wrong_lag_stale_24h,-10.941166741548853,-8.76289275324792,-5.4256196718365555,4344,-5.939898420041224,-6.939478091802833,-4.947203067650773,7296,-10.213477573442626,-15.978465291953134,-0.5596426067639795,480,False
a7ag1_H0_agg_flow_x_context_24_6688311d1d16__time_shuffle,a7ag1_H0_agg_flow_x_context_24_6688311d1d16,H0_agg_flow_x_context,time_shuffle,-7.755979928611902,-6.10244497761887,-3.8390329874955715,4336,-10.720178892428684,-12.493752439933823,-8.909007116082286,7280,-9.82334733420597,-15.162701430760595,-0.5371442206717647,479,False
a7ag1_H0_agg_flow_x_context_24_f4161686e1d7__sign_flip,a7ag1_H0_agg_flow_x_context_24_f4161686e1d7,H0_agg_flow_x_context,sign_flip,-9.472040537252845,-7.391914239973822,-4.697094074637712,4344,-11.16262813023833,-13.246873066561111,-9.297093018061513,7296,-6.089718613083329,-9.503914619575117,-0.3336832116757989,480,False
a7ag1_H0_agg_flow_x_context_24_f4161686e1d7__row_shuffle,a7ag1_H0_agg_flow_x_context_24_f4161686e1d7,H0_agg_flow_x_context,row_shuffle,-8.28669552929977,-6.424898353086649,-3.9219908292781787,4146,-10.110951813595431,-11.607582286350537,-8.088761450876344,7008,-9.477270298560594,-14.439791728823598,-0.4955011183494009,458,False
a7ag1_H0_agg_flow_x_context_24_f4161686e1d7__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_f4161686e1d7,H0_agg_flow_x_context,wrong_lag_stale_24h,-7.90987882443872,-6.306797613928234,-3.92243306088605,4344,-12.275044473111619,-14.527734096366366,-10.223598684454608,7296,-12.30668302743646,-19.44625978605779,-0.6743387960239156,480,False
a7ag1_H0_agg_flow_x_context_24_f4161686e1d7__time_shuffle,a7ag1_H0_agg_flow_x_context_24_f4161686e1d7,H0_agg_flow_x_context,time_shuffle,-9.310650820221122,-7.179905493255865,-4.610685303438268,4338,-10.947629580240728,-12.732061779696165,-9.096780332713728,7279,-9.013717264679958,-14.288999166241116,-0.4928733527148059,479,False
a7ag1_H0_agg_flow_x_context_24_818703d7c2b9__sign_flip,a7ag1_H0_agg_flow_x_context_24_818703d7c2b9,H0_agg_flow_x_context,sign_flip,-10.397423976134323,-8.102223907526893,-5.155982848439212,4344,-7.765242206661614,-9.19429226478386,-6.467489399520906,7296,-13.584784134169418,-21.49918873849303,-0.7443717333791462,480,False
a7ag1_H0_agg_flow_x_context_24_818703d7c2b9__row_shuffle,a7ag1_H0_agg_flow_x_context_24_818703d7c2b9,H0_agg_flow_x_context,row_shuffle,-9.229233591108029,-6.838339331198656,-4.414439354650987,4190,-10.667594618384884,-12.481072885087913,-8.542600028307072,7015,-12.838784701943508,-20.02731138947726,-0.6771139877052398,462,False
a7ag1_H0_agg_flow_x_context_24_818703d7c2b9__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_818703d7c2b9,H0_agg_flow_x_context,wrong_lag_stale_24h,-11.96842759290085,-9.552166862473632,-5.935028477575489,4344,-6.648735710520542,-7.860750634556378,-5.537577139721218,7296,-7.0032208187173906,-11.011426233561334,-0.3837381270530077,480,False
a7ag1_H0_agg_flow_x_context_24_818703d7c2b9__time_shuffle,a7ag1_H0_agg_flow_x_context_24_818703d7c2b9,H0_agg_flow_x_context,time_shuffle,-9.997124079591684,-7.910336767632713,-4.946065726135886,4334,-10.257635339421025,-11.959014192513958,-8.52929404250488,7284,-15.256381861156015,-23.356525172846368,-0.8359661293784117,480,False
a7ag1_H0_agg_flow_x_context_24_5a5f94c62f36__sign_flip,a7ag1_H0_agg_flow_x_context_24_5a5f94c62f36,H0_agg_flow_x_context,sign_flip,-12.709670610790672,-9.923559362995627,-6.3011529066967915,4343,-10.44319081604613,-12.140325245888027,-8.69669828802015,7295,-21.713927443301515,-36.517197329531186,-1.189804243468576,480,False
a7ag1_H0_agg_flow_x_context_24_5a5f94c62f36__row_shuffle,a7ag1_H0_agg_flow_x_context_24_5a5f94c62f36,H0_agg_flow_x_context,row_shuffle,-14.53408856363699,-11.112456620702167,-6.936874918329481,4181,-11.217209611728002,-12.682083575156414,-8.998097253608753,7027,-11.461606814865256,-17.657936592118094,-0.6018651980408696,460,False
a7ag1_H0_agg_flow_x_context_24_5a5f94c62f36__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_5a5f94c62f36,H0_agg_flow_x_context,wrong_lag_stale_24h,-9.585328706184116,-7.601427304886205,-4.752178375680094,4343,-7.392815187650383,-8.651250342389197,-6.156459679670039,7295,7.713902411703653,12.048122261467572,0.4226795842029399,480,False
a7ag1_H0_agg_flow_x_context_24_5a5f94c62f36__time_shuffle,a7ag1_H0_agg_flow_x_context_24_5a5f94c62f36,H0_agg_flow_x_context,time_shuffle,-7.462287639035255,-5.806685386545677,-3.687698994221874,4329,-8.936126315993702,-10.458072377751147,-7.422289392142713,7276,-7.970715690932157,-12.492440381885354,-0.43675154470861133,480,False
a7ag1_H0_agg_flow_x_context_24_31866d0baf37__sign_flip,a7ag1_H0_agg_flow_x_context_24_31866d0baf37,H0_agg_flow_x_context,sign_flip,-3.109677436970914,-2.426755110449198,-1.5417042361603515,4343,-4.775030425358115,-5.527373090271452,-3.9764665471446863,7295,7.422773597147669,12.373280399075256,0.4067273203916531,480,False
a7ag1_H0_agg_flow_x_context_24_31866d0baf37__row_shuffle,a7ag1_H0_agg_flow_x_context_24_31866d0baf37,H0_agg_flow_x_context,row_shuffle,-8.488298006620603,-6.525001587307745,-4.038724439679757,4168,-9.769231585474637,-11.102685679150811,-7.839919868251907,7030,-11.499237894569546,-17.804201904928117,-0.6077793544732534,463,False
a7ag1_H0_agg_flow_x_context_24_31866d0baf37__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_31866d0baf37,H0_agg_flow_x_context,wrong_lag_stale_24h,-6.223690329120896,-4.925399725874587,-3.0855578880561705,4343,-7.827398627321487,-9.175828719802695,-6.518364496154138,7295,-22.18896010401135,-35.20652676689294,-1.2158334303567861,480,False
a7ag1_H0_agg_flow_x_context_24_31866d0baf37__time_shuffle,a7ag1_H0_agg_flow_x_context_24_31866d0baf37,H0_agg_flow_x_context,time_shuffle,-8.105328508135274,-6.323502997795777,-4.010102026741813,4334,-12.161909514099356,-14.296465466936832,-10.097439257539339,7273,-15.89084089300656,-24.344386658131928,-0.8671029619699927,478,False
a7ag1_H0_agg_flow_x_context_24_880c45509b1e__sign_flip,a7ag1_H0_agg_flow_x_context_24_880c45509b1e,H0_agg_flow_x_context,sign_flip,-10.3585166736181,-8.06802611202384,-5.13668909020514,4344,-7.785476930151636,-9.089793768225483,-6.484342429496158,7296,-16.526874575309943,-26.839569748942967,-0.9055821685101338,480,False
a7ag1_H0_agg_flow_x_context_24_880c45509b1e__row_shuffle,a7ag1_H0_agg_flow_x_context_24_880c45509b1e,H0_agg_flow_x_context,row_shuffle,-14.614786639618133,-11.238055958974975,-7.005421130109195,4199,-10.72796973065799,-12.282940267279692,-8.605644212024396,7027,-9.062324768191855,-14.039504789945836,-0.4851861091646096,469,False
a7ag1_H0_agg_flow_x_context_24_880c45509b1e__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_880c45509b1e,H0_agg_flow_x_context,wrong_lag_stale_24h,-10.169003337963558,-7.787443136699731,-5.042711244305217,4344,-12.127461569333649,-14.327530602173614,-10.10068032076008,7296,-5.963934790902214,-9.167898146959358,-0.3267909474466967,480,False
a7ag1_H0_agg_flow_x_context_24_880c45509b1e__time_shuffle,a7ag1_H0_agg_flow_x_context_24_880c45509b1e,H0_agg_flow_x_context,time_shuffle,-8.556331901250216,-6.731299478101019,-4.234212190858412,4335,-12.7215297560128,-15.11331685367728,-10.567873519920678,7277,-9.547331705011572,-15.724271298329779,-0.5198718291427534,477,False
a7ag1_H0_agg_flow_x_context_24_ac01c51f069c__sign_flip,a7ag1_H0_agg_flow_x_context_24_ac01c51f069c,H0_agg_flow_x_context,sign_flip,-5.653262817608908,-4.402577298511801,-2.803398821882774,4344,-7.779706882745992,-9.075192976229605,-6.479536691382963,7296,1.641091608276976,2.6779511272951795,0.0899228278507932,480,False
a7ag1_H0_agg_flow_x_context_24_ac01c51f069c__row_shuffle,a7ag1_H0_agg_flow_x_context_24_ac01c51f069c,H0_agg_flow_x_context,row_shuffle,-13.073644974545157,-9.828680655547375,-6.247291993544067,4186,-9.895459644275006,-11.31078711392928,-7.928793520909392,7019,-9.44528398321555,-14.329490311334878,-0.5024546045865806,466,False
a7ag1_H0_agg_flow_x_context_24_ac01c51f069c__wrong_lag_stale_24h,a7ag1_H0_agg_flow_x_context_24_ac01c51f069c,H0_agg_flow_x_context,wrong_lag_stale_24h,-5.83865436345105,-4.466178843694456,-2.8953327117387397,4344,-3.439345110828296,-4.056996528209656,-2.8645504484706903,7296,-8.989633890416469,-13.990386363900463,-0.49258267892692975,480,False
a7ag1_H0_agg_flow_x_context_24_ac01c51f069c__time_shuffle,a7ag1_H0_agg_flow_x_context_24_ac01c51f069c,H0_agg_flow_x_context,time_shuffle,-13.451435243929621,-10.361904099750527,-6.658153335351465,4336,-10.165881438913463,-11.828802670683789,-8.439074180796656,7272,-6.225423473660054,-9.777936536926799,-0.34040842966702806,479,False
a7ag1_H1_large_trade_x_context_24_ac10bfbac032__sign_flip,a7ag1_H1_large_trade_x_context_24_ac10bfbac032,H1_large_trade_x_context,sign_flip,-4.96065174377995,-3.851372618449513,-2.4599396318470435,4344,-8.533719689455742,-10.049482956941636,-7.107536398889167,7296,3.787302411689675,6.385340053991434,0.20752341981861233,480,False
a7ag1_H1_large_trade_x_context_24_ac10bfbac032__row_shuffle,a7ag1_H1_large_trade_x_context_24_ac10bfbac032,H1_large_trade_x_context,row_shuffle,-10.27544848958016,-8.057881856535662,-4.908989946220658,4185,-11.349227030100149,-13.049847926453838,-9.075494902494468,7005,-12.88921721162076,-20.444265428390523,-0.6753596689650604,459,False
a7ag1_H1_large_trade_x_context_24_ac10bfbac032__wrong_lag_stale_24h,a7ag1_H1_large_trade_x_context_24_ac10bfbac032,H1_large_trade_x_context,wrong_lag_stale_24h,-3.4152908643301996,-2.641903678290904,-1.6936099902568935,4344,-6.286600313348546,-7.235728066680339,-5.235963000706734,7296,-7.831492396246726,-12.170257745048225,-0.42912287102721786,480,False
a7ag1_H1_large_trade_x_context_24_ac10bfbac032__time_shuffle,a7ag1_H1_large_trade_x_context_24_ac10bfbac032,H1_large_trade_x_context,time_shuffle,-6.3671606026173135,-5.00726029421756,-3.1486917500614386,4332,-4.084486276278461,-4.754260714497687,-3.393014455762369,7277,-16.614446714580136,-28.583947455956174,-0.9084840155575212,479,False
a7ag1_H1_large_trade_x_context_24_7e9d12eb50a8__sign_flip,a7ag1_H1_large_trade_x_context_24_7e9d12eb50a8,H1_large_trade_x_context,sign_flip,-5.7457991292495265,-4.527990282226707,-2.8492866914908612,4344,-8.172276567659003,-9.654859291459585,-6.806498839913251,7296,4.492847169453487,7.54444072187191,0.24618340654539655,480,False
a7ag1_H1_large_trade_x_context_24_7e9d12eb50a8__row_shuffle,a7ag1_H1_large_trade_x_context_24_7e9d12eb50a8,H1_large_trade_x_context,row_shuffle,-6.820386536736961,-5.1475698351163,-3.2731626712833544,4204,-11.4907633205806,-13.414995321044367,-9.201792773273162,7015,-10.200082625521024,-15.273751065851274,-0.5426071351019175,466,False
a7ag1_H1_large_trade_x_context_24_7e9d12eb50a8__wrong_lag_stale_24h,a7ag1_H1_large_trade_x_context_24_7e9d12eb50a8,H1_large_trade_x_context,wrong_lag_stale_24h,-2.1763544907199903,-1.7155614362266174,-1.0792333227953925,4344,-6.305859869914504,-7.298399233752975,-5.2520038368602995,7296,-7.546650558779864,-11.6146746543603,-0.4135150991112254,480,False
a7ag1_H1_large_trade_x_context_24_7e9d12eb50a8__time_shuffle,a7ag1_H1_large_trade_x_context_24_7e9d12eb50a8,H1_large_trade_x_context,time_shuffle,-6.562112309156027,-5.0637012589139365,-3.2503430718525115,4339,-5.799791285122198,-6.707557867664925,-4.8166074885004555,7275,-16.195136395030147,-27.002282937059753,-0.8855559741118082,479,False
a7ag1_H1_large_trade_x_context_24_5be6b850e4b3__sign_flip,a7ag1_H1_large_trade_x_context_24_5be6b850e4b3,H1_large_trade_x_context,sign_flip,-4.405447048245055,-3.5883008127748397,-2.1826073275551985,4340,-4.588952525990706,-5.34852133618336,-3.82150783985185,7295,-0.5499397087915903,-1.0700849543206499,-0.030133682673511797,480,False
a7ag1_H1_large_trade_x_context_24_5be6b850e4b3__row_shuffle,a7ag1_H1_large_trade_x_context_24_5be6b850e4b3,H1_large_trade_x_context,row_shuffle,-7.811988901951506,-5.839886872625314,-3.7249632013072422,4177,-11.115616183105935,-12.719871384193725,-8.892492946484747,7008,-14.831550477124614,-22.979001049510536,-0.7788257099859957,460,False
a7ag1_H1_large_trade_x_context_24_5be6b850e4b3__wrong_lag_stale_24h,a7ag1_H1_large_trade_x_context_24_5be6b850e4b3,H1_large_trade_x_context,wrong_lag_stale_24h,-0.21080168160924911,-0.1784711017674091,-0.10443827604841793,4340,-1.816122263216356,-2.0670005207235747,-1.5123986198816572,7295,3.107271283426414,5.954741583427062,0.1702614401877487,480,False
a7ag1_H1_large_trade_x_context_24_5be6b850e4b3__time_shuffle,a7ag1_H1_large_trade_x_context_24_5be6b850e4b3,H1_large_trade_x_context,time_shuffle,-4.534227121237588,-3.5861279413345457,-2.242268480502424,4332,-5.9906228205843615,-7.0345991432531525,-4.970302130137801,7268,-16.878251739063657,-27.36395720910021,-0.9209822295973091,478,False
a7ag1_H1_large_trade_x_context_24_367a7348e196__sign_flip,a7ag1_H1_large_trade_x_context_24_367a7348e196,H1_large_trade_x_context,sign_flip,-5.581718833839743,-4.363570110312699,-2.7679208463698455,4344,-8.888342068498329,-10.51029938221973,-7.402893120064361,7296,-0.09530995114726745,-0.15759341268898458,-0.0052224630765626,480,False
a7ag1_H1_large_trade_x_context_24_367a7348e196__row_shuffle,a7ag1_H1_large_trade_x_context_24_367a7348e196,H1_large_trade_x_context,row_shuffle,-10.497915885842989,-7.974013323987036,-5.012874674712468,4183,-10.555083113147013,-12.080803914145836,-8.493468135225262,7049,-11.176241127115244,-17.069338754694513,-0.5830527619967656,457,False
a7ag1_H1_large_trade_x_context_24_367a7348e196__wrong_lag_stale_24h,a7ag1_H1_large_trade_x_context_24_367a7348e196,H1_large_trade_x_context,wrong_lag_stale_24h,-2.675449157234019,-2.0730667585908433,-1.3267295820804312,4344,-6.080424117866482,-6.990365557935899,-5.0642436488531795,7296,-13.307467995953644,-21.336403986032575,-0.7291763285454052,480,False
a7ag1_H1_large_trade_x_context_24_367a7348e196__time_shuffle,a7ag1_H1_large_trade_x_context_24_367a7348e196,H1_large_trade_x_context,time_shuffle,-6.233901947649225,-4.852014870101011,-3.087062402842733,4338,-5.9420755037209005,-6.929423392210463,-4.932058331912634,7271,-15.588966822183364,-25.09454665122775,-0.8541899628593624,480,False
a7ag1_H1_large_trade_x_context_24_cf40e53388ec__sign_flip,a7ag1_H1_large_trade_x_context_24_cf40e53388ec,H1_large_trade_x_context,sign_flip,-6.785679209854405,-5.353847258501511,-3.3649532520099923,4344,-8.551465130409934,-10.13578608629335,-7.122316163409918,7296,-1.0493646176875115,-1.665332528877513,-0.05749943110616501,480,False
a7ag1_H1_large_trade_x_context_24_cf40e53388ec__row_shuffle,a7ag1_H1_large_trade_x_context_24_cf40e53388ec,H1_large_trade_x_context,row_shuffle,-9.546257639231962,-7.234482228410243,-4.5366518895117185,4163,-10.426764440211553,-11.896760582666317,-8.336650472516178,7004,-7.873006040149716,-12.824942617489985,-0.41791641651479655,465,False
a7ag1_H1_large_trade_x_context_24_cf40e53388ec__wrong_lag_stale_24h,a7ag1_H1_large_trade_x_context_24_cf40e53388ec,H1_large_trade_x_context,wrong_lag_stale_24h,-1.024645505032471,-0.8025087922834394,-0.5081118805777459,4344,-6.091972865194361,-7.036846956144592,-5.073862331559139,7296,-13.923821080110212,-21.93373856556805,-0.7629491002800116,480,False
a7ag1_H1_large_trade_x_context_24_cf40e53388ec__time_shuffle,a7ag1_H1_large_trade_x_context_24_cf40e53388ec,H1_large_trade_x_context,time_shuffle,-4.132149301568324,-3.286976754320306,-2.0448478564267907,4335,-4.582996800527173,-5.271422246341446,-3.807131017972173,7277,-15.378142771342532,-25.644280318881595,-0.8408824643234101,479,False
