blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard
a7ls5_02504849e5ba235e,"Sub(Mean(premium_close_bps,2),Mean(premium_close_bps,24))",basis_premium_like,spread_short_long,L7_ranked_future_return,1,-1.0,3,True,0.5683962604938806,0.0215738165147066,True,3.260487463364855,3.260487463364855,True,0.0200147188739504,0.0194147188739504,0.0184147188739504,95.86666666666666,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,696,-0.016066926750745,-2.762479282970609,-2.762479282970609,-2.762479282970609,0.4425287356321839,719,-0.016710854195642,-3.260487463364855,-3.260487463364855,-3.260487463364855,0.4283727399165508,719,-0.0331275273012929,-6.080566870915646,-6.080566870915646,-6.080566870915646,0.3908205841446453,719,-0.0204147188739504,-3.7047450278172422,-3.7047450278172422,-3.7047450278172422,0.4436717663421418,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_093c274318822859,"Delta(mark_index_basis_bps,2)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.2630649785272659,0.0072947552538493,True,1.552887940767146,2.290545860540163,True,0.0207781984758635,0.0201781984758635,0.0191781984758635,94.93333333333334,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,710,-0.0115054447052686,-2.047696251477127,-0.6961133099678838,-2.362181245792408,0.4647887323943662,712,-0.0278630390397419,-5.470629232514811,-1.5780293601104458,-3.620932648720583,0.4002808988764045,712,-0.0251582494538077,-4.95944756478941,-1.552887940767146,-3.555606758434672,0.4199438202247191,712,-0.0211781984758635,-3.778071350877872,-1.7502248969151546,-2.290545860540163,0.4367977528089887,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_093c274318822859,"Delta(mark_index_basis_bps,2)",basis_premium_like,single,L7_ranked_future_return,24,-1.0,3,True,0.6509953114534494,0.0053899265644955,True,0.4979756794173597,2.383098052424617,True,0.0168021338867603,0.0162021338867603,0.0152021338867603,92.8,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,694,-0.0077323653805101,-1.4283153511405604,-0.2707121228112757,-1.9761844076600743,0.4798270893371757,696,-0.0155173245263942,-3.0027551705913136,-0.4979756794173597,-2.57920018866876,0.4482758620689655,696,-0.0222214738984674,-4.306338466261567,-0.9997278508989432,-2.383098052424617,0.4310344827586206,696,-0.0172021338867603,-3.1747339731658584,-0.6761174121969185,-2.416214685857486,0.4612068965517241,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_1bcf1c49f40bab87,"Delta(premium_close_bps,2)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.960925527761754,0.0072741681538381,True,1.107859943779358,1.7294452188320435,True,0.0134711883147113,0.0128711883147113,0.0118711883147113,95.46666666666668,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,714,-0.011388986178355,-2.038897694548823,-0.947445698471982,-1.8196512112870704,0.4551820728291316,716,-0.0120112515058394,-2.3150939772235697,-1.107859943779358,-2.008722084049652,0.4594972067039106,716,-0.0172419699665247,-3.191725210173673,-1.5043534149233708,-2.866146693810308,0.4469273743016759,716,-0.0138711883147113,-2.47383395797871,-1.3177669353049843,-1.7294452188320435,0.4720670391061452,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_1f3737767d99e521,"TSRank(premium_close_bps,12)",basis_premium_like,single,L7_ranked_future_return,1,-1.0,3,True,0.384162331078954,0.0065991531088614,True,3.997612558198072,3.997612558198072,True,0.0213963462922211,0.0207963462922211,0.0197963462922211,95.86666666666666,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,595,-0.0257658802616724,-4.190350826757121,-4.190350826757121,-4.190350826757121,0.4453781512605042,646,-0.0270478135443904,-4.707035233970667,-4.707035233970667,-4.707035233970667,0.436532507739938,659,-0.0282102620477248,-5.008171622196692,-5.008171622196692,-5.008171622196692,0.4142640364188164,678,-0.0217963462922211,-3.997612558198072,-3.997612558198072,-3.997612558198072,0.4454277286135693,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_210d926717304a06,"Mul(ZScore(Mean(premium_close_bps,2)),Sign(ZScore(Mean(premium_close_bps,2))))",basis_premium_like,gated_sign,L7_ranked_future_return,4,-1.0,3,True,0.8244486296472545,0.0236677258145266,True,0.8232078043714911,1.848776118726778,True,0.0223896653356019,0.0217896653356019,0.0207896653356019,95.46666666666668,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,711,-0.0060886978410712,-1.053068953621117,-0.3979381850870351,-1.3048359269752758,0.4810126582278481,715,-0.010700797822192,-1.99409694765474,-0.8232078043714911,-2.010263566352356,0.4783216783216783,716,-0.0111538779911248,-1.999497001062736,-0.9168903601101666,-1.848776118726778,0.4539106145251396,716,-0.0227896653356019,-4.072484259416183,-1.9323514077617063,-3.1477429670895893,0.4497206703910614,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_26542ab5813a932e,"Mul(Delta(mark_index_basis_bps,8),Sign(mark_index_basis_bps))",basis_premium_like,gated_sign,L7_ranked_future_return,24,1.0,3,True,0.9562276594976464,0.0053061143039591,True,0.0971699381674784,-2.2235709139944078,True,0.0065086080512984,0.0059086080512984,0.0049086080512984,92.8,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,688,0.0054663106965977,1.005054278018796,0.3448070459174509,-2.4410443815327176,0.4883720930232558,696,0.0089778895274584,1.7951984769960363,0.0971699381674784,-0.6114803959875202,0.5272988505747126,696,0.0101673085621541,2.1465851468270016,0.3884904750513235,-1.2873300457090535,0.5229885057471264,696,0.0069086080512984,1.1693588023217387,0.1048544847627177,-2.2235709139944078,0.5129310344827587,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.4270246086261953,0.014543428057008,True,2.156263215195992,2.9693290900012816,True,0.0329147766767213,0.0323147766767213,0.0313147766767213,95.46666666666668,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,562,-0.0075027765540634,-1.2405877745036673,-0.5320614167679711,-1.4085330738439277,0.494661921708185,605,-0.0221835794500749,-4.069513104524408,-2.156263215195992,-2.9693290900012816,0.428099173553719,627,-0.039603980470461,-7.190098962859994,-4.023481747498441,-4.931668170126469,0.3604465709728867,665,-0.0333147766767213,-6.110639207417638,-3.281152805325368,-3.811447373570217,0.4255639097744361,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.9115623784940092,0.0183696768365194,True,1.6076382972166612,3.1590987130218844,True,0.0316779629638168,0.0310779629638168,0.0300779629638168,94.93333333333334,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,558,-0.0041545108620454,-0.6803985425868517,0.0579880322916293,-2.3185828887338134,0.460573476702509,602,-0.0289543857148634,-5.173701123133323,-1.6076382972166612,-3.1590987130218844,0.4352159468438538,626,-0.0301942444921872,-5.666570179659809,-2.073834147884408,-3.427137381279725,0.426517571884984,661,-0.0320779629638168,-5.78010080487684,-1.9656726282554755,-4.206705882735377,0.4205748865355522,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
a7ls5_347a71c421750135,"Mul(ZScore(Mean(premium_close_bps,2)),Sign(ZScore(Mean(mark_index_basis_bps,2))))",basis_premium_like,gated_sign,L7_ranked_future_return,8,-1.0,3,True,0.6111020713422561,0.02440211584109,True,1.1675935102249864,2.5365986473193844,True,0.030844883715206,0.030244883715206,0.029244883715206,94.93333333333334,A7LS5S000_RANK_LABEL_DIAGNOSTIC_CLUE,711,-0.0013528197885617,-0.2472414713110695,-0.2329543240427365,-1.2845417559084882,0.5049226441631505,712,-0.0264466071562059,-5.163167328112178,-2.018770170153361,-2.823883069412847,0.4396067415730337,712,-0.0197160409595671,-3.467414347650734,-1.1675935102249864,-2.5365986473193844,0.449438202247191,712,-0.031244883715206,-5.7795868014229725,-1.923037241577738,-4.363746459187577,0.425561797752809,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000
