blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,followup_score
a7ls5_f601ad58e52fad89,"Delta(mark_index_basis_bps,168)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.5184903373474417,0.0678692471374613,True,5.508573178384974,5.508573178384974,True,0.1173740436499765,0.1167740436499765,0.1157740436499765,95.86666666666666,A7LS5S003_NUMERIC_CLUE,551,-0.0138750953066864,-1.2466657489110229,-1.2466657489110229,-1.2466657489110229,0.4537205081669691,719,-0.0744122210546354,-7.366785258196836,-7.366785258196836,-7.366785258196836,0.3560500695410292,719,-0.1239322452282413,-9.358957823197008,-9.358957823197008,-9.358957823197008,0.3365785813630041,719,-0.1177740436499765,-5.508573178384974,-5.508573178384974,-5.508573178384974,0.4102920723226704,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,237.3028302310786
a7ls5_fb6d0a43f86780d8,"Sub(Mean(mark_index_basis_bps,2),Mean(mark_index_basis_bps,24))",basis_premium_like,spread_short_long,L5_vol_adjusted_return,1,-1.0,3,True,0.3954259163406701,0.0444054379081131,True,4.78097032947403,4.78097032947403,True,0.1288647600918285,0.1282647600918285,0.1272647600918285,95.86666666666666,A7LS5S003_NUMERIC_CLUE,696,-0.0275607760504995,-2.552319194124945,-2.552319194124945,-2.552319194124945,0.4482758620689655,719,-0.064175982371779,-4.78097032947403,-4.78097032947403,-4.78097032947403,0.3963838664812239,719,-0.1080998022771949,-7.826408029990203,-7.826408029990203,-7.826408029990203,0.3616133518776078,719,-0.1292647600918285,-5.561554880793952,-5.561554880793952,-5.561554880793952,0.4102920723226704,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,236.90857669534861
a7ls5_664d9c7a5d2fd3e4,"Delta(mark_index_basis_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.8310629993440081,0.0494657496492833,True,7.332632447466704,7.332632447466704,True,0.1620395120699062,0.1614395120699062,0.1604395120699062,95.86666666666666,A7LS5S001_NUMERIC_CLUE,695,-0.0267846301705546,-2.51429311984222,-2.51429311984222,-2.51429311984222,0.4287769784172662,719,-0.0763971289604234,-7.950471701452413,-7.950471701452413,-7.950471701452413,0.3588317107093185,719,-0.1275398994191064,-9.024633538457891,-9.024633538457891,-9.024633538457891,0.3282336578581363,719,-0.1624395120699062,-7.332632447466704,-7.332632447466704,-7.332632447466704,0.3810848400556328,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001,234.1315942322554
a7ls5_35a1ae6f13bfd9a5,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.3062989516308478,0.0409381171595654,True,5.66828576444543,5.66828576444543,True,0.1109895245802414,0.1103895245802414,0.1093895245802414,95.86666666666666,A7LS5S000_NUMERIC_CLUE,651,-0.0379202789325937,-3.620169433591172,-3.620169433591172,-3.620169433591172,0.4362519201228879,692,-0.0806891855986361,-7.994483517102976,-7.994483517102976,-7.994483517102976,0.3439306358381503,704,-0.1057736784330351,-8.25162583735009,-8.25162583735009,-8.25162583735009,0.3522727272727273,710,-0.1113895245802414,-5.66828576444543,-5.66828576444543,-5.66828576444543,0.3845070422535211,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,225.36603234116745
a7ls5_8f2f4ada9562a211,"Sub(Mean(mark_index_basis_bps,4),Mean(mark_index_basis_bps,72))",basis_premium_like,spread_short_long,L5_vol_adjusted_return,1,-1.0,3,True,0.5419961024403602,0.0634855333963619,True,2.4339849752019576,2.4339849752019576,True,0.1097108931523381,0.1091108931523381,0.1081108931523381,95.86666666666666,A7LS5S002_NUMERIC_CLUE,696,-0.0062581498979014,-0.6140501731958438,-0.6140501731958438,-0.6140501731958438,0.4770114942528735,719,-0.0245008484204064,-2.4339849752019576,-2.4339849752019576,-2.4339849752019576,0.474269819193324,719,-0.0629220511763247,-4.478413671336093,-4.478413671336093,-4.478413671336093,0.4464534075104311,719,-0.1101108931523381,-4.5733011397584,-4.5733011397584,-4.5733011397584,0.4367176634214186,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002,219.83080127986594
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.7199718249093048,0.0453749872793219,True,1.494852968605731,2.3185814387113477,True,0.1439449945109379,0.1433449945109379,0.1423449945109379,95.46666666666668,A7LS5S000_NUMERIC_CLUE,562,-0.0234674454694229,-1.056121613751884,-0.5179278823849323,-0.9691728934875152,0.4893238434163701,605,-0.0653983637693991,-2.9961138438092885,-1.494852968605731,-2.3185814387113477,0.4264462809917355,627,-0.1066432215662677,-3.011562934952711,-2.4853712897281466,-2.882783339971205,0.4178628389154705,665,-0.1443449945109379,-4.214127057786611,-2.150249273939909,-3.2677212340842923,0.4345864661654135,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,218.0413807380407
a7ls5_cea8ba63e1e17180,"Mul(mark_trade_basis_bps,Sign(Mean(mark_trade_basis_bps,24)))",basis_premium_like,gated_sign,L5_vol_adjusted_return,4,1.0,3,True,0.7806209400269912,0.0468913789450304,True,1.378413960530767,0.4403365331823794,True,0.1270158133404885,0.1264158133404885,0.1254158133404885,95.46666666666668,A7LS5S003_NUMERIC_CLUE,693,0.0238567104807301,1.2279237065408994,0.8618110320837551,-0.7691806021066325,0.5108225108225108,716,0.0813786837707922,3.601955067847902,1.5789397841493678,1.189636531638355,0.5712290502793296,716,0.1549958367279723,6.258798684644711,4.0684756042993255,0.4403365331823794,0.6284916201117319,716,0.1274158133404885,3.262789722415446,1.378413960530767,1.1241785219564302,0.5684357541899442,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,194.68543481600216
a7ls5_2b146a4707fb996d,"TSRank(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.3581947799281229,0.0272765236070469,True,4.6908098319029,4.6908098319029,True,0.0872216140916508,0.0866216140916508,0.0856216140916508,95.86666666666666,A7LS5S000_NUMERIC_CLUE,564,-0.0240430833311128,-2.139264703930313,-2.139264703930313,-2.139264703930313,0.450354609929078,607,-0.073449517572624,-6.79373028165348,-6.79373028165348,-6.79373028165348,0.3673805601317957,630,-0.111627682939023,-8.10694888009058,-8.10694888009058,-8.10694888009058,0.3523809523809524,668,-0.0876216140916508,-4.6908098319029,-4.6908098319029,-4.6908098319029,0.4101796407185629,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,181.76946953778832
a7ls5_dd6280311359d237,"TSRank(premium_close_bps,72)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.6238619178641838,0.0349622519755933,True,2.713073505828564,2.713073505828564,True,0.0979075501664055,0.0973075501664055,0.0963075501664055,95.86666666666666,A7LS5S003_NUMERIC_CLUE,682,-0.0247151262585325,-2.2394867246907006,-2.2394867246907006,-2.2394867246907006,0.4413489736070381,716,-0.0370593572330694,-3.40445336363032,-3.40445336363032,-3.40445336363032,0.420391061452514,715,-0.0351908352563272,-2.713073505828564,-2.713073505828564,-2.713073505828564,0.4181818181818181,719,-0.0983075501664055,-5.2950153637004425,-5.2950153637004425,-5.2950153637004425,0.4214186369958275,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,171.59668386140896
a7ls5_a67277353e6b3d57,"Delta(premium_close_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.5318115254435093,0.0407457476284073,True,2.9975210783807382,2.9975210783807382,True,0.0749912695676814,0.0743912695676814,0.0733912695676814,95.86666666666666,A7LS5S002_NUMERIC_CLUE,707,-0.0163586292844611,-1.4509219910223807,-1.4509219910223807,-1.4509219910223807,0.454031117397454,719,-0.0303417756882769,-2.9975210783807382,-2.9975210783807382,-2.9975210783807382,0.4422809457579972,719,-0.0449814958558588,-3.267930705839305,-3.267930705839305,-3.267930705839305,0.4158553546592489,719,-0.0753912695676814,-3.612996104205888,-3.612996104205888,-3.612996104205888,0.4464534075104311,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002,163.9533857301185
a7ls5_4baaa0177ac2a671,"Delta(premium_close_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.7251254595701799,0.0471641596947673,True,2.390736894903998,2.390736894903998,True,0.0864394862180572,0.0858394862180572,0.0848394862180572,95.86666666666666,A7LS5S001_NUMERIC_CLUE,695,-0.0339744736080189,-3.0882509525748554,-3.0882509525748554,-3.0882509525748554,0.4330935251798561,719,-0.0256451041829188,-2.390736894903998,-2.390736894903998,-2.390736894903998,0.454798331015299,719,-0.0539045082976163,-4.012118472128077,-4.012118472128077,-4.012118472128077,0.4283727399165508,719,-0.0868394862180572,-4.318800277797495,-4.318800277797495,-4.318800277797495,0.4520166898470097,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001,161.8818368507105
a7ls5_5dd9a3b980a68890,"Mul(mark_index_basis_bps,Sign(Mean(premium_close_bps,8)))",basis_premium_like,gated_sign,L5_vol_adjusted_return,1,1.0,3,True,0.8368020176254247,0.0248872204168464,True,4.496317360055887,4.496317360055887,True,0.0954565233855903,0.0948565233855903,0.0938565233855903,95.86666666666666,A7LS5S001_NUMERIC_CLUE,712,0.013278407287529,1.3389682247934664,1.3389682247934664,1.3389682247934664,0.5337078651685393,719,0.0717533706102487,6.942543111272269,6.942543111272269,6.942543111272269,0.6258692628650904,719,0.1154250466865216,8.165801296541675,8.165801296541675,8.165801296541675,0.6467315716272601,719,0.0958565233855903,4.496317360055887,4.496317360055887,4.496317360055887,0.5702364394993046,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001,139.5598593999501
a7ls5_9db83290c767be01,"TSRank(premium_close_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.7833301825650262,0.0248510389754195,True,2.983388910951924,2.983388910951924,True,0.0883284401085531,0.0877284401085531,0.0867284401085531,95.86666666666666,A7LS5S002_NUMERIC_CLUE,659,-0.0278646831789808,-2.530791696507411,-2.530791696507411,-2.530791696507411,0.4446130500758725,699,-0.0389425099743787,-2.983388910951924,-2.983388910951924,-2.983388910951924,0.4434907010014306,700,-0.0376031484805975,-3.044736822495108,-3.044736822495108,-3.044736822495108,0.4128571428571428,712,-0.0887284401085531,-4.545051432835063,-4.545051432835063,-4.545051432835063,0.4438202247191011,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002,136.2298497384219
a7ls5_8bceb03964f5c25f,"TSRank(premium_close_bps,168)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.9259378749869932,0.0364815821617603,True,2.5647926816631017,2.5647926816631017,True,0.0882094297675648,0.0876094297675648,0.0866094297675648,95.86666666666666,A7LS5S002_NUMERIC_CLUE,688,-0.0299724497634732,-2.691257173011918,-2.691257173011918,-2.691257173011918,0.436046511627907,718,-0.0297693452040436,-2.5647926816631017,-2.5647926816631017,-2.5647926816631017,0.4373259052924791,717,-0.0477251113221217,-3.6243015243529513,-3.6243015243529513,-3.6243015243529513,0.405857740585774,719,-0.0886094297675648,-4.529728420239849,-4.529728420239849,-4.529728420239849,0.4186369958275382,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_002\a7ls5_s002_label_response_metrics.csv,s002,133.06201711228888
a7ls5_7bbe46b7fc04a5d3,"Mul(Delta(mark_index_basis_bps,4),Sign(premium_close_bps))",basis_premium_like,gated_sign,L5_vol_adjusted_return,1,1.0,3,True,0.4870723453546041,0.0207638313734808,True,2.276543198800837,2.276543198800837,True,0.0460387324317774,0.0454387324317774,0.0444387324317774,95.86666666666666,A7LS5S001_NUMERIC_CLUE,715,0.0106785485629901,0.976666241624448,0.976666241624448,0.976666241624448,0.5286713286713287,719,0.0250897123951347,2.38468213522633,2.38468213522633,2.38468213522633,0.5591098748261474,719,0.0569791761564854,4.416686787941405,4.416686787941405,4.416686787941405,0.5799721835883171,719,0.0464387324317774,2.276543198800837,2.276543198800837,2.276543198800837,0.5104311543810849,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_001\a7ls5_s001_label_response_metrics.csv,s001,118.77187246859862
a7ls5_edb930f24fb49e48,"Mul(Delta(mark_index_basis_bps,2),Sign(premium_close_bps))",basis_premium_like,gated_sign,L5_vol_adjusted_return,1,1.0,3,True,0.4804739810920458,0.0185558694393088,True,2.372290449768486,2.372290449768486,True,0.0468073073053828,0.0462073073053828,0.0452073073053828,95.86666666666666,A7LS5S003_NUMERIC_CLUE,717,0.0002115052221357,0.0200308717349607,0.0200308717349607,0.0200308717349607,0.5202231520223152,719,0.0389992372421387,2.8396815222886667,2.8396815222886667,2.8396815222886667,0.5771905424200278,719,0.0525117793074728,3.830944678717128,3.830944678717128,3.830944678717128,0.588317107093185,719,0.0472073073053828,2.372290449768486,2.372290449768486,2.372290449768486,0.5382475660639777,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_003\a7ls5_s003_label_response_metrics.csv,s003,118.0880690852555
