accepted_for_next_search_rows,accepted_for_next_search_unique_blueprints,authorizes_alpha_proof,authorizes_shadow_paper_live,automatic_validation_gate,candidate_cap,cost_bps,decision,eval_error_rows,generated_at,hard_reject_rows,hours_per_split,may_stress_hours,next_required,orientation_extension_crash_like_hours,orientation_extension_hours,orientation_extension_hours_requested,orientation_train_hours,queue_path,queue_rows,ranking_policy,reward_rows,split_metric_rows,stage,synthetic_smoke_pass,top_diagnostic_composite_blueprint_id,top_diagnostic_composite_score,top_pareto_blueprint_id,top_pareto_objective_pass_count,top_pareto_rank,train_crash_like_hours,train_hours_per_split,valid_reward_rows,shard_id,source_file
1,1,False,False,"{'output': 'D:\\HermesWorker\\GDrive\\AlphaFactory_CryptoData\\research_runtime\\a7v3s9_selected_full_reward_20260614\\shards\\a7v3s0_reward_s000\\reward_runtime\\a7reward1_accepted_for_next_search.csv', 'reject_output': 'D:\\HermesWorker\\GDrive\\AlphaFactory_CryptoData\\research_runtime\\a7v3s9_selected_full_reward_20260614\\shards\\a7v3s0_reward_s000\\reward_runtime\\a7reward1_validation_gate_rejections.csv', 'required': ['train_orientation_no_positive_edge not present', 'oos_nonoverlap_floor_not_positive not present', 'min_oos_sortino > 0', 'min_oos_floor_sortino > 0', 'stress_floor_sortino > 0 when stress_n_obs > 0', 'oos_control_dominated_count == 0', 'oos_lag_stale_dominated_count == 0', 'recent_shuffle_control_ratio < 1', 'orientation_sample_too_small not present', 'hard_reject == false', 'gate_pass == true']}",0,5.0,PASS_A7REWARD1_PORTFOLIO_REWARD_LEADERBOARD_BUILT,0,2026-06-14T14:16:10Z,15,720,601,"['run full A7REWARD on company machine for selected queues', 'wire A7REWARD leaderboard into A7RAW/A7LS shard outputs', 'replace numeric-proxy best with multi-objective Pareto reward views in source-of-truth registry']",0,0,0,8784,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s9_selected_full_reward_20260614\queue_shards\a7v3s0_reward_s000.csv,4,multi_objective_gate_and_pareto; diagnostic_composite_score_is_not_a_search_reward,16,480,A7REWARD-1,True,a7v3s0_37b921db0b74a15a,1.7393569595347926,a7v3s0_37b921db0b74a15a,11,1,2312,0,1,a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s9_selected_full_reward_20260614\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_manifest.json
