control,median_ratio,max_ratio,rows
one_bar_lag,0.8950030410275867,2208.7709646397125,9360
same_family_placebo,0.3512938946093088,1542.8685294321788,9360
sign_flip,0.9729861571498268,583.6284569890187,9360
symbol_shuffle,0.5142486478113091,5111.386986457766,9360
time_shuffle,0.42009208334655207,1655.2648409534033,9360
wrong_lag_future_24h,1.697831084222317,22305.23169258413,9360
wrong_lag_stale_168h,0.6257694593657438,2477.7252748477467,9360
