blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,company_numeric_shard,blocker_family,premay_all_positive_bool,lag_ok_bool,robust_ok_bool,deep_followup_score,promotion_lane,a7ls12_rank,a7ls12_alias_applied,a7ls12_original_expression,a7ls12_deep_shard,a7input_queue,a7ls12_execution_mode,a7ls12_hours_per_split,a7ls12_source_stage
a7ls9_f131878ada5f7bdb,"Mul(Abs(ZScore(Mean(premium_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12))))",basis_premium_like|age_x_volatility,basis_abs_gate,L1_cross_sectional_relative_return,24,-1.0,3,True,0.4830890998790644,0.0054386426737386,True,1.0527856197317944,1.455225967797271,True,0.0051649226359058,0.0045649226359058,0.0035649226359058,94.93333333333334,A7LS10S003_NUMERIC_CLUE,2125,-0.0005532309282818,-1.2336351477899057,-0.2503949281558256,-0.8128753404821195,0.4734117647058823,2136,-0.0030755573974858,-7.149658323075406,-1.47035126378743,-1.9515753097726136,0.4293071161048689,2136,-0.0023300620674048,-5.112689490285941,-1.0527856197317944,-1.455225967797271,0.4293071161048689,2136,-0.0055649226359058,-12.17528418505304,-2.5528401370494764,-3.1189993465982573,0.3965355805243445,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_003\a7ls10_s003_label_response_metrics.csv,s003,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_6ef80d25d0bfaa17,prod_2a2f2e27fa48743e,a7ls10_s003,numeric_clue,True,True,True,622.2438485208525,A7LS11_PRIORITY_DEEP_AUDIT,11,False,"Mul(Abs(ZScore(Mean(premium_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12))))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_29951786081ea561,"Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,8))))",basis_premium_like|age_x_volatility,basis_abs_gate,L3_liquidity_tier_relative_return,24,-1.0,3,True,0.5196534977761815,0.0060551718386904,True,1.4080236217594535,1.8917378990404743,True,0.0057583238693917,0.0051583238693917,0.0041583238693917,94.93333333333334,A7LS10S001_NUMERIC_CLUE,2129,-0.000434520307042,-0.9346024053114712,-0.1600326255405168,-1.1163177164242657,0.4560826679192108,2136,-0.002984426954266,-7.605494419280051,-1.6290679587415084,-2.1390209931904662,0.4087078651685393,2136,-0.0028199034876175,-6.96160562112867,-1.4080236217594535,-1.8917378990404743,0.4489700374531835,2136,-0.0061583238693917,-14.281180939597688,-2.9963009885482097,-3.4670325845799472,0.3469101123595505,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_001\a7ls10_s001_label_response_metrics.csv,s001,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_d32637a67c107851,prod_453ea4f669301374,a7ls10_s001,numeric_clue,True,True,True,621.2094161181508,A7LS11_PRIORITY_DEEP_AUDIT,12,False,"Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,8))))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_0c00218805a15710,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24))))",basis_premium_like|age_x_volatility,basis_abs_gate,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.5151095706124562,0.0018719913536508,True,1.3320386560554127,1.517304484585456,True,0.001489295608884,0.000889295608884,-0.0001107043911159,95.64444444444445,A7LS10S001_NUMERIC_CLUE,2129,-0.0001010045758616,-0.3476860804296364,-0.0925503353089457,-0.5011439065251171,0.4715829027712541,2152,-0.0010574075434564,-4.676664402428556,-1.7061295085311337,-2.164909395577681,0.4368029739776952,2152,-0.0009070429638022,-3.782400917863443,-1.3320386560554127,-1.517304484585456,0.4460966542750929,2152,-0.001889295608884,-7.065786946920089,-2.531030442794896,-2.973368327604723,0.4214684014869888,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_001\a7ls10_s001_label_response_metrics.csv,s001,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_a48d4f61289851a6,prod_8798ec5798472960,a7ls10_s001,numeric_clue,True,True,True,618.1130149066216,A7LS11_PRIORITY_DEEP_AUDIT,13,False,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24))))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_e35d41d4178faab2,"Mul(Abs(ZScore(Mean(premium_abs_168h,24))),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",basis_premium|positioning_flow,raw_abs_state,L1_cross_sectional_relative_return,24,1.0,3,True,0.5577326070776126,0.0048685610387918,True,1.542229254938023,0.8173775959598844,True,0.0045671441372708,0.0039671441372708,0.0029671441372708,94.93333333333334,A7LS10S027_NUMERIC_CLUE,2113,0.0005302651145224,1.3296237521220604,0.2227885369346279,-1.1886556427993236,0.5177472787505916,2136,0.0030349414722322,7.549353114117721,1.542229254938023,0.8173775959598844,0.5543071161048689,2136,0.0056038850288712,11.224412729996518,2.377199586736123,1.2415435494143698,0.5795880149812734,2136,0.0049671441372708,8.958723682644527,1.8339800638425745,0.9266989541119875,0.5941011235955056,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_027\a7ls10_s027_label_response_metrics.csv,s027,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ef7cc2ad85d60bf9,prod_cdf59a4c2ea0720c,a7ls10_s027,numeric_clue,True,True,True,596.5390040265776,A7LS11_PRIORITY_DEEP_AUDIT,14,False,"Mul(Abs(ZScore(Mean(premium_abs_168h,24))),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_1920f31cd91f269e,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,24,1.0,3,True,0.5462543886593951,0.0038332227353758,True,1.4217624672392768,0.8917008317339935,True,0.0035806559961482,0.0029806559961482,0.0019806559961482,94.93333333333334,A7LS10S033_NUMERIC_CLUE,1800,0.0033251544020843,5.394462013587874,1.0927966341918205,0.60806975885522,0.5588888888888889,2136,0.0026136528442471,6.759065625834205,1.4217624672392768,0.9076448362173446,0.5781835205992509,2136,0.0043426299350379,7.64277896906224,1.469500835046068,0.8917008317339935,0.5842696629213483,2136,0.0039806559961482,8.492019935563146,1.7249855510821308,1.0384942457523436,0.5767790262172284,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_033\a7ls10_s033_label_response_metrics.csv,s033,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls10_s033,numeric_clue,True,True,True,595.9601902918863,A7LS11_PRIORITY_DEEP_AUDIT,15,False,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_1920f31cd91f269e,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L1_cross_sectional_relative_return,24,1.0,3,True,0.5462543886593951,0.0038332227353758,True,1.4217624672392764,0.8917008317339928,True,0.0035806559961482,0.0029806559961482,0.0019806559961482,94.93333333333334,A7LS10S033_NUMERIC_CLUE,1800,0.0033251544020843,5.3944620135878765,1.0927966341918205,0.6080697588552203,0.5588888888888889,2136,0.0026136528442471,6.759065625834205,1.4217624672392764,0.907644836217344,0.5781835205992509,2136,0.0043426299350379,7.64277896906224,1.4695008350460674,0.8917008317339928,0.5842696629213483,2136,0.0039806559961482,8.492019935563146,1.7249855510821313,1.0384942457523438,0.5767790262172284,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_033\a7ls10_s033_label_response_metrics.csv,s033,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls10_s033,numeric_clue,True,True,True,595.9601902918862,A7LS11_PRIORITY_DEEP_AUDIT,16,False,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_a5baef25254e750a,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",basis_premium|basis_premium,raw_typed_mul,L0_raw_forward_return,8,-1.0,3,True,0.55736199056123,0.0017010357664996,True,1.4326797690935245,1.5189759393956952,True,0.0012793708254179,0.0006793708254179,-0.000320629174582,95.64444444444445,A7LS10S023_NUMERIC_CLUE,2129,-0.0001012830082929,-0.4002156850212325,-0.1611279393661757,-0.2664778569991521,0.4950681070925317,2152,-0.0011023595851478,-4.462215183263771,-1.5778884324617062,-1.7910089146609764,0.4716542750929368,2152,-0.0013662284140528,-3.962917173370025,-1.4326797690935245,-1.5189759393956952,0.4609665427509293,2152,-0.0016793708254179,-5.641969003472096,-1.991398211395191,-2.1488776509188963,0.4191449814126394,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_8cb0abec7e5d45e7,prod_85dd1a672ca1c4d5,a7ls10_s023,numeric_clue,True,True,True,585.9229967057875,A7LS11_PRIORITY_DEEP_AUDIT,17,False,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_a5baef25254e750a,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",basis_premium|basis_premium,raw_typed_mul,L1_cross_sectional_relative_return,4,-1.0,3,True,0.5604068357194787,0.0008810170341803,True,1.4280025431763146,1.5737998658390666,True,0.0004543391235991,-0.0001456608764008,-0.0011456608764008,95.82222222222222,A7LS10S023_NUMERIC_CLUE,2133,-6.349233996676663e-05,-0.3395579300594013,-0.159619357597624,-0.2387874895391698,0.4950773558368495,2156,-0.0005275201521287,-3.0698053470724123,-1.5280776303934365,-1.5782920038303636,0.4744897959183674,2156,-0.0007373534811612,-2.86489382753996,-1.4280025431763146,-1.5737998658390666,0.475417439703154,2156,-0.0008543391235991,-3.993282299645727,-2.007688868047683,-2.0578392241166936,0.4457328385899815,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_8cb0abec7e5d45e7,prod_85dd1a672ca1c4d5,a7ls10_s023,numeric_clue,True,True,True,582.4022287684945,A7LS11_PRIORITY_DEEP_AUDIT,18,False,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_1920f31cd91f269e,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,4,1.0,3,True,0.6018625771672911,0.0008033930231436,True,1.4690294816481613,1.1964891367713182,True,0.0004792749291483,-0.0001207250708516,-0.0011207250708516,95.82222222222222,A7LS10S033_NUMERIC_CLUE,1820,0.0007218635005197,2.752797795604069,1.3843372985701334,1.1760947611923205,0.5230769230769231,2156,0.0004628267383399,2.824077632033187,1.4690294816481613,1.1964891367713182,0.525974025974026,2156,0.0009981224710283,4.346005274939538,2.1725094136965613,2.002930931703708,0.5445269016697588,2156,0.0008792749291483,3.848374772486427,1.9388233488571949,1.7487679413400297,0.5287569573283859,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_033\a7ls10_s033_label_response_metrics.csv,s033,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls10_s033,numeric_clue,True,True,True,545.0484049277566,A7LS11_PRIORITY_DEEP_AUDIT,19,False,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_29951786081ea561,"Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,8))))",basis_premium_like|age_x_volatility,basis_abs_gate,L0_raw_forward_return,24,-1.0,3,True,0.5934029272071831,0.0068029959928074,True,1.368084312743512,1.852933058924872,True,0.006486316653302,0.005886316653302,0.004886316653302,94.93333333333334,A7LS10S001_NUMERIC_CLUE,2129,-0.0017233438175973,-3.458340311005419,-0.6729672844285672,-1.6862953326787955,0.4325974635979333,2136,-0.0030327079110349,-6.933646544766464,-1.4310907044113008,-1.908324141495498,0.4250936329588015,2136,-0.00326602780957,-6.946116911130402,-1.368084312743512,-1.852933058924872,0.4330524344569288,2136,-0.006886316653302,-13.48495332436729,-2.8255721966189142,-3.2141238402658474,0.3679775280898876,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_001\a7ls10_s001_label_response_metrics.csv,s001,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_d32637a67c107851,prod_453ea4f669301374,a7ls10_s001,numeric_clue,True,True,True,543.4735340270961,A7LS11_PRIORITY_DEEP_AUDIT,20,False,"Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,8))))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_29951786081ea561,"Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,8))))",basis_premium_like|age_x_volatility,basis_abs_gate,L1_cross_sectional_relative_return,24,-1.0,3,True,0.5934029272071831,0.0068029959928074,True,1.368084312743512,1.8529330589248711,True,0.006486316653302,0.005886316653302,0.004886316653302,94.93333333333334,A7LS10S001_NUMERIC_CLUE,2129,-0.0017233438175973,-3.45834031100542,-0.6729672844285671,-1.686295332678795,0.4325974635979333,2136,-0.0030327079110349,-6.933646544766465,-1.4310907044113008,-1.908324141495498,0.4250936329588015,2136,-0.00326602780957,-6.946116911130402,-1.368084312743512,-1.8529330589248711,0.4330524344569288,2136,-0.006886316653302,-13.48495332436729,-2.8255721966189142,-3.2141238402658474,0.3679775280898876,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_001\a7ls10_s001_label_response_metrics.csv,s001,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_d32637a67c107851,prod_453ea4f669301374,a7ls10_s001,numeric_clue,True,True,True,543.4735340270961,A7LS11_PRIORITY_DEEP_AUDIT,21,False,"Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,8))))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_4525cb3eb4395f66,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",basis_premium|positioning_flow,raw_abs_state,L3_liquidity_tier_relative_return,24,1.0,3,True,0.6011284309494203,0.0042079395799845,True,1.3992797673556734,0.8004545117249385,True,0.0040000448483266,0.0034000448483266,0.0024000448483266,94.93333333333334,A7LS10S025_NUMERIC_CLUE,2113,0.0005452367623636,1.4151595011057974,0.4133617151647266,-1.3552252275231669,0.518220539517274,2136,0.0026184191359835,6.730667508790961,1.3992797673556734,0.8004545117249385,0.5580524344569289,2136,0.0045274195657026,10.755682959119698,2.303695601325256,0.9861754805297268,0.5786516853932584,2136,0.0044000448483266,8.63757502957846,1.8168400392579485,1.1163093927845904,0.6015917602996255,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_025\a7ls10_s025_label_response_metrics.csv,s025,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_236de345d469127b,prod_b9ea561068bbd504,a7ls10_s025,numeric_clue,True,True,True,538.8416251819469,A7LS11_PRIORITY_DEEP_AUDIT,22,False,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_928252fd2f02bfe9,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.6224729792694469,0.4132392975273903,True,1.457593157572671,2.063883377697533,True,0.4155322813258287,0.4149322813258287,0.4139322813258287,94.93333333333334,A7LS10S016_NUMERIC_CLUE,2113,-0.0293821633434459,-0.7723896585680311,-0.1116743561671764,-0.6943174699803079,0.477520113582584,2136,-0.2894427709195555,-8.766485605402119,-1.67997328579595,-2.38378903103879,0.4260299625468164,2136,-0.3882018651730879,-8.963321218736324,-1.7848433410409603,-2.2421880861383627,0.4756554307116105,2136,-0.4159322813258287,-6.892333909078834,-1.457593157572671,-2.063883377697533,0.476123595505618,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_6ebf7267c6a84582,prod_5ccd817de8d75b57,a7ls10_s016,numeric_clue,True,True,True,527.4187294630941,A7LS11_PRIORITY_DEEP_AUDIT,23,False,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_bb1451bca7fc06f0,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.624602557933365,0.4120854287723061,True,1.4518888638066527,2.072565790799004,True,0.4143841650975561,0.4137841650975561,0.4127841650975561,94.93333333333334,A7LS10S020_NUMERIC_CLUE,2113,-0.0313981238254424,-0.8253301481024764,-0.1116743561671764,-0.6943174699803079,0.4761003312825367,2136,-0.2894782094848951,-8.764720424658238,-1.6801863075289862,-2.38378903103879,0.426498127340824,2136,-0.3875028469347351,-8.944873259293391,-1.7848433410409603,-2.2421880861383627,0.4756554307116105,2136,-0.4147841650975561,-6.870991143435985,-1.4518888638066527,-2.072565790799004,0.4765917602996254,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_a5a3a79b9ba27f1b,prod_2203c0efb7edd191,a7ls10_s020,numeric_clue,True,True,True,524.7071827350234,A7LS11_PRIORITY_DEEP_AUDIT,24,False,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",a7ls12_s000,a7ls12_s000,full_timestamp_deep_audit,0,A7LS-11
a7ls9_a5baef25254e750a,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",basis_premium|basis_premium,raw_typed_mul,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.5806073277581165,0.0017572458325017,True,1.0141532854473232,1.2012053149795916,True,0.0013367504453425,0.0007367504453425,-0.0002632495546574,95.64444444444445,A7LS10S023_NUMERIC_CLUE,2129,-0.0001125744058247,-0.4670103376023818,-0.1665633442363244,-0.2923137026317089,0.5007045561296384,2152,-0.0006507412090171,-2.791925639649422,-1.0141532854473232,-1.2012053149795916,0.483271375464684,2152,-0.0010473846861263,-3.690981759034514,-1.3463880861307551,-1.4273867045251365,0.4758364312267658,2152,-0.0017367504453425,-6.038188009576738,-2.147561154509452,-2.308734682999918,0.4214684014869888,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_8cb0abec7e5d45e7,prod_85dd1a672ca1c4d5,a7ls10_s023,numeric_clue,True,True,True,520.8255732449409,A7LS11_PRIORITY_DEEP_AUDIT,25,False,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_b2ee9ae83c7fd639,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",open_interest_like|age_x_liquidity,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.630209595804304,0.3949320464884847,True,1.339335977575921,1.6985057501544223,True,0.4035807273767619,0.4029807273767619,0.4019807273767619,94.93333333333334,A7LS10S016_NUMERIC_CLUE,2113,-0.0094941599405111,-0.2683661416980419,-0.0518929971059839,-0.6692904815681531,0.4912446758163748,2136,-0.2304282360530963,-6.414105969712054,-1.3454390247891654,-1.8408517500467416,0.4279026217228464,2136,-0.2600304291125295,-7.00770521656144,-1.370712354509394,-2.014806306251037,0.4850187265917603,2136,-0.4039807273767619,-6.563576717375966,-1.339335977575921,-1.6985057501544223,0.5088951310861424,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_7b9e68ecdcae7d8d,prod_5ed6e8aa893e995c,a7ls10_s016,numeric_clue,True,True,True,507.673322418173,A7LS11_PRIORITY_DEEP_AUDIT,26,False,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(age_x_liquidity,24))))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_a5baef25254e750a,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",basis_premium|basis_premium,raw_typed_mul,L0_raw_forward_return,4,-1.0,3,True,0.6380327558178437,0.0008810170341803,True,1.4280025431763148,1.5737998658390666,True,0.0004543391235991,-0.0001456608764008,-0.0011456608764008,95.82222222222222,A7LS10S023_NUMERIC_CLUE,2133,-6.349233996676666e-05,-0.3395579300594014,-0.1596193575976237,-0.2387874895391695,0.4950773558368495,2156,-0.0005275201521287,-3.0698053470724127,-1.5280776303934365,-1.5782920038303636,0.4744897959183674,2156,-0.0007373534811612,-2.86489382753996,-1.4280025431763148,-1.5737998658390666,0.475417439703154,2156,-0.0008543391235991,-3.993282299645727,-2.0076888680476825,-2.0578392241166936,0.4457328385899815,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_8cb0abec7e5d45e7,prod_85dd1a672ca1c4d5,a7ls10_s023,numeric_clue,True,True,True,504.7763086701296,A7LS11_PRIORITY_DEEP_AUDIT,27,False,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
a7ls9_b0eee4793300a610,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.6344293641112724,0.3935800880061877,True,1.335607091078614,1.6709334639650084,True,0.4028028834480464,0.4022028834480464,0.4012028834480464,94.93333333333334,A7LS10S020_NUMERIC_CLUE,2113,-0.0094745371601276,-0.2678593562739568,-0.0593579599829728,-0.6602895710994701,0.4912446758163748,2136,-0.2306378402584486,-6.418484350963158,-1.335607091078614,-1.8408517500467416,0.4279026217228464,2136,-0.2586431182926678,-6.968851031907248,-1.3436900264338156,-2.014806306251037,0.4850187265917603,2136,-0.4032028834480464,-6.548183945715993,-1.336130308355759,-1.6709334639650084,0.5093632958801498,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_2adc66d652e998b2,prod_b3a8d9aee2d51ffc,a7ls10_s020,numeric_clue,True,True,True,503.0671458766509,A7LS11_PRIORITY_DEEP_AUDIT,28,False,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",a7ls12_s001,a7ls12_s001,full_timestamp_deep_audit,0,A7LS-11
