portfolio_name,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,avg_active_symbols_recent,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate
ensemble_equal,L0_raw_forward_return,1,1.0,3,True,180.7486111111111,0.0006977982537733091,9.779825377330908e-05,-0.0009022017462266909,719,0.00032442505766154816,2.2170988595259313,2.2170988595259313,2.2170988595259313,0.521557719054242,719,0.0006715588760647892,7.141117901721855,7.141117901721855,7.141117901721855,0.6522948539638387,719,0.0008608747026314664,8.328406452310782,8.328406452310782,8.328406452310782,0.6606397774687065,719,0.001097798253773309,6.736049986436605,6.736049986436605,6.736049986436605,0.6161335187760779
ensemble_equal,L1_cross_sectional_relative_return,1,1.0,3,True,180.7486111111111,0.0006977982537733091,9.779825377330908e-05,-0.0009022017462266909,719,0.0003244250576615482,2.2170988595259318,2.2170988595259318,2.2170988595259318,0.521557719054242,719,0.0006715588760647892,7.141117901721854,7.141117901721854,7.141117901721854,0.6522948539638387,719,0.0008608747026314664,8.328406452310782,8.328406452310782,8.328406452310782,0.6606397774687065,719,0.001097798253773309,6.736049986436605,6.736049986436605,6.736049986436605,0.6161335187760779
ensemble_equal,L3_liquidity_tier_relative_return,1,1.0,3,True,180.7486111111111,0.0007340743294352891,0.00013407432943528903,-0.000865925670564711,719,0.0003622452039338283,2.571844899789782,2.571844899789782,2.571844899789782,0.5257301808066759,719,0.000695623070211,7.54163384956802,7.54163384956802,7.54163384956802,0.655076495132128,719,0.0008604178317392322,8.507178108963124,8.507178108963124,8.507178108963124,0.6648122392211405,719,0.001134074329435289,6.977563724174061,6.977563724174061,6.977563724174061,0.631432545201669
ensemble_equal,L5_vol_adjusted_return,1,1.0,3,True,180.7486111111111,0.13252432255214197,0.13192432255214198,0.13092432255214198,719,0.029805479703870697,3.1878407922969445,3.1878407922969445,3.1878407922969445,0.5549374130737135,719,0.08249059725629426,9.787930022461998,9.787930022461998,9.787930022461998,0.6912378303198887,719,0.10711474489444843,10.302388955641113,10.302388955641113,10.302388955641113,0.7051460361613352,719,0.13292432255214198,10.179710951950284,10.179710951950284,10.179710951950284,0.6564673157162726
ensemble_equal,L0_raw_forward_return,4,1.0,3,True,179.99444444444444,0.0016944540435836835,0.0010944540435836835,9.445404358368343e-05,716,0.0004232142078997305,1.5608017210298752,0.6794182938481277,0.47225768200111984,0.5083798882681564,716,0.0003173506334661916,1.8268341827123022,0.8720217728266398,-0.4561227895754516,0.5572625698324022,716,0.0007349438554005121,3.863407135210999,1.8274416535902644,1.2711398562783678,0.5600558659217877,716,0.0020944540435836835,6.825504271976293,3.290368687709933,3.106902377952251,0.6159217877094972
ensemble_equal,L1_cross_sectional_relative_return,4,1.0,3,True,179.99444444444444,0.001694454043583684,0.0010944540435836839,9.445404358368386e-05,716,0.00042321420789973046,1.5608017210298752,0.6794182938481277,0.4722576820011201,0.5083798882681564,716,0.00031735063346619165,1.8268341827123027,0.87202177282664,-0.45612278957545194,0.5572625698324022,716,0.0007349438554005121,3.863407135210999,1.827441653590265,1.271139856278368,0.5600558659217877,716,0.002094454043583684,6.825504271976294,3.2903686877099325,3.1069023779522507,0.6159217877094972
ensemble_equal,L3_liquidity_tier_relative_return,4,1.0,3,True,179.99444444444444,0.001667929520630819,0.0010679295206308189,6.792952063081883e-05,716,0.0004099146443370064,1.5525772881699709,0.8904016812049003,-0.023432657418923152,0.5251396648044693,716,0.00029662412277059924,1.7304062217165226,0.9546692860820964,-0.7518266679928157,0.5432960893854749,716,0.0007418149433217181,3.9745733485717234,1.7798047405410014,1.3356308511682473,0.5712290502793296,716,0.002067929520630819,6.936460875607635,3.4403902535027617,3.078722476379977,0.6187150837988827
ensemble_equal,L5_vol_adjusted_return,4,1.0,3,True,179.99444444444444,0.19554956464743325,0.19494956464743327,0.19394956464743326,716,0.03554756899561534,1.948578716541229,1.1033325947174117,-0.10418654254053594,0.5237430167597765,716,0.039815659665272084,2.5544975537855588,1.158419733403986,0.26645943024140345,0.5837988826815642,716,0.10402399835899954,4.857655483524368,2.651409357376454,1.4916908514770846,0.5977653631284916,716,0.19594956464743327,7.443072683194027,3.8286057192330416,3.1519198821684706,0.5963687150837989
ensemble_equal,L0_raw_forward_return,8,1.0,3,True,178.98888888888888,0.0027191003125851794,0.0021191003125851796,0.0011191003125851796,712,6.585955306734216e-05,0.19483984380415695,0.2638019533125743,-1.1862146544986396,0.5014044943820225,712,0.0005340696823734879,2.3020668744769672,0.7926986698819729,-0.00653640477086693,0.5617977528089888,712,0.0007991583258180969,2.8083061201933335,0.7266246099989451,-0.02774104090128929,0.547752808988764,712,0.0031191003125851796,6.921207671022608,2.8249235912214186,0.6089584098521507,0.6025280898876404
ensemble_equal,L1_cross_sectional_relative_return,8,1.0,3,True,178.98888888888888,0.0027191003125851794,0.0021191003125851796,0.0011191003125851796,712,6.585955306734213e-05,0.19483984380415686,0.2638019533125747,-1.1862146544986392,0.5014044943820225,712,0.0005340696823734879,2.3020668744769672,0.7926986698819736,-0.006536404770866944,0.5617977528089888,712,0.0007991583258180968,2.8083061201933335,0.7266246099989451,-0.027741040901289316,0.547752808988764,712,0.0031191003125851796,6.92120767102261,2.8249235912214186,0.6089584098521509,0.6025280898876404
ensemble_equal,L3_liquidity_tier_relative_return,8,1.0,3,True,178.98888888888888,0.0025128884477833083,0.0019128884477833084,0.0009128884477833084,712,0.00011371773888961724,0.34639777965117763,0.2897498301885078,-1.1341980513905134,0.5084269662921348,712,0.00047211684283855824,2.0847181232267373,0.8061368017912348,-0.04059898593794309,0.5519662921348315,712,0.0008597201481492137,3.1173415000342133,0.8117223589622442,0.17961961830388132,0.5519662921348315,712,0.0029128884477833085,6.610339531865654,2.7240415174941086,0.2788946664466975,0.5800561797752809
ensemble_equal,L5_vol_adjusted_return,8,1.0,3,True,178.98888888888888,0.31673972038616327,0.3161397203861633,0.3151397203861633,712,0.02333219346299778,1.066249326044904,0.5361781935355041,-0.7029222578217984,0.5337078651685393,712,0.052261900811588206,2.4121452033711037,0.8277697602681637,0.3703789444172557,0.5547752808988764,712,0.11282345399411921,3.874379293420677,1.3330958775521327,-0.11369055134607449,0.5589887640449438,712,0.3171397203861633,7.564805136103908,3.00312435240681,1.1767543922099635,0.6109550561797753
