blueprint_id,expression,semantic_pair,motif,skeleton_key,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error
a7ff24r_8a9039b769e90dec,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),Mean(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9979890835966676,0.960432258683554,True,-49.97018168494742,7203.608009741049,66.46253648248693,
a7ff24r_902df794e2b7a361,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.0,0.0,False,,,,
a7ff24r_960517509172d6c7,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),Delta(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9982763573685722,0.9510641486810552,True,-5397.17838944722,6158.727306525358,40.92161537145413,
a7ff24r_983a5ca49e1bfb63,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Delta(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9968399885090491,0.9509966378482229,True,-5787.949459209107,6021.013145350207,40.760190661160976,
a7ff24r_9e64895261bc01a7,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),Delta(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9956908934214306,0.9373106607039815,True,-4897.640039971808,4890.627684009505,23.622593974630835,
a7ff24r_9f4b04274d183e7a,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,12)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.0,0.0,False,,,,
a7ff24r_a00c6554f3b344dc,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),Mean(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9956908934214306,0.9603499471052125,True,-157.5324579627886,7231.7676515391595,68.30275578370589,
a7ff24r_a03780c9c21b21b0,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Delta(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9968399885090491,0.9373589097022094,True,-5008.63794023488,5093.658346256413,24.69576866564959,
a7ff24r_a6a4653a40029d9d,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),Delta(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.0,0.0,False,,,,
a7ff24r_aa4cd59292b51653,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Mean(premium_close_bps,12)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9956908934214306,0.9868273946912868,True,-151.9423400204214,3791.8510045540897,55.867217482270505,
a7ff24r_ab079552fd342be3,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.0,0.0,False,,,,
a7ff24r_b159637702ab73a1,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),Delta(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9985636311404769,0.9374610423858841,True,-5030.775890742272,5214.939098813287,26.63488149303512,
a7ff24r_b40040e45ae06605,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),Delta(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9956908934214306,0.9693240286593575,True,-8597.575880466688,8782.295296638318,70.59746959547707,
a7ff24r_b544eec2730b24ad,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Mean(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9968399885090491,0.979418828049952,True,-18.768404506907533,5428.443237302077,65.02794674940777,
a7ff24r_b63326cf22efd520,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),Mean(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.9956908934214306,0.9793950759761493,True,-83.55135857860296,5392.933980159513,64.27802773359622,
a7ff24r_bac55cb50004c74d,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,smooth_mul,skel_5e59fd0ac881977f,True,0.0,0.0,False,,,,
