object,risk_variant,cost_tier,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,month_count,positive_month_count,positive_month_rate,worst_month_sum,mean_gross_exposure,mean_turnover
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,6.411639332847104e-05,0.5616596055574062,0.00263505952650662,2.277354854474846,3.074565366452101,0.5158664459161147,0.4647156188447581,-0.8956087918403892,0.5520101621606395,-0.5941607846554737,-0.020349054614242416,-0.007617859909641879,-0.0038042412030429777,5.5467935746507626e-05,0.004037243200899373,10,6,0.6,-0.7307697956116321,0.4944046536420966,0.031336172929461135
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.000488744637406619,-4.281403023681982,0.0025227680296369143,-18.13246048485202,-31.698892696265748,0.3392857142857143,-0.19158789786339464,-0.2533017252694598,-0.1754160354436466,-0.2240634701258295,-0.00680641823507517,-0.005873948548671832,-0.0038113528761884127,-0.00047389980860140525,0.0029646101839096335,1,0,0.0,-0.19158789786339464,0.5,0.03248685837971552
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,7.64328763344939e-06,0.06695519966901665,0.003589879196329107,0.19927481844005435,0.25261577880938396,0.5129349816849816,0.06677176076581387,-1.2832580511421514,0.010465831507031176,-0.7266631879311272,-0.03096252745442693,-0.010083589213419848,-0.005714282308960149,6.199772757605558e-05,0.005193874750508108,12,6,0.5,-1.1540740275044297,0.46364548591071686,0.02167444289983163
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,4.348992241803942e-05,0.3809717203820253,0.0034754482634206537,1.171196748867473,1.4397420680325912,0.5148975791433892,0.18683270670789737,-0.5830760301293442,0.17449129980675204,-0.45046247531236105,-0.031052083885650457,-0.00960479926767474,-0.005084337083232828,7.467690972818422e-05,0.005147582817359901,6,4,0.6666666666666666,-0.23125553445832683,0.49136317153023507,0.029309704057244
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,4.8448306863740474e-05,0.42440716812636653,0.0026355926269376415,1.7204908742109368,2.3266343595053987,0.5122792494481236,0.35115332814839095,-0.9036105482748156,0.38539360909578124,-0.5973980216509351,-0.020349054614242416,-0.007621754923414361,-0.0038130994021207854,4.24238595531421e-05,0.004022825928387426,10,6,0.6,-0.7380346202278767,0.4944046536420966,0.031336172929461135
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.0005049880665964768,-4.423695463385136,0.0025225634512131747,-18.736612257408364,-32.73968311837713,0.33163265306122447,-0.19795532210581887,-0.255510437390672,-0.1806522896473165,-0.22577805965900466,-0.00680641823507517,-0.005873948548671832,-0.0038113528761884127,-0.00047831767710895367,0.0029531518505763,1,0,0.0,-0.19795532210581887,0.5,0.03248685837971552
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,-1.4031155266382242e-05,-0.12291292013350844,0.003590054828433143,-0.3658005905422039,-0.4645482545192521,0.5086996336996337,-0.12257617240711527,-1.30789660894194,-0.1638476680951656,-0.7333204842816724,-0.03096252745442693,-0.010083589213419848,-0.005743154515316253,4.276591856369482e-05,0.0051772052543263575,12,6,0.5,-1.1682769258550594,0.46364548591071686,0.02167444289983163
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,1.4180218360795393e-05,0.12421871284056764,0.0034773418491152877,0.38166961291062185,0.47065608954879834,0.5102420856610801,0.06091821807797701,-0.6638984579177414,0.03551093963519891,-0.4931437391505281,-0.031052083885650457,-0.00960479926767474,-0.005103028980300503,4.142609042669461e-05,0.005104618382717656,6,4,0.6666666666666666,-0.2536058203414334,0.49136317153023507,0.029309704057244
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,1.7112133934279315e-05,0.1499022932642868,0.0026379615553359798,0.6071384839069268,0.8243838310667083,0.5030353200883002,0.12402874675565646,-0.9196140611436684,0.10386834463259786,-0.6037960451205155,-0.020349054614242416,-0.007621754923414361,-0.003857662457961702,1.3390591389770732e-05,0.00400431467645204,10,6,0.6,-0.7525642694603659,0.4944046536420966,0.031336172929461135
F1_last_settled_stale_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.0005374749249761923,-4.708280342791445,0.002523585311645749,-19.933899753041608,-34.79710585433225,0.31887755102040816,-0.21069017059066739,-0.2601887548639385,-0.19102665053210666,-0.2293981876170177,-0.00680641823507517,-0.005896393896827574,-0.0038113528761884127,-0.0005263468918531922,0.0028989032634634333,1,0,0.0,-0.21069017059066736,0.5,0.03248685837971552
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,8.817299170840075e-05,0.7723954073655905,0.0035788162550122655,2.3059411979512934,2.9221289953576393,0.518658424908425,0.770279255564589,-1.4637364935510193,1.0426340701709562,-0.7713230782014739,-0.031010278704426925,-0.010542386332079646,-0.0053891599369820945,0.00010831380235040819,0.005345445043833959,12,9,0.75,-1.2058297074288724,0.46446037382561955,0.02170230299844844
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,0.00023959611402240465,2.098861958836265,0.0034219280342634283,6.553313604575065,7.717376070479533,0.5563314711359404,1.0293049058402504,-0.46257161744334296,1.7290559336717553,-0.374240299535085,-0.03813383774608872,-0.00887323160911456,-0.004869901922281978,0.0003159717822839327,0.005234391966095368,6,5,0.8333333333333334,-0.27063589993197834,0.49316645100880785,0.02949869550399114
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,0.00010545572124421591,0.9237921180993314,0.0026437660832626464,3.733354004939773,5.172982121436555,0.5124172185430463,0.7643430675780769,-0.937268670474255,1.093847333061547,-0.6121962468366615,-0.017309311156424527,-0.007866733042737451,-0.003715313936782122,4.4766554446016894e-05,0.003998404408827013,10,8,0.8,-0.6888601170273014,0.49518237864669956,0.03139300973732709
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.00030977171872970783,-2.7136002560722408,0.0027277499759644666,-10.628922926271015,-20.053046926064905,0.3596938775510204,-0.12143051374204547,-0.19795808283735836,-0.11564781184464412,-0.17989212437393776,-0.008093911925704848,-0.00636238503450909,-0.0038102107984476076,-0.000493401560771543,0.003789487686741803,1,0,0.0,-0.12143051374204551,0.5,0.03255449907235622
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,7.732184020917651e-05,0.6773393202323863,0.0035790410317709737,2.0220298248096498,2.565180032657771,0.5155677655677655,0.675483596067366,-1.473446964444486,0.8578952169907081,-0.7735377147091673,-0.031010278704426925,-0.010564119723324265,-0.005411496319570148,0.00010463056988921064,0.005340372498163029,12,9,0.75,-1.2130329289312318,0.46446037382561955,0.02170230299844844
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,0.00022484676627040903,1.969657672528783,0.0034220889411229016,6.149607620682142,7.25313845177631,0.5542364990689013,0.9659417078976772,-0.46656225789289457,1.5615291521756363,-0.3767349232919377,-0.03813383774608872,-0.008889089192558826,-0.004909367498606817,0.00030155720925521834,0.005234391966095368,6,5,0.8333333333333334,-0.2819281086589321,0.49316645100880785,0.02949869550399114
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,8.975921637555234e-05,0.7862907354498385,0.002644296929437883,3.177026847077068,4.409993085290511,0.5089679911699779,0.6505748002900034,-0.9561800991924259,0.8686856260402656,-0.619464975189921,-0.017309311156424527,-0.007904615774365104,-0.003751702979288769,3.2732318300160126e-05,0.003977690350795238,10,8,0.8,-0.696272137817112,0.49518237864669956,0.03139300973732709
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.000326048968265886,-2.856188962009161,0.0027265930603816496,-11.192176706272907,-21.113944970814323,0.3520408163265306,-0.1278111955602273,-0.19912304495857053,-0.1212733430290277,-0.18084837903829232,-0.008093911925704848,-0.00636988503450909,-0.0038102107984476076,-0.0005265401853603499,0.003789487686741803,1,0,0.0,-0.12781119556022733,0.5,0.03255449907235622
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,5.561953721072808e-05,0.487227145965978,0.0035801435298428628,1.454048812099618,1.8471696196647496,0.5131639194139194,0.48589227707292054,-1.4928679062314216,0.5369944362813566,-0.7779034682247019,-0.031010278704426925,-0.010601229688011754,-0.005415187284592873,8.732292290603372e-05,0.005335892835695692,12,9,0.75,-1.227439371935951,0.46446037382561955,0.02170230299844844
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,0.00019534807076641787,1.7112490999138206,0.0034232821418136747,5.34094966581604,6.320230656444597,0.5498137802607076,0.8392153120125312,-0.48337192265701845,1.2566606445248225,-0.38762407909492846,-0.03813383774608872,-0.008889627469634022,-0.0049988564328705045,0.0002657465807857025,0.005205333509630693,6,5,0.8333333333333334,-0.3045125261128395,0.49316645100880785,0.02949869550399114
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,5.8366206638225224e-05,0.5112879701508529,0.002646661182908007,2.064026047057354,2.876237026101084,0.5012417218543046,0.42303826571385644,-0.9940029566287665,0.48835156067270025,-0.6335981660203962,-0.017309311156424527,-0.007904615774365104,-0.0037960136717563693,6.462869988204661e-06,0.003953167978996508,10,7,0.7,-0.7110961793967331,0.49518237864669956,0.03139300973732709
F2_latest_known_observable,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.0003586034673382422,-3.1413663738830016,0.002725596205578622,-12.31416650479723,-23.242828117837806,0.34183673469387754,-0.14057255919659095,-0.20153585316545994,-0.13241876759187365,-0.18282549318071817,-0.008093911925704848,-0.00638488503450909,-0.0038102107984476076,-0.0005527982511394449,0.003789487686741803,1,0,0.0,-0.14057255919659095,0.5,0.03255449907235622
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,-1.929635939732676e-06,-0.01690361083205824,0.003626610910559694,-0.04979967042868891,-0.06199681864560702,0.5215201465201466,-0.016857299569504658,-1.0627872425147036,-0.07168575038868452,-0.6590270012608708,-0.030995082454426927,-0.010355598894323,-0.0058522348242928054,0.00014135106381420634,0.005145743234493742,12,8,0.6666666666666666,-0.8015887467259434,0.4593723301713068,0.02140517555049286
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,-9.052169747295963e-06,-0.07929700698631263,0.0036336993057458403,-0.23316091795271235,-0.2647119417408934,0.5,-0.038888121234383455,-1.0210559127920993,-0.0651994645652858,-0.6451428722807983,-0.04972806511725463,-0.009762411868281915,-0.004870475948858305,-1.6672782157322504e-06,0.004849957044561203,6,3,0.5,-0.4182595239969386,0.48567075629092277,0.0289057993802373
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,5.231399602501111e-05,0.45827060517909735,0.002591784251431056,1.889170265999259,2.4959745168047007,0.5136589403973509,0.37917184318928054,-0.828047555707428,0.4259130793595083,-0.5650246703340416,-0.02039072128090908,-0.007842082515982212,-0.0037462380020493297,5.583933109774167e-05,0.0038447802164999676,10,7,0.7,-0.5315265622600064,0.49358779963914656,0.03127838897156054
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.00036576318657246604,-3.2040855143748024,0.0024875522450163575,-13.761945531689591,-26.496501874981195,0.35714285714285715,-0.1433791691364067,-0.15874167458567096,-0.13464157146440447,-0.14698252296218062,-0.006786522389380794,-0.005383574518250317,-0.0037076427235775288,-0.0005354852328283961,0.0023506197538646096,1,0,0.0,-0.14337916913640672,0.5,0.032805735930735935
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,-1.2632223714979117e-05,-0.11065827974321707,0.0036267701032148113,-0.32599567208985214,-0.4061208642786767,0.519459706959707,-0.11035510637405757,-1.0731598586260591,-0.1545529184537595,-0.6627901272088342,-0.030995082454426927,-0.010355598894323,-0.005867255954954888,0.0001281486303222947,0.005136605432829744,12,8,0.6666666666666666,-0.8084394218683258,0.4593723301713068,0.02140517555049286
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,-2.350506943741458e-05,-0.20590440827175174,0.0036341760432344657,-0.6053515105074921,-0.6883183954600209,0.49813780260707635,-0.10097777830313304,-1.0482454095731533,-0.12148368250033448,-0.6546644589221511,-0.04972806511725463,-0.009762411868281915,-0.0048752875821390295,-1.8793495986463686e-05,0.004847861191513416,6,3,0.5,-0.4286911293638512,0.48567075629092277,0.0289057993802373
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,3.6674801539230884e-05,0.32127126148366253,0.002592635847447934,1.323970486018335,1.752813028838525,0.5097958057395143,0.26581896155634543,-0.8306578704374981,0.27309120496109474,-0.5661609813021318,-0.02043238794757575,-0.007842082515982212,-0.003763323172579438,4.017085914322434e-05,0.003834783960891643,10,7,0.7,-0.538711647879421,0.49358779963914656,0.03127838897156054
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.000382166054537834,-3.347774637751426,0.002488874099931905,-14.371471351688005,-27.615577140465035,0.34438775510204084,-0.14980909337883094,-0.16120713936115272,-0.1401911048402963,-0.14908530516010743,-0.006786522389380794,-0.005413269144327693,-0.0037545177235775284,-0.0005477753447618815,0.0023506197538646096,1,0,0.0,-0.14980909337883097,0.5,0.032805735930735935
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,-3.4037399265471975e-05,-0.2981676175655345,0.00362771390988513,-0.8781635197362178,-1.0956178364836833,0.5155677655677655,-0.2973507199831632,-1.0998407483974795,-0.2987718555545168,-0.6722306681654409,-0.030995082454426927,-0.010355598894323,-0.005897872947799529,0.0001048054007897475,0.005125301716374402,12,8,0.6666666666666666,-0.8221407721530907,0.4593723301713068,0.02140517555049286
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,-5.241086881765189e-05,-0.4591192108426306,0.0036359223319855547,-1.3491455791367004,-1.538706833364233,0.49464618249534453,-0.22515709244063253,-1.102725088606865,-0.2241012682524406,-0.6729831077004473,-0.04972806511725463,-0.009762411868281915,-0.004910286863970577,-3.5128712347995654e-05,0.004840501771721867,6,3,0.5,-0.4495543400976763,0.48567075629092277,0.0289057993802373
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,5.396412567670341e-06,0.04727257409279219,0.0025956583385420714,0.19458514018023032,0.25872437184958563,0.5019315673289183,0.03911319829047463,-0.8358784998976377,0.014797410690300161,-0.5684249595840686,-0.02051572128090908,-0.007842082515982212,-0.0038205284256987017,8.150810985952816e-06,0.0037896248235374697,10,6,0.6,-0.5530818191182504,0.49358779963914656,0.03127838897156054
F3_delayed_1_funding_event_16h,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.00041497179046857003,-3.6351528845046737,0.0024930048342122054,-15.579284458695266,-30.01785291382307,0.3392857142857143,-0.16266894186367944,-0.1664578969369103,-0.15118513464465877,-0.15402925092059805,-0.006786522389380794,-0.005510498436995833,-0.003770733909252771,-0.0005709183768397644,0.0023506197538646096,1,0,0.0,-0.16266894186367944,0.5,0.032805735930735935
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,-8.539209929875547e-05,-0.7480347898570979,0.0036725006174016766,-2.1762453997406657,-2.769467047295736,0.5066391941391941,-0.7459853794739277,-1.886283420796399,-0.5529003276404916,-0.8503477372550503,-0.027329681475895012,-0.011653704386050958,-0.006076808114577798,2.949223483198336e-05,0.005085200453855033,12,8,0.6666666666666666,-1.3570612272746512,0.46388140386972104,0.02166144270086886
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,5.915466012750692e-05,0.5181948227169606,0.0037109195937525177,1.4919678754865953,1.5220670625711248,0.526536312849162,0.25412841990776974,-0.6076149394466425,0.2513325415208081,-0.4622551191639681,-0.06358326271331588,-0.009411805694747522,-0.0046281526320500555,0.00015857814351110224,0.0047744332664859945,6,3,0.5,-0.3334501884708769,0.47810346668723414,0.028512419297067458
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,-0.00012195822665082465,-1.068354065461224,0.0025839940366900924,-4.417450043809374,-5.723658708224668,0.483719646799117,-0.8839532267651771,-1.2148468618082218,-0.5967576272193209,-0.7067784952702079,-0.015761729029198986,-0.008190773257842869,-0.004276146005993447,-6.511906381790117e-05,0.00367298330370641,10,4,0.4,-0.7441156283290578,0.4949664985986694,0.03138716174832301
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.0005031806060549842,-4.407862109041662,0.0022918971813642944,-20.548532728966272,-27.99843799707313,0.44642857142857145,-0.1972467975735538,-0.24026004464681822,-0.1798959090130292,-0.21438983413052548,-0.008371914933244875,-0.006975801344668639,-0.00435132503074435,-0.0002837770183518318,0.00236285993421496,1,0,0.0,-0.1972467975735538,0.5,0.032399891774891776
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,-9.622282064918987e-05,-0.8429119088869033,0.003672954259399612,-2.451966976129878,-3.121358554806789,0.5046932234432234,-0.8406025611913227,-1.8998013312912092,-0.5932739891232678,-0.8523605525521459,-0.027329681475895012,-0.011653704386050958,-0.006076808114577798,2.0750164877538932e-05,0.005064860035658397,12,8,0.6666666666666666,-1.3650828933552754,0.46388140386972104,0.02166144270086886
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,4.48984504789732e-05,0.3933104261958052,0.0037121510435965004,1.1320295593329954,1.1573947600809151,0.523975791433892,0.19288374325766885,-0.6202952486405259,0.17697458889689321,-0.4690374878662905,-0.06358326271331588,-0.009412847361414189,-0.0046598545997242275,0.00013903255102983714,0.004744777373011807,6,3,0.5,-0.34262576281627516,0.47810346668723414,0.028512419297067458
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,-0.00013765180752498617,-1.2058298339188789,0.0025862507398373095,-4.981536809190066,-6.464896272039719,0.47902869757174393,-0.9977003009410997,-1.2425523607802897,-0.6401335424596472,-0.7147969206064189,-0.015761729029198986,-0.008241676111109649,-0.004299908287497309,-7.949117473742654e-05,0.00367298330370641,10,4,0.4,-0.7514172537810678,0.4949664985986694,0.03138716174832301
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.00051938055194243,-4.549773635015686,0.0022916725393960706,-21.212173756571612,-28.866225687412648,0.4413265306122449,-0.20359717636143254,-0.24529003043188238,-0.18508988125163706,-0.2183345957013446,-0.008371914933244875,-0.006994759678001972,-0.004379165939835259,-0.00028841143441412465,0.002331290935763156,1,0,0.0,-0.20359717636143257,0.5,0.032399891774891776
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,-0.00011788426335005866,-1.032666146946514,0.003674495270008664,-3.0026879033903184,-3.825953165537636,0.49988553113553114,-1.0298369246261125,-1.9277480194368852,-0.6634210426597544,-0.8605749389010883,-0.027329681475895012,-0.011670580402284761,-0.006095678819703222,0.0,0.005046066097898962,12,8,0.6666666666666666,-1.3811262255165244,0.46388140386972104,0.02166144270086886
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,1.638603118190575e-05,0.14354163315349436,0.003715372448685976,0.4127845879724812,0.4241098365523045,0.5181564245810056,0.07039438995746711,-0.645655867028292,0.04123647812485731,-0.48234807298281923,-0.06358326271331588,-0.009414930694747522,-0.0046791895247930045,0.00010633687162545194,0.004728002597551202,6,3,0.5,-0.3609769115070717,0.47810346668723414,0.028512419297067458
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,-0.00016903896927330915,-1.4807813708341881,0.002592088296515402,-6.103642632464688,-7.945127733899021,0.4719922737306843,-1.2251944492929447,-1.4167649833365927,-0.7133984122559746,-0.7631006638730287,-0.015761729029198986,-0.008254926111109648,-0.004332185307577779,-0.00010542899024462485,0.0036563465840961755,10,4,0.4,-0.7660205046850879,0.4949664985986694,0.03138716174832301
F4_future_next_funding_forbidden_8h,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.0005517804437173219,-4.833596686963739,0.002292783719928499,-22.52450563140361,-30.63985851925623,0.4362244897959184,-0.21629793393719016,-0.2554616213409731,-0.19538072374346405,-0.22625130992779552,-0.008371914933244875,-0.007032676344668639,-0.004424246271858043,-0.0003349867499710095,0.002266707602429822,1,0,0.0,-0.21629793393719016,0.5,0.032399891774891776
F5_time_shuffled_funding,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,-0.00013291068820719997,-1.1642976286950717,0.003470579327410292,-3.5843464824446776,-4.73417856068637,0.47596153846153844,-1.161107772178099,-1.6000314865733871,-0.7029512921587764,-0.8044225296967145,-0.03884617696698077,-0.010063026118786922,-0.00536433060700012,-8.51716692499952e-05,0.005092016698303227,12,3,0.25,-0.8496985677490375,0.4783789233283186,0.3245756048857569
F5_time_shuffled_funding,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,-0.00016101795073947066,-1.410517248477763,0.003776266319475902,-3.990834638909616,-4.9579679054521675,0.48091247672253257,-0.6917331163767659,-0.7750254460950009,-0.5144552458214972,-0.5484542194218065,-0.0671290270573764,-0.009559845682533841,-0.005276531015665384,-9.916943028041023e-05,0.004673016205558304,6,1,0.16666666666666666,-0.27317279107618536,0.474761962441854,0.3204275721280228
F5_time_shuffled_funding,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,-9.206102065570432e-05,-0.8064545409439698,0.0028263497395233706,-3.0486104717157176,-4.106653843420025,0.4819260485651214,-0.6672582777125449,-0.7590448849490157,-0.5015449902864757,-0.5360876156982144,-0.020524223699999563,-0.00822883284243184,-0.0042952256171482125,-8.301921246570078e-05,0.004258939830610017,10,4,0.4,-0.34732808150482564,0.495849868164685,0.3389476738266307
