candidate_id,symbol,split,net_sum,net_mean,annualized_mean,gross_sum,funding_drag_sum,fee_drag_sum,turnover_sum,active_position_count,positive_hour_rate
a7h_flow_rank_taker_imbalance_h6,ADAUSDT,train_2024,-0.3128243293935029,-3.58086457639083e-05,-0.3136837368918367,-0.052529017679398986,-0.0012714339735480644,0.2615667456876519,261.566745687652,8736,0.23374542124542125
a7h_flow_rank_taker_imbalance_h6,AVAXUSDT,train_2024,-0.35043059768127455,-4.011339259172099e-05,-0.3513933191034758,-0.10735609111793878,0.0033101502513414724,0.2397643563119944,239.76435631199436,8736,0.20604395604395603
a7h_flow_rank_taker_imbalance_h6,BCHUSDT,train_2024,-0.5016650434305374,-5.742502786521719e-05,-0.5030432440993026,-0.22322563907136028,-0.0013390169796085882,0.2797784213387857,279.77842133878573,8736,0.2629349816849817
a7h_flow_rank_taker_imbalance_h6,BNBUSDT,train_2024,-0.2700248484387968,-3.09094377791663e-05,-0.2707666749454968,0.017904782621683907,0.003388662310177117,0.28454096875030355,284.5409687503036,8736,0.2657967032967033
a7h_flow_rank_taker_imbalance_h6,BTCUSDT,train_2024,-0.302411149585692,-3.461666089579808e-05,-0.3032419494471912,-0.04366738946093101,-0.00801828569170715,0.2667620458164682,266.7620458164681,8736,0.23054029304029305
a7h_flow_rank_taker_imbalance_h6,DOGEUSDT,train_2024,-0.3249331120199882,-3.719472436126239e-05,-0.3258257854046585,-0.068846976408944,-0.00016521103290821154,0.25625134664395227,256.2513466439523,8736,0.23191391941391942
a7h_flow_rank_taker_imbalance_h6,ETHUSDT,train_2024,-0.20734289898230224,-2.3734306202186613e-05,-0.2079125223311547,0.05039134593351386,-0.004931265977324033,0.26266551089314005,262.6655108931401,8736,0.23832417582417584
a7h_flow_rank_taker_imbalance_h6,LINKUSDT,train_2024,-0.4842754695275079,-5.543446308694e-05,-0.48560589664159437,-0.21502886060789567,0.001436998723649376,0.26780961019596283,267.8096101959628,8736,0.2409569597069597
a7h_flow_rank_taker_imbalance_h6,LTCUSDT,train_2024,-0.2660490049107242,-3.0454327485201944e-05,-0.26677990877036906,0.026945713464983756,0.003123509190444536,0.28987120918526343,289.8712091852634,8736,0.2778159340659341
a7h_flow_rank_taker_imbalance_h6,SOLUSDT,train_2024,-0.2380498130933979,-2.7249291791826683e-05,-0.23870379609640174,-0.016753313917538898,-0.0023089331604415576,0.22360543233630056,223.60543233630057,8736,0.19013278388278387
a7h_flow_rank_taker_imbalance_h6,SUIUSDT,train_2024,0.0013386908463802194,1.532384210600068e-07,0.0013423685684856596,0.2736661244566244,0.0009980176083141906,0.27132941600192995,271.32941600193,8736,0.2544642857142857
a7h_flow_rank_taker_imbalance_h6,XRPUSDT,train_2024,-0.26936571305951834,-3.083398730076904e-05,-0.27010572875473676,0.004226974097363695,0.004282278376750327,0.26931040878013174,269.31040878013175,8736,0.2487408424908425
a7h_flow_rank_taker_imbalance_h6,ADAUSDT,validation_2025H1,-0.0316769099823173,-7.373582398118552e-06,-0.06459258180751852,0.09095176085101611,-3.799583333333333e-05,0.12266666666666667,122.66666666666669,4296,0.23067970204841715
a7h_flow_rank_taker_imbalance_h6,AVAXUSDT,validation_2025H1,-0.16155481047190723,-3.7605868359382504e-05,-0.3294274068281907,-0.03660855797190716,-0.0014704141666666668,0.12641666666666668,126.41666666666669,4296,0.2351024208566108
a7h_flow_rank_taker_imbalance_h6,BCHUSDT,validation_2025H1,-0.2221934104758546,-5.172099871411886e-05,-0.45307594873568113,-0.07894811047585457,-0.0011713666666666668,0.1444166666666667,144.41666666666669,4296,0.3016759776536313
a7h_flow_rank_taker_imbalance_h6,BNBUSDT,validation_2025H1,-0.11547106729669339,-2.687874005975172e-05,-0.23545776292342507,0.03173036270330665,0.0012430966666666667,0.14595833333333336,145.95833333333334,4296,0.30121042830540035
a7h_flow_rank_taker_imbalance_h6,BTCUSDT,validation_2025H1,-0.14066761645242587,-3.274385857831142e-05,-0.28683620114600805,-0.005344861452425883,-0.0011355783333333335,0.13645833333333335,136.45833333333334,4296,0.24162011173184358
a7h_flow_rank_taker_imbalance_h6,DOGEUSDT,validation_2025H1,-0.06223231277221024,-1.4486106325002383e-05,-0.12689829140702086,0.06672162639445643,-4.606083333333333e-05,0.12900000000000003,129.00000000000003,4296,0.22648975791433892
a7h_flow_rank_taker_imbalance_h6,ETHUSDT,validation_2025H1,-0.32091542787002314,-7.470098414106684e-05,-0.6543806210757456,-0.1999329837033565,-0.0011842225000000001,0.12216666666666667,122.16666666666669,4296,0.2069366852886406
a7h_flow_rank_taker_imbalance_h6,LINKUSDT,validation_2025H1,0.09116364303476769,2.122058729859583e-05,0.1858923447356995,0.22090500303476773,-9.197333333333334e-05,0.12983333333333336,129.83333333333334,4296,0.24906890130353818
a7h_flow_rank_taker_imbalance_h6,LTCUSDT,validation_2025H1,-0.16680643781054022,-3.882831420170862e-05,-0.3401360324069675,-0.0218339803105402,0.0005141241666666667,0.14445833333333336,144.45833333333334,4296,0.2744413407821229
a7h_flow_rank_taker_imbalance_h6,SOLUSDT,validation_2025H1,-0.10631226847458931,-2.474680364864742e-05,-0.21678199996215142,0.018222667358744067,-0.0005483975000000001,0.12508333333333335,125.08333333333334,4296,0.21415270018621974
a7h_flow_rank_taker_imbalance_h6,SUIUSDT,validation_2025H1,-0.14784929191049173,-3.4415570742665675e-05,-0.3014803997057513,-0.017152996077158353,0.0002796291666666666,0.13041666666666668,130.41666666666669,4296,0.2383612662942272
a7h_flow_rank_taker_imbalance_h6,XRPUSDT,validation_2025H1,-0.1197378768072305,-2.7871945253079726e-05,-0.24415824041697842,5.738402610286353e-05,3.5941666666666804e-06,0.11979166666666669,119.79166666666669,4296,0.2132216014897579
a7h_flow_rank_taker_imbalance_h6,ADAUSDT,recent_oos_2025H2_2026Apr,-0.022749292450671987,-3.1386992895518746e-06,-0.027495005776474422,0.19024906421599472,-0.0008766433333333336,0.21387500000000004,213.87500000000003,7248,0.2488962472406181
a7h_flow_rank_taker_imbalance_h6,AVAXUSDT,recent_oos_2025H2_2026Apr,-0.3501604291952369,-4.831131749382407e-05,-0.42320714124589887,-0.12261861252857019,-0.002541516666666667,0.2300833333333334,230.08333333333337,7248,0.2602097130242826
a7h_flow_rank_taker_imbalance_h6,BCHUSDT,recent_oos_2025H2_2026Apr,-0.3409916787512943,-4.704631329350087e-05,-0.41212570445106766,-0.09684270708462765,-0.0013926950000000002,0.2455416666666667,245.54166666666669,7248,0.2894591611479029
a7h_flow_rank_taker_imbalance_h6,BNBUSDT,recent_oos_2025H2_2026Apr,-0.28665113158161937,-3.954899718289451e-05,-0.3464492153221559,-0.056191160748285986,-0.0009983625000000002,0.23145833333333338,231.45833333333337,7248,0.27607615894039733
a7h_flow_rank_taker_imbalance_h6,BTCUSDT,recent_oos_2025H2_2026Apr,-0.19861644823219687,-2.740293159936491e-05,-0.24004968081043665,0.014464956767803197,-0.0010019283333333336,0.21408333333333338,214.08333333333337,7248,0.24199779249448122
a7h_flow_rank_taker_imbalance_h6,DOGEUSDT,recent_oos_2025H2_2026Apr,-0.19963235862994583,-2.754309583746493e-05,-0.2412775195361928,0.006839631370054215,-0.0009030100000000001,0.20737500000000003,207.37500000000003,7248,0.22916666666666666
a7h_flow_rank_taker_imbalance_h6,ETHUSDT,recent_oos_2025H2_2026Apr,-0.18223789321795236,-2.5143197187907336e-05,-0.22025440736606824,0.0002959184487143496,-0.0008828550000000001,0.1834166666666667,183.41666666666669,7248,0.18681015452538632
a7h_flow_rank_taker_imbalance_h6,LINKUSDT,recent_oos_2025H2_2026Apr,-0.31603519755478093,-4.360309017036161e-05,-0.3819630698923677,-0.10746971838811425,-0.0022261875000000007,0.2107916666666667,210.79166666666669,7248,0.23689293598233996
a7h_flow_rank_taker_imbalance_h6,LTCUSDT,recent_oos_2025H2_2026Apr,-0.3114278153174734,-4.2967413813117186e-05,-0.3763945450029066,-0.07813164531747338,4.6170000000000054e-05,0.23325000000000004,233.25000000000006,7248,0.2727649006622517
a7h_flow_rank_taker_imbalance_h6,SOLUSDT,recent_oos_2025H2_2026Apr,-0.13348408040826676,-1.8416677760522457e-05,-0.16133009718217672,0.05462706459173329,-0.00030552166666666665,0.1884166666666667,188.41666666666669,7248,0.20088300220750552
a7h_flow_rank_taker_imbalance_h6,SUIUSDT,recent_oos_2025H2_2026Apr,-0.1908303411705747,-2.6328689455101367e-05,-0.230639319626688,0.027624992996092026,-0.0005029991666666668,0.21895833333333337,218.95833333333337,7248,0.2407560706401766
a7h_flow_rank_taker_imbalance_h6,XRPUSDT,recent_oos_2025H2_2026Apr,-0.20945719469755547,-2.88986195774773e-05,-0.25315190749870115,-0.011685998030888744,-0.0008954700000000001,0.1986666666666667,198.6666666666667,7248,0.21674944812362032
a7h_flow_rank_taker_imbalance_h6,ADAUSDT,fresh_forward_2026May,-0.03196905917109859,-8.15537223752515e-05,-0.7144106080072031,-0.019789490837765253,-2.876500000000004e-05,0.012208333333333335,12.208333333333336,392,0.22704081632653061
a7h_flow_rank_taker_imbalance_h6,AVAXUSDT,fresh_forward_2026May,0.016786667988956398,4.2823132624888766e-05,0.3751306417940256,0.028570637155623066,-0.00025769750000000004,0.01204166666666667,12.041666666666668,392,0.2755102040816326
a7h_flow_rank_taker_imbalance_h6,BCHUSDT,fresh_forward_2026May,-0.04858525840825354,-0.00012394198573534065,-1.0857317950415841,-0.03672306174158687,-0.00030447000000000004,0.01216666666666667,12.166666666666668,392,0.29336734693877553
a7h_flow_rank_taker_imbalance_h6,BNBUSDT,fresh_forward_2026May,-0.029554949621933703,-7.539527964779006e-05,-0.660462649714641,-0.01784215128860037,4.464999999999992e-06,0.011708333333333336,11.708333333333336,392,0.20918367346938777
a7h_flow_rank_taker_imbalance_h6,BTCUSDT,fresh_forward_2026May,0.001177633578338205,3.0041672916790943e-06,0.026316505475108866,0.012066236078338207,1.360249999999999e-05,0.010875000000000003,10.875000000000002,392,0.2423469387755102
a7h_flow_rank_taker_imbalance_h6,DOGEUSDT,fresh_forward_2026May,-0.027390997833533694,-6.987499447330023e-05,-0.61210495158611,-0.0175360228335337,-0.0001866916666666667,0.010041666666666667,10.041666666666668,392,0.18622448979591838
a7h_flow_rank_taker_imbalance_h6,ETHUSDT,fresh_forward_2026May,0.0004940780836164074,1.2604032745316515e-06,0.011041132684897266,0.01082258641694974,-0.00012982500000000003,0.010458333333333335,10.458333333333336,392,0.20918367346938777
a7h_flow_rank_taker_imbalance_h6,LINKUSDT,fresh_forward_2026May,-0.02659211782551301,-6.783703526916584e-05,-0.5942524289578928,-0.014782190325513006,0.00014326083333333334,0.011666666666666669,11.66666666666667,392,0.2576530612244898
a7h_flow_rank_taker_imbalance_h6,LTCUSDT,fresh_forward_2026May,-0.0015789600459737985,-4.027959300953567e-06,-0.035284923476353244,0.012697067454026205,2.602749999999998e-05,0.014250000000000002,14.250000000000004,392,0.3494897959183674
a7h_flow_rank_taker_imbalance_h6,SOLUSDT,fresh_forward_2026May,-0.02049927953595051,-5.229408044885334e-05,-0.45809614473195526,-0.010347140369283843,-9.786083333333336e-05,0.010250000000000002,10.250000000000002,392,0.17857142857142858
a7h_flow_rank_taker_imbalance_h6,SUIUSDT,fresh_forward_2026May,0.04543448713149317,0.00011590430390687034,1.0153217022241843,0.05755360546482651,-5.881666666666682e-06,0.012125000000000004,12.125000000000004,392,0.2602040816326531
a7h_flow_rank_taker_imbalance_h6,XRPUSDT,fresh_forward_2026May,-0.010817167235370346,-2.759481437594476e-05,-0.24173057393327607,0.00038004193129632696,-9.445750000000002e-05,0.011291666666666669,11.291666666666668,392,0.2066326530612245
