timestamp,symbol,open_time_ms,close_time_ms,feature_time_ms,execution_time_ms,label_start_time_ms,label_end_time_ms,feature_before_execution,execution_at_label_start,taker_fields_present,taker_imbalance
2024-01-02 11:00:00+00:00,ADAUSDT,1704193200000,1704196799999,1704196799999,1704196800000,1704196800000,1704218400000,True,True,True,-0.025391821627154143
2024-01-02 12:00:00+00:00,ADAUSDT,1704196800000,1704200399999,1704200399999,1704200400000,1704200400000,1704222000000,True,True,True,-0.04335392329097809
2024-01-02 13:00:00+00:00,ADAUSDT,1704200400000,1704203999999,1704203999999,1704204000000,1704204000000,1704225600000,True,True,True,-0.039610207159308075
2024-01-02 14:00:00+00:00,ADAUSDT,1704204000000,1704207599999,1704207599999,1704207600000,1704207600000,1704229200000,True,True,True,-0.06388897812485106
2024-01-02 15:00:00+00:00,ADAUSDT,1704207600000,1704211199999,1704211199999,1704211200000,1704211200000,1704232800000,True,True,True,-0.07652906204929022
2024-01-02 16:00:00+00:00,ADAUSDT,1704211200000,1704214799999,1704214799999,1704214800000,1704214800000,1704236400000,True,True,True,-0.011797170874730645
2024-01-02 17:00:00+00:00,ADAUSDT,1704214800000,1704218399999,1704218399999,1704218400000,1704218400000,1704240000000,True,True,True,-0.1059044940802294
2024-01-02 18:00:00+00:00,ADAUSDT,1704218400000,1704221999999,1704221999999,1704222000000,1704222000000,1704243600000,True,True,True,-0.009010194950416994
2024-01-02 19:00:00+00:00,ADAUSDT,1704222000000,1704225599999,1704225599999,1704225600000,1704225600000,1704247200000,True,True,True,-0.032340948634747346
2024-01-02 20:00:00+00:00,ADAUSDT,1704225600000,1704229199999,1704229199999,1704229200000,1704229200000,1704250800000,True,True,True,-0.04285890657349245
2024-01-02 21:00:00+00:00,ADAUSDT,1704229200000,1704232799999,1704232799999,1704232800000,1704232800000,1704254400000,True,True,True,-0.054566833124380376
2024-01-02 22:00:00+00:00,ADAUSDT,1704232800000,1704236399999,1704236399999,1704236400000,1704236400000,1704258000000,True,True,True,-0.0777775461237401
2024-01-02 23:00:00+00:00,ADAUSDT,1704236400000,1704239999999,1704239999999,1704240000000,1704240000000,1704261600000,True,True,True,-0.12175421238230077
2024-01-03 00:00:00+00:00,ADAUSDT,1704240000000,1704243599999,1704243599999,1704243600000,1704243600000,1704265200000,True,True,True,-0.05607089684506672
2024-01-03 01:00:00+00:00,ADAUSDT,1704243600000,1704247199999,1704247199999,1704247200000,1704247200000,1704268800000,True,True,True,0.11820249932433358
2024-01-03 02:00:00+00:00,ADAUSDT,1704247200000,1704250799999,1704250799999,1704250800000,1704250800000,1704272400000,True,True,True,-0.036287870622321194
2024-01-03 03:00:00+00:00,ADAUSDT,1704250800000,1704254399999,1704254399999,1704254400000,1704254400000,1704276000000,True,True,True,0.01703042336074323
2024-01-03 04:00:00+00:00,ADAUSDT,1704254400000,1704257999999,1704257999999,1704258000000,1704258000000,1704279600000,True,True,True,0.04883507584321234
2024-01-03 05:00:00+00:00,ADAUSDT,1704258000000,1704261599999,1704261599999,1704261600000,1704261600000,1704283200000,True,True,True,-0.05213629188069391
2024-01-03 06:00:00+00:00,ADAUSDT,1704261600000,1704265199999,1704265199999,1704265200000,1704265200000,1704286800000,True,True,True,-0.052125269509497585
2024-01-03 07:00:00+00:00,ADAUSDT,1704265200000,1704268799999,1704268799999,1704268800000,1704268800000,1704290400000,True,True,True,-0.08442445236560525
2024-01-03 08:00:00+00:00,ADAUSDT,1704268800000,1704272399999,1704272399999,1704272400000,1704272400000,1704294000000,True,True,True,0.0439319237121909
2024-01-03 09:00:00+00:00,ADAUSDT,1704272400000,1704275999999,1704275999999,1704276000000,1704276000000,1704297600000,True,True,True,0.00785551421787356
2024-01-03 10:00:00+00:00,ADAUSDT,1704276000000,1704279599999,1704279599999,1704279600000,1704279600000,1704301200000,True,True,True,-0.020326090058685797
2024-01-03 11:00:00+00:00,ADAUSDT,1704279600000,1704283199999,1704283199999,1704283200000,1704283200000,1704304800000,True,True,True,-0.055187539541560304
2024-01-03 12:00:00+00:00,ADAUSDT,1704283200000,1704286799999,1704286799999,1704286800000,1704286800000,1704308400000,True,True,True,-0.1200744003101849
2024-01-03 13:00:00+00:00,ADAUSDT,1704286800000,1704290399999,1704290399999,1704290400000,1704290400000,1704312000000,True,True,True,-0.05538883978523401
2024-01-03 14:00:00+00:00,ADAUSDT,1704290400000,1704293999999,1704293999999,1704294000000,1704294000000,1704315600000,True,True,True,-0.03848781399531853
2024-01-03 15:00:00+00:00,ADAUSDT,1704294000000,1704297599999,1704297599999,1704297600000,1704297600000,1704319200000,True,True,True,0.005792968238232721
2024-01-03 16:00:00+00:00,ADAUSDT,1704297600000,1704301199999,1704301199999,1704301200000,1704301200000,1704322800000,True,True,True,-0.029284194008360576
2024-01-03 17:00:00+00:00,ADAUSDT,1704301200000,1704304799999,1704304799999,1704304800000,1704304800000,1704326400000,True,True,True,-0.052917389669911996
2024-01-03 18:00:00+00:00,ADAUSDT,1704304800000,1704308399999,1704308399999,1704308400000,1704308400000,1704330000000,True,True,True,-0.0716566014169292
2024-01-03 19:00:00+00:00,ADAUSDT,1704308400000,1704311999999,1704311999999,1704312000000,1704312000000,1704333600000,True,True,True,-0.0025821908038456964
2024-01-03 20:00:00+00:00,ADAUSDT,1704312000000,1704315599999,1704315599999,1704315600000,1704315600000,1704337200000,True,True,True,-0.0826832962313413
2024-01-03 21:00:00+00:00,ADAUSDT,1704315600000,1704319199999,1704319199999,1704319200000,1704319200000,1704340800000,True,True,True,-0.09081678824507489
2024-01-03 22:00:00+00:00,ADAUSDT,1704319200000,1704322799999,1704322799999,1704322800000,1704322800000,1704344400000,True,True,True,-0.03040809679780465
2024-01-03 23:00:00+00:00,ADAUSDT,1704322800000,1704326399999,1704326399999,1704326400000,1704326400000,1704348000000,True,True,True,-0.05010451782304015
2024-01-04 00:00:00+00:00,ADAUSDT,1704326400000,1704329999999,1704329999999,1704330000000,1704330000000,1704351600000,True,True,True,-0.07212004156711205
2024-01-04 01:00:00+00:00,ADAUSDT,1704330000000,1704333599999,1704333599999,1704333600000,1704333600000,1704355200000,True,True,True,-0.03564686194602895
2024-01-04 02:00:00+00:00,ADAUSDT,1704333600000,1704337199999,1704337199999,1704337200000,1704337200000,1704358800000,True,True,True,-0.0072678197721484095
2024-01-04 03:00:00+00:00,ADAUSDT,1704337200000,1704340799999,1704340799999,1704340800000,1704340800000,1704362400000,True,True,True,-0.08784740122158419
2024-01-04 04:00:00+00:00,ADAUSDT,1704340800000,1704344399999,1704344399999,1704344400000,1704344400000,1704366000000,True,True,True,-0.0077802304973945136
2024-01-04 05:00:00+00:00,ADAUSDT,1704344400000,1704347999999,1704347999999,1704348000000,1704348000000,1704369600000,True,True,True,-0.03187074946810342
2024-01-04 06:00:00+00:00,ADAUSDT,1704348000000,1704351599999,1704351599999,1704351600000,1704351600000,1704373200000,True,True,True,-0.0775922062226535
2024-01-04 07:00:00+00:00,ADAUSDT,1704351600000,1704355199999,1704355199999,1704355200000,1704355200000,1704376800000,True,True,True,-0.028852761869125443
2024-10-28 20:00:00+00:00,ADAUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,AVAXUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,BCHUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,BNBUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,BTCUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,DOGEUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,ETHUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,LINKUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,LTCUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,SOLUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,SUIUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2024-10-28 20:00:00+00:00,XRPUSDT,1730145600000,1730149199999,1730149199999,1730149200000,1730149200000,1730170800000,True,True,False,
2026-05-16 00:00:00+00:00,XRPUSDT,1778889600000,1778893199999,1778893199999,1778893200000,1778893200000,1778914800000,True,True,True,0.06844854884240203
2026-05-16 01:00:00+00:00,XRPUSDT,1778893200000,1778896799999,1778896799999,1778896800000,1778896800000,1778918400000,True,True,True,0.07005093291480358
2026-05-16 02:00:00+00:00,XRPUSDT,1778896800000,1778900399999,1778900399999,1778900400000,1778900400000,1778922000000,True,True,True,-0.02846563847371486
2026-05-16 03:00:00+00:00,XRPUSDT,1778900400000,1778903999999,1778903999999,1778904000000,1778904000000,1778925600000,True,True,True,-0.05154404658102085
2026-05-16 04:00:00+00:00,XRPUSDT,1778904000000,1778907599999,1778907599999,1778907600000,1778907600000,1778929200000,True,True,True,-0.13843828693789517
2026-05-16 05:00:00+00:00,XRPUSDT,1778907600000,1778911199999,1778911199999,1778911200000,1778911200000,1778932800000,True,True,True,0.038294150395887794
2026-05-16 06:00:00+00:00,XRPUSDT,1778911200000,1778914799999,1778914799999,1778914800000,1778914800000,1778936400000,True,True,True,-0.08633355153649946
2026-05-16 07:00:00+00:00,XRPUSDT,1778914800000,1778918399999,1778918399999,1778918400000,1778918400000,1778940000000,True,True,True,-0.11960309611717701
2026-05-16 08:00:00+00:00,XRPUSDT,1778918400000,1778921999999,1778921999999,1778922000000,1778922000000,1778943600000,True,True,True,0.12203902601102357
2026-05-16 09:00:00+00:00,XRPUSDT,1778922000000,1778925599999,1778925599999,1778925600000,1778925600000,1778947200000,True,True,True,-0.06624440736872839
2026-05-16 10:00:00+00:00,XRPUSDT,1778925600000,1778929199999,1778929199999,1778929200000,1778929200000,1778950800000,True,True,True,-0.04228713406497153
2026-05-16 11:00:00+00:00,XRPUSDT,1778929200000,1778932799999,1778932799999,1778932800000,1778932800000,1778954400000,True,True,True,0.04120972995051875
2026-05-16 12:00:00+00:00,XRPUSDT,1778932800000,1778936399999,1778936399999,1778936400000,1778936400000,1778958000000,True,True,True,-0.09110763122990184
2026-05-16 13:00:00+00:00,XRPUSDT,1778936400000,1778939999999,1778939999999,1778940000000,1778940000000,1778961600000,True,True,True,-0.10225672787334927
2026-05-16 14:00:00+00:00,XRPUSDT,1778940000000,1778943599999,1778943599999,1778943600000,1778943600000,1778965200000,True,True,True,0.04172441997907961
2026-05-16 15:00:00+00:00,XRPUSDT,1778943600000,1778947199999,1778947199999,1778947200000,1778947200000,1778968800000,True,True,True,0.1166636218339625
2026-05-16 16:00:00+00:00,XRPUSDT,1778947200000,1778950799999,1778950799999,1778950800000,1778950800000,1778972400000,True,True,True,0.0570136483365129
2026-05-16 17:00:00+00:00,XRPUSDT,1778950800000,1778954399999,1778954399999,1778954400000,1778954400000,1778976000000,True,True,True,0.10863561186456949
2026-05-16 18:00:00+00:00,XRPUSDT,1778954400000,1778957999999,1778957999999,1778958000000,1778958000000,1778979600000,True,True,True,-0.11352401627950337
2026-05-16 19:00:00+00:00,XRPUSDT,1778958000000,1778961599999,1778961599999,1778961600000,1778961600000,1778983200000,True,True,True,0.023117733875165136
2026-05-16 20:00:00+00:00,XRPUSDT,1778961600000,1778965199999,1778965199999,1778965200000,1778965200000,1778986800000,True,True,True,-0.07348324334695666
2026-05-16 21:00:00+00:00,XRPUSDT,1778965200000,1778968799999,1778968799999,1778968800000,1778968800000,1778990400000,True,True,True,-0.17294476551091043
2026-05-16 22:00:00+00:00,XRPUSDT,1778968800000,1778972399999,1778972399999,1778972400000,1778972400000,1778994000000,True,True,True,-0.14611729695792375
2026-05-16 23:00:00+00:00,XRPUSDT,1778972400000,1778975999999,1778975999999,1778976000000,1778976000000,1778997600000,True,True,True,-0.02726913528931152
2026-05-17 00:00:00+00:00,XRPUSDT,1778976000000,1778979599999,1778979599999,1778979600000,1778979600000,1779001200000,True,True,True,-0.10020902079696803
2026-05-17 01:00:00+00:00,XRPUSDT,1778979600000,1778983199999,1778983199999,1778983200000,1778983200000,1779004800000,True,True,True,-0.11103382775589621
2026-05-17 02:00:00+00:00,XRPUSDT,1778983200000,1778986799999,1778986799999,1778986800000,1778986800000,1779008400000,True,True,True,0.03442941809354316
2026-05-17 03:00:00+00:00,XRPUSDT,1778986800000,1778990399999,1778990399999,1778990400000,1778990400000,1779012000000,True,True,True,0.0653744955516653
2026-05-17 04:00:00+00:00,XRPUSDT,1778990400000,1778993999999,1778993999999,1778994000000,1778994000000,1779015600000,True,True,True,0.05621216767548165
2026-05-17 05:00:00+00:00,XRPUSDT,1778994000000,1778997599999,1778997599999,1778997600000,1778997600000,1779019200000,True,True,True,0.12411161746676802
2026-05-17 06:00:00+00:00,XRPUSDT,1778997600000,1779001199999,1779001199999,1779001200000,1779001200000,1779022800000,True,True,True,-0.010195625038915246
2026-05-17 07:00:00+00:00,XRPUSDT,1779001200000,1779004799999,1779004799999,1779004800000,1779004800000,1779026400000,True,True,True,0.14162759216231335
2026-05-17 08:00:00+00:00,XRPUSDT,1779004800000,1779008399999,1779008399999,1779008400000,1779008400000,1779030000000,True,True,True,0.00425361039010963
2026-05-17 09:00:00+00:00,XRPUSDT,1779008400000,1779011999999,1779011999999,1779012000000,1779012000000,1779033600000,True,True,True,0.1505109442876762
2026-05-17 10:00:00+00:00,XRPUSDT,1779012000000,1779015599999,1779015599999,1779015600000,1779015600000,1779037200000,True,True,True,-0.011177531934982499
2026-05-17 11:00:00+00:00,XRPUSDT,1779015600000,1779019199999,1779019199999,1779019200000,1779019200000,1779040800000,True,True,True,-0.054410875071718934
2026-05-17 12:00:00+00:00,XRPUSDT,1779019200000,1779022799999,1779022799999,1779022800000,1779022800000,1779044400000,True,True,True,-0.0935330740563659
2026-05-17 13:00:00+00:00,XRPUSDT,1779022800000,1779026399999,1779026399999,1779026400000,1779026400000,1779048000000,True,True,True,-0.12772521003052295
2026-05-17 14:00:00+00:00,XRPUSDT,1779026400000,1779029999999,1779029999999,1779030000000,1779030000000,1779051600000,True,True,True,-0.06987339446924745
2026-05-17 15:00:00+00:00,XRPUSDT,1779030000000,1779033599999,1779033599999,1779033600000,1779033600000,1779055200000,True,True,True,0.04216808723227916
2026-05-17 16:00:00+00:00,XRPUSDT,1779033600000,1779037199999,1779037199999,1779037200000,1779037200000,1779058800000,True,True,True,-0.1527301666450932
2026-05-17 17:00:00+00:00,XRPUSDT,1779037200000,1779040799999,1779040799999,1779040800000,1779040800000,1779062400000,True,True,True,-0.12181016638777198
2026-05-17 18:00:00+00:00,XRPUSDT,1779040800000,1779044399999,1779044399999,1779044400000,1779044400000,1779066000000,True,True,True,0.14166862860875407
2026-05-17 19:00:00+00:00,XRPUSDT,1779044400000,1779047999999,1779047999999,1779048000000,1779048000000,1779069600000,True,True,True,0.22804857069543982
2026-05-17 20:00:00+00:00,XRPUSDT,1779048000000,1779051599999,1779051599999,1779051600000,1779051600000,1779073200000,True,True,True,-0.09426340348444273
2026-05-17 21:00:00+00:00,XRPUSDT,1779051600000,1779055199999,1779055199999,1779055200000,1779055200000,1779076800000,True,True,True,-0.04099101756918011
2026-05-17 22:00:00+00:00,XRPUSDT,1779055200000,1779058799999,1779058799999,1779058800000,1779058800000,1779080400000,True,True,True,0.006333291230261828
2026-05-17 23:00:00+00:00,XRPUSDT,1779058800000,1779062399999,1779062399999,1779062400000,1779062400000,1779084000000,True,True,True,-0.14498481899943927
2026-05-18 00:00:00+00:00,XRPUSDT,1779062400000,1779065999999,1779065999999,1779066000000,1779066000000,1779087600000,True,True,True,-0.014769371085077698
2026-05-18 01:00:00+00:00,XRPUSDT,1779066000000,1779069599999,1779069599999,1779069600000,1779069600000,1779091200000,True,True,True,-0.0928094955385742
2026-05-18 02:00:00+00:00,XRPUSDT,1779069600000,1779073199999,1779073199999,1779073200000,1779073200000,1779094800000,True,True,True,0.0411545467624026
2026-05-18 03:00:00+00:00,XRPUSDT,1779073200000,1779076799999,1779076799999,1779076800000,1779076800000,1779098400000,True,True,True,-0.02977504220305438
2026-05-18 04:00:00+00:00,XRPUSDT,1779076800000,1779080399999,1779080399999,1779080400000,1779080400000,1779102000000,True,True,True,-0.11695752743401933
2026-05-18 05:00:00+00:00,XRPUSDT,1779080400000,1779083999999,1779083999999,1779084000000,1779084000000,1779105600000,True,True,True,0.12533909646612007
2026-05-18 06:00:00+00:00,XRPUSDT,1779084000000,1779087599999,1779087599999,1779087600000,1779087600000,1779109200000,True,True,True,-0.06417768700310389
2026-05-18 07:00:00+00:00,XRPUSDT,1779087600000,1779091199999,1779091199999,1779091200000,1779091200000,1779112800000,True,True,True,-0.022067083412456223
2026-05-18 08:00:00+00:00,XRPUSDT,1779091200000,1779094799999,1779094799999,1779094800000,1779094800000,1779116400000,True,True,True,-0.04207298399119963
2026-05-18 09:00:00+00:00,XRPUSDT,1779094800000,1779098399999,1779098399999,1779098400000,1779098400000,1779120000000,True,True,True,-0.04854565660014232
2026-05-18 10:00:00+00:00,XRPUSDT,1779098400000,1779101999999,1779101999999,1779102000000,1779102000000,1779123600000,True,True,True,-0.12208275804471891
2026-05-18 11:00:00+00:00,XRPUSDT,1779102000000,1779105599999,1779105599999,1779105600000,1779105600000,1779127200000,True,True,True,-0.015121739009809176
2026-05-18 12:00:00+00:00,XRPUSDT,1779105600000,1779109199999,1779109199999,1779109200000,1779109200000,1779130800000,True,True,True,-0.022900017287325047
2026-05-18 13:00:00+00:00,XRPUSDT,1779109200000,1779112799999,1779112799999,1779112800000,1779112800000,1779134400000,True,True,True,-0.051482155858132095
2026-05-18 14:00:00+00:00,XRPUSDT,1779112800000,1779116399999,1779116399999,1779116400000,1779116400000,1779138000000,True,True,True,-0.011093507168425831
2026-05-18 15:00:00+00:00,XRPUSDT,1779116400000,1779119999999,1779119999999,1779120000000,1779120000000,1779141600000,True,True,True,-0.001616215553624234
2026-05-18 16:00:00+00:00,XRPUSDT,1779120000000,1779123599999,1779123599999,1779123600000,1779123600000,1779145200000,True,True,True,-0.13079246038740822
2026-05-18 17:00:00+00:00,XRPUSDT,1779123600000,1779127199999,1779127199999,1779127200000,1779127200000,1779148800000,True,True,True,0.04868262973902393
2026-05-18 18:00:00+00:00,XRPUSDT,1779127200000,1779130799999,1779130799999,1779130800000,1779130800000,1779152400000,True,True,True,0.004386062423358705
2026-05-18 19:00:00+00:00,XRPUSDT,1779130800000,1779134399999,1779134399999,1779134400000,1779134400000,1779156000000,True,True,True,0.06277011521155651
2026-05-18 20:00:00+00:00,XRPUSDT,1779134400000,1779137999999,1779137999999,1779138000000,1779138000000,1779159600000,True,True,True,-0.08433002634114528
2026-05-18 21:00:00+00:00,XRPUSDT,1779138000000,1779141599999,1779141599999,1779141600000,1779141600000,1779163200000,True,True,True,-0.07190097710905619
2026-05-18 22:00:00+00:00,XRPUSDT,1779141600000,1779145199999,1779145199999,1779145200000,1779145200000,1779166800000,True,True,True,0.10984993785210007
2026-05-18 23:00:00+00:00,XRPUSDT,1779145200000,1779148799999,1779148799999,1779148800000,1779148800000,1779170400000,True,True,True,-0.09267015974849835
2026-05-19 00:00:00+00:00,XRPUSDT,1779148800000,1779152399999,1779152399999,1779152400000,1779152400000,1779174000000,True,True,True,0.04750706493224288
2026-05-19 01:00:00+00:00,XRPUSDT,1779152400000,1779155999999,1779155999999,1779156000000,1779156000000,1779177600000,True,True,True,-0.19837877534198245
2026-05-19 02:00:00+00:00,XRPUSDT,1779156000000,1779159599999,1779159599999,1779159600000,1779159600000,1779181200000,True,True,True,-0.17645526613166174
2026-05-19 03:00:00+00:00,XRPUSDT,1779159600000,1779163199999,1779163199999,1779163200000,1779163200000,1779184800000,True,True,True,0.09417643085955563
2026-05-19 04:00:00+00:00,XRPUSDT,1779163200000,1779166799999,1779166799999,1779166800000,1779166800000,1779188400000,True,True,True,-0.04685804068496091
2026-05-19 05:00:00+00:00,XRPUSDT,1779166800000,1779170399999,1779170399999,1779170400000,1779170400000,1779192000000,True,True,True,-0.1323956144877073
2026-05-19 06:00:00+00:00,XRPUSDT,1779170400000,1779173999999,1779173999999,1779174000000,1779174000000,1779195600000,True,True,True,0.1252931583258623
2026-05-19 07:00:00+00:00,XRPUSDT,1779174000000,1779177599999,1779177599999,,,,,,True,-0.0013771308559318296
