candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay,execution_lag_1bar_raw_10bp__fresh_forward_2026May__n,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__n,execution_lag_1bar_raw_10bp__validation_2025H1__n,raw_10bp__fresh_forward_2026May__n,raw_10bp__recent_oos_2025H2_2026Apr__n,raw_10bp__validation_2025H1__n,raw_20bp__fresh_forward_2026May__n,raw_20bp__recent_oos_2025H2_2026Apr__n,raw_20bp__validation_2025H1__n,residual_vs_core4_10bp__fresh_forward_2026May__n,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_core4_10bp__validation_2025H1__n,residual_vs_funding_10bp__fresh_forward_2026May__n,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_funding_10bp__validation_2025H1__n,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_turnover,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,execution_lag_1bar_raw_10bp__validation_2025H1__mean_turnover,raw_10bp__fresh_forward_2026May__mean_turnover,raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_10bp__validation_2025H1__mean_turnover,raw_20bp__fresh_forward_2026May__mean_turnover,raw_20bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_20bp__validation_2025H1__mean_turnover,residual_vs_core4_10bp__fresh_forward_2026May__mean_turnover,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_core4_10bp__validation_2025H1__mean_turnover,residual_vs_funding_10bp__fresh_forward_2026May__mean_turnover,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_funding_10bp__validation_2025H1__mean_turnover,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__mean_gross_exposure,raw_10bp__fresh_forward_2026May__mean_gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_10bp__validation_2025H1__mean_gross_exposure,raw_20bp__fresh_forward_2026May__mean_gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_20bp__validation_2025H1__mean_gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_core4_10bp__validation_2025H1__mean_gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_funding_10bp__validation_2025H1__mean_gross_exposure,funding_beta_recent,funding_corr_recent,core4_beta_recent,core4_corr_recent,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_validation,component_cost20_recent,component_lag1_validation,component_lag1_recent,component_drawdown_penalty,component_turnover_penalty,component_funding_beta_penalty,component_core4_beta_penalty,a7m_rank_score,candidate_decision,reject_reasons
e0_current_a7l_manual_generator_s1_00081,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,81,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(avg_trade_size_quote),ZScore(hl_range)),Rank(quote_volume_mean_12))",9f0e1a94100d1281,24,avg_trade_size_quote;hl_range;quote_volume_mean_12,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.533070870141039,-0.18448522287629257,-0.5964139371379283,-7.552086741707177,-0.3312873824759191,-0.4263722390031169,-9.161243972340156,-2.0945234891611575,-1.6818245930060718,-3.3276815076242023,3.2240617261858553,3.030770303961339,-2.852212693488569,3.3099511499944443,2.844215822492453,-0.4934349233335019,-0.7477210567404626,-0.7048919096609338,-0.49220612826259424,-0.7483537530186347,-0.6982308408309085,-0.5106326836313566,-0.8357115799184528,-0.7892108297244348,-0.45119424503101735,-0.539517337145023,-0.5903500577018899,-0.44728738760102793,-0.472023577666416,-0.6068903205344435,0.18343297613633391,0.2013218347128473,0.14367310882057807,0.1836937477891532,0.20128266058050662,0.14331647876746062,0.1836937477891532,0.20128266058050662,0.14331647876746062,0.1836937477891532,0.20128266058050662,0.14331647876746062,0.1836937477891532,0.20128266058050662,0.14331647876746062,0.49862545564162564,0.48289486622935374,0.3943401805495179,0.4987975895213058,0.4828539060117901,0.39350364354232076,0.4987975895213058,0.4828539060117901,0.39350364354232076,0.4987975895213058,0.4828539060117901,0.39350364354232076,0.4987975895213058,0.4828539060117901,0.39350364354232076,0.41216705504341805,0.24635612818073796,0.44724177784813696,0.22870198342422937,-0.4263722390031169,-0.3312873824759191,2.0,2.0,2.0,-1.6818245930060718,-2.0,-0.5964139371379283,-0.18448522287629257,-0.7483537530186347,-0.20128266058050662,-0.41216705504341805,-0.44724177784813696,-0.6666674435246456,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_00825,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,825,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(quote_asset_volume),ZScore(realized_vol_6)),Rank(hl_range))",a082f118fb7f65a9,24,hl_range;quote_asset_volume;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.685916890919145,-0.16095184892846331,0.45245572865952216,-8.310454570159605,-0.23207622024291508,0.5087105794416517,-9.723074762467297,-1.638222883969999,-0.6130432782642737,-7.440675419785494,0.5063066852602632,1.2278066516523698,-7.541825782466979,0.5191183793913726,1.2538011046152235,-0.42026163451522236,-0.5325084743222928,-0.6208941911386145,-0.41571583386366695,-0.5390354740852716,-0.6006540861739889,-0.43609324401629945,-0.7668219678843105,-0.6657818956962303,-0.4053501221164477,-0.47180897715186254,-0.5531002885671803,-0.40527276574122517,-0.46468387272818146,-0.5522106640589968,0.16125801282051283,0.16062582137059533,0.12761146233452916,0.16125801282051283,0.16051902553962138,0.12805409334542533,0.16125801282051283,0.16051902553962138,0.12805409334542533,0.16125801282051283,0.16051902553962138,0.12805409334542533,0.16125801282051283,0.16051902553962138,0.12805409334542533,0.4987980769230769,0.49553702384299403,0.4340771031125972,0.4987980769230769,0.49536444160083754,0.4355036415514285,0.4987980769230769,0.49536444160083754,0.4355036415514285,0.4987980769230769,0.49536444160083754,0.4355036415514285,0.4987980769230769,0.49536444160083754,0.4355036415514285,0.14982373189632278,0.09789206909964077,0.23841701483184302,0.13327282838843768,0.5087105794416517,-0.23207622024291508,1.2538011046152235,0.5191183793913726,0.5063066852602632,-0.6130432782642737,-1.638222883969999,0.45245572865952216,-0.16095184892846331,-0.5390354740852716,-0.16051902553962138,-0.14982373189632278,-0.23841701483184302,-0.7651072194182186,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_01217,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,1217,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(quote_volume_mean_12),ZScore(realized_vol_6)),Rank(realized_vol_12))",ad00caa64ccd86cc,24,quote_volume_mean_12;realized_vol_12;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.84418466593472,-0.03710008252140837,1.2437518928332405,-10.521894215519625,-0.08794474067815077,1.207528395934532,-11.627423061673474,-1.2101378705922312,0.35147293510142086,-9.825503431289015,0.5428035953934551,1.8286414874388717,-9.888011504574628,0.5489543033817061,1.8454835214057976,-0.4778182525570297,-0.45254454995217064,-0.6596945538998505,-0.4693326080834954,-0.4821992701063723,-0.6526898855878864,-0.4843217418742731,-0.6772261269548374,-0.6924702375508744,-0.4610562967991617,-0.4155944268627869,-0.6178948161324278,-0.46106129521295214,-0.41089217279349777,-0.6178834825553539,0.1260016025641026,0.12808785583769486,0.09798795719805257,0.12620192307692307,0.12810423857466674,0.09772322612250128,0.12620192307692307,0.12810423857466674,0.09772322612250128,0.12620192307692307,0.12810423857466674,0.09772322612250128,0.12620192307692307,0.12810423857466674,0.09772322612250128,0.4987980769230769,0.49421862648214754,0.431727269343231,0.4987980769230769,0.49441346057188534,0.4305479459703606,0.4987980769230769,0.49441346057188534,0.4305479459703606,0.4987980769230769,0.49441346057188534,0.4305479459703606,0.4987980769230769,0.49441346057188534,0.4305479459703606,0.12994378604252302,0.08426108022431446,0.242851529116242,0.13472550486527626,1.207528395934532,-0.08794474067815077,1.8454835214057976,0.5489543033817061,0.5428035953934551,0.35147293510142086,-1.2101378705922312,1.2437518928332405,-0.03710008252140837,-0.4821992701063723,-0.12810423857466674,-0.12994378604252302,-0.242851529116242,2.5820933794821275,A7M_REJECTED,raw_recent_nonpositive;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_02129,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2129,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(realized_vol_6),ZScore(quote_asset_volume)),Rank(hl_range))",42728dacb226ee3a,24,hl_range;quote_asset_volume;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.685916890919145,-0.16095184892846331,0.45245572865952216,-8.310454570159605,-0.23207622024291508,0.5087105794416517,-9.723074762467297,-1.638222883969999,-0.6130432782642737,-7.440675419785494,0.5063066852602632,1.2278066516523698,-7.541825782466979,0.5191183793913726,1.2538011046152235,-0.42026163451522236,-0.5325084743222928,-0.6208941911386145,-0.41571583386366695,-0.5390354740852716,-0.6006540861739889,-0.43609324401629945,-0.7668219678843105,-0.6657818956962303,-0.4053501221164477,-0.47180897715186254,-0.5531002885671803,-0.40527276574122517,-0.46468387272818146,-0.5522106640589968,0.16125801282051283,0.16062582137059533,0.12761146233452916,0.16125801282051283,0.16051902553962138,0.12805409334542533,0.16125801282051283,0.16051902553962138,0.12805409334542533,0.16125801282051283,0.16051902553962138,0.12805409334542533,0.16125801282051283,0.16051902553962138,0.12805409334542533,0.4987980769230769,0.49553702384299403,0.4340771031125972,0.4987980769230769,0.49536444160083754,0.4355036415514285,0.4987980769230769,0.49536444160083754,0.4355036415514285,0.4987980769230769,0.49536444160083754,0.4355036415514285,0.4987980769230769,0.49536444160083754,0.4355036415514285,0.14982373189632278,0.09789206909964077,0.23841701483184302,0.13327282838843768,0.5087105794416517,-0.23207622024291508,1.2538011046152235,0.5191183793913726,0.5063066852602632,-0.6130432782642737,-1.638222883969999,0.45245572865952216,-0.16095184892846331,-0.5390354740852716,-0.16051902553962138,-0.14982373189632278,-0.23841701483184302,-0.7651072194182186,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_02241,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2241,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(abs_ret_1),ZScore(number_of_trades)),Rank(realized_vol_12))",13fae197fc1e7852,24,abs_ret_1;number_of_trades;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-5.062225136525521,-0.20089765015645586,-1.8508041444240415,-4.738157648205305,-0.2618888528672081,-1.8006644447312354,-5.8471961097437655,-1.433832212866153,-2.9372023057526753,-8.108027828427906,-3.2873094354234125,-4.77552542435227,-7.802704416459689,-3.3200573059472074,-4.856599716052033,-0.3807090223415579,-0.6571079245636099,-0.8711413707397819,-0.38455756335654834,-0.6757758572021177,-0.8740856401993001,-0.3949231378700536,-0.8447482590153742,-0.9050711915472973,-0.42384456996195774,-0.9541104765797577,-0.9457839648025771,-0.4146028137015223,-0.9568766579035195,-0.9439835456032879,0.12620192307692307,0.1340284562853507,0.12979533524933537,0.12660256410256412,0.1337834885843544,0.12974176495678547,0.12660256410256412,0.1337834885843544,0.12974176495678547,0.12660256410256412,0.1337834885843544,0.12974176495678547,0.12660256410256412,0.1337834885843544,0.12974176495678547,0.4987980769230769,0.49367184722861723,0.4543254779026143,0.4987980769230769,0.4929181315724738,0.4539526636927538,0.4987980769230769,0.4929181315724738,0.4539526636927538,0.4987980769230769,0.4929181315724738,0.4539526636927538,0.4987980769230769,0.4929181315724738,0.4539526636927538,0.11232273542314651,0.07306045975869316,0.1481338992267075,0.08243405338858209,-1.8006644447312354,-0.2618888528672081,-2.0,-2.0,-2.0,-2.0,-1.433832212866153,-1.8508041444240415,-0.20089765015645586,-0.6757758572021177,-0.1337834885843544,-0.11232273542314651,-0.1481338992267075,-12.860738718647273,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_02361,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2361,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_24)),Rank(realized_vol_6))",d76f11cadc9b1646,24,avg_trade_size_quote;realized_vol_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.687489214317058,1.4102450788531253,1.1621692304928057,-10.558190160871282,1.366567944768562,1.118665947625512,-10.988756709117668,0.945114901778581,0.7870819112708676,-8.805145358891178,2.9058331590535738,2.6265517927873345,-8.256535355133433,2.941548348461336,2.4392224203650916,-0.5553673959252499,-0.6531808238203505,-0.8020548450278926,-0.5499709527473056,-0.6574598695790534,-0.8036952955865451,-0.5532705296984919,-0.6641755313923252,-0.8147449874285706,-0.5349506535560692,-0.6246682137556873,-0.7259921516899928,-0.5324326263742389,-0.5703450302864654,-0.7228147522230397,0.049038273909260195,0.048136104718475826,0.03787626710452527,0.04915143244821739,0.04811107796689281,0.03785205894459415,0.04915143244821739,0.04811107796689281,0.03785205894459415,0.04915143244821739,0.04811107796689281,0.03785205894459415,0.04915143244821739,0.04811107796689281,0.03785205894459415,0.4963411955196648,0.47649731025438163,0.4028914395091193,0.4973576262054648,0.4760905467268721,0.402682327030275,0.4973576262054648,0.4760905467268721,0.402682327030275,0.4973576262054648,0.4760905467268721,0.402682327030275,0.4973576262054648,0.4760905467268721,0.402682327030275,0.42333521508801475,0.2517832961151464,0.457219905639785,0.23265110453542046,1.118665947625512,1.366567944768562,2.0,2.0,2.0,0.7870819112708676,0.945114901778581,1.1621692304928057,1.4102450788531253,-0.6574598695790534,-0.04811107796689281,-0.42333521508801475,-0.457219905639785,10.898144171600308,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_02729,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2729,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(quote_volume_mean_6),ZScore(avg_trade_size_quote)),Rank(realized_vol_6))",1fc50a1347cc50c0,24,avg_trade_size_quote;quote_volume_mean_6;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-4.378608906904206,-0.2459177134697168,0.36011091260422656,-4.784449013727141,-0.19728291132913525,0.40383886186909873,-5.542525936804064,-0.94309554929823,-0.17084501595427562,-2.350103641314717,2.2438493442226752,2.8459673215652006,-2.1581042573867517,2.24708210057512,2.7844889530289367,-0.26979923833523056,-0.7472312569131596,-0.5459210886185983,-0.2714271039344427,-0.743390480871301,-0.5371493879417863,-0.28634883051424986,-0.8262080717232032,-0.6123336572187745,-0.21898944867840542,-0.5944461426745076,-0.4850019496076716,-0.21427375043285413,-0.5957945078079065,-0.4848247812359644,0.08673878205128206,0.08513842899190584,0.06586821759372719,0.08653846153846155,0.08513842899190584,0.06560318239992863,0.08653846153846155,0.08513842899190584,0.06560318239992863,0.08653846153846155,0.08513842899190584,0.06560318239992863,0.08653846153846155,0.08513842899190584,0.06560318239992863,0.4987980769230769,0.5,0.467487880288951,0.4987980769230769,0.5,0.465996758290373,0.4987980769230769,0.5,0.465996758290373,0.4987980769230769,0.5,0.465996758290373,0.4987980769230769,0.5,0.465996758290373,0.0016686006631879268,0.0012475348941043559,-0.014734831671809551,-0.009425034314442207,0.40383886186909873,-0.19728291132913525,2.0,2.0,2.0,-0.17084501595427562,-0.94309554929823,0.36011091260422656,-0.2459177134697168,-0.743390480871301,-0.08513842899190584,-0.0016686006631879268,-0.014734831671809551,3.855304431370212,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_02825,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2825,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(quote_volume_mean_6),ZScore(abs_ret_1)),Rank(realized_vol_24))",3b602fd0c40154dc,24,abs_ret_1;quote_volume_mean_6;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.538999727695093,-2.180439695638769,-1.5818286265175492,-7.367376643797582,-2.0569526124075255,-1.536561015156696,-10.120669913028353,-4.862666718185084,-3.9717639180290414,-5.448268373290477,-0.1971816633199727,0.3145001794978885,-5.597452153649167,-0.19355424525547024,0.3595645144793712,-0.3142007523706204,-0.8526140997181471,-0.737963971121834,-0.32105744088027754,-0.8351172185236978,-0.7292847957072031,-0.39591181403967035,-0.9837723411381893,-0.904760605236264,-0.26450663417912235,-0.38839452514048856,-0.44163262673496817,-0.2684267669737693,-0.3949805694134798,-0.44501112993238057,0.3145032051282052,0.32069417637670944,0.2778304004322949,0.31430288461538464,0.3202869983764335,0.2779911989580303,0.31430288461538464,0.3202869983764335,0.2779911989580303,0.31430288461538464,0.3202869983764335,0.2779911989580303,0.31430288461538464,0.3202869983764335,0.2779911989580303,0.4987980769230769,0.49252116837799054,0.4345281155077191,0.4987980769230769,0.49195686166147223,0.4347642717238339,0.4987980769230769,0.49195686166147223,0.4347642717238339,0.4987980769230769,0.49195686166147223,0.4347642717238339,0.4987980769230769,0.49195686166147223,0.4347642717238339,0.05072725191475989,0.03264337633757251,0.08916193965685128,0.04908747749215581,-1.536561015156696,-2.0,0.3595645144793712,-0.19355424525547024,-0.1971816633199727,-2.0,-2.0,-1.5818286265175492,-2.0,-0.8351172185236978,-0.3202869983764335,-0.05072725191475989,-0.08916193965685128,-11.430750535484224,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_02953,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,2953,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_asset_volume)),Rank(quote_volume_mean_24))",4a85a4def7eba25a,24,quote_asset_volume;quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.233098029581935,1.354105939584626,1.9957946821387138,-9.262180598698784,1.3026451947375646,1.9557259731812855,-9.864931648492702,0.8280053387943425,1.5066570456990651,-7.833150395271359,2.5402253340613465,3.1652043545452053,-7.44383052830907,2.570083460017466,3.0302784746719373,-0.4909680721522718,-0.7916739977234513,-0.704239833369833,-0.4900020976257603,-0.7895339746451158,-0.7146618414795153,-0.49921065147134147,-0.8093001071855046,-0.7385966943256244,-0.4691268732302868,-0.7151940226860494,-0.6272849304966654,-0.4679611666176462,-0.6833281070155575,-0.6235024176651096,0.06899936668712972,0.05430476744805917,0.051466189522664046,0.06880719746505948,0.05418263195698892,0.05126357619660046,0.06880719746505948,0.05418263195698892,0.05126357619660046,0.06880719746505948,0.05418263195698892,0.05126357619660046,0.06880719746505948,0.05418263195698892,0.05126357619660046,0.49754906032327273,0.46899793728492073,0.4105932870627356,0.4975989359636529,0.4680789101064371,0.4088522284824134,0.4975989359636529,0.4680789101064371,0.4088522284824134,0.4975989359636529,0.4680789101064371,0.4088522284824134,0.4975989359636529,0.4680789101064371,0.4088522284824134,0.43276884462683873,0.25128784928921655,0.4399585106805119,0.21855698738145293,1.9557259731812855,1.3026451947375646,2.0,2.0,2.0,1.5066570456990651,0.8280053387943425,1.9957946821387138,1.354105939584626,-0.7895339746451158,-0.05418263195698892,-0.43276884462683873,-0.4399585106805119,12.371209525870471,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_03025,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,3025,manual_a7l_control,generated_candidate,original,"Mul(Mul(ZScore(quote_asset_volume),Rank(avg_trade_size_quote)),Rank(hl_range))",83bd1bb2871aa878,24,avg_trade_size_quote;hl_range;quote_asset_volume,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.405987478597167,-0.7451597837851465,1.3771017379346626,-7.553115601254627,-0.7784275176734873,1.421667592967604,-8.84465406279309,-1.9775530781765296,0.40252719044795754,-6.653822853540444,-0.041462416471920796,2.1348056338135146,-6.225956240105024,-0.014107560427207832,1.9889256842207625,-0.36288630081455975,-0.7971479758252336,-0.7136981157463296,-0.3688798294784348,-0.7933994399879478,-0.7333996841137218,-0.3935409538616831,-0.8376870566511768,-0.7822490348460418,-0.35169972843392994,-0.7491089386584231,-0.6865044233678546,-0.3430206400972342,-0.7195532132520964,-0.6829898199879673,0.14763621794871795,0.13687753196417243,0.11692946488628049,0.14743589743589744,0.1368864795094797,0.11634022859813319,0.14743589743589744,0.1368864795094797,0.11634022859813319,0.14743589743589744,0.1368864795094797,0.11634022859813319,0.14743589743589744,0.1368864795094797,0.11634022859813319,0.4987980769230769,0.4825385121745596,0.4223107830101451,0.4987980769230769,0.48257337504406655,0.4200533818036911,0.4987980769230769,0.48257337504406655,0.4200533818036911,0.4987980769230769,0.48257337504406655,0.4200533818036911,0.4987980769230769,0.48257337504406655,0.4200533818036911,0.384286588340706,0.2342875753049987,0.4091979995924323,0.21343468775419933,1.421667592967604,-0.7784275176734873,1.9889256842207625,-0.014107560427207832,-0.041462416471920796,0.40252719044795754,-1.9775530781765296,1.3771017379346626,-0.7451597837851465,-0.7933994399879478,-0.1368864795094797,-0.384286588340706,-0.4091979995924323,-0.9868869356250094,A7M_REJECTED,raw_recent_nonpositive;cost20_recent_negative;lag1_recent_negative;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
