second_pass_family,left_field,left_transform,operator,right_field,right_transform,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L0_raw_forward_return,1,-1.0,3,True,2.3415548858856217,-0.00011036156731772427,False,False,False,HOLD_A7FFCORE16KE_CONTROL_LIKE,9,-0.003219195757797746,-0.8691367705911657,-0.8691367705911657,-0.8691367705911657,0.5555555555555556,32,-0.0001809006280036762,-0.5062300128564259,-0.5062300128564259,-0.5062300128564259,0.46875,40,-0.0004067307195034099,-0.9225819233554112,-0.9225819233554112,-0.9225819233554112,0.45,6,-0.0012815896950377102,-0.9471227989387443,-0.9471227989387443,-0.9471227989387443,0.3333333333333333,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L1_cross_sectional_relative_return,1,-1.0,3,True,2.3415548858856226,-0.00011036156731772391,False,False,False,HOLD_A7FFCORE16KE_CONTROL_LIKE,9,-0.0032191957577977453,-0.8691367705911655,-0.8691367705911655,-0.8691367705911655,0.5555555555555556,32,-0.00018090062800367609,-0.5062300128564255,-0.5062300128564255,-0.5062300128564255,0.46875,40,-0.0004067307195034099,-0.9225819233554112,-0.9225819233554112,-0.9225819233554112,0.45,6,-0.0012815896950377095,-0.9471227989387438,-0.9471227989387438,-0.9471227989387438,0.3333333333333333,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L3_liquidity_tier_relative_return,1,-1.0,3,True,2.3742493423737723,-0.00035629080079465795,False,False,False,HOLD_A7FFCORE16KE_CONTROL_LIKE,9,-0.0035121825205413496,-0.9671603823436079,-0.9671603823436079,-0.9671603823436079,0.4444444444444444,32,-0.0002206843280017555,-0.6268228195108039,-0.6268228195108039,-0.6268228195108039,0.46875,40,-0.0003300909138573516,-0.7200236844083114,-0.7200236844083114,-0.7200236844083114,0.45,6,-0.0011913851639125791,-0.9214236529592983,-0.9214236529592983,-0.9214236529592983,0.3333333333333333,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L5_vol_adjusted_return,1,-1.0,3,True,4.168946427652301,-0.026837922918659957,False,False,False,HOLD_A7FFCORE16KE_CONTROL_LIKE,9,-0.15768343194385356,-1.1261239127065936,-1.1261239127065936,-1.1261239127065936,0.3333333333333333,32,-0.006334308903871936,-0.15746741895299934,-0.15746741895299934,-0.15746741895299934,0.5,40,-0.05521610811837772,-1.2498103023071339,-1.2498103023071339,-1.2498103023071339,0.475,6,-0.22224267295972114,-1.6570302027677921,-1.6570302027677921,-1.6570302027677921,0.3333333333333333,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L0_raw_forward_return,4,-1.0,3,True,2.1204769090845215,0.0019526237999490288,True,False,False,HOLD_A7FFCORE16KE_CONTROL_LIKE,9,-0.003938296036984037,-0.8730489518028806,-1.0257142917474578,-1.2093054136734125,0.4444444444444444,32,-0.0007009252993493051,-0.6200016904682725,-0.11028115127871167,-1.0198112303353348,0.46875,40,-0.00023987247069770694,-0.22128954311562227,0.14689510608331027,-1.3650363391544413,0.475,6,-0.0029056181548374506,-1.8073921389070333,,,0.16666666666666666,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L1_cross_sectional_relative_return,4,-1.0,3,True,2.1204769090845224,0.0019526237999490288,True,False,False,HOLD_A7FFCORE16KE_CONTROL_LIKE,9,-0.003938296036984036,-0.87304895180288,-1.0257142917474575,-1.2093054136734127,0.4444444444444444,32,-0.0007009252993493043,-0.6200016904682717,-0.11028115127871146,-1.0198112303353346,0.46875,40,-0.00023987247069770685,-0.2212895431156222,0.14689510608331058,-1.3650363391544413,0.475,6,-0.002905618154837451,-1.8073921389070338,,,0.16666666666666666,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L3_liquidity_tier_relative_return,4,-1.0,3,True,3.3800529777791075,0.0014429177833068726,True,False,False,HOLD_A7FFCORE16KE_CONTROL_LIKE,9,-0.0029324432105258206,-0.7641334110463651,-0.8494867843266648,-1.1506695736115498,0.3333333333333333,32,-0.0007781548698120554,-0.7075035802259588,-0.0200837176745869,-1.1840245637983922,0.46875,40,-0.00017309340432736684,-0.15584592847868173,0.14047151590418044,-1.4138243981425394,0.475,6,-0.00236676825834288,-1.7425725604966325,,,0.16666666666666666,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L5_vol_adjusted_return,4,-1.0,3,True,6.01991792157613,0.17576132608626524,True,False,False,HOLD_A7FFCORE16KE_CONTROL_LIKE,9,-0.15802096709203498,-0.633470294745102,-0.7935042035616271,-1.0241421750300963,0.4444444444444444,32,-0.0068736722131486835,-0.06694962656264701,-0.011660630875180336,-0.8608550801037916,0.4375,40,-0.021511577992311536,-0.21716933380365308,0.24931311347597948,-1.3348182195926748,0.475,6,-0.3984836270124659,-2.4124130745027323,,,0.16666666666666666,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L0_raw_forward_return,8,-1.0,2,False,0.38676838590621093,0.003917754102913681,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,9,-0.00299982997974152,-0.6410579731596999,-1.3798352595087036,-1.7256436906192893,0.3333333333333333,30,-0.0017569718919333269,-1.2275138722446106,-0.4614447947831071,-1.157875291553632,0.4,39,0.0018025573178359565,1.0777882525395364,0.8254808981709651,-1.3532527177254643,0.5384615384615384,6,-0.004908100295113637,-3.0626420954520173,,,0.16666666666666666,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Mul,median_quote_volume_168h,delta_4h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Mul_median_quote_volume_168h_delta_4h,L1_cross_sectional_relative_return,8,-1.0,2,False,0.3867683859062107,0.003917754102913681,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,9,-0.0029998299797415213,-0.6410579731597003,-1.3798352595087038,-1.7256436906192893,0.3333333333333333,30,-0.0017569718919333269,-1.2275138722446106,-0.4614447947831085,-1.1578752915536323,0.4,39,0.0018025573178359565,1.0777882525395364,0.8254808981709653,-1.3532527177254643,0.5384615384615384,6,-0.004908100295113638,-3.0626420954520177,,,0.16666666666666666,94.93333333333334,
