control,median_ratio,max_ratio,rows
one_bar_lag,0.4641764031074108,764.5159888287194,2880
same_family_placebo,0.19132702456339068,346.764279962046,2880
sign_flip,0.9927123496626525,110.59006781228393,2880
symbol_shuffle,0.21936407735113694,808.4042772368108,2880
time_shuffle,0.22440352254253165,462.37442559128897,2880
wrong_lag_future_24h,0.4331404136321227,4935.573098251742,2880
wrong_lag_stale_168h,0.2807243691449909,617.0226670701795,2880
