candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0070_0775,C0070,775,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,number_of_trades;realized_vol_24,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(SafeDiv(ResidualizeVsCore4(Mul(Rank(TSMean(number_of_trades,3)),ZScore(TSMean(realized_vol_24,8)))),Clip(Abs(ZScore(TSStd(realized_vol_24,10))),0.05,6.0)))),24))",95c73041ee9198be,6,generated_candidate,original,0.32000000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_0969,C0070,969,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,number_of_trades;realized_vol_12,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Rank(Delta(ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_12,3)),ZScore(TSMean(number_of_trades,8)))),72)))),36))",33cd55bbde7dc29b,6,generated_candidate,original,0.32000000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_1066,C0070,1066,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,avg_trade_size_quote;realized_vol_12,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Rank(SmoothInteraction(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,3)),ZScore(TSMean(realized_vol_12,8)))),TSStd(avg_trade_size_quote,12))))),20))",bcfbd2e8c870fa11,6,generated_candidate,original,0.32000000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_1357,C0070,1357,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,number_of_trades;realized_vol_24,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Mul(ZScore(TSMean(realized_vol_24,8)),ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_24,3)),ZScore(TSMean(number_of_trades,8))))))),16))",b1bfd6fa49e228a5,6,generated_candidate,original,0.32000000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_1454,C0070,1454,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,number_of_trades;realized_vol_12,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Mul(SafeDiv(ZScore(TSMean(number_of_trades,24)),Clip(Abs(ZScore(TSMean(realized_vol_12,48))),0.05,3.0)),ResidualizeVsCore4(Mul(Rank(TSMean(number_of_trades,3)),ZScore(TSMean(realized_vol_12,8))))))),12))",5c5e804a01dcf907,6,generated_candidate,original,0.32000000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_1745,C0070,1745,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,number_of_trades;realized_vol_24,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(SmoothInteraction(ResidualizeVsCore4(Mul(Rank(TSMean(number_of_trades,3)),ZScore(TSMean(realized_vol_24,8)))),TSMean(realized_vol_24,10)))),6))",a3c7e4d73edf3662,6,generated_candidate,original,0.32000000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_1842,C0070,1842,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,avg_trade_size_quote;realized_vol_24,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(CrossSymbolRank(Add(ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_24,3)),ZScore(TSMean(avg_trade_size_quote,8)))),TSMean(realized_vol_24,24)))),60))",5825523c159c1129,6,generated_candidate,original,0.32000000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_0949,C0070,949,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,avg_trade_size_quote;realized_vol_24,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(RegimeMaskNonMay(F5_funding_neutral,Add(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,3)),ZScore(TSMean(realized_vol_24,8)))),ZScore(TSMean(realized_vol_24,60)))))),36))",30caffcd1e023112,6,generated_candidate,original,0.32,False,False,selected_for_strict_replay
a7o_l1_C0070_0289,C0070,289,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,number_of_trades;realized_vol_12,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Add(Abs(ZScore(TSStd(realized_vol_12,72))),ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_12,3)),ZScore(TSMean(number_of_trades,8))))))),36))",1e96cf69c927dc26,6,generated_candidate,original,0.31900000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_0386,C0070,386,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,avg_trade_size_quote;realized_vol_12,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(ZScore(Decay(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,3)),ZScore(TSMean(realized_vol_12,8)))),16)))),24))",b5157d37999406d2,6,generated_candidate,original,0.31900000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_0677,C0070,677,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,number_of_trades;realized_vol_24,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(RollingMax(Sub(ResidualizeVsCore4(Mul(Rank(TSMean(realized_vol_24,3)),ZScore(TSMean(number_of_trades,8)))),ZScore(TSMean(realized_vol_24,8))),10))),16))",f72b6d4b41b52e07,6,generated_candidate,original,0.31900000000000006,False,False,selected_for_strict_replay
a7o_l1_C0070_0774,C0070,774,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,number_of_trades;realized_vol_12,liquidity;volatility,"ResidualizeVsFundingCore(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Mul(ResidualizeVsCore4(Mul(Rank(TSMean(number_of_trades,3)),ZScore(TSMean(realized_vol_12,8)))),Rank(TSStd(number_of_trades,24))))),16))",81a49c1eae307dc1,6,generated_candidate,original,0.31900000000000006,False,False,selected_for_strict_replay
a7o_l1_C0071_2036,C0071,2036,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_24,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(Delta(realized_vol_24,12)),Rank(TSMean(realized_vol_24,3)))))),-4.0,4.0))",960c4c8a4c0f7d22,12,generated_candidate,original,0.22590000000000002,False,False,selected_for_strict_replay
a7o_l1_C0071_0181,C0071,181,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range;realized_vol_24,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(Delta(realized_vol_24,20)),ZScore(TSMean(hl_range,10)))))),-4.0,4.0))",90f80323cbaac2b8,12,generated_candidate,original,0.2139,False,False,selected_for_strict_replay
a7o_l1_C0071_0180,C0071,180,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,abs_ret_1;realized_vol_24,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(Delta(realized_vol_24,3)),Rank(TSMean(realized_vol_24,4)))))),-4.0,4.0))",b56f5ac0b27c8f27,6,generated_candidate,original,0.2129,False,False,selected_for_strict_replay
a7o_l1_C0071_0373,C0071,373,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_24;realized_vol_6,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(Delta(realized_vol_24,16)),ZScore(TSMean(realized_vol_6,60)))))),-4.0,4.0))",709caac5d4754260,48,generated_candidate,original,0.2119,False,False,selected_for_strict_replay
a7o_l1_C0071_0372,C0071,372,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range;realized_vol_24,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(Delta(realized_vol_24,16)),Rank(TSMean(realized_vol_24,24)))))),-4.0,4.0))",6bbe205ecab33370,24,generated_candidate,original,0.2109,False,False,selected_for_strict_replay
a7o_l1_C0071_0565,C0071,565,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,abs_ret_1;hl_range,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(Delta(hl_range,3)),ZScore(TSMean(abs_ret_1,10)))))),-4.0,4.0))",c29a43f8dffb24a1,6,generated_candidate,original,0.2099,False,False,selected_for_strict_replay
a7o_l1_C0071_0564,C0071,564,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,abs_ret_1;realized_vol_24,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(Delta(abs_ret_1,60)),Rank(TSMean(abs_ret_1,36)))))),-4.0,4.0))",67a9cc39f67b9903,72,generated_candidate,original,0.2089,False,False,selected_for_strict_replay
a7o_l1_C0071_0757,C0071,757,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_12;realized_vol_6,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(Delta(realized_vol_6,48)),ZScore(TSMean(realized_vol_12,10)))))),-4.0,4.0))",734c75d579e01d4e,24,generated_candidate,original,0.2079,False,False,selected_for_strict_replay
a7o_l1_C0071_0756,C0071,756,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_6,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(Delta(realized_vol_6,3)),Rank(TSMean(realized_vol_6,10)))))),-4.0,4.0))",96b95f0c43348911,12,generated_candidate,original,0.2069,False,False,selected_for_strict_replay
a7o_l1_C0071_0096,C0071,96,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_12,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Mul(Neg(Rank(TSMean(realized_vol_12,4))),Rank(Delta(realized_vol_12,16))))),-4.0,4.0))",f4d288c0e94704e1,12,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0193,C0071,193,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range;realized_vol_12,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(Delta(hl_range,16)),36)))),-4.0,4.0))",66cbe44b26de56b7,48,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0290,C0071,290,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,abs_ret_1;realized_vol_12,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Sub(Rank(Delta(abs_ret_1,3)),Abs(ZScore(TSMean(realized_vol_12,10)))))),-4.0,4.0))",7a97784ed93f5f32,6,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0387,C0071,387,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_12,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Clip(Rank(Delta(realized_vol_12,48)),-4.0,4.0))),-4.0,4.0))",7559a4d085c638bb,24,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0484,C0071,484,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range;realized_vol_12,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(SafeDiv(Sub(Rank(Delta(hl_range,60)),Rank(TSMean(hl_range,36))),Clip(Abs(TSRank(realized_vol_12,72)),0.05,2.25)))),-4.0,4.0))",cb3ec3c91fb65186,72,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0581,C0071,581,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,abs_ret_1;realized_vol_12,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Add(Rank(Delta(abs_ret_1,24)),ZScore(TSMean(realized_vol_12,12))))),-4.0,4.0))",cb73eb85a0c3dea8,12,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0678,C0071,678,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_12,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RollingMin(Add(Rank(Delta(realized_vol_12,24)),Rank(TSMean(realized_vol_12,12))),60))),-4.0,4.0))",a1be4995132374c0,48,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0775,C0071,775,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_12;realized_vol_6,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(SafeDiv(Rank(Delta(realized_vol_6,3)),Clip(Abs(ZScore(TSStd(realized_vol_12,10))),0.05,6.0)))),-4.0,4.0))",18dc6879e886a07f,6,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0872,C0071,872,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range;realized_vol_24,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSRank(Sub(TSMean(Rank(Delta(realized_vol_24,16)),24),TSMean(realized_vol_24,30)),36))),-4.0,4.0))",d6238a58a7572230,24,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0949,C0071,949,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,realized_vol_24;realized_vol_6,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(Delta(realized_vol_6,48)),ZScore(TSMean(realized_vol_24,60)))))),-4.0,4.0))",f3c8823b44744951,72,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_0969,C0071,969,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range;realized_vol_6,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(Delta(Rank(Delta(realized_vol_6,96)),72)))),-4.0,4.0))",fad662566fbd235d,72,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_1066,C0071,1066,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(SmoothInteraction(Rank(Delta(hl_range,4)),TSStd(hl_range,12))))),-4.0,4.0))",2e3d26f4950325e5,12,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_1163,C0071,1163,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range;realized_vol_24,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(WinsorZScore(Rank(Delta(realized_vol_24,36)),3.0))),-4.0,4.0))",d9f37b38633090d1,48,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_1260,C0071,1260,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range;realized_vol_12,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Sub(WinsorZScore(TSMean(realized_vol_12,4),1.25),WinsorZScore(TSMean(hl_range,10),1.25)))),-4.0,4.0))",d3a4d414783be161,6,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0071_1357,C0071,1357,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,hl_range,volatility,"CrossSymbolRank(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Mul(ZScore(TSMean(hl_range,8)),Rank(Delta(hl_range,48))))),-4.0,4.0))",06bb4afd191d4797,24,generated_candidate,original,0.2059,False,False,selected_for_strict_replay
a7o_l1_C0072_2036,C0072,2036,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,mark_index_ratio;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(TSMean(ret_6,12)),Rank(TSMean(ret_6,3))))),16),Sub(RollingMax(ret_6,16),RollingMin(mark_index_ratio,24)))",32f383c84db7a3b3,12,generated_candidate,original,0.29800000000000004,False,False,selected_for_strict_replay
a7o_l1_C0072_0181,C0072,181,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,premium_index;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(TSMean(ret_6,20)),ZScore(TSMean(premium_index,10))))),10),Sub(RollingMax(ret_6,10),RollingMin(premium_index,12)))",d6c0a618d74837d0,12,generated_candidate,original,0.28600000000000003,False,False,selected_for_strict_replay
a7o_l1_C0072_0180,C0072,180,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,mark_index_ratio;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(TSMean(ret_6,3)),Rank(TSMean(ret_6,4))))),4),Sub(RollingMax(ret_6,4),RollingMin(mark_index_ratio,8)))",7c9135e512e0137b,6,generated_candidate,original,0.28500000000000003,False,False,selected_for_strict_replay
a7o_l1_C0072_0373,C0072,373,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,premium_index;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(TSMean(ret_6,16)),ZScore(TSMean(premium_index,60))))),24),Sub(RollingMax(ret_6,24),RollingMin(premium_index,30)))",b87482a4e8aa4ad8,48,generated_candidate,original,0.28400000000000003,False,False,selected_for_strict_replay
a7o_l1_C0072_0372,C0072,372,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,mark_index_ratio;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(TSMean(ret_6,16)),Rank(TSMean(ret_6,24))))),10),Sub(RollingMax(ret_6,10),RollingMin(mark_index_ratio,16)))",b028e0bdaa4f9414,24,generated_candidate,original,0.28300000000000003,False,False,selected_for_strict_replay
a7o_l1_C0072_0565,C0072,565,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,premium_index;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(TSMean(ret_6,3)),ZScore(TSMean(premium_index,10))))),6),Sub(RollingMax(ret_6,6),RollingMin(premium_index,8)))",3ba1f70640f3a3d5,6,generated_candidate,original,0.28200000000000003,False,False,selected_for_strict_replay
a7o_l1_C0072_0564,C0072,564,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,mark_index_ratio;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(TSMean(ret_6,60)),Rank(TSMean(ret_6,36))))),20),Sub(RollingMax(ret_6,20),RollingMin(mark_index_ratio,3)))",bf2b2ac1e1e97c6b,72,generated_candidate,original,0.281,False,False,selected_for_strict_replay
a7o_l1_C0072_0757,C0072,757,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,premium_index;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(TSMean(ret_6,48)),ZScore(TSMean(premium_index,10))))),16),Sub(RollingMax(ret_6,16),RollingMin(premium_index,20)))",68da88ad666d51e5,24,generated_candidate,original,0.28,False,False,selected_for_strict_replay
a7o_l1_C0072_0756,C0072,756,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,mark_index_ratio;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Rank(TSMean(ret_6,3)),Rank(TSMean(ret_6,10))))),4),Sub(RollingMax(ret_6,4),RollingMin(mark_index_ratio,8)))",6901fdf9eb23023e,12,generated_candidate,original,0.279,False,False,selected_for_strict_replay
a7o_l1_C0072_0096,C0072,96,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,mark_index_ratio;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(Mul(Neg(Rank(TSMean(mark_index_ratio,4))),Rank(TSMean(mark_index_ratio,16)))),20),Sub(RollingMax(mark_index_ratio,20),RollingMin(ret_6,3)))",415436dc87531e0c,12,generated_candidate,original,0.278,False,False,selected_for_strict_replay
a7o_l1_C0072_0387,C0072,387,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,premium_index;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(Clip(Rank(TSMean(ret_6,48)),-4.0,4.0)),60),Sub(RollingMax(ret_6,60),RollingMin(premium_index,96)))",2ca74b089969fcfb,24,generated_candidate,original,0.278,False,False,selected_for_strict_replay
a7o_l1_C0072_0484,C0072,484,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,premium_index;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(SafeDiv(Sub(Rank(TSMean(premium_index,60)),Rank(TSMean(premium_index,36))),Clip(Abs(TSRank(ret_6,72)),0.05,2.25))),12),Sub(RollingMax(premium_index,12),RollingMin(ret_6,20)))",87a9986397db6f6d,72,generated_candidate,original,0.278,False,False,selected_for_strict_replay
a7o_l1_C0072_0775,C0072,775,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,premium_index;ret_12,basis;price,"Sub(Decay(ResidualizeVsCore4(SafeDiv(Rank(TSMean(ret_12,3)),Clip(Abs(ZScore(TSStd(premium_index,10))),0.05,6.0))),24),Sub(RollingMax(ret_12,24),RollingMin(premium_index,48)))",bc33f3b2e09551dc,6,generated_candidate,original,0.278,False,False,selected_for_strict_replay
a7o_l1_C0072_0949,C0072,949,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,premium_index;ret_6,basis;price,"Sub(Decay(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Rank(TSMean(ret_6,48)),ZScore(TSMean(premium_index,60))))),36),Sub(RollingMax(ret_6,36),RollingMin(premium_index,48)))",ead39b779cfdcf1f,72,generated_candidate,original,0.278,False,False,selected_for_strict_replay
