second_pass_family,left_field,left_transform,operator,right_field,right_transform,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L0_raw_forward_return,1,-1.0,0,False,3.8587041338433874,0.00030942094758473727,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.0004686635052251681,-0.7011354442592561,-0.7011354442592561,-0.7011354442592561,0.425531914893617,51,0.00012804202206394575,0.39938214923147936,0.39938214923147936,0.39938214923147936,0.6078431372549019,47,0.0002132598750462853,0.4200323814646767,0.4200323814646767,0.4200323814646767,0.44680851063829785,4,0.004936891970711609,1.6513759608423864,1.6513759608423864,1.6513759608423864,0.75,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L1_cross_sectional_relative_return,1,-1.0,0,False,3.858704133843384,0.0003094209475847373,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.000468663505225168,-0.7011354442592559,-0.7011354442592559,-0.7011354442592559,0.425531914893617,51,0.00012804202206394575,0.39938214923147936,0.39938214923147936,0.39938214923147936,0.6078431372549019,47,0.0002132598750462854,0.42003238146467686,0.42003238146467686,0.42003238146467686,0.44680851063829785,4,0.004936891970711609,1.6513759608423864,1.6513759608423864,1.6513759608423864,0.75,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L3_liquidity_tier_relative_return,1,-1.0,0,False,11.246285618866747,0.00029518281874163965,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.0004261378695638481,-0.6510265251085462,-0.6510265251085462,-0.6510265251085462,0.44680851063829785,51,0.00013871998959480618,0.4396489738052873,0.4396489738052873,0.4396489738052873,0.5098039215686274,47,6.800186619676702e-05,0.13087988258901756,0.13087988258901756,0.13087988258901756,0.5106382978723404,4,0.00496626090478156,1.6296311091530005,1.6296311091530005,1.6296311091530005,0.75,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L5_vol_adjusted_return,1,-1.0,1,False,8.043592536158085,-0.0958440888559279,False,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.032670218296402695,-0.7835058567119828,-0.7835058567119828,-0.7835058567119828,0.425531914893617,51,0.020060056000159178,0.5670735120613203,0.5670735120613203,0.5670735120613203,0.5882352941176471,47,-0.008924065695013248,-0.15514017808008793,-0.15514017808008793,-0.15514017808008793,0.46808510638297873,4,0.4633710599707236,1.7537397438786633,1.7537397438786633,1.7537397438786633,1.0,95.86666666666666,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L0_raw_forward_return,4,-1.0,0,False,2.6986720776829367,0.0027046607706808844,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.001360645753283709,-0.9210868218612854,-0.4714585169196215,-1.9552640252937503,0.46808510638297873,51,0.0005010218974294507,0.5975776792389044,0.13794122328116581,-1.0906439697145232,0.5686274509803921,47,0.0004205011079629099,0.473428764229285,-0.042413391642725395,-0.9719511340965824,0.46808510638297873,4,0.0018486741628303933,1.2662053729211855,,,0.75,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L1_cross_sectional_relative_return,4,-1.0,0,False,2.6986720776829363,0.0027046607706808857,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.001360645753283709,-0.9210868218612854,-0.47145851691962126,-1.9552640252937494,0.46808510638297873,51,0.0005010218974294507,0.5975776792389044,0.13794122328116581,-1.0906439697145232,0.5686274509803921,47,0.0004205011079629101,0.4734287642292852,-0.04241339164272544,-0.9719511340965824,0.46808510638297873,4,0.0018486741628303935,1.2662053729211853,,,0.75,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L3_liquidity_tier_relative_return,4,-1.0,0,False,3.148342736994164,0.0024577054113798483,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.00158212868878566,-1.09672224995052,-0.5501689508017925,-1.7747341629425402,0.48936170212765956,51,0.0006261138252218182,0.7612191105624485,0.3141600375302837,-1.2063216096600209,0.5882352941176471,47,0.0003881655815167955,0.4371900726682249,-0.15919938677067869,-0.8677109498406318,0.44680851063829785,4,0.0017703792269832125,1.5613374718306388,,,0.75,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L5_vol_adjusted_return,4,-1.0,0,False,0.9295667998549809,0.13881878247201773,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.061534445420920535,-0.6702108199682667,-0.45839740571024057,-1.0980930868583167,0.46808510638297873,51,0.12711933639631512,1.4775596688153871,0.6905174783890751,-0.8112125046464468,0.6078431372549019,47,0.06991596569329352,0.6614916778031494,0.0827973574974952,-0.8472901860049961,0.5106382978723404,4,0.3999349650949954,1.9573820302801272,,,0.75,95.46666666666667,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L0_raw_forward_return,8,-1.0,2,False,2.484358541377372,0.007800583493758615,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.0006524375729006084,-0.3247341301249469,-0.09682604585308559,-1.2548288710755358,0.48936170212765956,50,-0.0012276749550922546,-1.0290985427895916,-0.65969391439895,-1.5633886048669317,0.46,46,0.0015007388332203984,1.1729285147050872,0.07203388238397114,-3.3960543646973367,0.5217391304347826,4,-0.0007749913360880671,-0.20251354155970797,,,0.25,94.93333333333334,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,delta_2h,Sub,median_quote_volume_168h,delta_2h,core16ke_H2_kline_taker_buy_quote_share_delta_2h_Sub_median_quote_volume_168h_delta_2h,L1_cross_sectional_relative_return,8,-1.0,2,False,2.484358541377379,0.007800583493758616,True,False,False,HOLD_A7FFCORE16KE_PREMAY_UNSTABLE,47,-0.0006524375729006081,-0.3247341301249467,-0.09682604585308542,-1.2548288710755358,0.48936170212765956,50,-0.001227674955092255,-1.029098542789592,-0.65969391439895,-1.5633886048669312,0.46,46,0.001500738833220399,1.1729285147050876,0.07203388238397122,-3.3960543646973327,0.5217391304347826,4,-0.0007749913360880651,-0.20251354155970738,,,0.25,94.93333333333334,
