level,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,delta_4h,,single,"Delta(realized_vol_24h,4)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_19b00b63e3ce4a32,a7ff24r_029e09df6c3e763e,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,mean_168h,,single,"Mean(realized_vol_168h,168)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_c2e4aa0697a72769,a7ff24r_07b2f89bcb60163e,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,mean_1h,,single,"Mean(realized_vol_168h,1)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_58073efed9afa551,a7ff24r_0af028859f045509,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,delta_12h,,single,"Delta(realized_vol_24h,12)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_a53f4a343ede1fbb,a7ff24r_0bd0bac60a9ca672,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,delta_24h,,single,"Delta(realized_vol_168h,24)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_0b6b39be9a555afb,a7ff24r_147091508f3f8136,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,delta_24h,,single,"Delta(realized_vol_24h,24)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_8664e0abf3a3809a,a7ff24r_157568e4efac8d50,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,mean_2h,,single,"Mean(realized_vol_24h,2)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_04e4ed3c43e548b0,a7ff24r_15962e85abc02496,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,delta_48h,,single,"Delta(realized_vol_168h,48)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_08c1645823e14276,a7ff24r_1600a2bf287b6a66,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,mean_4h,,single,"Mean(realized_vol_168h,4)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_677d3864916105a4,a7ff24r_1703bacf9a3b4a0c,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,decay_8h,,single,"Decay(realized_vol_168h,8)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_35a7d2cc4427c17e,a7ff24r_18f2055754e62e02,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,delta_72h,,single,"Delta(realized_vol_168h,72)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_ff89b4f7e558377d,a7ff24r_24930697b4f21945,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,delta_8h,,single,"Delta(realized_vol_168h,8)",volatility_like,P1,exploratory_signal_probe,False,skel_1d39996e97d5ace0,prod_3d89897bed0f5757,a7ff24r_2a639010d406dff6,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,clip_zscore,,single,"Clip(ZScore(realized_vol_168h),-3,3)",volatility_like,P1,exploratory_signal_probe,False,skel_8a3e91f81074ce44,prod_b8a79ab0ac3ebdaf,a7ff24r_6370bf34825cee22,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,clip_zscore,,single,"Clip(ZScore(realized_vol_24h),-3,3)",volatility_like,P1,exploratory_signal_probe,False,skel_8a3e91f81074ce44,prod_0cc39ca1e2d09ba9,a7ff24r_b6c6c3754fe9190d,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_4h,,single,"ZScore(Mean(realized_vol_168h,4))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_87dafe03c04a70c8,a7ff24r_034fb94fab804a33,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,sign_delta_24h,,single,"Sign(Delta(realized_vol_24h,24))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_ab3afab9e9b3e7a8,a7ff24r_0bb0ec260949554d,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_24h,,single,"ZScore(Mean(realized_vol_24h,24))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_e164a1ffb115018b,a7ff24r_1605c66852f5fbfb,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_72h,,single,"ZScore(Mean(realized_vol_24h,72))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_9010342e47165b4a,a7ff24r_1aeedf0fbf7e1c25,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_336h,,single,"ZScore(Mean(realized_vol_168h,336))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_0635c294c7c7fb35,a7ff24r_1d34fb75020b43fc,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_1h,,single,"ZScore(Mean(realized_vol_168h,1))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_8ea89b253217ccdb,a7ff24r_3690f02f007b272f,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_168h,,single,"ZScore(Mean(realized_vol_168h,168))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_eecf6435c368be54,a7ff24r_560d55755f939c3f,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,sign_delta_24h,,single,"Sign(Delta(realized_vol_168h,24))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_f2942dfaad91f558,a7ff24r_5b6f95ae333625cb,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_48h,,single,"ZScore(Mean(realized_vol_168h,48))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_031c21b26aa241e2,a7ff24r_69dc7ff64868e9f2,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_8h,,single,"ZScore(Mean(realized_vol_168h,8))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_205d7bef0747a06b,a7ff24r_7a789a118c309aa6,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_336h,,single,"ZScore(Mean(realized_vol_24h,336))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_3dd06974ac9a483e,a7ff24r_8d465dce479e6711,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_2h,,single,"ZScore(Mean(realized_vol_168h,2))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_3e9fc4dda1ae26ab,a7ff24r_8df8d2908d2ea129,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_2h,,single,"ZScore(Mean(realized_vol_24h,2))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_5a577801e2db90ba,a7ff24r_9163b5172b798b1d,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_48h,,single,"ZScore(Mean(realized_vol_24h,48))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_80b5e2c99df213b0,a7ff24r_9bc13c7d0a690559,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_1h,,single,"ZScore(Mean(realized_vol_24h,1))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_9d3218fc306e9da8,a7ff24r_a31db1afb211fd05,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_8h,,single,"ZScore(Mean(realized_vol_24h,8))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_a559d0296883e5c6,a7ff24r_a49cc51fc3d65a69,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_12h,,single,"ZScore(Mean(realized_vol_168h,12))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_db36c95a588c01cf,a7ff24r_a94b93ce074db9c6,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_24h,,single,"ZScore(Mean(realized_vol_168h,24))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_0a420dccd3284618,a7ff24r_ae4adbebdb6734cd,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_4h,,single,"ZScore(Mean(realized_vol_24h,4))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_4cc3f4794fad3892,a7ff24r_bade7010f43c695a,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,zmean_72h,,single,"ZScore(Mean(realized_vol_168h,72))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_6e2b13b0831785ca,a7ff24r_d71ea3bd9a569aa1,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_12h,,single,"ZScore(Mean(realized_vol_24h,12))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_5f7a41e626108a74,a7ff24r_de6173e06fb6a118,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,zmean_168h,,single,"ZScore(Mean(realized_vol_24h,168))",volatility_like,P1,exploratory_signal_probe,False,skel_a311ee3fdacdeca2,prod_7732d0938bdf2daa,a7ff24r_e110b680039d4437,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,level,,single,realized_vol_168h,volatility_like,P1,exploratory_signal_probe,False,skel_ca36cd3eaf5a3a94,prod_25d48c3b7bd18025,a7ff24r_26179c8281ae2592,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,level,,single,realized_vol_24h,volatility_like,P1,exploratory_signal_probe,False,skel_ca36cd3eaf5a3a94,prod_1e56b7b78d3d465f,a7ff24r_da59391eb42bd907,shard_07
L1_single_field_transform,realized_vol_24h,,volatility_like,,exploratory_signal_seed,,csrank,,single,CSRank(realized_vol_24h),volatility_like,P1,exploratory_signal_probe,False,skel_f6a3f0b03e9258f2,prod_9279d740343f9ae8,a7ff24r_008e137f7aeace43,shard_07
L1_single_field_transform,realized_vol_168h,,volatility_like,,exploratory_signal_seed,,csrank,,single,CSRank(realized_vol_168h),volatility_like,P1,exploratory_signal_probe,False,skel_f6a3f0b03e9258f2,prod_10a4c2338008d910,a7ff24r_c358d549b94d3f6e,shard_07
L3_state_conditioned_feature,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_2h,zmean_2h,gated_sign,"Mul(Mean(funding_rate,2),Sign(ZScore(Mean(mark_close,2))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_a13aec4daa411bd2,a7ff24r_023a837fbd86b08d,shard_07
L3_state_conditioned_feature,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_1h,zmean_4h,gated_sign,"Mul(Delta(funding_rate,1),Sign(ZScore(Mean(mark_close,4))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_3e511c6f223c1767,a7ff24r_0470768031e8ecc3,shard_07
L3_state_conditioned_feature,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_2h,zmean_2h,gated_sign,"Mul(Delta(funding_rate,2),Sign(ZScore(Mean(index_close,2))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_dda6dcc569241b6d,a7ff24r_04fdaa5227eef380,shard_07
L3_state_conditioned_feature,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_4h,zmean_2h,gated_sign,"Mul(Delta(funding_rate,4),Sign(ZScore(Mean(mark_close,2))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_ee2ddae91d45ba98,a7ff24r_096df3ed17bd711b,shard_07
L3_state_conditioned_feature,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_12h,zmean_12h,gated_sign,"Mul(Mean(funding_rate,12),Sign(ZScore(Mean(index_close,12))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_f025fbc0eea51f80,a7ff24r_0febe6039234d15c,shard_07
L3_state_conditioned_feature,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_8h,zmean_2h,gated_sign,"Mul(Delta(funding_rate,8),Sign(ZScore(Mean(mark_close,2))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_4722e4b4f3030892,a7ff24r_104ea05ce36dc82c,shard_07
L3_state_conditioned_feature,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_8h,zmean_1h,gated_sign,"Mul(Delta(funding_rate,8),Sign(ZScore(Mean(mark_close,1))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_fc36d72acbaeb7a0,a7ff24r_16c3e823c0f5ce28,shard_07
L3_state_conditioned_feature,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_1h,zmean_1h,gated_sign,"Mul(Delta(funding_rate,1),Sign(ZScore(Mean(index_close,1))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_eef81bba29442f26,a7ff24r_17f4a1eca661c6c7,shard_07
L3_state_conditioned_feature,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_4h,zmean_8h,gated_sign,"Mul(Delta(funding_rate,4),Sign(ZScore(Mean(index_close,8))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_89d768228a9f0eb6,a7ff24r_1b234c0dbb707292,shard_07
L3_state_conditioned_feature,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_1h,zmean_2h,gated_sign,"Mul(Delta(funding_rate,1),Sign(ZScore(Mean(mark_close,2))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_7d039909d5f9b4d0,a7ff24r_1ce376b6d0066442,shard_07
L3_state_conditioned_feature,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_2h,zmean_12h,gated_sign,"Mul(Delta(funding_rate,2),Sign(ZScore(Mean(mark_close,12))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_4ab2785a9e35eb81,a7ff24r_1e0f6b774008a02b,shard_07
L3_state_conditioned_feature,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_12h,zmean_2h,gated_sign,"Mul(Delta(funding_rate,12),Sign(ZScore(Mean(index_close,2))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_3354ff62282aa28c,a7ff24r_205fe3ad5c43c053,shard_07
L3_state_conditioned_feature,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_4h,zmean_12h,gated_sign,"Mul(Delta(funding_rate,4),Sign(ZScore(Mean(mark_close,12))))",basis_premium_like|funding_like,P1,role_mixed_allowed,True,skel_156d0fafafecde17,prod_aa97866ee75d26fb,a7ff24r_20676ac0eed20a1d,shard_07
