system_id,data_role,ic,icir,rank_ic,rank_icir,ic_days
QLIB_ALPHA158_LIGHTGBM,DEVELOPMENT,0.8618897733021909,9.499458239350952,0.7856045519053184,5.304170901627726,180
QLIB_ALPHA158_LIGHTGBM,CHALLENGE,0.017677660137131065,0.053364344830649606,0.000641507253077498,0.0021478126280316152,121
QLIB_PRICE_KBAR_CONTROL,DEVELOPMENT,0.6418561931858908,3.3683105966630866,0.5380303030303031,2.6397865687466684,180
QLIB_PRICE_KBAR_CONTROL,CHALLENGE,0.023981700180802965,0.06495276988997349,0.06299393959352391,0.20635894177117586,121
