candidate_id,split,offset,n_dates,mean_spread,tstat,positive
a7al2q_69d146749c30da3c,validation_2025H1,0,180,0.0015794748225135293,1.8290406733438769,True
a7al2q_69d146749c30da3c,validation_2025H1,1,180,0.0015719081849295453,1.7797469465502187,True
a7al2q_69d146749c30da3c,validation_2025H1,2,180,0.001482364625784121,1.6714766692280119,True
a7al2q_69d146749c30da3c,validation_2025H1,3,180,0.0013275692252061586,1.4782583702992134,True
a7al2q_69d146749c30da3c,validation_2025H1,4,180,0.001193084438482929,1.3334494465107327,True
a7al2q_69d146749c30da3c,validation_2025H1,5,180,0.0014732961066917902,1.6265335904716711,True
a7al2q_69d146749c30da3c,validation_2025H1,6,180,0.001290538481389848,1.4476320261896203,True
a7al2q_69d146749c30da3c,validation_2025H1,7,180,0.0013457121532695986,1.52109413458523,True
a7al2q_69d146749c30da3c,validation_2025H1,8,180,0.0013072979872505801,1.4043179844649332,True
a7al2q_69d146749c30da3c,validation_2025H1,9,180,0.0012449737121453404,1.3281844046594855,True
a7al2q_69d146749c30da3c,validation_2025H1,10,180,0.0012883580069508191,1.4206315128395308,True
a7al2q_69d146749c30da3c,validation_2025H1,11,180,0.0013225838666027306,1.502928349498601,True
a7al2q_69d146749c30da3c,validation_2025H1,12,180,0.0014264929538738865,1.647601017496842,True
a7al2q_69d146749c30da3c,validation_2025H1,13,180,0.0012822354583810936,1.4931638264882965,True
a7al2q_69d146749c30da3c,validation_2025H1,14,180,0.0012674507347147563,1.5088725751123835,True
a7al2q_69d146749c30da3c,validation_2025H1,15,180,0.0013815968387377207,1.644871542796418,True
a7al2q_69d146749c30da3c,validation_2025H1,16,180,0.00159038397326628,1.8803168498379275,True
a7al2q_69d146749c30da3c,validation_2025H1,17,180,0.0015676134513735438,1.890767863843135,True
a7al2q_69d146749c30da3c,validation_2025H1,18,180,0.0014024418917287726,1.7492552690432188,True
a7al2q_69d146749c30da3c,validation_2025H1,19,180,0.0015102792984252938,1.9115063430253567,True
a7al2q_69d146749c30da3c,validation_2025H1,20,180,0.0016001182449033248,1.946131981991547,True
a7al2q_69d146749c30da3c,validation_2025H1,21,180,0.0018980238345326658,2.3059267996788213,True
a7al2q_69d146749c30da3c,validation_2025H1,22,180,0.0017131726697817895,2.0856774464990724,True
a7al2q_69d146749c30da3c,validation_2025H1,23,179,0.001693641630508696,2.0919287096124606,True
a7al2q_69d146749c30da3c,test_2025H2,0,183,0.0019060321391081996,2.129155883988865,True
a7al2q_69d146749c30da3c,test_2025H2,1,183,0.001884106920573771,2.0660040442605556,True
a7al2q_69d146749c30da3c,test_2025H2,2,183,0.001844384199779113,1.9928451970360566,True
a7al2q_69d146749c30da3c,test_2025H2,3,183,0.001987445049701937,2.1236750494835475,True
a7al2q_69d146749c30da3c,test_2025H2,4,183,0.002005183216624562,2.1641271182830977,True
a7al2q_69d146749c30da3c,test_2025H2,5,183,0.001906234338903484,2.0517837606814235,True
a7al2q_69d146749c30da3c,test_2025H2,6,183,0.0019398071023875591,2.038918198174752,True
a7al2q_69d146749c30da3c,test_2025H2,7,183,0.001974382915202471,1.9968359918053853,True
a7al2q_69d146749c30da3c,test_2025H2,8,183,0.0018566764282238104,1.944634284085516,True
a7al2q_69d146749c30da3c,test_2025H2,9,183,0.001954280361614277,2.0708404816226795,True
a7al2q_69d146749c30da3c,test_2025H2,10,183,0.0020281132148435993,2.125940805603396,True
a7al2q_69d146749c30da3c,test_2025H2,11,183,0.002020254263168528,2.1857056587954085,True
a7al2q_69d146749c30da3c,test_2025H2,12,183,0.0021569474403990126,2.4199564133877094,True
a7al2q_69d146749c30da3c,test_2025H2,13,183,0.002120026868227165,2.3619263408907085,True
a7al2q_69d146749c30da3c,test_2025H2,14,183,0.002171576527261031,2.488180312251342,True
a7al2q_69d146749c30da3c,test_2025H2,15,183,0.002031869403411621,2.401086955703478,True
a7al2q_69d146749c30da3c,test_2025H2,16,183,0.0020271027002944095,2.3979087709649773,True
a7al2q_69d146749c30da3c,test_2025H2,17,183,0.0019821720828796653,2.4126475225584376,True
a7al2q_69d146749c30da3c,test_2025H2,18,183,0.0019616362384353232,2.404328878630102,True
a7al2q_69d146749c30da3c,test_2025H2,19,183,0.0020244534044547833,2.4225166010790162,True
a7al2q_69d146749c30da3c,test_2025H2,20,183,0.0018442226917538029,1.988691090874789,True
a7al2q_69d146749c30da3c,test_2025H2,21,183,0.0017877330232251658,2.0358676120125216,True
a7al2q_69d146749c30da3c,test_2025H2,22,183,0.0021013713274254412,2.3575170996440695,True
a7al2q_69d146749c30da3c,test_2025H2,23,182,0.0019501574239790998,2.1360098968754113,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,0,119,0.0016874690218841935,1.5986375855515587,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,1,119,0.0016955806266089402,1.5633113044473734,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,2,119,0.0016438969335050176,1.5112211795100747,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,3,119,0.0015799873332293846,1.4784220515201438,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,4,119,0.0018224496655862275,1.7066504977179553,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,5,119,0.0019209755708443355,1.6927061256737672,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,6,119,0.002182615592233556,1.8073659357654517,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,7,119,0.002042292740343757,1.8846626396393122,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,8,119,0.0021980668592052285,1.9766940348123314,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,9,119,0.002221420396373602,2.0762469599973326,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,10,119,0.002137551930665806,1.9705183036601308,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,11,119,0.002141076097246901,1.906382162780758,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,12,119,0.00237794866414517,2.0350222777693276,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,13,119,0.002356618588453346,2.228333214781698,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,14,119,0.0027285673697375217,2.3453127494830537,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,15,119,0.0021820471279758195,2.106211558896133,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,16,119,0.0021335355457903944,2.0753941903718283,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,17,119,0.0022185560688329983,2.093710555383702,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,18,119,0.002090112823038014,1.8942122529420646,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,19,119,0.002026922325668453,1.8285494955472676,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,20,119,0.0020090789075954663,1.850072901899343,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,21,119,0.002149485679663502,2.0637519845856693,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,22,119,0.0022867965224625535,2.170801285587742,True
a7al2q_69d146749c30da3c,recent_oos_2026JanApr,23,118,0.0021601516364779115,2.0577936588309322,True
a7al2q_69d146749c30da3c,known_may2026_stress,0,24,-0.0011463571205391557,-0.4722866932745588,False
a7al2q_69d146749c30da3c,known_may2026_stress,1,24,-0.001308483833390036,-0.5305718345059203,False
a7al2q_69d146749c30da3c,known_may2026_stress,2,24,-0.0011774898205673256,-0.46005229645379464,False
a7al2q_69d146749c30da3c,known_may2026_stress,3,24,-0.0013000051903152723,-0.537350379210198,False
a7al2q_69d146749c30da3c,known_may2026_stress,4,24,-0.0013140568350299747,-0.5204164515538617,False
a7al2q_69d146749c30da3c,known_may2026_stress,5,24,-0.001438258374617461,-0.5416006829756285,False
a7al2q_69d146749c30da3c,known_may2026_stress,6,24,-0.0011344916866666845,-0.46276446070599714,False
a7al2q_69d146749c30da3c,known_may2026_stress,7,24,-0.0015855364295201838,-0.6870338462867344,False
a7al2q_69d146749c30da3c,known_may2026_stress,8,24,-0.0021631359400158083,-0.9674998629748516,False
a7al2q_69d146749c30da3c,known_may2026_stress,9,24,-0.0018727795200043943,-0.8945335733855937,False
a7al2q_69d146749c30da3c,known_may2026_stress,10,24,-0.0018496362763297403,-0.8770686603304285,False
a7al2q_69d146749c30da3c,known_may2026_stress,11,24,-0.00138515646168541,-0.528675782662963,False
a7al2q_69d146749c30da3c,known_may2026_stress,12,24,-0.0015076808952020047,-0.613979876453315,False
a7al2q_69d146749c30da3c,known_may2026_stress,13,24,-0.0016288873183944984,-0.6934072022219956,False
a7al2q_69d146749c30da3c,known_may2026_stress,14,24,-0.001814970495935966,-0.6939325179176756,False
a7al2q_69d146749c30da3c,known_may2026_stress,15,24,-0.0019080437277161583,-0.7229025185232797,False
a7al2q_69d146749c30da3c,known_may2026_stress,16,24,-0.0023443642555727316,-0.9222886301385522,False
a7al2q_69d146749c30da3c,known_may2026_stress,17,24,-0.00222815077791293,-0.8920925876842516,False
a7al2q_69d146749c30da3c,known_may2026_stress,18,24,-0.002130463822373576,-0.8029030033321294,False
a7al2q_69d146749c30da3c,known_may2026_stress,19,24,-0.0020907451921821536,-0.7561879037908654,False
a7al2q_69d146749c30da3c,known_may2026_stress,20,24,-0.0021100811345432335,-0.7624854737962219,False
a7al2q_69d146749c30da3c,known_may2026_stress,21,24,-0.001956324367434702,-0.7297840784236502,False
a7al2q_69d146749c30da3c,known_may2026_stress,22,24,-0.0022583104464190765,-0.8391886370213919,False
a7al2q_69d146749c30da3c,known_may2026_stress,23,23,-0.0017683510676789447,-0.63818855504065,False
a7al2q_3abec814a5c6d0df,validation_2025H1,0,180,0.0015558269993889014,1.5678075461674257,True
a7al2q_3abec814a5c6d0df,validation_2025H1,1,180,0.0015524180675003385,1.5792643274577187,True
a7al2q_3abec814a5c6d0df,validation_2025H1,2,180,0.0014006319597563242,1.4786391213763077,True
a7al2q_3abec814a5c6d0df,validation_2025H1,3,180,0.0013806146702497364,1.4232715553463555,True
a7al2q_3abec814a5c6d0df,validation_2025H1,4,180,0.001282373036932115,1.3431767030738329,True
a7al2q_3abec814a5c6d0df,validation_2025H1,5,180,0.0015164512806764782,1.5722867072038431,True
a7al2q_3abec814a5c6d0df,validation_2025H1,6,180,0.0014426056138416644,1.4527332802199582,True
a7al2q_3abec814a5c6d0df,validation_2025H1,7,180,0.001444847055709635,1.5319944685575944,True
a7al2q_3abec814a5c6d0df,validation_2025H1,8,180,0.0009070691362025012,0.9671911898957484,True
a7al2q_3abec814a5c6d0df,validation_2025H1,9,180,0.0016077123093345027,1.7367487934364625,True
a7al2q_3abec814a5c6d0df,validation_2025H1,10,180,0.001587968118442583,1.748000410608341,True
a7al2q_3abec814a5c6d0df,validation_2025H1,11,180,0.0016612496368374461,1.8423845799458658,True
a7al2q_3abec814a5c6d0df,validation_2025H1,12,180,0.0016701527081908628,1.8416242857566185,True
a7al2q_3abec814a5c6d0df,validation_2025H1,13,180,0.0011946722251720801,1.3126597909020008,True
a7al2q_3abec814a5c6d0df,validation_2025H1,14,180,0.001211057808773811,1.3649952066678814,True
a7al2q_3abec814a5c6d0df,validation_2025H1,15,180,0.001223057352472644,1.368523931887872,True
a7al2q_3abec814a5c6d0df,validation_2025H1,16,180,0.0013908631356542955,1.5034674760309448,True
a7al2q_3abec814a5c6d0df,validation_2025H1,17,180,0.0017648379281584932,1.927102946704648,True
a7al2q_3abec814a5c6d0df,validation_2025H1,18,180,0.00182760443723468,2.0434039359270386,True
a7al2q_3abec814a5c6d0df,validation_2025H1,19,180,0.0025558119665589716,2.782934740346562,True
a7al2q_3abec814a5c6d0df,validation_2025H1,20,180,0.00205621330085277,2.137236454069483,True
a7al2q_3abec814a5c6d0df,validation_2025H1,21,180,0.0017286891109904593,1.8581077262988936,True
