a7ls_arm,arm_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,modifier_guard_required,expression,skeleton_key,production_key,blueprint_id,in_materialization_queue,in_company_numeric_wave_queue,materialization_shard,checkpoint_key
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,delta_24h,,False,"Delta(mark_index_basis_bps,24)",skel_1d39996e97d5ace0,prod_feaa3df8a375ab98,a7ls1_82df5af3bcd046c2,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_82df5af3bcd046c2
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,mean_1h,,False,"Mean(premium_close_bps,1)",skel_1d39996e97d5ace0,prod_ab479a0c3deba291,a7ls1_83c6b604baf0dd39,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_83c6b604baf0dd39
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,mean_24h,,False,"Mean(mark_trade_basis_bps,24)",skel_1d39996e97d5ace0,prod_7f6ae8ee51650c98,a7ls1_83f20d0c6fa1f8dd,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_83f20d0c6fa1f8dd
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,delta_72h,,False,"Delta(mark_index_basis_bps,72)",skel_1d39996e97d5ace0,prod_ea5057b024db34c0,a7ls1_8409810bd4e875da,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_8409810bd4e875da
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,delta_12h,,False,"Delta(mark_trade_basis_bps,12)",skel_1d39996e97d5ace0,prod_a1339b5ea5bc87b5,a7ls1_8926120d0ab64565,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_8926120d0ab64565
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,mean_12h,,False,"Mean(premium_close_bps,12)",skel_1d39996e97d5ace0,prod_250d5daf555c844f,a7ls1_8d757e3545a5dceb,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_8d757e3545a5dceb
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,delta_2h,,False,"Delta(mark_index_basis_bps,2)",skel_1d39996e97d5ace0,prod_29be95f27f91a386,a7ls1_9039b1a9bd523023,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_9039b1a9bd523023
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,delta_72h,,False,"Delta(premium_close_bps,72)",skel_1d39996e97d5ace0,prod_6d6f86529785aea7,a7ls1_92c024b63e90337c,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_92c024b63e90337c
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,mean_168h,,False,"Mean(mark_index_basis_bps,168)",skel_1d39996e97d5ace0,prod_a0e811adc2383ee0,a7ls1_96f7ef744418821f,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_96f7ef744418821f
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,mean_48h,,False,"Mean(mark_trade_basis_bps,48)",skel_1d39996e97d5ace0,prod_14605458d9b27f9b,a7ls1_9b1b64aff7a35b71,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_9b1b64aff7a35b71
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,mean_4h,,False,"Mean(mark_trade_basis_bps,4)",skel_1d39996e97d5ace0,prod_25873f1129ce15e3,a7ls1_9c4d913e34b8e4e8,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_9c4d913e34b8e4e8
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,delta_1h,,False,"Delta(mark_index_basis_bps,1)",skel_1d39996e97d5ace0,prod_47fb727a9b47c0a6,a7ls1_a11cdd870327f337,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_a11cdd870327f337
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,zmean_4h,,False,"ZScore(Mean(mark_trade_basis_bps,4))",skel_a311ee3fdacdeca2,prod_f6039d77678b589f,a7ls1_a2384e5313745669,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_a2384e5313745669
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,zmean_4h,,False,"ZScore(Mean(premium_close_bps,4))",skel_a311ee3fdacdeca2,prod_7fbc3de3eb40bb93,a7ls1_a640310f23de2a07,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_a640310f23de2a07
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,zmean_12h,,False,"ZScore(Mean(mark_index_basis_bps,12))",skel_a311ee3fdacdeca2,prod_c3e92cbcbb371358,a7ls1_a6ce3fa689ed09ef,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_a6ce3fa689ed09ef
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,zmean_24h,,False,"ZScore(Mean(premium_close_bps,24))",skel_a311ee3fdacdeca2,prod_a632c1afeb49e403,a7ls1_a84edb925b0e9add,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_a84edb925b0e9add
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,delta_72h,,False,"Delta(mark_trade_basis_bps,72)",skel_1d39996e97d5ace0,prod_0743713aeb4d9e79,a7ls1_a9b81309202b0209,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_a9b81309202b0209
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,zmean_1h,,False,"ZScore(Mean(mark_trade_basis_bps,1))",skel_a311ee3fdacdeca2,prod_e14315d5bede28e4,a7ls1_abb70e94e739c5e4,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_abb70e94e739c5e4
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,mean_48h,,False,"Mean(mark_index_basis_bps,48)",skel_1d39996e97d5ace0,prod_576962eeb8cfe47e,a7ls1_b0d743a92f6429e8,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_b0d743a92f6429e8
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,delta_1h,,False,"Delta(premium_close_bps,1)",skel_1d39996e97d5ace0,prod_1b0340932f9d7600,a7ls1_badff3fbc413cc20,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_badff3fbc413cc20
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,zmean_72h,,False,"ZScore(Mean(premium_close_bps,72))",skel_a311ee3fdacdeca2,prod_605fb9e4b04cbb00,a7ls1_bc64cb69e91154cf,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_bc64cb69e91154cf
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,mean_24h,,False,"Mean(premium_close_bps,24)",skel_1d39996e97d5ace0,prod_b798e96f4de65021,a7ls1_bdd9ce9542b38b9e,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_bdd9ce9542b38b9e
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,zmean_48h,,False,"ZScore(Mean(premium_close_bps,48))",skel_a311ee3fdacdeca2,prod_42e42ee7f889a0c5,a7ls1_bf7b3077f47b21b6,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_bf7b3077f47b21b6
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,mean_24h,,False,"Mean(mark_index_basis_bps,24)",skel_1d39996e97d5ace0,prod_c92a45135221ca2b,a7ls1_bffff6cdc70fc548,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_bffff6cdc70fc548
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,premium_close_bps,,basis_premium_like,,mean_48h,,False,"Mean(premium_close_bps,48)",skel_1d39996e97d5ace0,prod_ac03fe6252e81b73,a7ls1_c38230b279993d09,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_c38230b279993d09
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,zmean_168h,,False,"ZScore(Mean(mark_trade_basis_bps,168))",skel_a311ee3fdacdeca2,prod_37fcc383bbb6a00d,a7ls1_c6c253a7adf4f3bc,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_c6c253a7adf4f3bc
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,zmean_48h,,False,"ZScore(Mean(mark_index_basis_bps,48))",skel_a311ee3fdacdeca2,prod_a503e087fe1b6ba4,a7ls1_c9468e3aee67fac3,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_c9468e3aee67fac3
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,level,,False,mark_index_basis_bps,skel_ca36cd3eaf5a3a94,prod_c250c39bb4701947,a7ls1_ca3e6c008ef1816b,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_ca3e6c008ef1816b
A7LS_C,state_interaction_repair,state_interaction,L1_single_axis_raw_transform,ordinary_alpha_probe,P1,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,delta_48h,,False,"Delta(mark_index_basis_bps,48)",skel_1d39996e97d5ace0,prod_197163d8f3c0ebda,a7ls1_ce34b64a91fcda31,True,False,a7ls_c_materialization_s040,a7ls_c_materialization_s040::a7ls1_ce34b64a91fcda31
