source_file,source_blueprint_id,blueprint_id,horizon_h,formula,nonoverlap_floor_sortino_control_one_bar_lag,nonoverlap_floor_sortino_original,nonoverlap_floor_sortino_source_lag_1h,nonoverlap_floor_sortino_source_lag_2h,nonoverlap_floor_sortino_source_lag_4h,rankic_mean_control_one_bar_lag,rankic_mean_original,rankic_mean_source_lag_1h,rankic_mean_source_lag_2h,rankic_mean_source_lag_4h,sortino_control_one_bar_lag,sortino_original,sortino_source_lag_1h,sortino_source_lag_2h,sortino_source_lag_4h,source_lag_gate,floor_retention_source_lag_1h,floor_retention_source_lag_2h,floor_retention_source_lag_4h
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search7_124582cf9a6d54a0,24,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(CSRank(Delta(mark_index_basis_bps,12)))))",10.795650316434005,12.126122067484678,10.795650316434005,11.565741453404458,10.66172398015117,0.1053453027476003,0.1052274964113396,0.1053453027476003,0.1054303876129831,0.1058471760415173,17.172690874095398,17.252264274312175,17.172690874095398,17.26233204728136,17.258146832586363,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8902805246684562,0.9537873187354068,0.879236075706331
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_67dc50bd046872a3,a7search7_67dc50bd046872a3,24,"Mul(CSRank(Delta(open_interest_value_mean,240)),Sign(TSRank(premium_abs_state,240)))",10.795650316434005,12.126122067484678,10.795650316434005,11.565741453404458,10.66172398015117,0.1053453027476003,0.1052274964113396,0.1053453027476003,0.1054303876129831,0.1058471760415173,17.172690874095398,17.252264274312175,17.172690874095398,17.26233204728136,17.258146832586363,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8902805246684562,0.9537873187354068,0.879236075706331
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_8ecc4a9a053a0d59,a7search7_8ecc4a9a053a0d59,24,"CSRank(Mul(CSRank(Delta(open_interest_value_mean,240)),Sign(TSRank(premium_abs_state,504))))",10.795650316434005,12.126122067484678,10.795650316434005,11.565741453404458,10.66172398015117,0.1053453027476003,0.1052274964113396,0.1053453027476003,0.1054303876129831,0.1058471760415173,17.172690874095398,17.252264274312175,17.172690874095398,17.26233204728136,17.258146832586363,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8902805246684562,0.9537873187354068,0.879236075706331
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_b2e42dec52899bd0,a7search7_b2e42dec52899bd0,24,"Mul(CSRank(Delta(open_interest_value_mean,240)),Sign(TSRank(premium_abs_state,504)))",10.795650316434005,12.126122067484678,10.795650316434005,11.565741453404458,10.66172398015117,0.1053453027476003,0.1052274964113396,0.1053453027476003,0.1054303876129831,0.1058471760415173,17.172690874095398,17.252264274312175,17.172690874095398,17.26233204728136,17.258146832586363,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8902805246684562,0.9537873187354068,0.879236075706331
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search7_d404a68b39d27dbd,24,"Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(CSRank(Delta(mark_index_basis_bps,12))))",10.795650316434005,12.126122067484678,10.795650316434005,11.565741453404458,10.66172398015117,0.1053453027476003,0.1052274964113396,0.1053453027476003,0.1054303876129831,0.1058471760415173,17.172690874095398,17.252264274312175,17.172690874095398,17.26233204728136,17.258146832586363,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8902805246684562,0.9537873187354068,0.879236075706331
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search7_52353a2ad0ece8e8,24,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",10.00146811286382,9.535990451622157,10.00146811286382,10.900559782245251,10.43193956620051,0.0920087847588711,0.0905507493696902,0.0920087847588711,0.0932698051689199,0.09584611842534,17.56570431087545,17.49979016852773,17.56570431087545,17.760892801982475,18.06005732452518,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0488127230834718,1.143096759329386,1.093954489481053
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search7_e7180b1ba6a1df1a,24,"Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72)))",10.00146811286382,9.535990451622157,10.00146811286382,10.900559782245251,10.43193956620051,0.0920087847588711,0.0905507493696902,0.0920087847588711,0.0932698051689199,0.09584611842534,17.56570431087545,17.49979016852773,17.56570431087545,17.760892801982475,18.06005732452518,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0488127230834718,1.143096759329386,1.093954489481053
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search7_4e22e196bfeb8bce,24,"SafeDiv(Delta(open_interest_value_last,240),Abs(ZScore(Mean(global_long_short_account_ratio_last,96))))",6.406443657613995,5.140751527768863,6.406443657613995,6.274197543426768,5.495114550445572,0.0923931682691177,0.0915613407482079,0.0923931682691177,0.0932007759215122,0.0946040434972759,11.87913290906912,11.746553261631668,11.87913290906912,12.071042016103322,12.581210529534218,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.2462076066132015,1.2204825519255995,1.0689321436296897
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_1579560a060d20ec,a7search7_1579560a060d20ec,8,"CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))))",4.562651158430548,6.805517069687709,4.562651158430548,4.070745576440106,1.7631847980563706,0.0349965550951852,0.0404795665756035,0.0349965550951852,0.0321666439503904,0.0271343265762228,7.464967662706907,9.798191704377135,7.464967662706907,6.570655141643765,4.489471396336296,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.6704341656496525,0.5981537530148174,0.2590816803486879
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_summary.csv,a7search7_9168babaa32dc76c,a7search7_9168babaa32dc76c,8,"CSRank(CSRank(SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))))",4.562651158430548,6.805517069687709,4.562651158430548,4.070745576440106,1.7631847980563706,0.0349965550951852,0.0404795665756035,0.0349965550951852,0.0321666439503904,0.0271343265762228,7.464967662706907,9.798191704377135,7.464967662706907,6.570655141643765,4.489471396336296,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.6704341656496525,0.5981537530148174,0.2590816803486879
