source_file,source_blueprint_id,blueprint_id,horizon_h,variant,split,formula,n_obs,net_mean,net_median,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,source_lag_hours,orientation,train_orientation_pos_net_mean_24h,train_orientation_neg_net_mean_24h
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_f75f5679c40c117e,a7search7_f75f5679c40c117e,24,original,blind_june2026_20260601_20260611,"SafeDiv(ZScore(open_interest_value_last),Abs(Decay(account_position_divergence,24)))",264,-0.0003840721052433,-0.0003855877161196,-2.1675380310936347,-2.973720487102945,-2.624829237162616,-5.93046971504952,-1.9115491341323807,-4.977007127497554,-0.2528020349159799,0.3484848484848485,4.566438851054887e-06,0.0091328777021097,-0.0175574115575355,-0.0258433396021908,19974663.894182056,0,1.0,0.0002396280566121,-0.0002516017010351
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_f75f5679c40c117e,a7search7_f75f5679c40c117e,24,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(open_interest_value_last),Abs(Decay(account_position_divergence,24)))",264,-0.0003842036997483,-0.0004479839168835,-2.167413875899249,-2.974222294699437,-3.080895478331343,-5.544595800829642,-2.1316692768460435,-4.623166550176719,-0.253647828615207,0.3598484848484848,4.566893586798852e-06,0.0091337871735977,-0.0175548779897441,-0.0259861932925175,19986893.49524641,1,1.0,0.0002396280566121,-0.0002516017010351
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_f75f5679c40c117e,a7search7_f75f5679c40c117e,24,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(open_interest_value_last),Abs(Decay(account_position_divergence,24)))",264,-0.0003816765925325,-0.0004503617291672,-2.1511537373678102,-2.953398227955375,-3.292454856376444,-5.066740152322486,-2.4141141606264576,-4.140503380923732,-0.2539232073456064,0.3560606060606061,4.562363719195513e-06,0.009124727438391,-0.0174608815452936,-0.0260366368831795,19988847.24039162,2,1.0,0.0002396280566121,-0.0002516017010351
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_f75f5679c40c117e,a7search7_f75f5679c40c117e,24,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(open_interest_value_last),Abs(Decay(account_position_divergence,24)))",264,-0.0003879822721284,-0.0004975251971085,-2.179718317040694,-2.984905077124043,-3.661454839044642,-5.055547067861181,-2.710648893758414,-3.69865190395536,-0.2561020386144602,0.3598484848484848,4.56080712376425e-06,0.0091216142475285,-0.017563246478657,-0.0263514000576228,20002479.391659766,4,1.0,0.0002396280566121,-0.0002516017010351
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_f75f5679c40c117e,a7search7_f75f5679c40c117e,24,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(ZScore(open_interest_value_last),Abs(Decay(account_position_divergence,24)))",264,-0.0003842036997483,-0.0004479839168835,-2.167413875899249,-2.974222294699437,-3.080895478331343,-5.544595800829642,-2.1316692768460435,-4.623166550176719,-0.253647828615207,0.3598484848484848,4.566893586798852e-06,0.0091337871735977,-0.0175548779897441,-0.0259861932925175,19986893.49524641,1,1.0,,
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_ba69d19a8c649556,a7search7_ba69d19a8c649556,8,original,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",264,-0.0001619631863582,-0.0001640062160173,-2.1488598939036714,-2.974124119604376,-3.6115587535714297,-5.47177456605043,-2.58919251764816,-4.111043527648872,-0.1454797198652719,0.4356060606060606,5.922825609724534e-05,0.1184565121944906,-0.0060549251838681,0.0096994969917032,9373603.294002198,0,-1.0,-0.000510208824973,0.0004405254064789
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_ba69d19a8c649556,a7search7_ba69d19a8c649556,8,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",264,-0.0002698418049432,-0.0002598918915119,-3.607831267646731,-4.7879496662729295,-5.046414013141972,-7.536140907222072,-3.894713754989656,-6.089241179122567,-0.1486062340836708,0.4393939393939394,5.922999633595783e-05,0.1184599926719156,-0.0107995652609499,0.0035969811094718,9170573.337604,1,-1.0,-0.000510208824973,0.0004405254064789
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_ba69d19a8c649556,a7search7_ba69d19a8c649556,8,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",264,-0.0003139122533836,-0.0002458245174312,-4.136956607061582,-5.4478604701957805,-5.6633363080296855,-7.076368581346584,-4.252070175338931,-5.640920740492083,-0.1481319980505672,0.4318181818181818,5.922548395819079e-05,0.1184509679163815,-0.0132155475168918,0.0012545316587518,9488797.486938186,2,-1.0,-0.000510208824973,0.0004405254064789
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_ba69d19a8c649556,a7search7_ba69d19a8c649556,8,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",264,-0.0004212838609793,-0.0004051492606328,-5.544900530771085,-7.0157637174878,-7.382911069800862,-9.81001115908266,-5.775457484752236,-7.740510430184035,-0.1582816937032045,0.4204545454545454,5.9281993619296525e-05,0.118563987238593,-0.0177076998922714,-0.0040594291951765,8990872.976404995,4,-1.0,-0.000510208824973,0.0004405254064789
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_ba69d19a8c649556,a7search7_ba69d19a8c649556,8,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Decay(global_long_short_account_ratio_last,504)))",264,-0.0002698418049432,-0.0002598918915119,-3.607831267646731,-4.7879496662729295,-5.046414013141972,-7.536140907222072,-3.894713754989656,-6.089241179122567,-0.1486062340836708,0.4393939393939394,5.922999633595783e-05,0.1184599926719156,-0.0107995652609499,0.0035969811094718,9170573.337604,1,-1.0,,
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_2c3057f692b8365e,a7search7_2c3057f692b8365e,8,original,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",264,0.0001453051306842,-3.163785460992907e-05,1.7932348813473604,2.726269232956529,2.9453668198103125,-0.9299771508820972,1.98578921700668,-0.6075535312111177,-0.1241993391026576,0.4886363636363636,5.925642054926309e-05,0.1185128410985261,0.0094725081253313,0.0168355593008217,10076540.827009382,0,-1.0,-0.0003618635095496,0.0002826455189381
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_2c3057f692b8365e,a7search7_2c3057f692b8365e,8,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",264,3.5704344477882074e-05,-5.653513030850719e-05,0.4474360462456542,0.6535849194155577,0.4335273170378169,-3.614767115733848,0.2572815941525182,-2.659177117401276,-0.1297108695614918,0.4696969696969697,5.9252118049531726e-05,0.1185042360990634,0.0042743355806825,0.0105405588246858,10024741.01285401,1,-1.0,-0.0003618635095496,0.0002826455189381
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_2c3057f692b8365e,a7search7_2c3057f692b8365e,8,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",264,-2.482876195568183e-05,-4.283023049645391e-05,-0.3107783006092354,-0.4494558715629863,-0.4026126293084028,-3.194780628372481,-0.284772080910034,-2.2294834840752005,-0.1385492930873075,0.4696969696969697,5.924550689140794e-05,0.1184910137828158,0.0010337083348021,0.0065856730987821,10341082.844522486,2,-1.0,-0.0003618635095496,0.0002826455189381
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_2c3057f692b8365e,a7search7_2c3057f692b8365e,8,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",264,-0.0001228818090948,-0.0001019925567292,-1.5646439915650658,-2.19687610060019,-2.218001435576308,-6.001157461321247,-1.562835135769327,-4.2017855306646,-0.1440973839523398,0.4545454545454545,5.926636352120324e-05,0.1185327270424064,-0.0038987961629158,0.0013861519369855,9966802.510332864,4,-1.0,-0.0003618635095496,0.0002826455189381
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_2c3057f692b8365e,a7search7_2c3057f692b8365e,8,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(Delta(top_long_short_position_ratio_last,240)))",264,3.5704344477882074e-05,-5.653513030850719e-05,0.4474360462456542,0.6535849194155577,0.4335273170378169,-3.614767115733848,0.2572815941525182,-2.659177117401276,-0.1297108695614918,0.4696969696969697,5.9252118049531726e-05,0.1185042360990634,0.0042743355806825,0.0105405588246858,10024741.01285401,1,-1.0,,
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,8,original,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0005646827179717,-0.0006667623896467,-7.433185307532004,-8.928647697656219,-9.148694083481178,-10.668554944786283,-7.609721095248723,-8.706116845002224,-0.1649658312231937,0.375,9.45961407906638e-06,0.0189192281581327,-0.0305236845342722,-0.0161189240430678,20121490.02352052,0,1.0,0.0003244017014269,-0.0003637497159271
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,8,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0005810986020442,-0.0006505380944916,-7.5938926735552785,-9.084411507992822,-9.30057994638911,-10.411224274226663,-7.8292323847645,-8.558496912191961,-0.1679999865154706,0.3787878787878788,9.464808560449358e-06,0.0189296171208987,-0.0313701004762374,-0.0170370226779971,20130499.55367049,1,1.0,0.0003244017014269,-0.0003637497159271
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,8,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0005863007754449,-0.0007129205537994,-7.634938048333241,-9.13158595367046,-9.26870954975863,-10.292241787318014,-7.754953137109334,-8.522733680715229,-0.1690158824652966,0.375,9.477541161280365e-06,0.0189550823225607,-0.0317566230416626,-0.0175067128089592,20112571.426181592,2,1.0,0.0003244017014269,-0.0003637497159271
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,8,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0006125133778302,-0.000734393053836,-8.011857182296634,-9.463249842479144,-9.869347803519142,-10.753708202720611,-8.334394266152975,-8.960097659944706,-0.1735765106987377,0.375,9.499246048136514e-06,0.018998492096273,-0.0331462426594035,-0.0187058306752193,20122349.209650543,4,1.0,0.0003244017014269,-0.0003637497159271
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,8,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0005810986020442,-0.0006505380944916,-7.5938926735552785,-9.084411507992822,-9.30057994638911,-10.411224274226663,-7.8292323847645,-8.558496912191961,-0.1679999865154706,0.3787878787878788,9.464808560449358e-06,0.0189296171208987,-0.0313701004762374,-0.0170370226779971,20130499.55367049,1,1.0,,
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_bd1d959f8579aa9b,a7search7_bd1d959f8579aa9b,24,original,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,240)),CSRank(Mean(global_long_short_account_ratio_last,96)))",264,-2.447404823833559e-06,-2.2594839686761235e-05,-0.0115641987527645,-0.0182542248015164,-0.1357838365883164,-4.445420352336705,-0.0848471812583663,-3.568858979167013,-0.1699871576573483,0.4128787878787879,1.6074660570578426e-05,0.0321493211411568,-0.0077201496761018,0.0190927733617627,19840183.134369727,0,-1.0,-0.0001109562802099,7.51195897172014e-05
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_bd1d959f8579aa9b,a7search7_bd1d959f8579aa9b,24,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,240)),CSRank(Mean(global_long_short_account_ratio_last,96)))",264,-1.355875560532768e-07,-6.466533751151612e-05,-0.0006311995297644,-0.0009988283026259,0.1873154111359686,-4.60136457330845,0.1049784230798751,-3.625434146889,-0.1756149027068352,0.4053030303030303,1.6089387012748354e-05,0.0321787740254967,-0.007813884972026,0.0186210296728689,19798362.855808545,1,-1.0,-0.0001109562802099,7.51195897172014e-05
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_bd1d959f8579aa9b,a7search7_bd1d959f8579aa9b,24,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,240)),CSRank(Mean(global_long_short_account_ratio_last,96)))",264,2.1358643624561628e-05,-2.159288194444446e-05,0.098511132171436,0.1566381850874298,-0.3330986468869599,-3.9437080289567032,-0.1771562122354898,-2.959938443438411,-0.1790624159385991,0.4128787878787879,1.6110129958607654e-05,0.0322202599172153,-0.0073930738608343,0.0185831589893365,19789194.981329,2,-1.0,-0.0001109562802099,7.51195897172014e-05
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_bd1d959f8579aa9b,a7search7_bd1d959f8579aa9b,24,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,240)),CSRank(Mean(global_long_short_account_ratio_last,96)))",264,4.6550079228131786e-05,-1.983825445071646e-05,0.2114065245102077,0.3364771661482667,-0.2678583013677715,-3.260157381795392,-0.1384781274646344,-2.2559145996165078,-0.1846801589465408,0.428030303030303,1.6128485541811142e-05,0.0322569710836222,-0.0070961506471442,0.0180162136372143,19811855.32819653,4,-1.0,-0.0001109562802099,7.51195897172014e-05
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_bd1d959f8579aa9b,a7search7_bd1d959f8579aa9b,24,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,240)),CSRank(Mean(global_long_short_account_ratio_last,96)))",264,-1.355875560532768e-07,-6.466533751151612e-05,-0.0006311995297644,-0.0009988283026259,0.1873154111359686,-4.60136457330845,0.1049784230798751,-3.625434146889,-0.1756149027068352,0.4053030303030303,1.6089387012748354e-05,0.0321787740254967,-0.007813884972026,0.0186210296728689,19798362.855808545,1,-1.0,,
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,24,original,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0019284570023063,-0.0017471791481201,-10.473830400039285,-9.98050035265447,-10.062449652668592,-11.73592199333514,-10.25559322635436,-13.178570578796034,-0.4014481813956708,0.231060606060606,9.45961407906638e-06,0.0189192281581327,-0.0629034877418866,-0.0502161450049498,20121490.02352052,0,1.0,0.0003244017014269,-0.0003637497159271
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,24,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0019572101229161,-0.0019351726339948,-10.57696505197955,-10.019246436319388,-10.1292323480967,-11.871253246427989,-10.446429254022789,-13.618318683926288,-0.4060674065660723,0.2575757575757575,9.464808560449358e-06,0.0189296171208987,-0.0638215074715567,-0.0510801691577145,20130499.55367049,1,1.0,0.0003244017014269,-0.0003637497159271
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,24,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0019760636589818,-0.0019109229536318,-10.6540832779486,-10.051032295971485,-10.180474747026672,-11.590261623856485,-10.6090984968125,-12.967400136330369,-0.4091059088388852,0.25,9.477541161280365e-06,0.0189550823225607,-0.0644571568710469,-0.0515936254851457,20112571.426181592,2,1.0,0.0003244017014269,-0.0003637497159271
D:\HermesWorker\runtime\a7source8_a7search8_source_lag_retest_20260707\shards\a7source5_s000\runtime\a7source4_source_lag_metrics.csv,a7search7_37c11ae930ea6da0,a7search7_37c11ae930ea6da0,24,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),CSRank(top_long_short_account_ratio_last))",264,-0.0020038580224153,-0.0018969219458513,-10.800274975539075,-10.12336626640461,-10.557838798757675,-11.570435036194691,-10.990225705186251,-12.902067603199614,-0.4130099346621282,0.2424242424242424,9.499246048136514e-06,0.018998492096273,-0.0653208414643154,-0.0523712838026561,20122349.209650543,4,1.0,0.0003244017014269,-0.0003637497159271
