blueprint_id,horizon_h,expression,cost_bps,split,n_obs,net_mean,sharpe,sortino,max_drawdown,positive_rate,avg_turnover,avg_cost,capacity_proxy_median_quote_volume,capacity_proxy_p10_quote_volume,traded_liquidity_proxy_median
a7shadow2_c002,24,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",20.0,test_2025H2,720,0.000429529855263714,2.177350216234574,3.1298598709058028,-0.21919891090393173,0.5694444444444444,0.0027494454089506872,5.498890817901374e-06,11640936.64232802,4496787.289278853,841.8455569977074
a7shadow2_c002,24,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",20.0,recent_oos_2026JanApr,720,0.0009393421716464959,2.3563115608232374,5.548032904282119,-0.2956437835161273,0.4930555555555556,0.004416534047068003,8.833068094136007e-06,10971775.234606192,4883944.1667211605,2800.1071919647948
a7shadow2_c002,24,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",20.0,known_may2026_stress,601,0.0006721062887165751,4.22102435283907,6.358721552212577,-0.2318248485811476,0.6123128119800333,0.005856847383989736,1.1713694767979472e-05,9236022.834552282,4395882.494730538,1142.042460447028
a7shadow2_c002,24,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",30.0,train_2024,8784,0.0005455086199153122,1.585801317519926,2.540190249375578,-0.7746441849483057,0.5235655737704918,0.007630892026549975,2.2892676079649923e-05,16127954.333888043,5841642.379586208,5403.997694258598
a7shadow2_c002,24,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",30.0,validation_2025H1,720,0.000985075056293302,4.573342764506462,7.703845880624464,-0.322740305882374,0.5708333333333333,0.0028862847222223013,8.658854166666904e-06,18246457.006789528,8944010.284471434,1531.1402985847349
a7shadow2_c002,24,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",30.0,test_2025H2,720,0.00042678040985476333,2.163315573856453,3.1081877560603033,-0.21934699657161338,0.5694444444444444,0.0027494454089506872,8.248336226852063e-06,11640936.64232802,4496787.289278853,841.8455569977074
a7shadow2_c002,24,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",30.0,recent_oos_2026JanApr,720,0.0009349256375994277,2.3451125415720404,5.517290687376153,-0.29579719343970823,0.4930555555555556,0.004416534047068003,1.3249602141204009e-05,10971775.234606192,4883944.1667211605,2800.1071919647948
a7shadow2_c002,24,"Mul(CSRank(Mean(open_interest_mean,8)),Sign(Mean(premium_close_bps,48)))",30.0,known_may2026_stress,601,0.0006662494413325852,4.181472181097776,6.2911872472998756,-0.23234212067708504,0.610648918469218,0.005856847383989736,1.7570542151969205e-05,9236022.834552282,4395882.494730538,1142.042460447028
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",5.0,train_2024,8784,0.0001619201518120526,0.46370804287061623,0.7003796801084256,-0.9181979399690198,0.5052367941712204,0.003901635648414151,1.9508178242070753e-06,15942724.174854666,5851272.508135498,17205.510588459867
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",5.0,validation_2025H1,720,0.0009211121613547201,4.276670752607915,6.99552263234888,-0.35898449492345064,0.5736111111111111,0.0021665219907408663,1.083260995370433e-06,17784618.41457773,8686788.01870889,4572.224540858293
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",5.0,test_2025H2,720,0.00039989746050301536,1.9642539803288535,2.7679687396685715,-0.25648485782333597,0.5819444444444445,0.0020712770061729557,1.035638503086478e-06,11987968.961974822,4627863.800403246,3024.593544109409
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",5.0,recent_oos_2026JanApr,720,0.000624096438088528,1.315927778359609,2.6399507889489673,-0.5370820290490451,0.4791666666666667,0.0026674623842593893,1.3337311921296948e-06,11426024.185942467,5136988.62105884,4129.366726991799
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",5.0,known_may2026_stress,601,0.00118429306876502,6.087640056054788,9.913107739645604,-0.21531491996488072,0.6572379367720466,0.002339128073581193,1.1695640367905964e-06,9283805.859612623,4415313.832924644,3330.7613460950547
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",10.0,train_2024,8784,0.00015996933398784567,0.4581172283481706,0.6917897139284966,-0.9185649540802219,0.5052367941712204,0.003901635648414151,3.901635648414151e-06,15942724.174854666,5851272.508135498,17205.510588459867
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",10.0,validation_2025H1,720,0.0009200289003593498,4.27166049836227,6.98593952746053,-0.3591069029655435,0.5736111111111111,0.0021665219907408663,2.166521990740866e-06,17784618.41457773,8686788.01870889,4572.224540858293
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",10.0,test_2025H2,720,0.0003988618219999288,1.9591025057805036,2.7601744551784924,-0.25654218962661657,0.5819444444444445,0.0020712770061729557,2.071277006172956e-06,11987968.961974822,4627863.800403246,3024.593544109409
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",10.0,recent_oos_2026JanApr,720,0.0006227627068963986,1.3131192218684251,2.6338935684268057,-0.5371562646088313,0.4791666666666667,0.0026674623842593893,2.6674623842593897e-06,11426024.185942467,5136988.62105884,4129.366726991799
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",10.0,known_may2026_stress,601,0.0011831235047282294,6.081659866390067,9.90115103139966,-0.21541154188696676,0.6572379367720466,0.002339128073581193,2.3391280735811928e-06,9283805.859612623,4415313.832924644,3330.7613460950547
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",20.0,train_2024,8784,0.00015606769833943144,0.4469342020213486,0.674618051329306,-0.9192940663042637,0.5050091074681239,0.003901635648414151,7.803271296828301e-06,15942724.174854666,5851272.508135498,17205.510588459867
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",20.0,validation_2025H1,720,0.0009178623783686088,4.261638527860234,6.966783079097176,-0.3593516493614376,0.5736111111111111,0.0021665219907408663,4.333043981481732e-06,17784618.41457773,8686788.01870889,4572.224540858293
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",20.0,test_2025H2,720,0.0003967905449937558,1.9488000227793534,2.7445949502390468,-0.25665684016891366,0.5819444444444445,0.0020712770061729557,4.142554012345912e-06,11987968.961974822,4627863.800403246,3024.593544109409
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",20.0,recent_oos_2026JanApr,720,0.0006200952445121392,1.307501924705249,2.621784077032761,-0.5373047003328377,0.4791666666666667,0.0026674623842593893,5.334924768518779e-06,11426024.185942467,5136988.62105884,4129.366726991799
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",20.0,known_may2026_stress,601,0.001180784376654648,6.069698288275637,9.877250499030835,-0.21560475048586014,0.6572379367720466,0.002339128073581193,4.6782561471623856e-06,9283805.859612623,4415313.832924644,3330.7613460950547
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",30.0,train_2024,8784,0.00015216606269101738,0.43574945414386373,0.6574572918468393,-0.9200166724623688,0.5044398907103825,0.003901635648414151,1.1704906945242453e-05,15942724.174854666,5851272.508135498,17205.510588459867
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",30.0,validation_2025H1,720,0.0009156958563778678,4.251614618328325,6.9476396478900115,-0.3595963028688114,0.5736111111111111,0.0021665219907408663,6.499565972222598e-06,17784618.41457773,8686788.01870889,4572.224540858293
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",30.0,test_2025H2,720,0.0003947192679875829,1.9384981709813773,2.729027548286189,-0.2567714732943611,0.5819444444444445,0.0020712770061729557,6.213831018518868e-06,11987968.961974822,4627863.800403246,3024.593544109409
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",30.0,recent_oos_2026JanApr,720,0.0006174277821278796,1.3018843839269272,2.609681192797563,-0.537453088875143,0.4791666666666667,0.0026674623842593893,8.002387152778168e-06,11426024.185942467,5136988.62105884,4129.366726991799
a7shadow2_c006,24,"Mul(open_interest_last,Mean(premium_close_bps,504))",30.0,known_may2026_stress,601,0.001178445248581067,6.057735118350734,9.85336715210155,-0.21579791210044752,0.6555740432612313,0.002339128073581193,7.017384220743579e-06,9283805.859612623,4415313.832924644,3330.7613460950547
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,train_2024,8784,7.090161295072725e-05,1.519402889200736,2.176139993870415,-0.3764622023252664,0.5159380692167578,0.0742283989317266,3.711419946586329e-05,10899841.98725339,4242195.329943946,1258627.035935759
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,validation_2025H1,720,0.00019233166949754628,6.676418737438753,10.327318272305034,-0.03260446407182338,0.5777777777777777,0.08759379264997721,4.379689632498861e-05,10684740.052911054,4311210.935887592,1418171.0340942242
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,test_2025H2,720,0.00026013768552346397,6.552655522404073,10.168815743130969,-0.055564186350898326,0.5638888888888889,0.08044762420519337,4.022381210259668e-05,6473252.5943852365,2440077.7004961832,641055.5420540484
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,recent_oos_2026JanApr,720,0.0005554826015941668,8.594807181116092,13.768123022363165,-0.06135509588166299,0.5861111111111111,0.0638846918159872,3.19423459079936e-05,5811007.897889441,2453147.382889745,695053.2223477424
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,known_may2026_stress,601,3.318781596924233e-05,3.057436327916253,5.784767605856625,-0.015098804976870217,0.04991680532445923,0.007805308611858398,3.9026543059292e-06,0.0,0.0,0.0
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,train_2024,8784,3.378741348486395e-05,0.7239908338590716,1.0242050274814478,-0.407927789137867,0.507172131147541,0.0742283989317266,7.422839893172658e-05,10899841.98725339,4242195.329943946,1258627.035935759
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,validation_2025H1,720,0.0001485347731725577,5.161340698358668,7.79563038024494,-0.034567798921337434,0.5611111111111111,0.08759379264997721,8.759379264997722e-05,10684740.052911054,4311210.935887592,1418171.0340942242
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,test_2025H2,720,0.00021991387342086725,5.538381814804557,8.456452042550481,-0.05765109933005674,0.5527777777777778,0.08044762420519337,8.044762420519336e-05,6473252.5943852365,2440077.7004961832,641055.5420540484
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,recent_oos_2026JanApr,720,0.0005235402556861733,8.095929278541478,12.875234910548878,-0.06289994680518485,0.5833333333333334,0.0638846918159872,6.38846918159872e-05,5811007.897889441,2453147.382889745,695053.2223477424
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,known_may2026_stress,601,2.9285161663313126e-05,2.696575206143638,4.928992814405495,-0.016134589775439023,0.048252911813643926,0.007805308611858398,7.8053086118584e-06,0.0,0.0,0.0
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,train_2024,8784,-4.044098544686265e-05,-0.8662140421244313,-1.1956015549764327,-0.5201724692966456,0.491120218579235,0.0742283989317266,0.00014845679786345317,10899841.98725339,4242195.329943946,1258627.035935759
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,validation_2025H1,720,6.094098052258045e-05,2.1205597020822484,3.0534805993211123,-0.038482730487466976,0.5305555555555556,0.08759379264997721,0.00017518758529995443,10684740.052911054,4311210.935887592,1418171.0340942242
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,test_2025H2,720,0.00013946624921567388,3.5102441996273788,5.1889670222346105,-0.06386453366665623,0.5347222222222222,0.08044762420519337,0.00016089524841038673,6473252.5943852365,2440077.7004961832,641055.5420540484
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,recent_oos_2026JanApr,720,0.00045965556387018606,7.099553838328671,11.127514830312363,-0.06598223520144098,0.5708333333333333,0.0638846918159872,0.0001277693836319744,5811007.897889441,2453147.382889745,695053.2223477424
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,known_may2026_stress,601,2.147985305145473e-05,1.9670103235438567,3.353545372327836,-0.018203320322233152,0.04492512479201331,0.007805308611858398,1.56106172237168e-05,0.0,0.0,0.0
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,train_2024,8784,-0.00011466938437858922,-2.4544094467403896,-3.30567644467248,-0.7040073006713132,0.4759790528233151,0.0742283989317266,0.00022268519679517976,10899841.98725339,4242195.329943946,1258627.035935759
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,validation_2025H1,720,-2.665281212739675e-05,-0.9279394265121296,-1.2739792687374456,-0.060739309302734745,0.5,0.08759379264997721,0.0002627813779499316,10684740.052911054,4311210.935887592,1418171.0340942242
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,test_2025H2,720,5.901862501048052e-05,1.484122348863965,2.124335673849336,-0.08073292309742652,0.5166666666666667,0.08044762420519337,0.00024134287261558005,6473252.5943852365,2440077.7004961832,641055.5420540484
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,recent_oos_2026JanApr,720,0.0003957708720541989,6.105170388329048,9.430192910256048,-0.06978040693891185,0.5638888888888889,0.0638846918159872,0.00019165407544796158,5811007.897889441,2453147.382889745,695053.2223477424
a7shadow2_c007,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,known_may2026_stress,601,1.3674544439596328e-05,1.2381209627336636,1.9731436667498177,-0.02071692559117544,0.04326123128119801,0.007805308611858398,2.3415925835575196e-05,0.0,0.0,0.0
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,train_2024,8784,0.0001500226755224836,1.6046239082785798,2.298472876632043,-0.5926881568226081,0.5260701275045537,0.0742283989317266,3.711419946586329e-05,10899841.98725339,4242195.329943946,1258627.035935759
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,validation_2025H1,720,0.0004416567320547594,8.440718873237952,15.640730003954536,-0.04368009479517421,0.5902777777777778,0.08759379264997721,4.379689632498861e-05,10684740.052911054,4311210.935887592,1418171.0340942242
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,test_2025H2,720,0.0005417136589154243,6.987085546336555,11.541345973849563,-0.09289784386231081,0.5833333333333334,0.08044762420519337,4.022381210259668e-05,6473252.5943852365,2440077.7004961832,641055.5420540484
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,recent_oos_2026JanApr,720,0.0011713645081497112,9.407016493494455,18.34322478036136,-0.10286067125727716,0.6041666666666666,0.0638846918159872,3.19423459079936e-05,5811007.897889441,2453147.382889745,695053.2223477424
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",5.0,known_may2026_stress,601,5.552330348917343e-05,2.6622359010968135,5.9427201516333925,-0.02175663612630374,0.04326123128119801,0.007805308611858398,3.9026543059292e-06,0.0,0.0,0.0
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,train_2024,8784,0.00011290847605662036,1.207590177129329,1.7150182747438851,-0.610481605787317,0.5207194899817851,0.0742283989317266,7.422839893172658e-05,10899841.98725339,4242195.329943946,1258627.035935759
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,validation_2025H1,720,0.00039785983572977073,7.60993465597423,13.761473959845704,-0.04480396872091086,0.5777777777777777,0.08759379264997721,8.759379264997722e-05,10684740.052911054,4311210.935887592,1418171.0340942242
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,test_2025H2,720,0.0005014898468128275,6.468336474954395,10.559437707998592,-0.09475240241282823,0.5777777777777777,0.08044762420519337,8.044762420519336e-05,6473252.5943852365,2440077.7004961832,641055.5420540484
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,recent_oos_2026JanApr,720,0.0011394221622417174,9.145984702344487,17.7146967919594,-0.1048370057303718,0.6027777777777777,0.0638846918159872,6.38846918159872e-05,5811007.897889441,2453147.382889745,695053.2223477424
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",10.0,known_may2026_stress,601,5.1620649183244234e-05,2.48507717886035,5.408554242303465,-0.0223683584660036,0.04326123128119801,0.007805308611858398,7.8053086118584e-06,0.0,0.0,0.0
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,train_2024,8784,3.8680077124893754e-05,0.41360449928285603,0.5774474822131186,-0.6580653337151872,0.5078551912568307,0.0742283989317266,0.00014845679786345317,10899841.98725339,4242195.329943946,1258627.035935759
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,validation_2025H1,720,0.0003102660430797936,5.941966266925305,10.239260275125384,-0.050441052196083525,0.5597222222222222,0.08759379264997721,0.00017518758529995443,10684740.052911054,4311210.935887592,1418171.0340942242
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,test_2025H2,720,0.0004210422226076342,5.4301875523538685,8.657425707689987,-0.09996200716941539,0.5611111111111111,0.08044762420519337,0.00016089524841038673,6473252.5943852365,2440077.7004961832,641055.5420540484
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,recent_oos_2026JanApr,720,0.0010755374704257302,8.624475216816581,16.481024985655356,-0.10877681521705851,0.6,0.0638846918159872,0.0001277693836319744,5811007.897889441,2453147.382889745,695053.2223477424
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",20.0,known_may2026_stress,601,4.3815340571385824e-05,2.1211960581559217,4.391356883347513,-0.023805309642176864,0.04159733777038269,0.007805308611858398,1.56106172237168e-05,0.0,0.0,0.0
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,train_2024,8784,-3.554832180683285e-05,-0.37997707870380887,-0.5215302705302679,-0.717053814183009,0.49658469945355194,0.0742283989317266,0.00022268519679517976,10899841.98725339,4242195.329943946,1258627.035935759
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,validation_2025H1,720,0.00022267225042981638,4.267589319902523,7.013423708201951,-0.056872801696160935,0.5375,0.08759379264997721,0.0002627813779499316,10684740.052911054,4311210.935887592,1418171.0340942242
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,test_2025H2,720,0.0003405945984024408,4.391566872069418,6.836985153322524,-0.10593264544230774,0.55,0.08044762420519337,0.00024134287261558005,6473252.5943852365,2440077.7004961832,641055.5420540484
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,recent_oos_2026JanApr,720,0.001011652778609743,8.103746993785034,15.278353912063467,-0.11269953980262581,0.5930555555555556,0.0638846918159872,0.00019165407544796158,5811007.897889441,2453147.382889745,695053.2223477424
a7shadow2_c007,8,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",30.0,known_may2026_stress,601,3.6010031959527434e-05,1.7473354297592385,3.4429504656648526,-0.025948694512884063,0.03826955074875208,0.007805308611858398,2.3415925835575196e-05,0.0,0.0,0.0
