numeric_probe_id,candidate_id,family_id,dataset,motif,operator,label_family,horizon_h,ic,spread,control_ic,control_ratio,n,oriented_ic,oriented_spread,control_clean,non_l7_label
a7ffcore30_0049,a7ffcore29e_0061,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,24,-0.0007358908500740066,0.00042930373456329107,0.04259465426609081,57.881676854835646,9030,0.0007358908500740066,0.00042930373456329107,False,True
a7ffcore30_0049,a7ffcore29e_0061,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,24,-0.0006802155313697298,0.03552985191345215,0.04259465426609081,62.61925769478044,9030,0.0006802155313697298,0.03552985191345215,False,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,4,0.010001538979355032,0.0004111225134693086,0.022587367196376117,2.258388932404458,9030,0.010001538979355032,0.0004111225134693086,False,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,4,0.010001538979355032,0.0004145934071857482,0.022587367196376117,2.258388932404458,9030,0.010001538979355032,0.0004145934071857482,False,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,4,0.009950568123924421,0.09437825530767441,0.022587367196376117,2.2699573175235477,9030,0.009950568123924421,0.09437825530767441,False,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,8,0.018649071134371004,0.00044486531987786293,-0.0019248104159623502,0.10321212777202174,9030,0.018649071134371004,0.00044486531987786293,True,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,8,0.018649071134371004,0.0003858113195747137,-0.0019248104159623502,0.10321212777202174,9030,0.018649071134371004,0.0003858113195747137,True,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,8,0.018635571226421222,-0.00897965207695961,-0.0019248104159623502,0.1032868962957512,9030,0.018635571226421222,0.00897965207695961,True,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,24,-0.003392383005105779,0.00040640804218128324,0.008543254824320123,2.5183631367975785,9030,0.003392383005105779,0.00040640804218128324,False,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,24,-0.003392383005105779,0.000391235516872257,0.008543254824320123,2.5183631367975785,9030,0.003392383005105779,0.000391235516872257,False,True
a7ffcore30_0050,a7ffcore29e_0062,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,24,-0.0032997668595064976,0.022103384137153625,0.008543254824320123,2.5890472263699857,9030,0.0032997668595064976,0.022103384137153625,False,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,4,0.020358118490697602,0.0004600626416504383,-0.016299077491923972,0.8006180285645558,8886,0.020358118490697602,0.0004600626416504383,True,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,4,0.020358118490697602,0.00046353356447070837,-0.016299077491923972,0.8006180285645558,8886,0.020358118490697602,0.00046353356447070837,True,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,4,0.020386682063054554,0.03496464341878891,-0.016299077491923972,0.799496290863604,8886,0.020386682063054554,0.03496464341878891,True,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,8,0.009575800833674177,1.938606146723032e-05,-0.008391737646106375,0.876348298749883,8886,0.009575800833674177,1.938606146723032e-05,True,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,8,0.009575800833674177,-3.966790973208845e-05,-0.008391737646106375,0.876348298749883,8886,0.009575800833674177,3.966790973208845e-05,True,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,8,0.009552423811653903,-0.030174661427736282,-0.008391737646106375,0.878492928399552,8886,0.009552423811653903,0.030174661427736282,True,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L0,24,-0.008814943867724965,-0.0012537231668829918,-0.0016196578527501375,0.18373998669921943,8886,0.008814943867724965,0.0012537231668829918,True,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L1,24,-0.008814943867724965,-0.0012688958086073399,-0.0016196578527501375,0.18373998669921943,8886,0.008814943867724965,0.0012688958086073399,True,True
a7ffcore30_0051,a7ffcore29e_0112,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,L5,24,-0.008655161986674964,-0.04943025857210159,-0.0016196578527501375,0.18713198760597324,8886,0.008655161986674964,0.04943025857210159,True,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,4,-0.004675124092548215,-0.00020599114941433072,-0.00470747498400194,1.006919577725372,8862,0.004675124092548215,0.00020599114941433072,False,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,4,-0.004675124092548215,-0.00020203355234116316,-0.00470747498400194,1.006919577725372,8862,0.004675124092548215,0.00020203355234116316,False,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,4,-0.004632579006858106,-0.012905992567539215,-0.00470747498400194,1.0161670121256319,8862,0.004632579006858106,0.012905992567539215,False,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,8,-0.003163199117110857,-0.00017619947902858257,0.004223952869604959,1.3353416518784629,8862,0.003163199117110857,0.00017619947902858257,False,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,8,-0.003163199117110857,-0.00023431950830854475,0.004223952869604959,1.3353416518784629,8862,0.003163199117110857,0.00023431950830854475,False,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,8,-0.0031112061993927224,-0.03098386526107788,0.004223952869604959,1.3576572047112239,8862,0.0031112061993927224,0.03098386526107788,False,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,24,0.0019717127541895385,-0.0012279506772756577,0.011332542948168378,5.74755992044421,8862,0.0019717127541895385,0.0012279506772756577,False,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,24,0.0019717127541895385,-0.00124158407561481,0.011332542948168378,5.74755992044421,8862,0.0019717127541895385,0.00124158407561481,False,True
a7ffcore30_0052,a7ffcore29e_0048,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,24,0.0018440657961721451,-0.0986093208193779,0.011332542948168378,6.14540805771901,8862,0.0018440657961721451,0.0986093208193779,False,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,4,0.01448785265376182,0.00038352719275280833,0.015602464746782124,1.0769341767012461,9030,0.01448785265376182,0.00038352719275280833,False,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,4,0.01448785265376182,0.000386998028261587,0.015602464746782124,1.0769341767012461,9030,0.01448785265376182,0.000386998028261587,False,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,4,0.01451588649438478,0.05023396760225296,0.015602464746782124,1.0748543451316819,9030,0.01451588649438478,0.05023396760225296,False,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,8,0.01985656756847635,0.0005683124181814492,0.019215665614989653,0.9677233782223493,9030,0.01985656756847635,0.0005683124181814492,True,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,8,0.01985656756847635,0.0005092584760859609,0.019215665614989653,0.9677233782223493,9030,0.01985656756847635,0.0005092584760859609,True,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,8,0.019857028675586228,0.04081066697835922,0.019215665614989653,0.9677009063754829,9030,0.019857028675586228,0.04081066697835922,True,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,24,0.020915449056845645,1.5879864804446697e-05,0.03465304310332105,1.6568155602264498,9030,0.020915449056845645,1.5879864804446697e-05,False,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,24,0.020915449056845645,7.075723260641098e-07,0.03465304310332105,1.6568155602264498,9030,0.020915449056845645,7.075723260641098e-07,False,True
a7ffcore30_0053,a7ffcore29e_0120,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,24,0.02082425725102947,-0.043331749737262726,0.03465304310332105,1.6640709448370357,9030,0.02082425725102947,0.043331749737262726,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,4,0.010558845025865177,0.00014051515609025955,0.02376699832815593,2.2509086949403163,9030,0.010558845025865177,0.00014051515609025955,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,4,0.010558845025865177,0.0001439859188394621,0.02376699832815593,2.2509086949403163,9030,0.010558845025865177,0.0001439859188394621,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,4,0.010540390538012362,0.03260619193315506,0.02376699832815593,2.254849664971531,9030,0.010540390538012362,0.03260619193315506,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,8,-0.007841542943078542,-0.00019246537704020739,0.015472426669263102,1.9731352373431608,9030,0.007841542943078542,0.00019246537704020739,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,8,-0.007841542943078542,-0.0002515196392778307,0.015472426669263102,1.9731352373431608,9030,0.007841542943078542,0.0002515196392778307,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,8,-0.007767415840130301,0.022404905408620834,0.015472426669263102,1.9919655385719646,9030,0.007767415840130301,0.022404905408620834,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,24,-0.0084360027260227,-0.0007827398367226124,0.017302248188638104,2.051000538947788,9030,0.0084360027260227,0.0007827398367226124,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,24,-0.0084360027260227,-0.0007979124784469604,0.017302248188638104,2.051000538947788,9030,0.0084360027260227,0.0007979124784469604,False,True
a7ffcore30_0054,a7ffcore29e_0121,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,24,-0.00863176140684866,-0.030019352212548256,0.017302248188638104,2.004486149307129,9030,0.00863176140684866,0.030019352212548256,False,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,4,-0.021532694819011426,-5.243427585810423e-05,0.018398283413441418,0.8544347427783471,9030,0.021532694819011426,5.243427585810423e-05,True,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,4,-0.021532694819011426,-4.8963469453155994e-05,0.018398283413441418,0.8544347427783471,9030,0.021532694819011426,4.8963469453155994e-05,True,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,4,-0.02145399222302663,-0.05080128461122513,0.018398283413441418,0.8575691817453587,9030,0.02145399222302663,0.05080128461122513,True,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,8,0.0008338545142629186,0.0005684042116627097,0.00564526338246729,6.7700738148351585,9030,0.0008338545142629186,0.0005684042116627097,False,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,8,0.0008338545142629186,0.0005093499785289168,0.00564526338246729,6.7700738148351585,9030,0.0008338545142629186,0.0005093499785289168,False,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,8,0.0008524511775512432,0.06162239611148834,0.00564526338246729,6.622381326638042,9030,0.0008524511775512432,0.06162239611148834,False,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L0,24,0.0024686189173593913,-0.0005189976654946804,0.011041843599507314,4.47288119238641,9030,0.0024686189173593913,0.0005189976654946804,False,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L1,24,0.0024686189173593913,-0.0005341708892956376,0.011041843599507314,4.47288119238641,9030,0.0024686189173593913,0.0005341708892956376,False,True
a7ffcore30_0055,a7ffcore29e_0122,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,WinsorZ,L5,24,0.002338770928362327,-0.06709790229797363,0.011041843599507314,4.721214354252627,9030,0.002338770928362327,0.06709790229797363,False,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,4,-0.007550662491493139,0.0004696835530921817,-0.0011747069098286497,0.15557664715850714,7428,0.007550662491493139,0.0004696835530921817,True,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,4,-0.007550662491493139,0.000372819573385641,-0.0011747069098286497,0.15557664715850714,7428,0.007550662491493139,0.000372819573385641,True,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,4,-0.00747106852237744,0.051007747650146484,-0.0011747069098286497,0.15723410233436497,7428,0.00747106852237744,0.051007747650146484,True,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,8,-0.01035152869343861,0.0006754560163244605,0.02575801260522022,2.4883291038180686,7428,0.01035152869343861,0.0006754560163244605,False,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,8,-0.01035152869343861,-0.0003170206327922642,0.02575801260522022,2.4883291038180686,7428,0.01035152869343861,0.0003170206327922642,False,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,8,-0.010363206943512844,0.032069358974695206,0.02575801260522022,2.4855250175062067,7428,0.010363206943512844,0.032069358974695206,False,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,24,-0.026752535863773807,0.00045904843136668205,-0.008780311067957002,0.32820480213398423,7428,0.026752535863773807,0.00045904843136668205,True,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,24,-0.026752535863773807,-0.0002277269959449768,-0.008780311067957002,0.32820480213398423,7428,0.026752535863773807,0.0002277269959449768,True,True
a7ffcore30_0056,a7ffcore29e_0055,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,24,-0.026590072036333817,0.005367390811443329,-0.008780311067957002,0.3302101147281246,7428,0.026590072036333817,0.005367390811443329,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,4,-0.008268810912069664,-0.00016491184942424297,-0.004506995098126093,0.5450595739815302,9030,0.008268810912069664,0.00016491184942424297,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,4,-0.008268810912069664,-0.00016144104301929474,-0.004506995098126093,0.5450595739815302,9030,0.008268810912069664,0.00016144104301929474,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,4,-0.00821781993837557,0.0026179999113082886,-0.004506995098126093,0.5484416284953756,9030,0.00821781993837557,0.0026179999113082886,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,8,0.006397626545256015,-0.00016256491653621197,0.0032767126847991143,0.5121762187029582,9030,0.006397626545256015,0.00016256491653621197,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,8,0.006397626545256015,-0.00022161914967000484,0.0032767126847991143,0.5121762187029582,9030,0.006397626545256015,0.00022161914967000484,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,8,0.006351331861244658,0.0018644873052835464,0.0032767126847991143,0.5159094565478314,9030,0.006351331861244658,0.0018644873052835464,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,24,-0.0020734253616984054,-0.0010349011281505227,0.001827716963872709,0.8814959612916137,9030,0.0020734253616984054,0.0010349011281505227,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,24,-0.0020734253616984054,-0.0010500738862901926,0.001827716963872709,0.8814959612916137,9030,0.0020734253616984054,0.0010500738862901926,True,True
a7ffcore30_0057,a7ffcore29e_0056,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,24,-0.0021897087612357835,-0.026130715385079384,0.001827716963872709,0.8346845761153385,9030,0.0021897087612357835,0.026130715385079384,True,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,4,0.01513804304135699,0.0005462350673042238,-0.0016090036562732728,0.10628874191919976,9030,0.01513804304135699,0.0005462350673042238,True,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,4,0.01513804304135699,0.000549705873709172,-0.0016090036562732728,0.10628874191919976,9030,0.01513804304135699,0.000549705873709172,True,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,4,0.015170728702151717,0.08861856162548065,-0.0016090036562732728,0.10605974055717718,9030,0.015170728702151717,0.08861856162548065,True,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,8,0.005635974948358789,-0.0003872137749567628,0.009936519940595509,1.763052225850795,9030,0.005635974948358789,0.0003872137749567628,False,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,8,0.005635974948358789,-0.00044626835733652115,0.009936519940595509,1.763052225850795,9030,0.005635974948358789,0.00044626835733652115,False,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,8,0.005710415024800651,-0.029778044670820236,0.009936519940595509,1.740069357020689,9030,0.005710415024800651,0.029778044670820236,False,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,24,-0.012439317826787352,-0.0015997732989490032,0.0006016436615503573,0.0483662867660207,9030,0.012439317826787352,0.0015997732989490032,True,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,24,-0.012439317826787352,-0.0016149460570886731,0.0006016436615503573,0.0483662867660207,9030,0.012439317826787352,0.0016149460570886731,True,True
a7ffcore30_0058,a7ffcore29e_0057,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,24,-0.01233814786048897,-0.03516089916229248,0.0006016436615503573,0.04876287912824823,9030,0.01233814786048897,0.03516089916229248,True,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,4,-0.006176762987684313,0.00020645948825404048,0.004980420244689915,0.8063154516863916,9006,0.006176762987684313,0.00020645948825404048,True,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,4,-0.006176762987684313,0.00021041705622337759,0.004980420244689915,0.8063154516863916,9006,0.006176762987684313,0.00021041705622337759,True,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,4,-0.006125611838632841,-0.008093111217021942,0.004980420244689915,0.8130484860681273,9006,0.006125611838632841,0.008093111217021942,True,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,8,0.005436765802608396,9.827746544033289e-05,-0.027587751511247212,5.0742936956596045,9006,0.005436765802608396,9.827746544033289e-05,False,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,8,0.005436765802608396,4.015747254015878e-05,-0.027587751511247212,5.0742936956596045,9006,0.005436765802608396,4.015747254015878e-05,False,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,8,0.005455519173897133,-0.019376810640096664,-0.027587751511247212,5.056850791835674,9006,0.005455519173897133,0.019376810640096664,False,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L0,24,0.01715273951406647,0.0008356659091077745,-0.037226887275443626,2.1703171714697675,9006,0.01715273951406647,0.0008356659091077745,False,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L1,24,0.01715273951406647,0.0008220318704843521,-0.037226887275443626,2.1703171714697675,9006,0.01715273951406647,0.0008220318704843521,False,True
a7ffcore30_0059,a7ffcore29e_0058,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,flow_x_low_turnover,ZScore,L5,24,0.017047027229173194,0.039015479385852814,-0.037226887275443626,2.183775774579637,9006,0.017047027229173194,0.039015479385852814,False,True
a7ffcore30_0060,a7ffcore29e_0025,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,large_trade_shock,Delta,L0,4,-0.01000574809035965,-0.0002625036286190152,-0.0055937418888209025,0.559052784384766,9030,0.01000574809035965,0.0002625036286190152,True,True
a7ffcore30_0060,a7ffcore29e_0025,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,large_trade_shock,Delta,L1,4,-0.01000574809035965,-0.0002590326184872538,-0.0055937418888209025,0.559052784384766,9030,0.01000574809035965,0.0002590326184872538,True,True
a7ffcore30_0060,a7ffcore29e_0025,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,large_trade_shock,Delta,L5,4,-0.009977998638685303,-0.06693629920482635,-0.0055937418888209025,0.5606075457382891,9030,0.009977998638685303,0.06693629920482635,True,True
a7ffcore30_0060,a7ffcore29e_0025,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,large_trade_shock,Delta,L0,8,-0.019767892338395945,-0.0010032141581177711,-0.020362352121340098,1.0300719339571462,9030,0.019767892338395945,0.0010032141581177711,False,True
a7ffcore30_0060,a7ffcore29e_0025,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,large_trade_shock,Delta,L1,8,-0.019767892338395945,-0.001062268391251564,-0.020362352121340098,1.0300719339571462,9030,0.019767892338395945,0.001062268391251564,False,True
a7ffcore30_0060,a7ffcore29e_0025,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,large_trade_shock,Delta,L5,8,-0.019680109213165424,-0.09968367218971252,-0.020362352121340098,1.0346665694848738,9030,0.019680109213165424,0.09968367218971252,False,True
a7ffcore30_0060,a7ffcore29e_0025,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,large_trade_shock,Delta,L0,24,-0.009179077454702927,-0.0014727422967553139,-0.011677666229890128,1.2722046431477054,9030,0.009179077454702927,0.0014727422967553139,False,True
