candidate_id,arm,family,expression,horizon,selected_for_replay,candidate_decision,killer_gate,failed_gate_count,rank_score,raw_validation_margin_to_0,raw_recent_margin_to_0,raw_may_margin_to_minus_0p5,residual_funding_validation_margin_to_0,residual_funding_recent_margin_to_0,residual_funding_may_margin_to_0,residual_core4_recent_margin_to_0,cost20_recent_margin_to_minus_1,lag_recent_margin_to_minus_1,lag_may_margin_to_minus_1,funding_beta_abs_margin_to_0p5,core4_beta_abs_margin_to_0p5
i2_microstructure_lite_113,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12))",12,True,A7I_RESEARCH_CANDIDATE,passes_all_a7i1b_research_gates,0,1.8468167549371388,0.35703539862297,0.2655878686712248,0.0021123145698817014,0.3675994724084415,0.5614991374567987,0.6780796432981011,0.5143789029525937,0.7668083556738684,1.26404037671435,-0.03883611516961549,0.0858597358905493,0.06470320583746791
i1_flow_liquidity_210,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_6),ZScore(volume))",6,True,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative,1,5.157768275919577,0.261866262574138,0.0462676183790925,-0.6694939668264166,1.7518189781326554,1.712620440284374,1.0409047937990294,1.6871184231603316,0.7665752894607704,0.9953694492354268,-0.1814336357540527,0.26162736351335036,0.2747403520959702
i1_flow_liquidity_179,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),ZScore(volume))",12,True,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative,1,6.216258772851114,0.4107165464530156,0.1225958388971134,-1.3481241909277863,2.576997087428436,2.5600987279165555,1.4258714871233755,2.5265210252775905,0.7971777925394977,1.113390679470879,-0.6452339144494124,0.12908775893536278,0.16118362108198447
i1_flow_liquidity_117,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),ZScore(volume))",12,True,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative,1,6.466912198691274,0.5678063566481656,0.1614623637055854,-1.6665383469750306,2.592228048875245,2.463226599379433,0.9905943321844703,2.4226322170261403,0.8310084453832896,1.1847227803083962,-0.565618055300589,0.11535251533455121,0.14445377135199527
i1_flow_liquidity_241,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),ZScore(volume))",12,True,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative,1,6.460741884035758,0.5146155356451306,0.1768694955749983,-1.6853402235377244,2.616568640899153,2.547107715349407,1.0123318906753065,2.5082147094888945,0.9031194955749983,1.1715957546939935,-0.7381805579479968,0.133433069985397,0.1574200778671755
i1_flow_liquidity_114,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_asset_volume),ZScore(quote_volume_mean_12))",6,True,HOLD_A7I1_MAY_STRESS_FAIL,raw_recent_nonpositive,2,3.6054566921139366,0.2445828573874137,-0.2967009039074271,-0.15522676144878533,1.7778402905874406,1.322308552656205,1.2282555518165104,1.3015579242483557,0.09516719763782677,0.7693877446010813,-0.2079076506513564,0.3048084823608853,0.29264952632697216
i1_flow_liquidity_238,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),ZScore(quote_volume_mean_6))",6,True,HOLD_A7I1_MAY_STRESS_FAIL,raw_recent_nonpositive,2,3.5444536457611617,1.0360643099300717,-0.2300913901130975,-0.4212472210582032,1.8644347431256911,0.6828827593648441,0.2526582237419151,0.657533440411651,0.5312082787610746,0.8359748074608957,0.3824831057779361,0.31926580199085064,0.3011354833557639
i1_flow_liquidity_174,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(quote_volume_mean_12))",6,False,NOT_SELECTED_FOR_REPLAY,raw_validation_nonpositive,2,-1.040544589273868,-0.68451861252256,-0.4117376949161643,0.858859311105859,0.0833633022862458,0.418507060113913,1.3814409680352,0.4161272817889768,0.12848719470855974,0.6019944201928284,1.4898308712086326,0.3792508455523941,0.3915603923516344
i1_flow_liquidity_170,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(quote_volume_mean_6))",6,False,NOT_SELECTED_FOR_REPLAY,raw_validation_nonpositive,2,-1.53190147701236,-0.6475015969810562,-0.4790011056217947,0.06696681005705502,0.0353019946444408,0.2598418420113967,0.4786440301625494,0.2610066919248708,0.043396797247962415,0.4885062410663681,0.7950823211506823,0.3805749793484236,0.38841179514565427
i1_flow_liquidity_138,I1_flow_liquidity,flow_liquidity,"Mul(Rank(number_of_trades),ZScore(avg_trade_size_quote))",6,True,HOLD_A7I1_MAY_STRESS_FAIL,raw_recent_nonpositive,2,4.676260504406422,0.6136478525064878,-0.2432741012528199,-1.3460696055243868,2.1382639942409183,1.506786138569112,0.5992960312899304,1.465463680707685,0.1874709318597627,0.8068329839265342,-1.01494776859249,0.24140862956878822,0.2184887285453539
