triage_status,rows,control_ratio_median,control_ratio_max,robust_min_tstat_median,cost10_median,score_median
rank_label_diagnostic_only,46,0.761430381338816,0.9989447626783784,1.6415850545414927,0.0430028214457978,49.49608637064929
promotion_ready_numeric_research_clue,14,0.6543148423602638,0.7985367202144482,2.420037080937939,0.08820886901421579,95.73923999613558
watchlist_control_margin_thin,8,0.9104394979383208,0.99582926231859,1.9377988329545623,0.10624507289551319,113.35921238320529
watchlist_robustness_thin,3,0.4742894683489137,0.7535703239954334,1.4833820796890969,0.1036580096335581,111.21650409005169
