control,median_ratio,max_ratio,rows
one_bar_lag,0.9340018490861248,2340.7038346332956,6600
same_family_placebo,0.46529315950907807,4280.771371366996,6600
sign_flip,0.9964366660614149,364.9507384989312,6600
symbol_shuffle,0.5772913932119708,1928.1625858723105,6600
time_shuffle,0.6485677743339265,1588.252342468215,6600
wrong_lag_future_24h,1.3467892527588607,6457.43591003833,6600
wrong_lag_stale_168h,0.663480954596169,1603.0881700448733,6600
