candidate_id,split,month,n_hours,mean_oriented_spread_24h,sum_oriented_spread_24h,positive_hour_rate
a7al2k_01759e5da72c472c,known_may2026_stress,2026-05,576,0.003386777489689135,1.9507838340609416,0.546875
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,2026-01,744,0.0021093280001963054,1.5693400321460511,0.5456989247311828
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,2026-02,672,0.0036076134944617276,2.424316268278281,0.6205357142857143
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,2026-03,744,0.002352366219715156,1.7501604674680762,0.5228494623655914
a7al2k_01759e5da72c472c,recent_oos_2026JanApr,2026-04,696,-0.00022675198296915743,-0.15781938014653357,0.5114942528735632
a7al2k_01759e5da72c472c,test_2025H2,2025-07,744,0.003982475173448733,2.9629615290458573,0.5913978494623656
a7al2k_01759e5da72c472c,test_2025H2,2025-08,744,0.005302765675800675,3.9452576627957026,0.5940860215053764
a7al2k_01759e5da72c472c,test_2025H2,2025-09,720,8.198749178896903e-05,0.0590309940880577,0.5236111111111111
a7al2k_01759e5da72c472c,test_2025H2,2025-10,744,0.002630868267422683,1.9573659909624763,0.6008064516129032
a7al2k_01759e5da72c472c,test_2025H2,2025-11,720,0.005017682253592556,3.6127312225866404,0.5833333333333334
a7al2k_01759e5da72c472c,test_2025H2,2025-12,720,0.0011277476975649783,0.8119783422467843,0.5194444444444445
a7al2k_01759e5da72c472c,validation_2025H1,2025-01,744,-0.00024815338526359016,-0.1846261186361111,0.478494623655914
a7al2k_01759e5da72c472c,validation_2025H1,2025-02,672,0.000756835024663213,0.5085931365736791,0.5386904761904762
a7al2k_01759e5da72c472c,validation_2025H1,2025-03,744,0.0014210247623008797,1.0572424231518545,0.5241935483870968
a7al2k_01759e5da72c472c,validation_2025H1,2025-04,720,0.004719952888805624,3.398366079940049,0.6166666666666667
a7al2k_01759e5da72c472c,validation_2025H1,2025-05,744,-0.0008523178072844654,-0.6341244486196422,0.4838709677419355
a7al2k_01759e5da72c472c,validation_2025H1,2025-06,696,0.0017303966868568131,1.204356094052342,0.5718390804597702
a7al2k_0cf817ef95787b3d,known_may2026_stress,2026-05,576,0.0064868497461751,3.7364254537968575,0.7152777777777778
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,2026-01,744,0.0031219962477486577,2.322765208325001,0.5672043010752689
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,2026-02,672,0.008054375846551777,5.412540568882794,0.6636904761904762
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,2026-03,744,0.003136927349927327,2.333873948345931,0.6263440860215054
a7al2k_0cf817ef95787b3d,recent_oos_2026JanApr,2026-04,696,0.0010875696078795404,0.7569484470841601,0.5258620689655172
a7al2k_0cf817ef95787b3d,test_2025H2,2025-07,744,0.0020380421562742677,1.5163033642680552,0.614247311827957
a7al2k_0cf817ef95787b3d,test_2025H2,2025-08,744,0.005792022061040873,4.309264413414409,0.6169354838709677
a7al2k_0cf817ef95787b3d,test_2025H2,2025-09,720,0.0034228607976285476,2.4644597742925543,0.6319444444444444
a7al2k_0cf817ef95787b3d,test_2025H2,2025-10,744,0.006603806341770323,4.913231918277121,0.657258064516129
a7al2k_0cf817ef95787b3d,test_2025H2,2025-11,720,0.006110110599053387,4.399279631318438,0.6541666666666667
a7al2k_0cf817ef95787b3d,test_2025H2,2025-12,720,0.002980457240545019,2.1459292131924137,0.6194444444444445
a7al2k_0cf817ef95787b3d,validation_2025H1,2025-01,744,0.002673261837238475,1.9889068069054252,0.5241935483870968
a7al2k_0cf817ef95787b3d,validation_2025H1,2025-02,672,0.0013999122014476822,0.9407409993728424,0.5744047619047619
a7al2k_0cf817ef95787b3d,validation_2025H1,2025-03,744,0.0023249922621238713,1.7297942430201603,0.5954301075268817
a7al2k_0cf817ef95787b3d,validation_2025H1,2025-04,720,0.0018504671155604902,1.332336323203553,0.5263888888888889
a7al2k_0cf817ef95787b3d,validation_2025H1,2025-05,744,0.004160215880261383,3.095200614914469,0.6411290322580645
a7al2k_0cf817ef95787b3d,validation_2025H1,2025-06,696,-0.00013447050327460838,-0.09359147027912743,0.5043103448275862
a7al2k_134ec76b5d7444f9,known_may2026_stress,2026-05,576,0.003853356581920885,2.2195333911864297,0.734375
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,2026-01,744,0.0017414575964717423,1.2956444517749763,0.6182795698924731
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,2026-02,672,0.0026303967614587052,1.7676266237002498,0.5907738095238095
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,2026-03,744,0.002251828954666981,1.6753607422722339,0.5336021505376344
a7al2k_134ec76b5d7444f9,recent_oos_2026JanApr,2026-04,696,0.002151161925505794,1.4972087001520327,0.5387931034482759
a7al2k_134ec76b5d7444f9,test_2025H2,2025-07,744,0.0015006638779916947,1.1164939252258208,0.5524193548387096
a7al2k_134ec76b5d7444f9,test_2025H2,2025-08,744,0.0050831348368420015,3.781852318610449,0.592741935483871
a7al2k_134ec76b5d7444f9,test_2025H2,2025-09,720,0.0028516982419387314,2.0532227341958866,0.5625
a7al2k_134ec76b5d7444f9,test_2025H2,2025-10,744,0.006034603112081101,4.489744715388339,0.6975806451612904
a7al2k_134ec76b5d7444f9,test_2025H2,2025-11,720,0.008279988216568482,5.961591515929308,0.7041666666666667
a7al2k_134ec76b5d7444f9,test_2025H2,2025-12,720,0.001357272007056762,0.9772358450808686,0.5833333333333334
a7al2k_134ec76b5d7444f9,validation_2025H1,2025-01,744,-0.0011105761775784052,-0.8262686761183334,0.39919354838709675
a7al2k_134ec76b5d7444f9,validation_2025H1,2025-02,672,0.0041015059157151375,2.7562119753605723,0.6279761904761905
a7al2k_134ec76b5d7444f9,validation_2025H1,2025-03,744,0.00290863398369003,2.1640236838653824,0.5577956989247311
a7al2k_134ec76b5d7444f9,validation_2025H1,2025-04,720,0.001495920298046887,1.0770626145937587,0.5194444444444445
a7al2k_134ec76b5d7444f9,validation_2025H1,2025-05,744,0.0031800040734472103,2.3659230306447245,0.5752688172043011
a7al2k_134ec76b5d7444f9,validation_2025H1,2025-06,696,0.002457113686377615,1.71015112571882,0.5589080459770115
a7al2k_01298a6b5902f416,known_may2026_stress,2026-05,576,0.0017121643358003168,0.9862066574209825,0.6059027777777778
a7al2k_01298a6b5902f416,recent_oos_2026JanApr,2026-01,744,-0.00029615767436678796,-0.22034130972889024,0.5
a7al2k_01298a6b5902f416,recent_oos_2026JanApr,2026-02,672,0.0037960724829062225,2.5509607085129815,0.5491071428571429
a7al2k_01298a6b5902f416,recent_oos_2026JanApr,2026-03,744,0.0020013026810601978,1.488969194708787,0.5551075268817204
a7al2k_01298a6b5902f416,recent_oos_2026JanApr,2026-04,696,0.0010497930014661324,0.7306559290204281,0.5272988505747126
a7al2k_01298a6b5902f416,test_2025H2,2025-07,744,0.0017633865895370267,1.3119596226155479,0.5577956989247311
a7al2k_01298a6b5902f416,test_2025H2,2025-08,744,0.0004535667278539611,0.33745364552334706,0.5053763440860215
a7al2k_01298a6b5902f416,test_2025H2,2025-09,720,0.001934768966954297,1.3930336562070937,0.5902777777777778
a7al2k_01298a6b5902f416,test_2025H2,2025-10,744,0.0037909935352476685,2.8204991902242655,0.6411290322580645
a7al2k_01298a6b5902f416,test_2025H2,2025-11,720,0.0029714497656922185,2.139443831298397,0.6
a7al2k_01298a6b5902f416,test_2025H2,2025-12,720,-0.00048081101968546744,-0.34618393417353654,0.525
a7al2k_01298a6b5902f416,validation_2025H1,2025-01,744,0.0012325437077101787,0.917012518536373,0.5026881720430108
a7al2k_01298a6b5902f416,validation_2025H1,2025-02,672,0.0010862825265460809,0.7299818578389664,0.5342261904761905
a7al2k_01298a6b5902f416,validation_2025H1,2025-03,744,0.002055834575676227,1.529540924303113,0.5591397849462365
