replay_candidate_id,family_id,split,primary_rows,median_net_spread,min_net_spread,positive_rows,median_control_ratio,max_control_ratio,control_clean_rows,median_turnover,median_tstat,split_objective_pass
a7ffcore33_006,F1b_taker_flow_market_panel,test_2025H2,4,0.0015153472737177893,-0.0001141123622906,2,3.363432214090781,21.43868296750813,2,0.2097935862123605,2.558985714244559,False
a7ffcore33_006,F1b_taker_flow_market_panel,train_2024,4,0.0016537743418495313,-5.29790026049269e-05,3,1.7298692151158137,3.556945174513164,2,0.1920706316986881,4.320262574257962,False
a7ffcore33_006,F1b_taker_flow_market_panel,validation_2025H1,4,0.000811042611822377,-8.82224867358217e-05,2,6.091033889005157,19.605132242601066,2,0.2134222998223215,1.8745144666992133,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,recent_2026JanApr,4,-0.00649552536370815,-0.0137800042294003,0,2.234429012117049,12.16210852626316,2,0.4494646546164808,-1.4923963860334746,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,test_2025H2,4,-0.00012315570298273415,-0.0036215486786235,1,0.7524222037286439,2.85362491349589,2,0.4112872782181956,0.8308111212204005,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,train_2024,4,0.0015680341252381,-0.0001877222343007,2,2.7850022110871637,15.41161692762239,2,0.4173048348382672,1.0458601993067083,False
a7ffcore33_007,F1a_aggtrades_flow_microstructure,validation_2025H1,4,-0.0017762505536829,-0.0082642239528561,0,0.3081690330399789,5.457898182413753,3,0.4210223347916187,-0.2639247944013021,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,recent_2026JanApr,4,-0.00532577108108685,-0.0250259204289286,0,0.8725319176767434,2.844222071528368,2,0.4400341800316545,-1.8384038799445637,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,test_2025H2,4,-0.00011571650483660175,-0.0045628453989535,1,0.25850196787199053,0.5851808430119035,4,0.4100415251038128,1.8447207829958883,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,train_2024,4,0.0017801483594000501,-0.0001633197506393,2,1.0799555761249946,3.563996183454063,2,0.40532335958597365,1.5484105334737186,False
a7ffcore33_008,F1a_aggtrades_flow_microstructure,validation_2025H1,4,-0.00010923172847109287,-0.0010097481282611,1,0.48152224771011387,0.8110940891776499,4,0.4106224575945967,0.8635466641510958,False
a7ffcore33_009,F2a_basis_funding_independent,recent_2026JanApr,4,-0.0665523343288609,-0.1658981720935759,0,0.5666237074463023,3.125110305930201,2,0.09135801861991866,-3.424479717611661,False
a7ffcore33_009,F2a_basis_funding_independent,test_2025H2,4,-0.002043558817535963,-0.0079998458980273,2,0.6089891322509052,3.466852572988511,2,0.084125746728449,0.1906859713429119,False
a7ffcore33_009,F2a_basis_funding_independent,train_2024,4,0.002533990815141247,-1.7445189039108267e-05,3,1.9379209157767274,6.933008020312402,2,0.17067677616324312,1.9961328018772253,False
a7ffcore33_009,F2a_basis_funding_independent,validation_2025H1,4,-0.0144560319342634,-0.0377251142157676,0,0.6679264670472655,1.7922805790610723,2,0.12547286829685056,-3.4443211547265684,False
a7ffcore33_010,F2a_basis_funding_independent,recent_2026JanApr,4,-0.03323300616770695,-0.145859956277543,1,0.2126638059881131,3.860206735499321,3,0.0893945669668892,-1.3271269213128762,False
a7ffcore33_010,F2a_basis_funding_independent,test_2025H2,4,0.0807715905533137,0.0050215808414741,4,0.5942922083210062,1.0728032182582583,2,0.0792618500136876,4.107450075458185,True
a7ffcore33_010,F2a_basis_funding_independent,train_2024,4,0.0010555601431934182,-9.27662476914116e-05,2,5.669038818630125,25.016160442901263,2,0.1714650326732476,0.5771281724487195,False
a7ffcore33_010,F2a_basis_funding_independent,validation_2025H1,4,-0.0246367693266306,-0.0839380898885568,0,0.4904876276159093,1.3622610135243165,3,0.1145959070252654,-2.436830599988842,False
a7ffcore33_011,F2a_basis_funding_independent,recent_2026JanApr,4,0.0031735775207479876,-4.3263909602388537e-05,3,1.5120562270415818,3.660094855744095,2,0.2967460967375839,5.499910250132114,False
a7ffcore33_011,F2a_basis_funding_independent,test_2025H2,4,0.0017850063352960594,-0.0001056960595219,2,2.830666404401461,9.260469875415795,2,0.26860289397860715,2.467734112715884,False
a7ffcore33_011,F2a_basis_funding_independent,train_2024,4,0.0015531712415730572,-8.083390409015649e-05,2,1.4761077988803977,4.724342981334193,2,0.24695787776739703,3.902308300638317,False
a7ffcore33_011,F2a_basis_funding_independent,validation_2025H1,4,0.0003477735347955933,-0.0001062382138738,2,4.326583436858968,8.589510536204479,2,0.2735657970721833,1.8378601980218803,False
a7ffcore33_012,F1b_taker_flow_market_panel,recent_2026JanApr,4,0.003120391863998906,-6.800678441654918e-05,3,1.819470879354657,4.777129891383218,2,0.2995270229423098,4.907669104935795,False
a7ffcore33_012,F1b_taker_flow_market_panel,test_2025H2,4,0.0010237952114896128,-0.0001164772519393,2,3.811760436964545,12.218057473356485,2,0.2707007018333232,1.7009303826958146,False
a7ffcore33_012,F1b_taker_flow_market_panel,train_2024,4,0.0011011726843951613,-9.634094999801162e-05,2,2.1112347766612207,4.610197728991428,2,0.24048594714947005,3.057425786873891,False
a7ffcore33_012,F1b_taker_flow_market_panel,validation_2025H1,4,0.0005064674324850733,-0.0001174320496368,2,4.259731211993919,11.869712305233696,2,0.27082858764672635,1.569369536374919,False
a7ffcore33_013,F2a_basis_funding_independent,recent_2026JanApr,4,0.002192981036437876,-9.266617001846708e-05,3,2.3256822976155913,5.547656911281644,2,0.2951841670711109,4.048955744319532,False
a7ffcore33_013,F2a_basis_funding_independent,test_2025H2,4,0.0002780403625426,-0.0001459633771214,2,19.300694163415084,73.25469955963452,2,0.2676901695187612,0.3026944012320035,False
a7ffcore33_013,F2a_basis_funding_independent,train_2024,4,0.00016789551951535,-0.0001193147768655,2,4.9953343925803635,14.071150824972053,2,0.24815058349308006,0.8825251045483944,False
a7ffcore33_013,F2a_basis_funding_independent,validation_2025H1,4,0.00037085087457304944,-0.0001179818867689,2,2.878495317066396,6.474396932459047,2,0.2713161877063218,1.7771394029200365,False
a7ffcore33_014,F1b_taker_flow_market_panel,recent_2026JanApr,4,-0.03353064067082085,-0.1184916924571103,0,0.4369447441509841,35.08128890143115,3,0.089571663694671,-1.1490823315177345,False
a7ffcore33_014,F1b_taker_flow_market_panel,test_2025H2,4,0.08088398711850324,0.0048977130759521,4,0.6023238105368237,1.1177263970787308,2,0.0797772635528233,4.046530393684379,True
a7ffcore33_014,F1b_taker_flow_market_panel,train_2024,4,0.0008307800996021942,-0.0001256045867157,2,3.781166957282464,49.78010326181005,2,0.1747489092365649,0.27609141880619126,False
a7ffcore33_014,F1b_taker_flow_market_panel,validation_2025H1,4,-0.02634563501985425,-0.0824901576906617,0,0.49947006893041146,1.169075184678649,3,0.1169500483522164,-2.483688185589706,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,recent_2026JanApr,4,-0.00456837867231835,-0.0138491513802335,0,0.3738353415031211,15.166608483792212,3,0.4202755558483561,-1.0855894916101467,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,test_2025H2,4,-0.0001864303397509,-0.0057363763099238,1,1.0338230528355086,10.100933869803546,2,0.4153265383163458,-0.008095626254064459,False
a7ffcore33_015,F1a_aggtrades_flow_microstructure,train_2024,4,0.002389306910022763,-0.0001656108903254,2,0.8302648169642681,3.460198097257104,2,0.4161337852949092,1.9234382072822576,True
a7ffcore33_015,F1a_aggtrades_flow_microstructure,validation_2025H1,4,-0.00109766263340125,-0.0059187145687055,0,0.1267722119525541,24.345399713186296,3,0.4164939749788932,-0.3085460730354876,False
a7ffcore33_016,F1a_aggtrades_flow_microstructure,recent_2026JanApr,4,-0.0033947135794065,-0.0162790853630348,0,3.0853329674528873,24.77117757917226,2,0.3929442786257812,-0.7491619422953522,False
a7ffcore33_016,F1a_aggtrades_flow_microstructure,test_2025H2,4,-0.00039832973128115,-0.0031272056369915,0,0.425105657196068,13.78032244285832,3,0.3835787089467724,0.025112258630213095,False
a7ffcore33_016,F1a_aggtrades_flow_microstructure,train_2024,4,0.0027186920512692835,-9.726797647462309e-05,3,0.34638849927854726,1.9641121121714549,3,0.3909348931432492,3.6414595352911086,True
a7ffcore33_016,F1a_aggtrades_flow_microstructure,validation_2025H1,4,0.0018160707568125752,-7.269431475523248e-05,3,0.14846127160541706,0.9234174461908864,4,0.381533502187428,2.4346057624229234,True
a7ffcore33_017,F1a_aggtrades_flow_microstructure,recent_2026JanApr,4,-0.00538004869662805,-0.0194405468069498,0,0.5482049430111858,12.89860820263225,2,0.435049527384923,-1.7720442678432788,False
a7ffcore33_017,F1a_aggtrades_flow_microstructure,test_2025H2,4,-0.00014563999102399998,-0.0054002284569175,1,0.5004379450223749,2.690995093264683,3,0.389769724424311,0.6474672328775503,False
a7ffcore33_017,F1a_aggtrades_flow_microstructure,train_2024,4,0.0004440605671184,-0.0001921095107345,2,0.9721452228875234,7.066353709095178,2,0.4085113141770843,1.1237622395364186,True
a7ffcore33_017,F1a_aggtrades_flow_microstructure,validation_2025H1,4,-9.944482349952575e-05,-0.0013534669374691,1,0.2275383549750778,1.1218244112871636,3,0.4023716325120884,0.9161300172348081,False
a7ffcore33_018,F1a_aggtrades_flow_microstructure,recent_2026JanApr,4,-0.0039734338240457,-0.0170279717637825,0,1.1455591213672958,55.7894147587594,2,0.37201659081301575,-0.9402278086577897,False
a7ffcore33_018,F1a_aggtrades_flow_microstructure,test_2025H2,4,-0.00013665895030185,-0.0046751695956734,1,0.43830558977271333,2.711675964102477,3,0.3705549263873159,0.6384906728376868,False
a7ffcore33_018,F1a_aggtrades_flow_microstructure,train_2024,4,0.0003649678961072239,-0.0001635820319526,2,1.535696446395242,5.968916481845034,2,0.3730140587495714,1.632428228768449,False
a7ffcore33_018,F1a_aggtrades_flow_microstructure,validation_2025H1,4,-2.552404814019552e-05,-0.0029635356600758,2,0.04036721907449155,0.2192088742177361,4,0.3726302862844424,1.8080955275313988,False
a7ffcore33_019,F1b_taker_flow_market_panel,recent_2026JanApr,4,-0.06420515721324066,-0.1874341501720634,0,1.1343548143885538,2.54822935544994,2,0.0906114297973899,-3.118184466672954,False
a7ffcore33_019,F1b_taker_flow_market_panel,test_2025H2,4,-0.01812473864866645,-0.0373975300071161,1,2.9171871992752747,6.074237939866036,2,0.0849084660543524,-1.651564031769705,False
a7ffcore33_019,F1b_taker_flow_market_panel,train_2024,4,-5.327898015252375e-05,-0.000114065216075,1,5.320998267688457,24.647971563412536,1,0.1819634921426915,0.1330572617430112,False
a7ffcore33_019,F1b_taker_flow_market_panel,validation_2025H1,4,-0.01553541024043135,-0.0594446944461076,0,0.31226209826866175,1.8529209220029164,3,0.12792406314174976,-3.631868467407501,False
a7ffcore33_020,F1a_aggtrades_flow_microstructure,recent_2026JanApr,4,-0.0050861014083460505,-0.0177424355400814,0,6.532609840695959,34.43614322148552,2,0.39690302383701737,-1.2875951934297745,False
a7ffcore33_020,F1a_aggtrades_flow_microstructure,test_2025H2,4,-0.0008743815584946,-0.0064463069989235,0,2.0561658433123142,24.403220114744222,2,0.387693469233673,-0.2572359431087934,False
a7ffcore33_020,F1a_aggtrades_flow_microstructure,train_2024,4,-0.0001803510320442,-0.0014208848613724,1,1.9054622312091676,6.1741572758714325,2,0.3955026713073839,0.331831241818259,False
a7ffcore33_020,F1a_aggtrades_flow_microstructure,validation_2025H1,4,0.001542472868170232,-0.0001028494512755,3,0.06246189346245905,0.4573026178023195,4,0.3948499501112902,2.2073884697433783,True
