level,family_id,root_family,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_12h,gated_sign,"Mul(mark_index_basis_bps,Sign(Delta(mark_index_basis_bps,12)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_e21549485abe41df,a7ff33_e3e03884e35b5e94,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,decay_24h,gated_sign,"Mul(mark_index_basis_bps,Sign(Decay(mark_index_basis_bps,24)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_9a042273933956d6,a7ff33_5d9986909a74830a,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_4h,gated_sign,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(premium_close_bps,4))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_c80f62c274b367a9,prod_1030825b5c188259,a7ff33_277145f3a048e7df,shard_13
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_24h,mean_reversion_gate,"Mul(Neg(ZScore(mark_index_basis_bps)),Sign(Delta(mark_index_basis_bps,24)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_ac3a45a1120f7842,prod_e30d7a02b7179f41,a7ff33_9a82c57a5e8e45df,shard_13
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,abs_zmean_168h,mean_reversion_gate,"Mul(Neg(ZScore(mark_index_basis_bps)),Sign(Abs(ZScore(Mean(mark_index_basis_bps,168)))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_93a919a6ee1b3e6a,prod_2e6536469c356d9e,a7ff33_ff8c2218972aaaaa,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_1h,mul,"Mul(mark_index_basis_bps,Delta(mark_index_basis_bps,1))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_f8484b844efd270f,prod_18fbff7d20c15bd6,a7ff33_a391f96414ca8881,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_48h,mul,"Mul(mark_index_basis_bps,Delta(mark_index_basis_bps,48))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_f8484b844efd270f,prod_5b3b410ce0055a4e,a7ff33_a2bb916529a4943e,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,rank,mul,"Mul(mark_index_basis_bps,Rank(mark_index_basis_bps))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_d9d4f69744bac825,prod_bab00f6e1d82d214,a7ff33_5e93e8e7149a5412,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_2h,relative_shock,"Mul(Delta(mark_index_basis_bps,4),ZScore(Delta(mark_index_basis_bps,2)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_3afee12eb6a9078f,prod_486462b8eeb03b9d,a7ff33_620c109e1b26d63d,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_72h,relative_shock,"Mul(Delta(mark_index_basis_bps,4),ZScore(Delta(mark_index_basis_bps,72)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_3afee12eb6a9078f,prod_b9909966a9a753ab,a7ff33_b5bca2522964edcf,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,level,relative_shock,"Mul(Delta(mark_index_basis_bps,4),ZScore(premium_close_bps))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_136259b72205469f,prod_05779d1cb385ad81,a7ff33_0b7ca2cd0de4edf2,shard_13
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_4h,safe_div_clip,"Clip(SafeDiv(mark_index_basis_bps,Abs(Delta(mark_index_basis_bps,4))),-5,5)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_6badd2926fa2941d,prod_26094b6348e2d557,a7ff33_5cf319bd13ae06d9,shard_13
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_168h,safe_div_clip,"Clip(SafeDiv(mark_index_basis_bps,Abs(Delta(mark_index_basis_bps,168))),-5,5)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_6badd2926fa2941d,prod_fa67de5714c2db01,a7ff33_fa6b0a141a06ccd5,shard_13
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_1h,safe_div_clip,"Clip(SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,1)))),-5,5)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_589d907e5be597f9,prod_03870ba425845e58,a7ff33_a53962dc5a47e91c,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_8h,signed_spread,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Delta(mark_index_basis_bps,8))),Sign(Delta(mark_index_basis_bps,8)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_ab37051588d52fcc,prod_a1e3190b84c19a1e,a7ff33_661dc986cf4e1745,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,abs_zmean_8h,signed_spread,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Abs(ZScore(Mean(mark_index_basis_bps,8))))),Sign(Abs(ZScore(Mean(mark_index_basis_bps,8)))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_5cbdbe25d89f2066,prod_c81350d90b6b21b6,a7ff33_b2d9c9e34cbf31f6,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_2h,signed_spread,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(premium_close_bps,2)))),Sign(ZScore(Mean(premium_close_bps,2))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_54e4d00dacb72134,prod_7891612c568a2d92,a7ff33_b080dcb6f37dced3,shard_13
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,delta_12h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Delta(mark_index_basis_bps,12)),4)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_644ba0ee0d0e38ee,prod_7e45400d8ab300dc,a7ff33_0a535812afa4e2c2,shard_13
