level,family_id,root_family,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_8h,gated_sign,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(mark_index_basis_bps,8))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_c80f62c274b367a9,prod_d26d12ab6c0455d3,a7ff33_f0b81bc852fb7f22,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,abs_zmean_24h,gated_sign,"Mul(mark_index_basis_bps,Sign(Abs(ZScore(Mean(mark_index_basis_bps,24)))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_ff7e522a71abdb0b,prod_f2c305d60bc1e128,a7ff33_4d74c101c22fafc7,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_4h,gated_sign,"Mul(mark_index_basis_bps,Sign(Mean(premium_close_bps,4)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_1364ab7fd50d8e7d,a7ff33_4cf3fcf5d7ed9a16,shard_12
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_12h,mean_reversion_gate,"Mul(Neg(ZScore(mark_index_basis_bps)),Sign(ZScore(Mean(mark_index_basis_bps,12))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_bee202f15f6c9956,prod_c93726088501f03a,a7ff33_8b85b665269f1864,shard_12
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,decay_72h,mean_reversion_gate,"Mul(Neg(ZScore(mark_index_basis_bps)),Sign(Decay(mark_index_basis_bps,72)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_ac3a45a1120f7842,prod_b3aec29a5b5a0396,a7ff33_b3ff911c855df6dd,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,level,mul,"Mul(mark_index_basis_bps,mark_index_basis_bps)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_337820bc5afcf6cc,prod_fe126171c4f27097,a7ff33_930de9947284c80c,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_24h,mul,"Mul(mark_index_basis_bps,ZScore(Mean(mark_index_basis_bps,24)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_8d14cb0736ba270f,a7ff33_a81203509c82e8ed,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,csrank,mul,"Mul(mark_index_basis_bps,CSRank(mark_index_basis_bps))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_d9d4f69744bac825,prod_2c16147828ef583c,a7ff33_ec6ec00861428404,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_1h,relative_shock,"Mul(Delta(mark_index_basis_bps,4),ZScore(ZScore(Mean(mark_index_basis_bps,1))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_156d0fafafecde17,prod_14962540d750470b,a7ff33_6d58fb8712f86635,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_48h,relative_shock,"Mul(Delta(mark_index_basis_bps,4),ZScore(ZScore(Mean(mark_index_basis_bps,48))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_156d0fafafecde17,prod_9a63467918aafefb,a7ff33_448fad5c0bfcc434,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,clip_zscore,relative_shock,"Mul(Delta(mark_index_basis_bps,4),ZScore(Clip(ZScore(mark_index_basis_bps),-3,3)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_6a3533b4d89c4d45,prod_6be243e0f03103f4,a7ff33_980cbfedb5bd6181,shard_12
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_2h,safe_div_clip,"Clip(SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(mark_index_basis_bps,2)))),-5,5)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_589d907e5be597f9,prod_9370e53435e343b0,a7ff33_3075049100b834cc,shard_12
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_72h,safe_div_clip,"Clip(SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(mark_index_basis_bps,72)))),-5,5)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_589d907e5be597f9,prod_ac5e1b30bde290d1,a7ff33_e053e806413a46b3,shard_12
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_1h,safe_div_clip,"Clip(SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,1))),-5,5)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_6badd2926fa2941d,prod_5d95e8e8eb3cfc25,a7ff33_ea954aec38da4f84,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_4h,signed_spread,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(mark_index_basis_bps,4)))),Sign(ZScore(Mean(mark_index_basis_bps,4))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_54e4d00dacb72134,prod_ed32b31c819153dc,a7ff33_07e7496536f01a5a,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_168h,signed_spread,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(mark_index_basis_bps,168)))),Sign(ZScore(Mean(mark_index_basis_bps,168))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_54e4d00dacb72134,prod_c7caace1f5c208a0,a7ff33_11185786663241e5,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_2h,signed_spread,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,2))),Sign(Mean(premium_close_bps,2)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_ab37051588d52fcc,prod_8774f0614a00da32,a7ff33_660484b11a7d78b7,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_8h,smooth_mul,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(mark_index_basis_bps,8))),4)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_44a246af570899bb,prod_32e6160bf28b950b,a7ff33_ba873878aafb15e4,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,abs_zmean_24h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Abs(ZScore(Mean(mark_index_basis_bps,24)))),4)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_9a0bd2e08153c947,prod_0cd74062a0a193df,a7ff33_4f1e8ba26b3fcf80,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_4h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Mean(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_644ba0ee0d0e38ee,prod_9283cdaf06f67087,a7ff33_9b68c09a7d3ed3d8,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_12h,spread_rank,"Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(mark_index_basis_bps,12))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a923757a8885923c,prod_faab7697b3064474,a7ff33_a038cf92aefc1aef,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,decay_72h,spread_rank,"Sub(CSRank(mark_index_basis_bps),CSRank(Decay(mark_index_basis_bps,72)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_1a1b3fb29dff7328,prod_9dbd6f303c5ffee6,a7ff33_581aa97ed5e319e3,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,level,sub,"Sub(mark_index_basis_bps,mark_index_basis_bps)",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_337820bc5afcf6cc,prod_cd8bd43717225032,a7ff33_7cb5fb5d983afe2d,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_24h,sub,"Sub(mark_index_basis_bps,ZScore(Mean(mark_index_basis_bps,24)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_573fd933480ff1d4,a7ff33_8a80b063ad4014a2,shard_12
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,csrank,sub,"Sub(mark_index_basis_bps,CSRank(mark_index_basis_bps))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_d9d4f69744bac825,prod_90e05256c96d738f,a7ff33_b2f740198d99fe69,shard_12
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_1h,zspread,"Sub(ZScore(mark_index_basis_bps),ZScore(ZScore(Mean(mark_index_basis_bps,1))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a923757a8885923c,prod_d721a75ffd03519c,a7ff33_92e2568ffcc9dbac,shard_12
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_48h,zspread,"Sub(ZScore(mark_index_basis_bps),ZScore(ZScore(Mean(mark_index_basis_bps,48))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a923757a8885923c,prod_94c5aabe9baed7bc,a7ff33_13a86042d7e32473,shard_12
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,clip_zscore,zspread,"Sub(ZScore(mark_index_basis_bps),ZScore(Clip(ZScore(mark_index_basis_bps),-3,3)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_8ee95cdec48a7c8f,prod_457bd7419cae882e,a7ff33_73b3e0c0594b7b62,shard_12
L2_typed_two_field_interaction,D1_open_interest_positioning,open_interest_like|positioning_like,open_interest_last,global_long_short_account_ratio_last,open_interest_like,positioning_like,primary_diversification_target,primary_diversification_target,level,mean_1h,gated_sign,"Mul(open_interest_last,Sign(Mean(global_long_short_account_ratio_last,1)))",open_interest_like|positioning_like,P0,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_83ecff3011520b1c,a7ff33_a4dcb962c392769a,shard_12
L2_typed_two_field_interaction,D1_open_interest_positioning,open_interest_like|positioning_like,open_interest_last,global_long_short_account_ratio_last,open_interest_like,positioning_like,primary_diversification_target,primary_diversification_target,level,mean_48h,gated_sign,"Mul(open_interest_last,Sign(Mean(global_long_short_account_ratio_last,48)))",open_interest_like|positioning_like,P0,ordinary_alpha_valid_family_diversification_probe,True,skel_a2f58ee62d9e7ad2,prod_399c6bb3f4567fd5,a7ff33_ade057e492e4503e,shard_12
L2_typed_two_field_interaction,D1_open_interest_positioning,open_interest_like|positioning_like,open_interest_last,global_long_short_account_ratio_last,open_interest_like,positioning_like,primary_diversification_target,primary_diversification_target,level,sign_delta_24h,gated_sign,"Mul(open_interest_last,Sign(Sign(Delta(global_long_short_account_ratio_last,24))))",open_interest_like|positioning_like,P0,ordinary_alpha_valid_family_diversification_probe,True,skel_c80f62c274b367a9,prod_77df79fb11ac9c31,a7ff33_2de53d1377b96691,shard_12
L4_factor_candidate_probe,D1_open_interest_positioning,open_interest_like|positioning_like,open_interest_last,global_long_short_account_ratio_last,open_interest_like,positioning_like,primary_diversification_target,primary_diversification_target,level,mean_2h,mean_reversion_gate,"Mul(Neg(ZScore(open_interest_last)),Sign(Mean(global_long_short_account_ratio_last,2)))",open_interest_like|positioning_like,P0,ordinary_alpha_valid_family_diversification_probe,True,skel_ac3a45a1120f7842,prod_14f2820721dbbdf9,a7ff33_5702f83c919c0bde,shard_12
