checkpoint_id,cell_id,strict_count,normal_count,control_count,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_field_families,pre_may_pass_normal_count,pre_may_pass_normal_rate,post_may_candidate_v3_count_stress_only,post_may_candidate_v3_rate_stress_only,negative_control_research_like_count,raw_validation_fail_rate,raw_recent_fail_rate,cost20_recent_fail_rate,lag1_recent_fail_rate,residual_funding_recent_fail_rate,may_stress_veto_rate_stress_only,liquidity_volatility_share,policy_uses_may
01,C0011,24,24,0,H13_symbol_tier_relative,P13_trade_size_volatility,DecayZScore,mixed_12_48,cross_symbol_rank,Core4,low_turnover,F1_high_realized_vol,liquidity;volatility,6,0.25,0,0.0,0,0.4166666666666667,0.5833333333333334,0.625,0.625,0.6666666666666666,0.875,1.0,False
01,C0012,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P2_liquidity,SafeDivZScore,H12,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,liquidity,3,0.125,1,0.041666666666666664,0,0.4166666666666667,0.5833333333333334,0.7083333333333334,0.6666666666666666,0.375,0.8333333333333334,0.0,False
01,C0013,24,24,0,H03_basis_premium_residual,P12_liquidity_flow,MulRankRank,mixed_6_24,cross_symbol_rank,none,lag_stable,F5_funding_neutral,flow;liquidity,2,0.08333333333333333,0,0.0,0,0.375,0.8333333333333334,0.875,0.8333333333333334,0.875,0.5833333333333334,0.0,False
01,C0014,24,24,0,H07_taker_flow_lag_stable,P4_taker_flow,AddZScore,H48,cross_symbol_zscore,FundingCore,lag_stable,F2_low_liquidity,flow,0,0.0,0,0.0,0,0.5,1.0,1.0,1.0,0.9583333333333334,0.7083333333333334,0.0,False
01,C0015,24,24,0,H10_range_breakout_failure,P10_price_liquidity,HorizonSpread,H48,same_symbol_rank,FundingCore_and_Core4,lag_stable,F2_low_liquidity,liquidity;price,0,0.0,0,0.0,0,0.9583333333333334,1.0,1.0,1.0,1.0,0.375,0.0,False
01,C0016,24,24,0,H12_horizon_ensemble_stability,P8_regime_state,DecayZScore,mixed_12_48,cross_symbol_rank,FundingCore,medium_turnover,F6_cross_symbol_dispersion,liquidity;volatility,13,0.5416666666666666,0,0.0,0,0.125,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.9583333333333334,1.0,False
01,C0017,24,24,0,H00_low_turnover_robust,P2_liquidity,TSStdZScore,H72,cross_symbol_zscore,none,medium_turnover,F2_low_liquidity,liquidity,12,0.5,6,0.25,0,0.16666666666666666,0.375,0.4166666666666667,0.375,0.2916666666666667,0.5833333333333334,0.0,False
01,C0018,24,24,0,H01_cross_symbol_relative_strength,P14_horizon_spread,ResidualizeVsCore4,spread_12_vs_48,cross_symbol_rank,Core4,lag_stable,F7_trend_reversal,price;volatility,4,0.16666666666666666,0,0.0,0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.0,False
01,C0019,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P9_price_basis,CrossSymbolRank,mixed_12_48,cross_symbol_rank,none,medium_turnover,F3_high_liquidity_high_vol,basis;price,8,0.3333333333333333,0,0.0,0,0.625,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.16666666666666666,1.0,0.0,False
01,C0020,24,24,0,H00_low_turnover_robust,P8_regime_state,MulRankRank,H72,same_symbol_zscore,Core4,low_turnover,F0_calendar_blocks,liquidity;volatility,16,0.6666666666666666,5,0.20833333333333334,0,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.7083333333333334,1.0,False
01,C0021,24,24,0,H13_symbol_tier_relative,P6_funding_observable,SubRank,H6,same_symbol_rank,Core4,medium_turnover,F6_cross_symbol_dispersion,funding,0,0.0,0,0.0,0,0.8333333333333334,0.9166666666666666,0.9583333333333334,0.9166666666666666,0.875,0.875,0.0,False
01,C0022,24,24,0,H04_basis_compression_expansion,P4_taker_flow,DeltaRank,H24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,flow,0,0.0,0,0.0,0,0.6666666666666666,0.875,1.0,0.875,0.7916666666666666,0.9166666666666666,0.0,False
01,C0023,24,24,0,H08_trade_size_microstructure_lite,P0_price_return,TSRankMul,mixed_12_48,same_symbol_rank,Core4,medium_turnover,F3_high_liquidity_high_vol,price,0,0.0,0,0.0,0,0.875,0.7916666666666666,0.9166666666666666,0.8333333333333334,0.625,0.7916666666666666,0.0,False
01,C0024,24,0,24,H15_placebo_null_adversarial,P7_cross_symbol_relative,ResidualizeVsCore4,H48,same_symbol_rank,FundingCore,medium_turnover,F10_volatility_compression,basis;price,0,,0,,0,,,,,,,0.0,False
01,C0025,24,24,0,H02_cross_symbol_dispersion_reversal,P0_price_return,TSStdZScore,mixed_6_24,cross_symbol_rank,Core4,lag_stable,F3_high_liquidity_high_vol,price,13,0.5416666666666666,1,0.041666666666666664,0,0.25,0.25,0.3333333333333333,0.20833333333333334,0.16666666666666666,0.75,0.0,False
01,C0026,24,24,0,H00_low_turnover_robust,P15_open_ast_diverse,TSRankMul,spread_6_vs_24,same_symbol_rank,Core4,lag_stable,F0_calendar_blocks,liquidity;volatility,8,0.3333333333333333,1,0.041666666666666664,0,0.5,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.5,0.5,1.0,False
01,C0027,24,24,0,H01_cross_symbol_relative_strength,P7_cross_symbol_relative,TSMeanRank,mixed_12_48,cross_symbol_zscore,none,low_turnover,F10_volatility_compression,basis;price,6,0.25,0,0.0,0,0.4583333333333333,0.5,0.5833333333333334,0.5,0.7083333333333334,0.7083333333333334,0.0,False
01,C0028,24,24,0,H12_horizon_ensemble_stability,P8_regime_state,ResidualizeVsFundingCore,mixed_6_24,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F0_calendar_blocks,liquidity;volatility,10,0.4166666666666667,3,0.125,0,0.25,0.3333333333333333,0.4583333333333333,0.375,0.2916666666666667,0.6666666666666666,1.0,False
01,C0029,24,24,0,H13_symbol_tier_relative,P4_taker_flow,SafeDivZScore,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F4_basis_dislocation,flow,1,0.041666666666666664,0,0.0,0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7083333333333334,0.75,0.0,False
01,C0030,24,24,0,H08_trade_size_microstructure_lite,P15_open_ast_diverse,SafeDivZScore,H12,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F11_cross_symbol_crowding,liquidity;volatility,0,0.0,0,0.0,0,0.9166666666666666,0.875,0.9583333333333334,0.7916666666666666,0.5416666666666666,0.5416666666666666,1.0,False
01,C0031,24,24,0,H08_trade_size_microstructure_lite,P3_trade_size,SubRank,H48,same_symbol_zscore,FundingCore,low_turnover,F2_low_liquidity,liquidity,17,0.7083333333333334,2,0.08333333333333333,0,0.125,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.875,0.0,False
01,C0032,24,24,0,H02_cross_symbol_dispersion_reversal,P0_price_return,TSStdZScore,spread_12_vs_48,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F3_high_liquidity_high_vol,price,11,0.4583333333333333,0,0.0,0,0.4583333333333333,0.20833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.9166666666666666,0.0,False
01,C0033,24,24,0,H01_cross_symbol_relative_strength,P7_cross_symbol_relative,ResidualizeVsFundingCore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F6_cross_symbol_dispersion,basis;price,2,0.08333333333333333,0,0.0,0,0.5,0.6666666666666666,0.75,0.6666666666666666,0.7083333333333334,0.4583333333333333,0.0,False
01,C0034,24,24,0,H02_cross_symbol_dispersion_reversal,P5_basis_premium,HorizonSpread,mixed_6_24,same_symbol_zscore,FundingCore,low_turnover,F7_trend_reversal,basis,4,0.16666666666666666,2,0.08333333333333333,0,0.625,0.5416666666666666,0.6666666666666666,0.5416666666666666,0.625,0.875,0.0,False
01,C0035,24,24,0,H05_volatility_structure_ex_liquidity_mul,P5_basis_premium,TSMeanRank,H12,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F3_high_liquidity_high_vol,basis,4,0.16666666666666666,0,0.0,0,0.2916666666666667,0.4166666666666667,0.7916666666666666,0.4583333333333333,0.625,0.875,0.0,False
01,C0036,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,TSStdZScore,H48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,liquidity,6,0.25,2,0.08333333333333333,0,0.4166666666666667,0.5,0.5,0.5,0.5833333333333334,0.7916666666666666,0.0,False
01,C0037,24,24,0,H10_range_breakout_failure,P8_regime_state,HorizonSpread,spread_12_vs_48,same_symbol_zscore,none,lag_stable,F6_cross_symbol_dispersion,liquidity;volatility,0,0.0,0,0.0,0,0.75,1.0,1.0,1.0,0.875,0.5416666666666666,0.9583333333333334,False
01,C0038,24,24,0,H07_taker_flow_lag_stable,P7_cross_symbol_relative,SafeDivZScore,H12,same_symbol_zscore,Core4,low_turnover,F5_funding_neutral,basis;price,4,0.16666666666666666,1,0.041666666666666664,0,0.5833333333333334,0.3333333333333333,0.5,0.375,0.5,0.4583333333333333,0.0,False
01,C0039,24,24,0,H01_cross_symbol_relative_strength,P10_price_liquidity,SafeDivZScore,H48,cross_symbol_zscore,FundingCore,medium_turnover,F2_low_liquidity,liquidity;price,3,0.125,1,0.041666666666666664,0,0.625,0.5833333333333334,0.75,0.5416666666666666,0.6666666666666666,0.5833333333333334,0.0,False
01,C0040,24,24,0,H09_trend_reversal_horizon_mix,P11_volatility_basis,ResidualizeVsCore4,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F2_low_liquidity,basis;volatility,4,0.16666666666666666,0,0.0,0,0.5416666666666666,0.75,0.7916666666666666,0.75,0.625,0.9166666666666666,0.0,False
01,C0041,24,24,0,H14_open_ast_cem_diversity,P15_open_ast_diverse,SafeDivZScore,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F10_volatility_compression,liquidity;volatility,5,0.20833333333333334,0,0.0,0,0.4166666666666667,0.5,0.75,0.5,0.4583333333333333,0.7083333333333334,1.0,False
01,C0042,24,24,0,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,SafeDivZScore,H72,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,liquidity;price,9,0.375,2,0.08333333333333333,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.7916666666666666,0.0,False
01,C0043,24,24,0,H03_basis_premium_residual,P0_price_return,ResidualizeVsCore4,H12,same_symbol_rank,Core4,lag_stable,F0_calendar_blocks,price,1,0.041666666666666664,1,0.041666666666666664,0,0.9166666666666666,0.5416666666666666,0.75,0.5833333333333334,0.5,0.5833333333333334,0.0,False
01,C0044,24,24,0,H01_cross_symbol_relative_strength,P0_price_return,RollingMinRank,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,price,10,0.4166666666666667,1,0.041666666666666664,0,0.4166666666666667,0.375,0.4166666666666667,0.375,0.4166666666666667,0.875,0.0,False
01,C0045,24,24,0,H07_taker_flow_lag_stable,P15_open_ast_diverse,RollingMaxRank,H48,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F6_cross_symbol_dispersion,liquidity;volatility,16,0.6666666666666666,4,0.16666666666666666,0,0.125,0.125,0.16666666666666666,0.125,0.2916666666666667,0.6666666666666666,1.0,False
01,C0046,24,24,0,H01_cross_symbol_relative_strength,P8_regime_state,MulRankZScore,H6,same_symbol_zscore,FundingCore,medium_turnover,F10_volatility_compression,liquidity;volatility,2,0.08333333333333333,1,0.041666666666666664,0,0.4583333333333333,0.625,0.7916666666666666,0.5833333333333334,0.2916666666666667,0.4583333333333333,1.0,False
01,C0047,24,24,0,H05_volatility_structure_ex_liquidity_mul,P6_funding_observable,AbsZScore,mixed_6_24,same_symbol_rank,none,low_turnover,F6_cross_symbol_dispersion,funding,2,0.08333333333333333,0,0.0,0,0.5,0.4583333333333333,0.5833333333333334,0.5,0.7083333333333334,0.875,0.0,False
01,C0048,24,24,0,H05_volatility_structure_ex_liquidity_mul,P7_cross_symbol_relative,DecayZScore,spread_12_vs_48,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,basis;price,5,0.20833333333333334,0,0.0,0,0.4583333333333333,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.4583333333333333,0.8333333333333334,0.0,False
01,C0049,24,24,0,H11_regime_conditional_non_may,P4_taker_flow,RollingMinRank,H72,same_symbol_zscore,FundingCore,lag_stable,F7_trend_reversal,flow,2,0.08333333333333333,0,0.0,0,0.5416666666666666,0.875,0.9166666666666666,0.875,0.875,1.0,0.0,False
01,C0050,24,24,0,H05_volatility_structure_ex_liquidity_mul,P3_trade_size,ZScore,spread_6_vs_24,cross_symbol_zscore,FundingCore,low_turnover,F10_volatility_compression,liquidity,9,0.375,3,0.125,0,0.25,0.375,0.4166666666666667,0.2916666666666667,0.4166666666666667,0.75,0.0,False
01,C0051,24,24,0,H03_basis_premium_residual,P6_funding_observable,Rank,H72,cross_symbol_rank,none,lag_stable,F6_cross_symbol_dispersion,funding,5,0.20833333333333334,1,0.041666666666666664,0,0.4166666666666667,0.5,0.5416666666666666,0.4166666666666667,0.7083333333333334,0.7083333333333334,0.0,False
01,C0052,24,24,0,H10_range_breakout_failure,P6_funding_observable,AbsZScore,spread_6_vs_24,cross_symbol_zscore,none,medium_turnover,F11_cross_symbol_crowding,funding,1,0.041666666666666664,0,0.0,0,0.7916666666666666,0.75,0.8333333333333334,0.75,0.7083333333333334,0.7916666666666666,0.0,False
01,C0053,24,24,0,H00_low_turnover_robust,P4_taker_flow,MulRankRank,H12,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,flow,0,0.0,0,0.0,0,0.7083333333333334,0.75,0.75,0.75,0.7083333333333334,0.6666666666666666,0.0,False
01,C0054,24,24,0,H01_cross_symbol_relative_strength,P1_range_volatility,SafeDivZScore,H6,cross_symbol_rank,Core4,low_turnover,F10_volatility_compression,volatility,5,0.20833333333333334,0,0.0,0,0.4166666666666667,0.5416666666666666,0.7916666666666666,0.5833333333333334,0.4166666666666667,0.9166666666666666,0.0,False
01,C0055,24,24,0,H00_low_turnover_robust,P0_price_return,DecayZScore,H6,same_symbol_zscore,FundingCore,medium_turnover,F6_cross_symbol_dispersion,price,2,0.08333333333333333,0,0.0,0,0.7083333333333334,0.75,0.875,0.7916666666666666,0.6666666666666666,0.75,0.0,False
01,C0056,24,24,0,H00_low_turnover_robust,P14_horizon_spread,MulRankZScore,H12,cross_symbol_rank,Core4,medium_turnover,F8_low_vol_high_liquidity,price;volatility,5,0.20833333333333334,1,0.041666666666666664,0,0.625,0.5416666666666666,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.6666666666666666,0.0,False
01,C0057,24,24,0,H05_volatility_structure_ex_liquidity_mul,P3_trade_size,AbsZScore,H12,cross_symbol_rank,none,low_turnover,F7_trend_reversal,liquidity,9,0.375,2,0.08333333333333333,0,0.4583333333333333,0.4583333333333333,0.5833333333333334,0.4583333333333333,0.25,0.5833333333333334,0.0,False
01,C0058,24,24,0,H11_regime_conditional_non_may,P13_trade_size_volatility,MulRankRank,spread_6_vs_24,cross_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,liquidity;volatility,8,0.3333333333333333,0,0.0,0,0.5833333333333334,0.625,0.6666666666666666,0.6666666666666666,0.625,1.0,1.0,False
01,C0059,24,24,0,H12_horizon_ensemble_stability,P14_horizon_spread,SmoothInteraction,H24,same_symbol_zscore,FundingCore_and_Core4,lag_stable,F1_high_realized_vol,price;volatility,9,0.375,0,0.0,0,0.5416666666666666,0.2916666666666667,0.375,0.3333333333333333,0.375,0.625,0.0,False
01,C0060,24,24,0,H13_symbol_tier_relative,P13_trade_size_volatility,RegimeMaskNonMay,H12,cross_symbol_rank,none,lag_stable,F3_high_liquidity_high_vol,liquidity;volatility,4,0.16666666666666666,0,0.0,0,0.625,0.7083333333333334,0.7916666666666666,0.75,0.7083333333333334,0.375,1.0,False
01,C0061,24,24,0,H10_range_breakout_failure,P7_cross_symbol_relative,RegimeMaskNonMay,H6,cross_symbol_rank,FundingCore,low_turnover,F4_basis_dislocation,basis;price,2,0.08333333333333333,0,0.0,0,0.7083333333333334,0.7916666666666666,0.875,0.8333333333333334,0.7916666666666666,1.0,0.0,False
01,C0062,24,24,0,H09_trend_reversal_horizon_mix,P1_range_volatility,WinsorZScore,ensemble_6_12_24_48,cross_symbol_rank,none,lag_stable,F2_low_liquidity,volatility,4,0.16666666666666666,0,0.0,0,0.75,0.7916666666666666,0.8333333333333334,0.75,0.5416666666666666,0.5833333333333334,0.0,False
01,C0063,24,24,0,H12_horizon_ensemble_stability,P10_price_liquidity,TSRankMul,H72,cross_symbol_rank,FundingCore,medium_turnover,F6_cross_symbol_dispersion,liquidity;price,10,0.4166666666666667,0,0.0,0,0.2916666666666667,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.16666666666666666,1.0,0.0,False
02,C0064,24,24,0,H05_volatility_structure_ex_liquidity_mul,P11_volatility_basis,NegRank,H48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F8_low_vol_high_liquidity,basis;volatility,18,0.75,0,0.0,0,0.16666666666666666,0.08333333333333333,0.125,0.08333333333333333,0.125,0.9583333333333334,0.0,False
02,C0065,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P14_horizon_spread,RegimeMaskNonMay,H24,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F7_trend_reversal,price;volatility,3,0.125,0,0.0,0,0.75,0.2916666666666667,0.5,0.3333333333333333,0.2916666666666667,1.0,0.0,False
02,C0066,24,24,0,H05_volatility_structure_ex_liquidity_mul,P8_regime_state,TSRankMul,mixed_12_48,same_symbol_rank,Core4,lag_stable,F1_high_realized_vol,liquidity;volatility,10,0.4166666666666667,3,0.125,0,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.16666666666666666,0.5416666666666666,1.0,False
02,C0067,24,24,0,H00_low_turnover_robust,P0_price_return,TSMeanRank,H24,same_symbol_zscore,none,lag_stable,F9_liquidity_shock,price,5,0.20833333333333334,2,0.08333333333333333,0,0.5,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.0,False
02,C0068,24,24,0,H05_volatility_structure_ex_liquidity_mul,P7_cross_symbol_relative,AbsZScore,H24,cross_symbol_rank,FundingCore,medium_turnover,F1_high_realized_vol,basis;price,2,0.08333333333333333,0,0.0,0,0.4583333333333333,0.625,0.875,0.75,0.7083333333333334,0.6666666666666666,0.0,False
02,C0069,24,24,0,H10_range_breakout_failure,P5_basis_premium,SmoothInteraction,H12,same_symbol_zscore,FundingCore,medium_turnover,F7_trend_reversal,basis,2,0.08333333333333333,0,0.0,0,0.625,0.7083333333333334,0.875,0.7083333333333334,0.5416666666666666,0.8333333333333334,0.0,False
02,C0070,24,24,0,H03_basis_premium_residual,P13_trade_size_volatility,ResidualizeVsCore4,H6,cross_symbol_zscore,Core4,low_turnover,F4_basis_dislocation,liquidity;volatility,6,0.25,5,0.20833333333333334,0,0.4583333333333333,0.625,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.7083333333333334,1.0,False
02,C0071,24,24,0,H01_cross_symbol_relative_strength,P1_range_volatility,DeltaRank,spread_12_vs_48,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F5_funding_neutral,volatility,2,0.08333333333333333,0,0.0,0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.4583333333333333,0.9166666666666666,0.0,False
02,C0072,24,24,0,H10_range_breakout_failure,P9_price_basis,Rank,mixed_6_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,basis;price,6,0.25,2,0.08333333333333333,0,0.5833333333333334,0.5,0.5833333333333334,0.4583333333333333,0.5833333333333334,0.625,0.0,False
02,C0073,24,24,0,H03_basis_premium_residual,P11_volatility_basis,ResidualizeVsFundingCore,H72,same_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,basis;volatility,7,0.2916666666666667,0,0.0,0,0.375,0.5,0.5416666666666666,0.5,0.625,0.7916666666666666,0.0,False
02,C0074,24,24,0,H04_basis_compression_expansion,P13_trade_size_volatility,NegRank,H72,same_symbol_rank,FundingCore,lag_stable,F0_calendar_blocks,liquidity;volatility,8,0.3333333333333333,5,0.20833333333333334,0,0.3333333333333333,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.5833333333333334,0.5416666666666666,1.0,False
02,C0075,24,0,24,H15_placebo_null_adversarial,P6_funding_observable,AddZScore,spread_6_vs_24,same_symbol_zscore,Core4,medium_turnover,F10_volatility_compression,funding,0,,0,,0,,,,,,,0.0,False
02,C0076,24,24,0,H03_basis_premium_residual,P2_liquidity,AddZScore,spread_6_vs_24,same_symbol_zscore,none,lag_stable,F0_calendar_blocks,liquidity,7,0.2916666666666667,5,0.20833333333333334,0,0.16666666666666666,0.5416666666666666,0.6666666666666666,0.5,0.5833333333333334,0.2916666666666667,0.0,False
02,C0077,24,24,0,H09_trend_reversal_horizon_mix,P4_taker_flow,ClipRank,H24,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F0_calendar_blocks,flow,0,0.0,0,0.0,0,0.9583333333333334,0.9166666666666666,1.0,0.9166666666666666,0.6666666666666666,0.7083333333333334,0.0,False
02,C0078,24,24,0,H12_horizon_ensemble_stability,P0_price_return,SafeDivZScore,H72,same_symbol_zscore,none,medium_turnover,F10_volatility_compression,price,8,0.3333333333333333,5,0.20833333333333334,0,0.3333333333333333,0.4583333333333333,0.5,0.4583333333333333,0.5,0.625,0.0,False
02,C0079,24,24,0,H00_low_turnover_robust,P10_price_liquidity,NegRank,H6,same_symbol_rank,Core4,low_turnover,F4_basis_dislocation,liquidity;price,4,0.16666666666666666,1,0.041666666666666664,0,0.4166666666666667,0.6666666666666666,0.75,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.0,False
02,C0080,24,24,0,H03_basis_premium_residual,P6_funding_observable,SmoothInteraction,spread_12_vs_48,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F2_low_liquidity,funding,5,0.20833333333333334,1,0.041666666666666664,0,0.4583333333333333,0.5416666666666666,0.5833333333333334,0.5416666666666666,0.625,0.6666666666666666,0.0,False
02,C0081,24,24,0,H03_basis_premium_residual,P7_cross_symbol_relative,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,FundingCore,lag_stable,F8_low_vol_high_liquidity,basis;price,4,0.16666666666666666,1,0.041666666666666664,0,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.5,0.0,False
02,C0082,24,24,0,H01_cross_symbol_relative_strength,P12_liquidity_flow,SubRank,H72,same_symbol_zscore,none,lag_stable,F6_cross_symbol_dispersion,flow;liquidity,5,0.20833333333333334,0,0.0,0,0.5833333333333334,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.7083333333333334,0.0,False
02,C0083,24,24,0,H06_liquidity_structure_ex_realized_vol_mul,P14_horizon_spread,TSMeanRank,H72,same_symbol_rank,FundingCore,low_turnover,F9_liquidity_shock,price;volatility,6,0.25,0,0.0,0,0.2916666666666667,0.3333333333333333,0.4583333333333333,0.2916666666666667,0.2916666666666667,0.9166666666666666,0.0,False
02,C0084,24,24,0,H11_regime_conditional_non_may,P3_trade_size,ResidualizeVsCore4,H6,same_symbol_rank,FundingCore_and_Core4,lag_stable,F1_high_realized_vol,liquidity,5,0.20833333333333334,0,0.0,0,0.75,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,1.0,0.0,False
02,C0085,24,0,24,H15_placebo_null_adversarial,P6_funding_observable,TSMeanRank,mixed_12_48,cross_symbol_zscore,none,lag_stable,F6_cross_symbol_dispersion,funding,0,,0,,0,,,,,,,0.0,False
