candidate_id,cluster_id,corr_to_representative,interval,horizon,motif_family,expression,score_proxy,recent_ls_annualized,recent_turnover
crypto_a1_1h_1_price_basis_confirmation_e46bae96309e,crypto_a3_1h_012,1.0,1h,1,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",0.18827596608974956,0.7943118698246583,0.9377198994745258
crypto_a1_1h_1_price_basis_confirmation_a3ece719e014,crypto_a3_1h_013,1.0,1h,1,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",0.1848645743582229,0.5080448578454824,1.050491204021019
crypto_a1_1h_6_price_funding_state_de2cab5e2f2b,crypto_a3_1h_003,0.9093850038314198,1h,6,price_funding_state,"Mul(Rank(ret_12),ZScore(funding_rate_persistence_3))",0.1840337286731887,0.4491631319841394,0.2878227096184602
crypto_a1_1h_6_price_funding_state_c8009f9961e8,crypto_a3_1h_011,1.0,1h,6,price_funding_state,"Mul(Rank(hl_range),ZScore(latest_known_funding_rate))",0.18159448424654567,0.496274665260353,0.4732465158784555
crypto_a1_1h_3_price_basis_confirmation_e214c9f23d7a,crypto_a3_1h_014,1.0,1h,3,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_minus_index))",0.18075505711555104,0.6354677995609327,0.4488919351153757
crypto_a1_1h_6_basis_funding_state_aa00f3501663,crypto_a3_1h_005,1.0,1h,6,basis_funding_state,"Mul(Rank(mark_minus_index),ZScore(funding_rate_persistence_3))",0.1761426939011372,0.5659445788570356,0.1801690655700251
crypto_a1_1h_3_basis_funding_state_80a801adcdf7,crypto_a3_1h_005,1.0,1h,3,basis_funding_state,"Mul(Rank(mark_minus_index),ZScore(funding_rate_persistence_3))",0.17314814734027406,0.5927976136184024,0.1801690655700251
crypto_a1_1h_1_price_funding_state_454007b64299,crypto_a3_1h_003,0.9107646629275649,1h,1,price_funding_state,"Mul(Rank(ret_3),ZScore(funding_rate_persistence_3))",0.17208910517440723,0.6791266862308477,0.4803289924605894
crypto_a1_1h_12_price_basis_confirmation_a8a1e24559bf,crypto_a3_1h_008,1.0,1h,12,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_index_ratio))",0.17130119038744313,0.3787006710494892,0.7622572538268221
crypto_a1_1h_6_price_basis_confirmation_b6a7f930c89b,crypto_a3_1h_004,1.0,1h,6,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_minus_index))",0.1675412713358033,0.5304108129666777,0.3773360749371716
crypto_a1_1h_1_momentum_volatility_state_cf6bee74a8a0,crypto_a3_1h_015,1.0,1h,1,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_6))",0.16609736624427432,0.7226497941989962,0.4734292894676719
crypto_a1_1h_6_price_basis_confirmation_5ff93c391fe0,crypto_a3_1h_008,1.0,1h,6,price_basis_confirmation,"Mul(Rank(ret_24),Rank(mark_index_ratio))",0.16596358397835037,0.4618778339827873,0.7630797349782957
crypto_a1_1h_12_basis_funding_state_00c74eea59eb,crypto_a3_1h_010,1.0,1h,12,basis_funding_state,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",0.164358133432924,0.4954735895856402,0.5483207676490747
crypto_a1_1h_12_basis_funding_state_f8d213e56b50,crypto_a3_1h_010,0.9447530186358366,1h,12,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.1639299569190988,0.6019558226191088,0.5867489147818141
crypto_a1_1h_3_price_funding_state_d00f0ac71fa4,crypto_a3_1h_001,0.8971694961850059,1h,3,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",0.16339072932222265,0.5567606585933556,0.2776787754169522
crypto_a1_1h_1_price_funding_state_15ee2a8dd6cf,crypto_a3_1h_001,0.8971694961850059,1h,1,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",0.16259539693494277,0.7239318853695264,0.2776787754169522
crypto_a1_1h_3_price_basis_confirmation_86ebbc21172b,crypto_a3_1h_013,0.8684729544683754,1h,3,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",0.1624844457260778,0.4832130643879289,1.003609778387023
crypto_a1_1h_6_price_funding_state_6108cc3017ea,crypto_a3_1h_001,0.8971694961850059,1h,6,price_funding_state,"Mul(Rank(ret_24),ZScore(latest_known_funding_rate))",0.16178216852611524,0.4739963102154696,0.2774960018277358
crypto_a1_1h_12_price_basis_confirmation_d8d8183e1cbb,crypto_a3_1h_008,0.8780892276349096,1h,12,price_basis_confirmation,"Mul(Rank(ret_24),Rank(premium_index))",0.16095700567781807,0.3806685011900923,0.8167237834132968
crypto_a1_1h_1_basis_funding_state_22dbf13869c1,crypto_a3_1h_010,0.9447530186358366,1h,1,basis_funding_state,"Mul(Rank(premium_index),ZScore(funding_rate_persistence_3))",0.16058783082384503,0.664855388086128,0.5875713959332878
crypto_a1_1h_3_price_basis_confirmation_e7abe58d387b,crypto_a3_1h_016,1.0,1h,3,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_index_ratio))",0.15781124195183754,0.4941189632522701,0.8105094813799405
crypto_a1_1h_12_momentum_liquidity_state_32539992c449,crypto_a3_1h_017,1.0,1h,12,momentum_liquidity_state,"Mul(Rank(ret_24),ZScore(avg_trade_size_quote))",0.1547254837807985,0.393772799832854,0.2235320996116061
crypto_a1_1h_6_price_basis_confirmation_e425c352d0e0,crypto_a3_1h_018,1.0,1h,6,price_basis_confirmation,"Mul(Rank(hl_range),Rank(mark_index_ratio))",0.15358399919420265,0.2330724439265212,1.042951793465844
crypto_a1_1h_6_price_funding_state_eb768fc8185e,crypto_a3_1h_019,1.0,1h,6,price_funding_state,"Mul(Rank(hl_range),ZScore(funding_rate_persistence_3))",0.15296107997461877,0.4129335696176814,0.4989718985606579
crypto_a1_1h_6_price_basis_confirmation_c1c9e5368605,crypto_a3_1h_014,1.0,1h,6,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_minus_index))",0.15231532509349474,0.2873640624559212,0.4485720813342471
crypto_a1_1h_6_momentum_liquidity_state_41d14a80434c,crypto_a3_1h_017,0.9188995384625196,1h,6,momentum_liquidity_state,"Mul(Rank(ret_12),ZScore(avg_trade_size_quote))",0.1485883976288887,0.3783752631576055,0.2560201050948137
crypto_a1_1h_12_price_basis_confirmation_2ba5ad03263d,crypto_a3_1h_018,1.0,1h,12,price_basis_confirmation,"Mul(Rank(hl_range),Rank(mark_index_ratio))",0.14703911202532627,0.2294635466668197,1.0421293123143704
crypto_a1_1h_12_price_basis_confirmation_569ea84b96cf,crypto_a3_1h_020,1.0,1h,12,price_basis_confirmation,"Mul(Rank(hl_range),Rank(premium_index))",0.14459179394230226,0.2585363220295559,1.089330591729495
crypto_a1_1h_3_price_momentum_continuation_21296a630ab9,crypto_a3_1h_021,1.0,1h,3,price_momentum_continuation,Rank(ret_1),0.14396102547402473,0.3778992464838315,1.495956134338588
crypto_a1_1h_6_momentum_volatility_state_45e571dff51d,crypto_a3_1h_015,0.918677332312251,1h,6,momentum_volatility_state,"Mul(Rank(ret_12),ZScore(realized_vol_6))",0.1405474604045109,0.4383828345707231,0.5011194882339502
crypto_a1_1h_12_momentum_volatility_state_f1c696327e4f,crypto_a3_1h_015,1.0,1h,12,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_6))",0.1397449492313209,0.4261622865844661,0.4726068083161983
crypto_a1_1h_12_price_funding_state_076b6d10ef3a,crypto_a3_1h_019,1.0,1h,12,price_funding_state,"Mul(Rank(hl_range),ZScore(funding_rate_persistence_3))",0.1392474728452688,0.354355967131982,0.4988805117660497
crypto_a1_1h_6_momentum_volatility_state_b3a0691eafb7,crypto_a3_1h_015,1.0,1h,6,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_6))",0.13867179559836257,0.3809712935733694,0.4729266620973269
crypto_a1_1h_12_price_momentum_continuation_b1bbef70a917,crypto_a3_1h_009,1.0,1h,12,price_momentum_continuation,Rank(ret_24),0.1368455382731953,0.3848317351212867,0.3610235320996116
crypto_a1_1h_12_momentum_volatility_state_96e06e74c1a6,crypto_a3_1h_022,1.0,1h,12,momentum_volatility_state,"Mul(Rank(hl_range),ZScore(realized_vol_6))",0.13106992499731993,0.418896197519329,0.6818368745716245
crypto_a1_1h_6_momentum_liquidity_state_67cddcbb35df,crypto_a3_1h_017,1.0,1h,6,momentum_liquidity_state,"Mul(Rank(ret_24),ZScore(avg_trade_size_quote))",0.12924214198977982,0.4359611705265826,0.2239433401873429
crypto_a1_1h_12_price_momentum_continuation_221f03fc48c4,crypto_a3_1h_023,1.0,1h,12,price_momentum_continuation,Rank(hl_range),0.12587932579268313,0.3152133903168899,0.9089787525702536
crypto_a1_1h_12_momentum_volatility_state_7a42cf4c343f,crypto_a3_1h_024,1.0,1h,12,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_24))",0.12261321782172663,0.3930146271349966,0.2277358921635824
crypto_a1_1h_3_momentum_volatility_state_de8827677208,crypto_a3_1h_024,1.0,1h,3,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_24))",0.12215601559931177,0.456706704642989,0.228101439342015
crypto_a1_1h_1_momentum_volatility_state_e668b5eab14d,crypto_a3_1h_024,0.8635004792657803,1h,1,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_12))",0.12169142456999588,0.5580968880378118,0.3132282385195339
crypto_a1_1h_3_momentum_liquidity_state_a18f64638380,crypto_a3_1h_017,1.0,1h,3,momentum_liquidity_state,"Mul(Rank(ret_24),ZScore(avg_trade_size_quote))",0.12071202718225675,0.44627449660276,0.2240347269819511
crypto_a1_1h_12_momentum_liquidity_state_ba6c03059af3,crypto_a3_1h_025,1.0,1h,12,momentum_liquidity_state,"Mul(Rank(hl_range),ZScore(avg_trade_size_quote))",0.11830952232957201,0.3574391093268613,0.399497372629655
crypto_a1_1h_6_price_basis_confirmation_fac6cde83bb1,crypto_a3_1h_016,1.0,1h,6,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_index_ratio))",0.1147388347560181,0.2410395373947911,0.8101439342015079
crypto_a1_1h_6_momentum_volatility_state_231c7bb6b71b,crypto_a3_1h_024,1.0,1h,6,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_24))",0.11354219552667659,0.3934584521239594,0.2279186657527987
crypto_a1_1h_3_momentum_volatility_state_9b5f05629619,crypto_a3_1h_024,0.8635004792657803,1h,3,momentum_volatility_state,"Mul(Rank(ret_24),ZScore(realized_vol_12))",0.10748126785862513,0.43571303791741,0.3130911583276216
crypto_a1_1h_1_momentum_volatility_state_a7e28ba60f6c,crypto_a3_1h_026,1.0,1h,1,momentum_volatility_state,"Mul(Rank(ret_3),ZScore(realized_vol_12))",0.10497429265144614,0.3457025054542896,0.4561114918894219
crypto_a1_1h_12_basis_premium_continuation_30d4777ce92b,crypto_a3_1h_027,1.0,1h,12,basis_premium_continuation,Rank(mark_index_ratio),0.09870355998391447,0.0971785559053474,0.9334247201279414
crypto_a1_1h_6_price_momentum_continuation_7580f8ad7eaa,crypto_a3_1h_023,1.0,1h,6,price_momentum_continuation,Rank(hl_range),0.09548039219821064,0.2780408129377223,0.9098012337217272
crypto_a1_1h_12_price_basis_confirmation_2a01f62340a6,crypto_a3_1h_013,1.0,1h,12,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",0.09479338689494024,0.2249232561110863,1.04893762851268
crypto_a1_1h_6_price_basis_confirmation_4f4039129e74,crypto_a3_1h_028,1.0,1h,6,price_basis_confirmation,"Mul(Rank(hl_range),Rank(mark_minus_index))",0.09028805641793634,0.2257346408859749,0.6452364633310487
crypto_a1_1h_12_price_basis_confirmation_88f5d8c0b510,crypto_a3_1h_013,0.8684729544683754,1h,12,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",0.08920038415214776,0.1423941848002807,1.0023303632625085
crypto_a1_1h_12_price_momentum_continuation_a17e33e61990,crypto_a3_1h_029,1.0,1h,12,price_momentum_continuation,Rank(abs_ret_1),0.08472287916125289,0.1950517096109239,1.3481836874571624
crypto_a1_1h_1_basis_premium_continuation_2f57cd57cb58,crypto_a3_1h_030,1.0,1h,1,basis_premium_continuation,Rank(premium_index),0.0836608694219889,0.2504172255134756,1.012337217272104
crypto_a1_1h_6_basis_premium_continuation_ba15d433b3af,crypto_a3_1h_027,1.0,1h,6,basis_premium_continuation,Rank(mark_index_ratio),0.08041145940592304,0.0674510255489863,0.9343385880740231
crypto_a1_1h_1_basis_premium_continuation_97d363b5f73e,crypto_a3_1h_031,1.0,1h,1,basis_premium_continuation,Rank(mark_minus_index),0.07571059978592283,0.204039249299215,0.1933287639936029
crypto_a1_1h_6_basis_premium_continuation_1f90c0032da7,crypto_a3_1h_031,1.0,1h,6,basis_premium_continuation,Rank(mark_minus_index),0.07182297238696245,0.0375848533261308,0.1933287639936029
crypto_a1_1h_3_basis_premium_continuation_35b73d88973f,crypto_a3_1h_031,1.0,1h,3,basis_premium_continuation,Rank(mark_minus_index),0.07016999337064712,0.1193588982039809,0.1933287639936029
crypto_a1_1h_12_basis_premium_continuation_79662122add0,crypto_a3_1h_030,1.0,1h,12,basis_premium_continuation,Rank(premium_index),0.05122154681399536,0.0662390962368559,1.0104180945853325
crypto_a1_5m_1_price_basis_confirmation_dadc9f2d95fd,crypto_a3_5m_001,1.0,5m,1,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",0.4168798969665841,4.7848537603079455,0.9326449726445156
crypto_a1_5m_1_price_basis_confirmation_cce0a65546cc,crypto_a3_5m_002,1.0,5m,1,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",0.41500834716875434,4.801012411242926,1.0289697814226375
crypto_a1_5m_1_price_basis_confirmation_294b1a35a93a,crypto_a3_5m_001,0.8599536287209768,5m,1,price_basis_confirmation,"Mul(Rank(ret_6),Rank(mark_index_ratio))",0.4145417189434253,5.088659184442278,0.8729959299912812
crypto_a1_5m_1_price_basis_confirmation_59dd2b89f052,crypto_a3_5m_002,0.8622242175699248,5m,1,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",0.4138763696381079,4.994022245151038,0.9749212839754352
crypto_a1_5m_1_price_basis_confirmation_93d3f6f5a4e9,crypto_a3_5m_003,1.0,5m,1,price_basis_confirmation,"Mul(Rank(ret_1),Rank(premium_index))",0.41284099373353667,4.202292844398556,1.327336828439043
crypto_a1_5m_1_price_basis_confirmation_23cfb0353981,crypto_a3_5m_003,0.866922617094976,5m,1,price_basis_confirmation,"Mul(Rank(ret_1),Rank(mark_index_ratio))",0.41026739042904214,4.429775459649997,1.2864844490639742
crypto_a1_5m_3_price_basis_confirmation_ca6bc6ca4b5c,crypto_a3_5m_001,1.0,5m,3,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",0.4090367069580343,3.0316553314652417,0.9326221288163472
crypto_a1_5m_1_basis_premium_continuation_0b1b94eae8ae,crypto_a3_5m_004,1.0,5m,1,basis_premium_continuation,Rank(mark_index_ratio),0.4048287822557925,2.65490677047773,0.8460744784944393
crypto_a1_5m_3_price_basis_confirmation_0b32e646c855,crypto_a3_5m_002,0.9999999999999998,5m,3,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",0.4046545267257722,2.905637834671924,1.028939322985079
crypto_a1_5m_3_price_basis_confirmation_0fc6f321b88d,crypto_a3_5m_005,1.0,5m,3,price_basis_confirmation,"Mul(Rank(ret_12),Rank(premium_index))",0.40251820289585016,2.8431882898441017,0.868792665608236
crypto_a1_5m_3_price_basis_confirmation_599a8a707e2f,crypto_a3_5m_001,0.8599536287209768,5m,3,price_basis_confirmation,"Mul(Rank(ret_6),Rank(mark_index_ratio))",0.4010655972427578,3.0232275669897817,0.872965471553723
crypto_a1_5m_1_basis_premium_continuation_bf4e339b6425,crypto_a3_5m_006,1.0,5m,1,basis_premium_continuation,Rank(premium_index),0.39940161689372866,2.586250990262652,0.9457763665368376
crypto_a1_5m_1_price_momentum_continuation_42187ee9aec2,crypto_a3_5m_007,1.0,5m,1,price_momentum_continuation,Rank(ret_6),0.3982910111748049,4.584063741124921,0.6566420334052914
crypto_a1_5m_1_price_momentum_continuation_e4e012f15888,crypto_a3_5m_008,1.0,5m,1,price_momentum_continuation,Rank(ret_3),0.3955912179153153,4.22399741768798,0.888674410724416
crypto_a1_5m_3_price_basis_confirmation_900851cca6b1,crypto_a3_5m_002,0.8622242175699248,5m,3,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",0.3953007675879797,2.8627149412248944,0.9748832109284874
crypto_a1_5m_3_price_basis_confirmation_9338a241fcb8,crypto_a3_5m_005,0.8595845034948112,5m,3,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_index_ratio))",0.39025633941765914,2.7338898327281407,0.8015328208701215
crypto_a1_5m_1_price_momentum_continuation_943c62c83b8a,crypto_a3_5m_009,1.0,5m,1,price_momentum_continuation,Rank(ret_1),0.3885344633028941,3.404379179981024,1.4909214819552792
crypto_a1_5m_6_price_basis_confirmation_1b02d8fa7f47,crypto_a3_5m_001,1.0,5m,6,price_basis_confirmation,"Mul(Rank(ret_6),Rank(premium_index))",0.37671846382189755,1.870680658150228,0.9325802484647044
crypto_a1_5m_6_price_basis_confirmation_19da80452df9,crypto_a3_5m_005,1.0,5m,6,price_basis_confirmation,"Mul(Rank(ret_12),Rank(premium_index))",0.3737517558572375,1.9298849157924007,0.8687698217800673
crypto_a1_5m_3_price_momentum_continuation_a8e876750c29,crypto_a3_5m_007,1.0,5m,3,price_momentum_continuation,Rank(ret_6),0.37283114883642376,3.151935357978757,0.6566344187959018
crypto_a1_5m_6_price_basis_confirmation_c63feec600f6,crypto_a3_5m_002,0.9999999999999998,5m,6,price_basis_confirmation,"Mul(Rank(ret_3),Rank(premium_index))",0.36859197307939956,1.7875174069574098,1.0288974426334363
crypto_a1_5m_3_basis_premium_continuation_28eb4f27e726,crypto_a3_5m_004,0.9999999999999998,5m,3,basis_premium_continuation,Rank(mark_index_ratio),0.3654964439685968,1.5124640715801954,0.8460440200568812
crypto_a1_5m_1_price_momentum_continuation_fb182ae60bbc,crypto_a3_5m_010,1.0,5m,1,price_momentum_continuation,Rank(ret_12),0.3648154288157085,3.314151331664656,0.4847688775685029
crypto_a1_5m_3_basis_premium_continuation_60cb13a9aa5b,crypto_a3_5m_006,1.0,5m,3,basis_premium_continuation,Rank(premium_index),0.3631117728918445,1.2920582577213977,0.9457573300133636
crypto_a1_5m_6_price_basis_confirmation_37d79e99589a,crypto_a3_5m_001,0.8599536287209768,5m,6,price_basis_confirmation,"Mul(Rank(ret_6),Rank(mark_index_ratio))",0.36271299961296666,1.87450587041375,0.8729312058114699
crypto_a1_5m_3_price_momentum_continuation_6d680d240e85,crypto_a3_5m_009,1.0,5m,3,price_momentum_continuation,Rank(ret_1),0.3618866431567688,2.3154195054293774,1.4908834089083314
crypto_a1_5m_1_momentum_liquidity_state_6ac032c57bbf,crypto_a3_5m_011,1.0,5m,1,momentum_liquidity_state,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",0.3587020120071047,1.5792474244856298,0.4696919509771447
crypto_a1_5m_6_price_basis_confirmation_96bc764636cb,crypto_a3_5m_005,0.8595845034948112,5m,6,price_basis_confirmation,"Mul(Rank(ret_12),Rank(mark_index_ratio))",0.3564097435647513,1.8611650294199296,0.8014947478231734
crypto_a1_5m_6_price_momentum_continuation_f2112fe7da5a,crypto_a3_5m_007,1.0,5m,6,price_momentum_continuation,Rank(ret_6),0.3558515575651504,2.119769640620751,0.6566115749677331
crypto_a1_5m_1_momentum_liquidity_state_d7d5931b0574,crypto_a3_5m_011,0.9186057735007047,5m,1,momentum_liquidity_state,"Mul(Rank(ret_6),ZScore(avg_trade_size_quote))",0.35558057803843673,1.509104653371352,0.3979509086132654
crypto_a1_5m_3_price_momentum_continuation_293a621a412a,crypto_a3_5m_008,1.0,5m,3,price_momentum_continuation,Rank(ret_3),0.354078682786836,2.7856831031742413,0.8886439522868577
crypto_a1_5m_6_price_basis_confirmation_5bf6afc8e54c,crypto_a3_5m_002,0.8622242175699248,5m,6,price_basis_confirmation,"Mul(Rank(ret_3),Rank(mark_index_ratio))",0.3518445353207935,1.7780185233208237,0.9748527524909292
