preflight_candidate_id,numeric_probe_id,family_id,max_abs_ic,max_abs_spread,min_control_ratio,non_l7_clean_rows,l7_clean_rows,eval_rows,dataset,motif,operator,primary_field,partner_field,window_h,expression,cluster_key,replay_candidate_id
a7ffcore32_008,a7ffcore30_0134,F1b_taker_flow_market_panel,0.0406094816704757,0.101315438747406,0.5136614236395354,12,3,337260,top498_replay_v2,taker_flow_x_liquidity,WinsorZ,trade_volume,trade_quote_volume,24,"Clip(ZScore(Delta(trade_volume,24)),-3,3)*Sign(Delta(trade_quote_volume,24))",F1b_taker_flow_market_panel|taker_flow_x_liquidity|WinsorZ|trade_volume|trade_quote_volume,a7ffcore33_000
a7ffcore32_012,a7ffcore30_0094,F1b_taker_flow_market_panel,0.0185617858916063,0.1366783529520034,0.0141413544851946,12,3,66348,top498_replay_v2,low_turnover_flow_state,WinsorZ,taker_buy_quote_volume,funding_rate,8,"Clip(ZScore(Delta(taker_buy_quote_volume,8)),-3,3)*Sign(Delta(funding_rate,8))",F1b_taker_flow_market_panel|low_turnover_flow_state|WinsorZ|taker_buy_quote_volume|funding_rate,a7ffcore33_001
a7ffcore32_020,a7ffcore30_0201,F2a_basis_funding_independent,0.0175977678336675,0.07858607172966,0.210194896473893,12,3,66348,top498_replay_v2,basis_x_flow,Delta,funding_rate,taker_buy_quote_volume,8,"Delta(funding_rate,8)*ZScore(Delta(taker_buy_quote_volume,8))",F2a_basis_funding_independent|basis_x_flow|Delta|funding_rate|taker_buy_quote_volume,a7ffcore33_002
a7ffcore32_021,a7ffcore30_0187,F2a_basis_funding_independent,0.0159636313232424,0.0835975036025047,0.2149638788184157,12,3,336973,top498_replay_v2,basis_delta_x_funding,SpreadShortLong,mark_index_basis_bps,trade_volume,4,"Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(trade_volume,16)))",F2a_basis_funding_independent|basis_delta_x_funding|SpreadShortLong|mark_index_basis_bps|trade_volume,a7ffcore33_003
a7ffcore32_017,a7ffcore30_0163,F2a_basis_funding_independent,0.0152977658114218,0.0765552595257759,0.1801228756260606,12,3,66348,top498_replay_v2,H8_H24_dislocation,Delta,funding_rate,trade_volume,8,"Delta(funding_rate,8)*ZScore(Delta(trade_volume,8))",F2a_basis_funding_independent|H8_H24_dislocation|Delta|funding_rate|trade_volume,a7ffcore33_004
a7ffcore32_018,a7ffcore30_0195,F2a_basis_funding_independent,0.0118417164820896,0.0696547850966453,0.4182072934564377,12,3,335886,top498_replay_v2,basis_delta_x_funding,WinsorZ,premium_close_bps,taker_buy_quote_volume,72,"Clip(ZScore(Delta(premium_close_bps,72)),-3,3)*Sign(Delta(taker_buy_quote_volume,72))",F2a_basis_funding_independent|basis_delta_x_funding|WinsorZ|premium_close_bps|taker_buy_quote_volume,a7ffcore33_005
a7ffcore32_014,a7ffcore30_0123,F1b_taker_flow_market_panel,0.0112294969755,0.0584909208118915,0.6580190206315328,12,3,335886,top498_replay_v2,taker_flow_x_liquidity,Delta,trade_volume,premium_close_bps,72,"Delta(trade_volume,72)*ZScore(Delta(premium_close_bps,72))",F1b_taker_flow_market_panel|taker_flow_x_liquidity|Delta|trade_volume|premium_close_bps,a7ffcore33_006
a7ffcore32_007,a7ffcore30_0051,F1a_aggtrades_flow_microstructure,0.0167541224062414,0.2157324850559234,0.0136914967616489,11,3,11841,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,agg_signed_aggressor_notional,premium_index_bps,24,"TSRank(agg_signed_aggressor_notional,24)*ZScore(Delta(premium_index_bps,24))",F1a_aggtrades_flow_microstructure|flow_x_low_turnover|TSRank|agg_signed_aggressor_notional|premium_index_bps,a7ffcore33_007
a7ffcore32_005,a7ffcore30_0041,F1a_aggtrades_flow_microstructure,0.0208760208320881,0.092823788523674,0.1794453873079967,8,2,11853,core12_aggtrades_all_features,flow_x_low_turnover,Delta,agg_large_notional_ratio_100k_plus,premium_index_bps,8,"Delta(agg_large_notional_ratio_100k_plus,8)*ZScore(Delta(premium_index_bps,8))",F1a_aggtrades_flow_microstructure|flow_x_low_turnover|Delta|agg_large_notional_ratio_100k_plus|premium_index_bps,a7ffcore33_008
a7ffcore32_022,a7ffcore30_0233,F2a_basis_funding_independent,0.0137844386992689,0.0595846511423587,0.1614483016388115,8,2,66305,top498_replay_v2,funding_persistence_low_turnover,WinsorZ,funding_rate,trade_volume,8,"Clip(ZScore(Delta(funding_rate,8)),-3,3)*Sign(Delta(trade_volume,8))",F2a_basis_funding_independent|funding_persistence_low_turnover|WinsorZ|funding_rate|trade_volume,a7ffcore33_009
a7ffcore32_019,a7ffcore30_0222,F2a_basis_funding_independent,0.0101672812998031,0.0318114459514617,0.5544706956430997,8,2,66201,top498_replay_v2,funding_persistence_low_turnover,Delta,funding_rate,trade_quote_volume,24,"Delta(funding_rate,24)*ZScore(Delta(trade_quote_volume,24))",F2a_basis_funding_independent|funding_persistence_low_turnover|Delta|funding_rate|trade_quote_volume,a7ffcore33_010
a7ffcore32_023,a7ffcore30_0203,F2a_basis_funding_independent,0.0077484409203194,0.0559216812252998,0.2378429831796416,8,2,337441,top498_replay_v2,basis_x_flow,Delta,premium_close,trade_quote_volume,8,"Delta(premium_close,8)*ZScore(Delta(trade_quote_volume,8))",F2a_basis_funding_independent|basis_x_flow|Delta|premium_close|trade_quote_volume,a7ffcore33_011
a7ffcore32_010,a7ffcore30_0113,F1b_taker_flow_market_panel,0.0042023012146304,0.0309615060687065,0.3841079155791088,8,2,337441,top498_replay_v2,taker_flow_x_basis,WinsorZ,trade_volume,premium_close_bps,8,"Clip(ZScore(Delta(trade_volume,8)),-3,3)*Sign(Delta(premium_close_bps,8))",F1b_taker_flow_market_panel|taker_flow_x_basis|WinsorZ|trade_volume|premium_close_bps,a7ffcore33_012
a7ffcore32_016,a7ffcore30_0183,F2a_basis_funding_independent,0.0033807855984453,0.031122051179409,0.3291884403125347,8,2,337089,top498_replay_v2,basis_delta_x_funding,Delta,mark_index_basis_bps,trade_volume,8,"Delta(mark_index_basis_bps,8)*ZScore(Delta(trade_volume,8))",F2a_basis_funding_independent|basis_delta_x_funding|Delta|mark_index_basis_bps|trade_volume,a7ffcore33_013
a7ffcore32_013,a7ffcore30_0095,F1b_taker_flow_market_panel,0.0110417555497816,0.0765058696269989,0.6720457148256772,7,2,66201,top498_replay_v2,low_turnover_flow_state,WinsorZ,trade_quote_volume,funding_rate,24,"Clip(ZScore(Delta(trade_quote_volume,24)),-3,3)*Sign(Delta(funding_rate,24))",F1b_taker_flow_market_panel|low_turnover_flow_state|WinsorZ|trade_quote_volume|funding_rate,a7ffcore33_014
a7ffcore32_004,a7ffcore30_0011,F1a_aggtrades_flow_microstructure,0.0088968887705204,0.0414553731679916,0.6159145418948989,5,1,12045,core12_aggtrades_all_features,flow_reversal,TSRank,agg_signed_aggressor_notional,mark_index_basis_bps,8,"TSRank(agg_signed_aggressor_notional,8)*ZScore(Delta(mark_index_basis_bps,8))",F1a_aggtrades_flow_microstructure|flow_reversal|TSRank|agg_signed_aggressor_notional|mark_index_basis_bps,a7ffcore33_015
