blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.7347988419067633,0.00020290445213839496,False,3.3746472047367684,3.3746472047367684,True,0.0007044802061642237,0.00010448020616422361,-0.0008955197938357764,95.86666666666666,HOLD_A7FF9_ONE_BAR_LAG_FRAGILE,719,-0.0001300444183375909,-0.7329049763390876,-0.7329049763390876,-0.7329049763390876,0.47983310152990266,719,-0.0007352391387737089,-6.744274039546777,-6.744274039546777,-6.744274039546777,0.37552155771905427,719,-0.001083134255592236,-6.881108371515661,-6.881108371515661,-6.881108371515661,0.34909596662030595,719,-0.0011044802061642236,-3.3746472047367684,-3.3746472047367684,-3.3746472047367684,0.47009735744089015
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.7347988419067634,0.00020290445213839506,False,3.3746472047367675,3.3746472047367675,True,0.0007044802061642234,0.00010448020616422339,-0.0008955197938357766,95.86666666666666,HOLD_A7FF9_ONE_BAR_LAG_FRAGILE,719,-0.0001300444183375909,-0.7329049763390878,-0.7329049763390878,-0.7329049763390878,0.47983310152990266,719,-0.0007352391387737089,-6.744274039546777,-6.744274039546777,-6.744274039546777,0.37552155771905427,719,-0.001083134255592236,-6.881108371515661,-6.881108371515661,-6.881108371515661,0.34909596662030595,719,-0.0011044802061642234,-3.3746472047367675,-3.3746472047367675,-3.3746472047367675,0.47009735744089015
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.7039037388342034,0.0002095911306603332,False,3.596753173888872,3.596753173888872,True,0.0007425926423589562,0.00014259264235895615,-0.0008574073576410439,95.86666666666666,HOLD_A7FF9_ONE_BAR_LAG_FRAGILE,719,-0.00019849446924962363,-1.19190636767378,-1.19190636767378,-1.19190636767378,0.4756606397774687,719,-0.0007346488138677824,-7.081526696693348,-7.081526696693348,-7.081526696693348,0.35465924895688455,719,-0.0010851835966831029,-7.275077183315735,-7.275077183315735,-7.275077183315735,0.3477051460361613,719,-0.0011425926423589562,-3.596753173888872,-3.596753173888872,-3.596753173888872,0.44923504867872044
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.6262375103802704,0.01588374994684436,False,6.147731189152845,6.147731189152845,True,0.1319396752689262,0.1313396752689262,0.1303396752689262,95.86666666666666,HOLD_A7FF9_ONE_BAR_LAG_FRAGILE,719,-0.018406241077843177,-1.7484103300042482,-1.7484103300042482,-1.7484103300042482,0.4659248956884562,719,-0.08909859212934211,-8.781919229255497,-8.781919229255497,-8.781919229255497,0.3463143254520167,719,-0.12599661793947142,-8.73747880803158,-8.73747880803158,-8.73747880803158,0.3477051460361613,719,-0.1323396752689262,-6.147731189152845,-6.147731189152845,-6.147731189152845,0.41307371349095967
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L7_ranked_future_return,1,-1.0,3,True,0.194337134777271,-0.011943743549598033,False,7.040761149796911,7.040761149796911,True,0.0390856216679061,0.038485621667906096,0.037485621667906095,95.86666666666666,HOLD_A7FF9_ONE_BAR_LAG_FRAGILE,719,-0.010803491777500817,-1.9226571356219677,-1.9226571356219677,-1.9226571356219677,0.4993045897079277,719,-0.06944680111024426,-13.067456597972095,-13.067456597972095,-13.067456597972095,0.3157162726008345,719,-0.07163168141740812,-13.128178284636853,-13.128178284636853,-13.128178284636853,0.3087621696801113,719,-0.0394856216679061,-7.040761149796911,-7.040761149796911,-7.040761149796911,0.39777468706536856
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L0_raw_forward_return,4,-1.0,3,True,2.339170430606112,0.00044953654639347734,True,1.1646581243001153,1.2954849729877278,True,0.0011080745138707607,0.0005080745138707607,-0.0004919254861292393,95.46666666666667,HOLD_A7FF9_CONTROL_DOMINATED,716,-3.763092295805805e-05,-0.11129436343022633,-0.4033863878938354,-0.9333356049403428,0.5153631284916201,716,-0.0004893958747977477,-2.0575757009756646,-1.1646581243001153,-1.8723208223529217,0.4594972067039106,716,-0.0007247022274090161,-2.3106915738266993,-1.1932874268463243,-1.2954849729877278,0.4483240223463687,716,-0.0015080745138707607,-2.5924618455160156,-1.1975706338607532,-2.183075576974526,0.4790502793296089
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L1_cross_sectional_relative_return,4,-1.0,3,True,2.339170430606111,0.0004495365463934774,True,1.1646581243001155,1.2954849729877274,True,0.0011080745138707612,0.0005080745138707611,-0.0004919254861292389,95.46666666666667,HOLD_A7FF9_CONTROL_DOMINATED,716,-3.763092295805813e-05,-0.1112943634302266,-0.4033863878938352,-0.9333356049403432,0.5153631284916201,716,-0.0004893958747977479,-2.0575757009756654,-1.1646581243001155,-1.8723208223529222,0.4594972067039106,716,-0.0007247022274090163,-2.3106915738267,-1.1932874268463247,-1.2954849729877274,0.4483240223463687,716,-0.0015080745138707611,-2.5924618455160164,-1.1975706338607535,-2.183075576974526,0.4790502793296089
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L3_liquidity_tier_relative_return,4,1.0,0,False,2.2668781829280196,-0.0003569183152066866,False,-1.2583704072908832,-2.165331099060458,False,-0.0019086351952398717,-0.0025086351952398715,-0.0035086351952398715,95.46666666666667,HOLD_A7FF9_PRE_MAY_UNSTABLE,716,2.382080289648503e-05,0.07541958799505036,-0.17374509481838518,-0.8045354884369674,0.5069832402234636,716,-0.00047247780553277293,-2.1394854037903746,-1.199553133860982,-1.9882522386354942,0.45251396648044695,716,-0.0007088716081644218,-2.394121005400371,-1.2444615928661795,-1.446713708609202,0.4245810055865922,716,-0.0015086351952398717,-2.6873933265278533,-1.2583704072908832,-2.165331099060458,0.4622905027932961
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L5_vol_adjusted_return,4,-1.0,3,True,1.9305339371244923,0.03780586421695162,False,1.4437095261903332,2.4632123392769545,True,0.18183728765827778,0.1812372876582778,0.1802372876582778,95.46666666666667,HOLD_A7FF9_CONTROL_DOMINATED,716,-0.015030820634243445,-0.7579590035250687,-0.6726072887978722,-1.1496208628471212,0.5027932960893855,716,-0.06136515725204984,-2.792873246161353,-1.4437095261903332,-2.5227533997983587,0.43854748603351956,716,-0.10892736823831801,-3.3616165014352437,-1.7027698817843828,-2.4632123392769545,0.44972067039106145,716,-0.1822372876582778,-4.40991577069959,-2.270085089435237,-2.5411155921048425,0.45251396648044695
a7ff7e_15ba28d7f1306b75,mark_index_basis_bps,basis_premium_like,single,L7_ranked_future_return,4,1.0,0,False,1.770950002149509,0.014751072553752373,True,-3.096566680755406,-3.925516354924074,False,-0.01331209725818228,-0.01391209725818228,-0.01491209725818228,95.46666666666667,HOLD_A7FF9_PRE_MAY_UNSTABLE,716,0.005777160173328118,1.055712561226749,0.27551756775605407,-0.29793745766584884,0.5181564245810056,716,-0.03150155594344229,-5.947507867267418,-3.096566680755406,-3.925516354924074,0.40782122905027934,716,-0.03325465474175757,-6.139958538395537,-3.033939131395865,-3.6660874266007117,0.4092178770949721,716,-0.01291209725818228,-2.248836924135424,-1.11972357259196,-1.6652077901016908,0.46787709497206703
