field_name,field_family,source_family,feature_class,transform,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,atlas_candidate,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error,strict_non_basis_candidate,near_miss_non_basis,lane
trade_return_1h,price_return,derived_replay_base,derived_rolling,delta_24h,L5_vol_adjusted_return,1,-1.0,3,True,1.3963966988803675,0.016586220085309,True,False,HOLD_A7FFCORE16E_CONTROL_LIKE,695,-0.0397240977114572,-2.6216652910917784,-2.6216652910917784,-2.6216652910917784,0.4201438848920863,719,-0.0123073487446221,-0.8128332688675464,-0.8128332688675464,-0.8128332688675464,0.4450625869262865,719,-0.0443081644286642,-2.6126386354606894,-2.6126386354606894,-2.6126386354606894,0.4464534075104311,719,-0.0570921549421057,-2.323397907376906,-2.323397907376906,-2.323397907376906,0.4033379694019471,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,delta_24h,L3_liquidity_tier_relative_return,8,-1.0,3,True,1.1972953308477627,-0.0007042161845714,False,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,688,-0.0014138863415747,-2.6308521217974667,-0.8912797879900392,-2.9666717200351025,0.4651162790697674,712,-0.000612523922092,-1.583083234674173,-0.528590608467924,-1.3961724060984062,0.4719101123595505,712,-0.0010824242585633,-2.474218839266314,-0.5405196407173615,-2.6168353140009666,0.4424157303370786,712,-0.0003372514886406,-0.3829703289268835,0.2381856277486272,-2.182944326402744,0.4578651685393258,94.93333333333334,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,zscore_72h,L0_raw_forward_return,1,-1.0,3,True,1.134993880390608,0.0005705665075657,True,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,696,-0.0009042119852925,-3.423036897831412,-3.423036897831412,-3.423036897831412,0.4123563218390804,719,-0.0002230401767801,-1.379328759689695,-1.379328759689695,-1.379328759689695,0.4450625869262865,719,-0.0005082107788469,-2.695888112798284,-2.695888112798284,-2.695888112798284,0.3852573018080668,719,-0.0008242877428105,-2.6823467257393725,-2.6823467257393725,-2.6823467257393725,0.4047287899860918,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,zscore_72h,L1_cross_sectional_relative_return,1,-1.0,3,True,1.134993880390608,0.0005705665075657,True,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,696,-0.0009042119852925,-3.423036897831412,-3.423036897831412,-3.423036897831412,0.4123563218390804,719,-0.0002230401767801,-1.379328759689695,-1.379328759689695,-1.379328759689695,0.4450625869262865,719,-0.0005082107788469,-2.695888112798284,-2.695888112798284,-2.695888112798284,0.3852573018080668,719,-0.0008242877428105,-2.6823467257393725,-2.6823467257393725,-2.6823467257393725,0.4047287899860918,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,zscore_72h,L5_vol_adjusted_return,1,-1.0,3,True,1.1254461778225164,0.0383186932037153,True,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,696,-0.0698248354409322,-4.305847536246382,-4.305847536246382,-4.305847536246382,0.3979885057471264,719,-0.0242816565059328,-1.509786216986223,-1.509786216986223,-1.509786216986223,0.4381084840055633,719,-0.0464110196892646,-2.387761092323564,-2.387761092323564,-2.387761092323564,0.4061196105702364,719,-0.0900187760014187,-3.538782484571001,-3.538782484571001,-3.538782484571001,0.4102920723226704,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,zscore_168h,L0_raw_forward_return,1,-1.0,3,True,1.3964085673436046,0.0008562232207728,True,False,HOLD_A7FFCORE16E_CONTROL_LIKE,696,-0.0009444386536102,-3.5230836845453486,-3.5230836845453486,-3.5230836845453486,0.4195402298850574,719,-0.0001637162647291,-1.0004368666197403,-1.0004368666197403,-1.0004368666197403,0.4478442280945758,719,-0.0006569207443456,-3.4552161744034287,-3.4552161744034287,-3.4552161744034287,0.3922114047287899,719,-0.0008557319768358,-2.685169755581076,-2.685169755581076,-2.685169755581076,0.4019471488178025,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,zscore_168h,L1_cross_sectional_relative_return,1,-1.0,3,True,1.3964085673436046,0.0008562232207728,True,False,HOLD_A7FFCORE16E_CONTROL_LIKE,696,-0.0009444386536102,-3.5230836845453486,-3.5230836845453486,-3.5230836845453486,0.4195402298850574,719,-0.0001637162647291,-1.0004368666197403,-1.0004368666197403,-1.0004368666197403,0.4478442280945758,719,-0.0006569207443456,-3.455216174403428,-3.455216174403428,-3.455216174403428,0.3922114047287899,719,-0.0008557319768358,-2.685169755581076,-2.685169755581076,-2.685169755581076,0.4019471488178025,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,zscore_168h,L3_liquidity_tier_relative_return,1,-1.0,3,True,1.144352881621503,0.0007686482623128,True,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,696,-0.0009905490279339,-4.180235264904497,-4.180235264904497,-4.180235264904497,0.3979885057471264,719,-0.0002055785913687,-1.328165900192218,-1.328165900192218,-1.328165900192218,0.4408901251738525,719,-0.0006695098071033,-3.7702026276221936,-3.7702026276221936,-3.7702026276221936,0.3949930458970793,719,-0.0007974920325534,-2.6371740394302257,-2.6371740394302257,-2.6371740394302257,0.4130737134909596,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_72h,L0_raw_forward_return,1,-1.0,3,True,1.364666490653689,0.000755863311536,True,False,HOLD_A7FFCORE16E_CONTROL_LIKE,619,-0.0008991417247191,-3.752720161279498,-3.752720161279498,-3.752720161279498,0.3974151857835218,694,-0.0001646379446287,-0.9529028249178482,-0.9529028249178482,-0.9529028249178482,0.4524495677233429,693,-0.0005392098393876,-2.82603653754339,-2.82603653754339,-2.82603653754339,0.3939393939393939,702,-0.0008229719882628,-2.5171202876518404,-2.5171202876518404,-2.5171202876518404,0.4188034188034188,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_72h,L1_cross_sectional_relative_return,1,-1.0,3,True,1.3646664906536885,0.000755863311536,True,False,HOLD_A7FFCORE16E_CONTROL_LIKE,619,-0.0008991417247191,-3.752720161279499,-3.752720161279499,-3.752720161279499,0.3974151857835218,694,-0.0001646379446287,-0.9529028249178488,-0.9529028249178488,-0.9529028249178488,0.4524495677233429,693,-0.0005392098393876,-2.82603653754339,-2.82603653754339,-2.82603653754339,0.3939393939393939,702,-0.0008229719882628,-2.5171202876518404,-2.5171202876518404,-2.5171202876518404,0.4188034188034188,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_72h,L3_liquidity_tier_relative_return,1,-1.0,3,True,1.081801786520773,0.0006791254565536,True,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,619,-0.0009230293759324,-4.206241791130878,-4.206241791130878,-4.206241791130878,0.3957996768982229,694,-0.0002013894935097,-1.2312261678970289,-1.2312261678970289,-1.2312261678970289,0.4322766570605187,693,-0.0005725142975289,-3.192806623186339,-3.192806623186339,-3.192806623186339,0.3924963924963925,702,-0.0007504335040319,-2.4217991468509465,-2.4217991468509465,-2.4217991468509465,0.4173789173789173,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_72h,L5_vol_adjusted_return,1,-1.0,3,True,1.392988926423502,0.0439794612748073,True,False,HOLD_A7FFCORE16E_CONTROL_LIKE,619,-0.0666960815323513,-4.649700544799474,-4.649700544799474,-4.649700544799474,0.4054927302100161,694,-0.0175165487345526,-1.0716917330021956,-1.0716917330021956,-1.0716917330021956,0.4524495677233429,693,-0.0517242816305043,-2.8125361797020445,-2.8125361797020445,-2.8125361797020445,0.4112554112554112,702,-0.0958782337331608,-3.8152762560959568,-3.8152762560959568,-3.8152762560959568,0.4173789173789173,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_168h,L0_raw_forward_return,1,-1.0,3,True,1.4558748894283609,0.0009671146347452,True,False,HOLD_A7FFCORE16E_CONTROL_LIKE,536,-0.0011247970780215,-4.660568684609783,-4.660568684609783,-4.660568684609783,0.4104477611940298,706,-0.0001968767296565,-1.1832651128711558,-1.1832651128711558,-1.1832651128711558,0.4348441926345609,708,-0.000590223028546,-3.1375085057402563,-3.1375085057402563,-3.1375085057402563,0.3940677966101695,714,-0.0008712535568586,-2.632435634147809,-2.632435634147809,-2.632435634147809,0.4103641456582633,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_168h,L1_cross_sectional_relative_return,1,-1.0,3,True,1.4558748894283602,0.0009671146347452,True,False,HOLD_A7FFCORE16E_CONTROL_LIKE,536,-0.0011247970780215,-4.660568684609783,-4.660568684609783,-4.660568684609783,0.4104477611940298,706,-0.0001968767296565,-1.183265112871156,-1.183265112871156,-1.183265112871156,0.4348441926345609,708,-0.000590223028546,-3.1375085057402563,-3.1375085057402563,-3.1375085057402563,0.3940677966101695,714,-0.0008712535568586,-2.632435634147809,-2.632435634147809,-2.632435634147809,0.4103641456582633,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_168h,L3_liquidity_tier_relative_return,1,-1.0,3,True,1.168363597482997,0.0009105111005558,True,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,536,-0.0011623465159827,-5.216610294871924,-5.216610294871924,-5.216610294871924,0.3917910447761194,706,-0.0002412447014852,-1.5327359513879315,-1.5327359513879315,-1.5327359513879315,0.4320113314447592,708,-0.0006186364614187,-3.491772257908456,-3.491772257908456,-3.491772257908456,0.3926553672316384,714,-0.0008277179557327,-2.6417629361831856,-2.6417629361831856,-2.6417629361831856,0.4103641456582633,95.86666666666666,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_168h,L0_raw_forward_return,4,-1.0,3,True,1.2120339551963824,0.0001462088670392,False,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,533,-0.0018761425825693,-4.476822455433558,-2.2569375769688165,-3.1829877321984807,0.4146341463414634,703,-0.0004385132199632,-1.5252033272834389,-0.9267278917291596,-1.3703575115300408,0.465149359886202,705,-0.0008740707435994,-2.5431113497707907,-1.4750509716510931,-1.9026723148608689,0.4113475177304964,711,-0.0009335137869424,-1.48832674292067,-0.9779263859621682,-1.9781679333936493,0.4388185654008439,95.46666666666668,,False,True,forensic_near_miss
trade_return_1h,price_return,derived_replay_base,derived_rolling,tsrank_168h,L1_cross_sectional_relative_return,4,-1.0,3,True,1.212033955196383,0.0001462088670392,False,False,A7FFCORE16E_NEAR_MISS_CONTROL_MARGIN,533,-0.0018761425825693,-4.476822455433558,-2.2569375769688165,-3.182987732198481,0.4146341463414634,703,-0.0004385132199632,-1.5252033272834389,-0.9267278917291591,-1.3703575115300404,0.465149359886202,705,-0.0008740707435994,-2.5431113497707902,-1.4750509716510931,-1.902672314860869,0.4113475177304964,711,-0.0009335137869424,-1.48832674292067,-0.9779263859621684,-1.9781679333936493,0.4388185654008439,95.46666666666668,,False,True,forensic_near_miss
