blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share
a7ff24r_389e925b81a0c645,"Mean(Mul(Delta(mark_index_basis_bps,1),realized_vol_168h),4)",basis_premium_like|volatility_like,smooth_mul,L5_vol_adjusted_return,8,-1.0,3,True,0.5522409355825147,0.11202044968973895,True,0.08396261071836922,2.514335089972677,True,0.19308213675108338,0.1924821367510834,0.1914821367510834,94.93333333333334,A7FF25R3S05_NUMERIC_CLUE,708,-0.008843374584104908,-0.3160813221819722,0.032938869276461724,-1.2148596729780692,0.4915254237288136,712,-0.05444692062802736,-1.8087403029491573,-0.669007230262564,-2.514335089972677,0.46348314606741575,712,-0.07824495713138768,-1.9510411824770493,-0.08396261071836922,-3.6080125908756893,0.45786516853932585,712,-0.1934821367510834,-3.0625534130338226,-1.4232514425023124,-4.55331263053073,0.45786516853932585,1.0,198.92989581550086,skel_8184698cb7b24c02,0.8261993679977018,0.9998297693555864
a7ff24r_d78ebdf91885f8e6,"Mean(Mul(Delta(mark_index_basis_bps,1),realized_vol_24h),4)",basis_premium_like|volatility_like,smooth_mul,L5_vol_adjusted_return,8,-1.0,3,True,0.7795650131523117,0.11534352526315753,True,0.7530303612381712,2.173513779393919,True,0.17476628319433488,0.1741662831943349,0.17316628319433489,94.93333333333334,A7FF25R3S05_NUMERIC_CLUE,708,-0.011274681395259029,-0.39625138974149304,-0.10191811709440841,-1.3390372766772067,0.4901129943502825,712,-0.05580145937259439,-1.8186813844604492,-0.8713744952136798,-2.173513779393919,0.4592696629213483,712,-0.10136834927323125,-2.404701472541986,-0.7530303612381712,-2.960083661013567,0.46207865168539325,712,-0.1751662831943349,-2.6206356943777456,-1.2299915933969352,-3.6070866790572675,0.46629213483146065,1.0,180.38671818118257,skel_8184698cb7b24c02,0.8261993679977018,0.9998116597125637
a7ff24r_62921caa01dbd001,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(realized_vol_168h,12))))",basis_premium_like|volatility_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.31699473053296345,0.024922420651180183,True,4.596211239092877,4.596211239092877,True,0.09389779237690304,0.09329779237690304,0.09229779237690304,95.86666666666666,A7FF25R3S05_NUMERIC_CLUE,708,-0.008090654178117393,-0.7752443498803305,-0.7752443498803305,-0.7752443498803305,0.4788135593220339,719,-0.06885247056235097,-7.056194099369234,-7.056194099369234,-7.056194099369234,0.35465924895688455,719,-0.09235193682102935,-7.158756015412837,-7.158756015412837,-7.158756015412837,0.35465924895688455,719,-0.09429779237690304,-4.596211239092877,-4.596211239092877,-4.596211239092877,0.39221140472878996,1.0,99.98079764637008,skel_c80f62c274b367a9,0.8241884515943695,0.9870781050307889
a7ff24r_690dd15a681be526,"Mean(Mul(Delta(mark_index_basis_bps,12),realized_vol_24h),4)",basis_premium_like|volatility_like,smooth_mul,L5_vol_adjusted_return,1,-1.0,3,True,0.5857770124490457,0.054612412919599,True,2.3634007587807258,2.3634007587807258,True,0.0860457556603502,0.0854457556603502,0.0844457556603502,95.86666666666666,A7FF25R3S05_NUMERIC_CLUE,704,-0.001176933548668702,-0.10782027267392522,-0.10782027267392522,-0.10782027267392522,0.4914772727272727,719,-0.023582183621869535,-2.398776187539165,-2.398776187539165,-2.398776187539165,0.46453407510431155,719,-0.034211786353980284,-2.3634007587807258,-2.3634007587807258,-2.3634007587807258,0.4325452016689847,719,-0.0864457556603502,-3.7839541684838025,-3.7839541684838025,-3.7839541684838025,0.4534075104311544,1.0,91.85997864790116,skel_8184698cb7b24c02,0.823039356506751,0.9999818208260617
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",basis_premium_like|volatility_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.6741149576645562,0.039465000287220914,True,2.531146992895294,2.531146992895294,True,0.08571994565152867,0.08511994565152867,0.08411994565152867,95.86666666666666,A7FF25R3S05_NUMERIC_CLUE,715,-0.0234351743347797,-1.867839107489709,-1.867839107489709,-1.867839107489709,0.45454545454545453,668,-0.05689497130977406,-3.1789427457847474,-3.1789427457847474,-3.1789427457847474,0.4116766467065868,713,-0.050225795405570595,-2.531146992895294,-2.531146992895294,-2.531146992895294,0.4417952314165498,719,-0.08611994565152867,-3.368669424753517,-3.368669424753517,-3.368669424753517,0.4381084840055633,1.0,91.44583069386411,skel_d9d4f69744bac825,0.8273484630853203,0.6728334780092593
a7ff24r_0f7490654a6a7b63,"Mean(Mul(Delta(mark_index_basis_bps,12),realized_vol_168h),4)",basis_premium_like|volatility_like,smooth_mul,L5_vol_adjusted_return,1,-1.0,3,True,0.643179017318403,0.030968169506553674,True,2.466341055409042,2.466341055409042,True,0.08448802883841706,0.08388802883841706,0.08288802883841706,95.86666666666666,A7FF25R3S05_NUMERIC_CLUE,704,-0.0030171903623449044,-0.27003329874699383,-0.27003329874699383,-0.27003329874699383,0.48863636363636365,719,-0.023947938994960605,-2.466341055409042,-2.466341055409042,-2.466341055409042,0.4631432545201669,719,-0.045986468466655064,-3.311942778399507,-3.311942778399507,-3.311942778399507,0.43532684283727396,719,-0.08488802883841706,-3.902060374349698,-3.902060374349698,-3.902060374349698,0.43532684283727396,1.0,90.24484982109865,skel_8184698cb7b24c02,0.823039356506751,0.9999818208260617
a7ff24r_28c1f862a15e5d51,"SafeDiv(premium_close_bps,Abs(realized_vol_24h))",basis_premium_like|volatility_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.841928955086812,0.05146679173806239,True,2.33284911601396,2.33284911601396,True,0.08391447980359838,0.08331447980359838,0.08231447980359838,95.86666666666666,A7FF25R3S05_NUMERIC_CLUE,715,-0.029267079250758787,-2.390742154684569,-2.390742154684569,-2.390742154684569,0.45454545454545453,668,-0.05612418881965072,-3.2195326105530366,-3.2195326105530366,-3.2195326105530366,0.3997005988023952,713,-0.04467135766332721,-2.33284911601396,-2.33284911601396,-2.33284911601396,0.4586255259467041,719,-0.08431447980359838,-3.4748314169944092,-3.4748314169944092,-3.4748314169944092,0.4520166898470097,1.0,89.47255084851156,skel_d9d4f69744bac825,0.8273484630853203,0.6728334780092593
a7ff24r_8931a4d48577eac9,"Mean(Mul(Delta(mark_index_basis_bps,8),realized_vol_168h),4)",basis_premium_like|volatility_like,smooth_mul,L5_vol_adjusted_return,1,-1.0,3,True,0.7919051017577133,0.034841760402142645,True,2.1891862044681583,2.1891862044681583,True,0.07542479145572185,0.07482479145572185,0.07382479145572185,95.86666666666666,A7FF25R3S05_NUMERIC_CLUE,708,-0.015705999312257652,-1.4793925523017397,-1.4793925523017397,-1.4793925523017397,0.4717514124293785,719,-0.030017425761662733,-2.8344744768645036,-2.8344744768645036,-2.8344744768645036,0.4603616133518776,719,-0.03340345258656067,-2.1891862044681583,-2.1891862044681583,-2.1891862044681583,0.4534075104311544,719,-0.07582479145572185,-3.5793135395742603,-3.5793135395742603,-3.5793135395742603,0.4297635605006954,1.0,81.03288635396413,skel_8184698cb7b24c02,0.8241884515943695,0.9999891077030324
a7ff24r_412de9436254e553,"Mean(Mul(Mean(premium_close_bps,12),realized_vol_168h),4)",basis_premium_like|volatility_like,smooth_mul,L7_ranked_future_return,24,1.0,3,True,0.883900571473871,0.07264578291596521,True,0.9835483313808362,0.23522483482385173,True,0.0704953644427558,0.06989536444275579,0.06889536444275579,92.8,A7FF25R3S05_RANK_LABEL_DIAGNOSTIC_CLUE,682,0.01898411195286195,3.214131540121454,0.7294899744040522,-0.9554512517599396,0.5366568914956011,696,0.0356610359461473,6.036417231263767,1.2146783548479314,0.48859990403730413,0.5761494252873564,696,0.03401114080217889,5.120987974487115,0.9835483313808362,0.23522483482385173,0.5517241379310345,696,0.07089536444275579,12.201938969755451,2.684588809501866,1.462004895695376,0.6839080459770115,0.0,75.01146387128192,skel_8184698cb7b24c02,0.8233266302786556,0.9889763607815771
a7ff24r_cff5d7f207bd19d3,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(realized_vol_168h,2))),4)",basis_premium_like|volatility_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.9463765557419013,0.06887606312421973,True,1.246023551988448,1.0238639241352139,True,0.06995793474302954,0.06935793474302954,0.06835793474302954,94.93333333333334,A7FF25R3S05_RANK_LABEL_DIAGNOSTIC_CLUE,708,0.016904360221803718,2.2200358446812434,0.7700659184228694,0.224373589535584,0.5536723163841808,712,0.031307382698709946,3.8391241920400456,1.246023551988448,1.0238639241352139,0.5632022471910112,712,0.031703697201414895,5.055678508052006,1.773801858461042,1.2203192429531406,0.5786516853932584,712,0.07035793474302954,10.36869172243922,3.6658609297478506,2.9296545674062853,0.6460674157303371,0.0,74.41155818728762,skel_44a246af570899bb,0.8261993679977018,0.9997102457116366
