candidate_id,cluster_id,interval,horizon,expression,target,mean_ic,ic_positive_rate,ls_annualized,ls_hit_rate,turnover_mean
crypto_a1_1h_1_price_momentum_continuation_cd58bdfa34b6,crypto_a3_1h_007,1h,1,Rank(ret_3),mark_close,0.040552884506179054,0.5421521590130226,1.0284254201304597,0.5343385880740233,0.8995202193283071
crypto_a1_1h_1_price_momentum_continuation_cd58bdfa34b6,crypto_a3_1h_007,1h,1,Rank(ret_3),index_close,0.04164185217869241,0.5437971213159698,1.0977910966597715,0.5359835503769705,0.8995202193283071
crypto_a1_1h_1_price_momentum_continuation_cd58bdfa34b6,crypto_a3_1h_007,1h,1,Rank(ret_3),spot_close_core6,,,,,0.0
crypto_a1_1h_3_price_basis_confirmation_38918c5ce65c,crypto_a3_1h_008,1h,3,"Mul(Rank(ret_24),Rank(mark_index_ratio))",perp_last_close,0.03182418145904826,0.5361305361305362,0.7185297081579558,0.5222816399286988,0.7636737491432488
crypto_a1_1h_3_price_basis_confirmation_38918c5ce65c,crypto_a3_1h_008,1h,3,"Mul(Rank(ret_24),Rank(mark_index_ratio))",mark_close,0.03310740488997049,0.5377759495406554,0.742501781486026,0.5235156999862882,0.7636737491432488
crypto_a1_1h_3_price_basis_confirmation_38918c5ce65c,crypto_a3_1h_008,1h,3,"Mul(Rank(ret_24),Rank(mark_index_ratio))",index_close,0.02000808543045696,0.5229672288495818,0.2819272743339275,0.5119978061154532,0.7636737491432488
crypto_a1_1h_3_price_basis_confirmation_38918c5ce65c,crypto_a3_1h_008,1h,3,"Mul(Rank(ret_24),Rank(mark_index_ratio))",spot_close_core6,,,,,0.0
crypto_a1_1h_1_price_momentum_continuation_fd4cc71299e6,crypto_a3_1h_009,1h,1,Rank(ret_24),perp_last_close,0.03456837088018634,0.5383139136394791,1.0231961586132576,0.5313228238519534,0.36170893305917295
crypto_a1_1h_1_price_momentum_continuation_fd4cc71299e6,crypto_a3_1h_009,1h,1,Rank(ret_24),mark_close,0.03479344507445942,0.5388622344071282,1.004278625958892,0.5289924605894448,0.36170893305917295
crypto_a1_1h_1_price_momentum_continuation_fd4cc71299e6,crypto_a3_1h_009,1h,1,Rank(ret_24),index_close,0.03476564559498072,0.5374914324880055,0.9868950764220727,0.5280328992460589,0.36170893305917295
crypto_a1_1h_1_price_momentum_continuation_fd4cc71299e6,crypto_a3_1h_009,1h,1,Rank(ret_24),spot_close_core6,,,,,0.0
crypto_a1_1h_3_basis_funding_state_31416b6f7871,crypto_a3_1h_010,1h,3,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",perp_last_close,0.014640820679196753,0.5172557751182856,0.5957783462239269,0.5130809908154745,0.5488233950194196
crypto_a1_1h_3_basis_funding_state_31416b6f7871,crypto_a3_1h_010,1h,3,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",mark_close,0.014547447485906397,0.5164208182577233,0.6005314777396507,0.5140551071527971,0.5488233950194196
crypto_a1_1h_3_basis_funding_state_31416b6f7871,crypto_a3_1h_010,1h,3,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",index_close,0.011096777864170976,0.5122460339549123,0.4753225959173318,0.5098803228499861,0.5488233950194196
crypto_a1_1h_3_basis_funding_state_31416b6f7871,crypto_a3_1h_010,1h,3,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",spot_close_core6,,,,,0.0
crypto_a1_1h_12_price_funding_state_07c3e440d74b,crypto_a3_1h_011,1h,12,"Mul(Rank(hl_range),ZScore(latest_known_funding_rate))",perp_last_close,0.03598797285565477,0.5446183415705657,0.4976993701341579,0.5306150466776497,0.47297235549463096
crypto_a1_1h_12_price_funding_state_07c3e440d74b,crypto_a3_1h_011,1h,12,"Mul(Rank(hl_range),ZScore(latest_known_funding_rate))",mark_close,0.03556890665622128,0.5437946183415706,0.4958069399935658,0.5310269082921472,0.47297235549463096
crypto_a1_1h_12_price_funding_state_07c3e440d74b,crypto_a3_1h_011,1h,12,"Mul(Rank(hl_range),ZScore(latest_known_funding_rate))",index_close,0.033789933295699334,0.5410488742449203,0.4692589236841272,0.5295167490389896,0.47297235549463096
crypto_a1_1h_12_price_funding_state_07c3e440d74b,crypto_a3_1h_011,1h,12,"Mul(Rank(hl_range),ZScore(latest_known_funding_rate))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_basis_confirmation_dadc9f2d95fd,crypto_a3_5m_001,5m,1,"Mul(Rank(ret_6),Rank(premium_index))",perp_last_close,0.028859105554708508,0.5342440718234569,4.7848537603079455,0.5301481422256742,0.9326449726445157
crypto_a1_5m_1_price_basis_confirmation_dadc9f2d95fd,crypto_a3_5m_001,5m,1,"Mul(Rank(ret_6),Rank(premium_index))",mark_close,0.01656201583824246,0.5199826386905918,1.9668223356147791,0.5161220317300773,0.9326449726445157
crypto_a1_5m_1_price_basis_confirmation_dadc9f2d95fd,crypto_a3_5m_001,5m,1,"Mul(Rank(ret_6),Rank(premium_index))",index_close,-0.02241598699278297,0.4726388048109102,-6.738632884468398,0.4720905529348608,0.9326449726445157
crypto_a1_5m_1_price_basis_confirmation_dadc9f2d95fd,crypto_a3_5m_001,5m,1,"Mul(Rank(ret_6),Rank(premium_index))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_basis_confirmation_cce0a65546cc,crypto_a3_5m_002,5m,1,"Mul(Rank(ret_3),Rank(premium_index))",perp_last_close,0.02886644323335366,0.5339014026591127,4.801012411242926,0.5314502404312915,1.0289697814226375
crypto_a1_5m_1_price_basis_confirmation_cce0a65546cc,crypto_a3_5m_002,5m,1,"Mul(Rank(ret_3),Rank(premium_index))",mark_close,0.015681616544469867,0.5190231979075053,1.8528934564953161,0.517435551849779,1.0289697814226375
crypto_a1_5m_1_price_basis_confirmation_cce0a65546cc,crypto_a3_5m_002,5m,1,"Mul(Rank(ret_3),Rank(premium_index))",index_close,-0.025491408023204362,0.4679786638644904,-7.467558768999114,0.4699546550010851,1.0289697814226375
crypto_a1_5m_1_price_basis_confirmation_cce0a65546cc,crypto_a3_5m_002,5m,1,"Mul(Rank(ret_3),Rank(premium_index))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_basis_confirmation_93d3f6f5a4e9,crypto_a3_5m_003,5m,1,"Mul(Rank(ret_1),Rank(premium_index))",perp_last_close,0.026300081782815392,0.5314113400648787,4.202292844398556,0.5280465100341515,1.327336828439043
crypto_a1_5m_1_price_basis_confirmation_93d3f6f5a4e9,crypto_a3_5m_003,5m,1,"Mul(Rank(ret_1),Rank(premium_index))",mark_close,0.01071979331905051,0.5126497698484312,0.5789615071228024,0.5105481376569085,1.327336828439043
crypto_a1_5m_1_price_basis_confirmation_93d3f6f5a4e9,crypto_a3_5m_003,5m,1,"Mul(Rank(ret_1),Rank(premium_index))",index_close,-0.035811806960256994,0.4559628102477413,-9.984197722484828,0.4575161905632146,1.327336828439043
crypto_a1_5m_1_price_basis_confirmation_93d3f6f5a4e9,crypto_a3_5m_003,5m,1,"Mul(Rank(ret_1),Rank(premium_index))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_basis_premium_continuation_0b1b94eae8ae,crypto_a3_5m_004,5m,1,Rank(mark_index_ratio),perp_last_close,0.018261452456074898,0.5229816786220131,2.65490677047773,0.5214560656074745,0.8460744784944393
crypto_a1_5m_1_basis_premium_continuation_0b1b94eae8ae,crypto_a3_5m_004,5m,1,Rank(mark_index_ratio),mark_close,0.026029043246217853,0.5337460451622483,4.5622110212391656,0.5310162076960857,0.8460744784944393
crypto_a1_5m_1_basis_premium_continuation_0b1b94eae8ae,crypto_a3_5m_004,5m,1,Rank(mark_index_ratio),index_close,-0.04931747651763571,0.43369007778323493,-13.063453174839644,0.4387271418944387,0.8460744784944393
crypto_a1_5m_1_basis_premium_continuation_0b1b94eae8ae,crypto_a3_5m_004,5m,1,Rank(mark_index_ratio),spot_close_core6,,,,,0.0
crypto_a1_5m_3_price_basis_confirmation_0fc6f321b88d,crypto_a3_5m_005,5m,3,"Mul(Rank(ret_12),Rank(premium_index))",perp_last_close,0.031086540259373248,0.5374651619682916,2.8431882898441017,0.5325931763926487,0.868792665608236
crypto_a1_5m_3_price_basis_confirmation_0fc6f321b88d,crypto_a3_5m_005,5m,3,"Mul(Rank(ret_12),Rank(premium_index))",mark_close,0.024081185533723536,0.5283212829386972,1.9530685988476315,0.5253058287359079,0.868792665608236
crypto_a1_5m_3_price_basis_confirmation_0fc6f321b88d,crypto_a3_5m_005,5m,3,"Mul(Rank(ret_12),Rank(premium_index))",index_close,0.00018195255034572988,0.4991033592616706,-1.0479826988558933,0.4991376257867023,0.868792665608236
crypto_a1_5m_3_price_basis_confirmation_0fc6f321b88d,crypto_a3_5m_005,5m,3,"Mul(Rank(ret_12),Rank(premium_index))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_basis_premium_continuation_bf4e339b6425,crypto_a3_5m_006,5m,1,Rank(premium_index),perp_last_close,0.017657424712059906,0.520902819024992,2.5862509902626516,0.5206907973638222,0.9457763665368375
crypto_a1_5m_1_basis_premium_continuation_bf4e339b6425,crypto_a3_5m_006,5m,1,Rank(premium_index),mark_close,0.0029983807184312183,0.5018674829527933,-0.7712571279351562,0.5022329842034928,0.9457763665368375
crypto_a1_5m_1_basis_premium_continuation_bf4e339b6425,crypto_a3_5m_006,5m,1,Rank(premium_index),index_close,-0.04636957160943719,0.4378133887676897,-11.978305118909715,0.44197096549439757,0.9457763665368375
crypto_a1_5m_1_basis_premium_continuation_bf4e339b6425,crypto_a3_5m_006,5m,1,Rank(premium_index),spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_momentum_continuation_42187ee9aec2,crypto_a3_5m_007,5m,1,Rank(ret_6),perp_last_close,0.02725401640043358,0.5288527436377759,4.584063741124921,0.525853502529954,0.6566420334052914
crypto_a1_5m_1_price_momentum_continuation_42187ee9aec2,crypto_a3_5m_007,5m,1,Rank(ret_6),mark_close,0.02397309648453628,0.5254308917088326,3.726945495809475,0.5228381172116824,0.6566420334052914
crypto_a1_5m_1_price_momentum_continuation_42187ee9aec2,crypto_a3_5m_007,5m,1,Rank(ret_6),index_close,0.015309473885135767,0.5154709826272686,1.5872115310015993,0.512421331566744,0.6566420334052914
crypto_a1_5m_1_price_momentum_continuation_42187ee9aec2,crypto_a3_5m_007,5m,1,Rank(ret_6),spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_momentum_continuation_e4e012f15888,crypto_a3_5m_008,5m,1,Rank(ret_3),perp_last_close,0.028041906821171088,0.5302066318663118,4.22399741768798,0.5258649244440383,0.888674410724416
crypto_a1_5m_1_price_momentum_continuation_e4e012f15888,crypto_a3_5m_008,5m,1,Rank(ret_3),mark_close,0.023142334687509675,0.5254368932038835,3.0262261116352724,0.5214332217793057,0.888674410724416
crypto_a1_5m_1_price_momentum_continuation_e4e012f15888,crypto_a3_5m_008,5m,1,Rank(ret_3),index_close,0.010470416864521858,0.5102341519131924,-0.17760609256108456,0.5073956893696245,0.888674410724416
crypto_a1_5m_1_price_momentum_continuation_e4e012f15888,crypto_a3_5m_008,5m,1,Rank(ret_3),spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_momentum_continuation_943c62c83b8a,crypto_a3_5m_009,5m,1,Rank(ret_1),perp_last_close,0.025224016591215242,0.526882088887366,3.404379179981024,0.5243914975271556,1.4909214819552792
crypto_a1_5m_1_price_momentum_continuation_943c62c83b8a,crypto_a3_5m_009,5m,1,Rank(ret_1),mark_close,0.016283647866956623,0.5177845296294604,1.2078198284438841,0.5157451085652933,1.4909214819552792
crypto_a1_5m_1_price_momentum_continuation_943c62c83b8a,crypto_a3_5m_009,5m,1,Rank(ret_1),index_close,-0.006069641457314315,0.49344359665554893,-4.338515812130595,0.4912451028543363,1.4909214819552792
crypto_a1_5m_1_price_momentum_continuation_943c62c83b8a,crypto_a3_5m_009,5m,1,Rank(ret_1),spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_momentum_continuation_fb182ae60bbc,crypto_a3_5m_010,5m,1,Rank(ret_12),perp_last_close,0.02317562699939448,0.5241695983917394,3.314151331664656,0.5210334547863531,0.48476887756850295
crypto_a1_5m_1_price_momentum_continuation_fb182ae60bbc,crypto_a3_5m_010,5m,1,Rank(ret_12),mark_close,0.020939152952374362,0.522826695297598,2.661732999589657,0.5193430115018675,0.48476887756850295
crypto_a1_5m_1_price_momentum_continuation_fb182ae60bbc,crypto_a3_5m_010,5m,1,Rank(ret_12),index_close,0.014965588215031793,0.5154824045413531,1.2323364492621272,0.5126269260202625,0.48476887756850295
crypto_a1_5m_1_price_momentum_continuation_fb182ae60bbc,crypto_a3_5m_010,5m,1,Rank(ret_12),spot_close_core6,,,,,0.0
crypto_a1_5m_1_momentum_liquidity_state_6ac032c57bbf,crypto_a3_5m_011,5m,1,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",perp_last_close,0.014203104011921265,0.5171736324488561,1.5792474244856298,0.5159112715310459,0.4696919509771447
crypto_a1_5m_1_momentum_liquidity_state_6ac032c57bbf,crypto_a3_5m_011,5m,1,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",mark_close,0.011940103321457675,0.514426371818888,1.1477676621591648,0.5135811212135057,0.4696919509771447
crypto_a1_5m_1_momentum_liquidity_state_6ac032c57bbf,crypto_a3_5m_011,5m,1,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",index_close,0.005290524342930063,0.505882487321241,-0.10990628864985319,0.5070932517019235,0.4696919509771447
crypto_a1_5m_1_momentum_liquidity_state_6ac032c57bbf,crypto_a3_5m_011,5m,1,"Mul(Rank(ret_3),ZScore(avg_trade_size_quote))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_funding_state_8d0f23b892de,crypto_a3_5m_012,5m,1,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",perp_last_close,0.007654671221319478,0.5083154383880842,1.2439813647584852,0.5094059462484724,0.3079005379721534
crypto_a1_5m_1_price_funding_state_8d0f23b892de,crypto_a3_5m_012,5m,1,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",mark_close,0.007013255409777287,0.5064019828442851,1.0444525447783506,0.5083893958949641,0.3079005379721534
crypto_a1_5m_1_price_funding_state_8d0f23b892de,crypto_a3_5m_012,5m,1,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",index_close,0.00530125245812373,0.5046772738175463,0.5723327870831159,0.5068360155794908,0.3079005379721534
crypto_a1_5m_1_price_funding_state_8d0f23b892de,crypto_a3_5m_012,5m,1,"Mul(Rank(ret_6),ZScore(latest_known_funding_rate))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_funding_state_0acfc41307ca,crypto_a3_5m_013,5m,1,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",perp_last_close,0.006374480378423982,0.506553612026168,1.1676548896952077,0.5054284786340648,0.3298686860610768
crypto_a1_5m_1_price_funding_state_0acfc41307ca,crypto_a3_5m_013,5m,1,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",mark_close,0.005475811494956495,0.5057416600937225,1.0206599103348717,0.5050225026678421,0.3298686860610768
crypto_a1_5m_1_price_funding_state_0acfc41307ca,crypto_a3_5m_013,5m,1,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",index_close,0.003716862484548489,0.5029578248967661,0.6285095242084859,0.5038161740824944,0.3298686860610768
crypto_a1_5m_1_price_funding_state_0acfc41307ca,crypto_a3_5m_013,5m,1,"Mul(Rank(ret_6),ZScore(funding_rate_persistence_3))",spot_close_core6,,,,,0.0
crypto_a1_5m_6_momentum_volatility_state_421160228649,crypto_a3_5m_014,5m,6,"Mul(Rank(ret_6),ZScore(quote_volume_mean_24))",perp_last_close,0.027927573148820786,0.5326114271354488,0.9015284075594157,0.5271971306513147,0.3143653413439024
crypto_a1_5m_6_momentum_volatility_state_421160228649,crypto_a3_5m_014,5m,6,"Mul(Rank(ret_6),ZScore(quote_volume_mean_24))",mark_close,0.026883359095091982,0.5324972014712266,0.8346850956064202,0.5264546638338702,0.3143653413439024
crypto_a1_5m_6_momentum_volatility_state_421160228649,crypto_a3_5m_014,5m,6,"Mul(Rank(ret_6),ZScore(quote_volume_mean_24))",index_close,0.025521767657330906,0.5302241107532041,0.7281007818996167,0.5246841660384255,0.3143653413439024
crypto_a1_5m_6_momentum_volatility_state_421160228649,crypto_a3_5m_014,5m,6,"Mul(Rank(ret_6),ZScore(quote_volume_mean_24))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_funding_state_80326d0f1c39,crypto_a3_5m_015,5m,1,"Mul(Rank(ret_1),ZScore(latest_known_funding_rate))",perp_last_close,0.006610876844849905,0.5067163156211449,0.9065067906319734,0.5068474374935752,0.6464460714326506
crypto_a1_5m_1_price_funding_state_80326d0f1c39,crypto_a3_5m_015,5m,1,"Mul(Rank(ret_1),ZScore(latest_known_funding_rate))",mark_close,0.005208536123916203,0.5031353154161574,0.49571468926006373,0.5046087423330402,0.6464460714326506
crypto_a1_5m_1_price_funding_state_80326d0f1c39,crypto_a3_5m_015,5m,1,"Mul(Rank(ret_1),ZScore(latest_known_funding_rate))",index_close,0.0013498268303383369,0.49935466185423355,-0.4787242408037013,0.5027241265091204,0.6464460714326506
crypto_a1_5m_1_price_funding_state_80326d0f1c39,crypto_a3_5m_015,5m,1,"Mul(Rank(ret_1),ZScore(latest_known_funding_rate))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_basis_funding_state_7f72e6ecfaf2,crypto_a3_5m_016,5m,1,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",perp_last_close,0.006604971111319375,0.5085781514140815,0.6948867928280874,0.5070987196034311,0.419629701545385
crypto_a1_5m_1_basis_funding_state_7f72e6ecfaf2,crypto_a3_5m_016,5m,1,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",mark_close,0.007601956736683735,0.5071672510879374,0.8423217124456066,0.5076127057372275,0.419629701545385
crypto_a1_5m_1_basis_funding_state_7f72e6ecfaf2,crypto_a3_5m_016,5m,1,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",index_close,-0.0038247364674331708,0.49358659524163057,-1.7460576833763868,0.495585430206394,0.419629701545385
crypto_a1_5m_1_basis_funding_state_7f72e6ecfaf2,crypto_a3_5m_016,5m,1,"Mul(Rank(mark_index_ratio),ZScore(latest_known_funding_rate))",spot_close_core6,,,,,0.0
crypto_a1_5m_12_price_basis_confirmation_0aaa53790f21,crypto_a3_5m_017,5m,12,"Mul(Rank(ret_24),Rank(premium_index))",perp_last_close,0.03130601283341288,0.5399588759424263,0.9915125515698477,0.530603152844414,0.8185628947699055
crypto_a1_5m_12_price_basis_confirmation_0aaa53790f21,crypto_a3_5m_017,5m,12,"Mul(Rank(ret_24),Rank(premium_index))",mark_close,0.02763607681057951,0.5358807402330363,0.770793888872132,0.5269933744573909,0.8185628947699055
crypto_a1_5m_12_price_basis_confirmation_0aaa53790f21,crypto_a3_5m_017,5m,12,"Mul(Rank(ret_24),Rank(premium_index))",index_close,0.014282795824063471,0.5195796207448024,-0.04249443192848342,0.5120973269362578,0.8185628947699055
crypto_a1_5m_12_price_basis_confirmation_0aaa53790f21,crypto_a3_5m_017,5m,12,"Mul(Rank(ret_24),Rank(premium_index))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_price_funding_state_a7cfcdf47105,crypto_a3_5m_018,5m,1,"Mul(Rank(ret_1),ZScore(funding_rate_persistence_3))",perp_last_close,0.004129547348040259,0.5045469308216953,0.402632332297529,0.5062404305665105,0.7346537066014855
crypto_a1_5m_1_price_funding_state_a7cfcdf47105,crypto_a3_5m_018,5m,1,"Mul(Rank(ret_1),ZScore(funding_rate_persistence_3))",mark_close,0.002539432952691363,0.5035029926228367,-0.01100527295991558,0.5036073864427226,0.7346537066014855
crypto_a1_5m_1_price_funding_state_a7cfcdf47105,crypto_a3_5m_018,5m,1,"Mul(Rank(ret_1),ZScore(funding_rate_persistence_3))",index_close,-0.0019113957420930107,0.49691458265670674,-1.162630655460408,0.49955922609381526,0.7346537066014855
crypto_a1_5m_1_price_funding_state_a7cfcdf47105,crypto_a3_5m_018,5m,1,"Mul(Rank(ret_1),ZScore(funding_rate_persistence_3))",spot_close_core6,,,,,0.0
crypto_a1_5m_1_basis_funding_state_bb27b67dd166,crypto_a3_5m_019,5m,1,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",perp_last_close,0.004589746570165128,0.5040017630956247,0.33677410807249536,0.5038509720224563,0.4673352293710713
crypto_a1_5m_1_basis_funding_state_bb27b67dd166,crypto_a3_5m_019,5m,1,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",mark_close,0.005420294897938661,0.5062288312531898,0.5366839689053571,0.5039669651556627,0.4673352293710713
crypto_a1_5m_1_basis_funding_state_bb27b67dd166,crypto_a3_5m_019,5m,1,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",index_close,-0.007417019033586002,0.48996659397763653,-2.4209052313023403,0.49134691226279403,0.4673352293710713
crypto_a1_5m_1_basis_funding_state_bb27b67dd166,crypto_a3_5m_019,5m,1,"Mul(Rank(mark_index_ratio),ZScore(funding_rate_persistence_3))",spot_close_core6,,,,,0.0
