candidate_id,semantic_bucket,motif_bucket,split_count,strict_split_count,positive_split_count,control_clean_split_count,median_cost_adjusted_spread,median_control_ratio,max_tstat,control_clean_recent,control_clean_train,control_clean_validation,positive_recent,positive_train,positive_validation,strict_recent,strict_train,strict_validation,source,split_stable_proxy,surface_score,numeric_clue_rows,numeric_label_count,numeric_horizon_count,numeric_min_control_ratio,numeric_best_original_score,objective_surface_candidate
a7ffcore11e_12acb7538ac2c1de85,liquidity_like|volatility_like,liquidity_shock,3,0,1,1,-3.643351481872476e-06,1.198167340200083,1.201508617162819,True,False,False,False,False,True,False,False,False,core14e_original_packet,False,3.003341276962736,6,2,3,0.4475595981928938,0.0133342416774809,False
a7ffcore11e_182f68b6ba2a032d4a,liquidity_like,single,3,0,0,1,-0.0007037502012667,3.4992622228611867,1.170830335942849,False,True,False,False,False,False,False,False,False,core14e_original_packet,False,-0.8284318869183376,3,1,3,0.2391380606311435,0.0114216816978955,False
a7ffcore11e_1942160ee15398d457,open_interest_like,single,3,1,1,1,-0.0009921026370076,3.952204605527999,1.4858177534110917,True,False,False,True,False,False,True,False,False,core14e_original_packet,False,4.533613147883091,4,2,2,0.4168725366272777,0.0065214896832307,False
a7ffcore11e_1aec87731a157bc5be,liquidity_like|volatility_like,liquidity_shock,3,0,0,0,-0.0009851624333335,2.430872138062604,1.346527157859895,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.084344980202709,4,3,2,0.4183843817825277,0.1422214356698059,False
a7ffcore11e_1b46264ece4013083a,open_interest_like,single,3,0,0,0,-0.0011362723452928,6.839447371313902,0.024076529366371,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-6.815370841947531,2,2,1,0.5598851249528168,0.0101867895288183,False
a7ffcore11e_1c0ea6a158e2272181,liquidity_like,single,3,0,0,0,-0.0011249378235309,6.76550142679899,0.5721692097090646,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-6.193332217089925,2,1,2,0.484900734570545,0.0096692670272532,False
a7ffcore11e_1c294ee13a07d9e36a,liquidity_like,single,3,0,0,0,-0.0008291067532816,5.20606637307183,0.583497289277817,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.622569083794013,5,2,3,0.2341736381994437,0.0177321921261381,False
a7ffcore11e_1f2c1c1b532d84483b,liquidity_like|volatility_like,liquidity_shock,3,0,0,1,-0.0010565858768968,1.0617030860021617,1.5449373668162816,False,False,True,False,False,False,False,False,False,core14e_original_packet,False,1.9832342808141197,3,3,1,0.1898013158790306,0.0254418175326139,False
a7ffcore11e_1f36c1dcba2d435ade,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0010891095371625,4.772090858092174,0.2389104806661346,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.5331803774260395,4,2,3,0.347166169809517,0.0091983373890891,False
a7ffcore11e_205fca9713a5ecddcf,taker_flow_like|open_interest_like,flow_x_leverage,3,0,1,0,-0.003826586639756,4.89267489352702,0.509494013673631,False,False,False,True,False,False,False,False,False,core14e_original_packet,False,-2.8831808798533887,3,3,1,0.7634542833201421,0.0390092971922098,False
a7ffcore11e_20915977e99a094b82,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0009755440168104,2.474728023977697,0.8319198415812342,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.6428081823964629,4,3,2,0.4719874933434356,0.0396470391109075,False
a7ffcore11e_222dfcdd27367e4bb3,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0088926962130938,2.356920332706121,1.81972598922114e-05,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-2.3569021354462287,3,1,3,0.6038088623745068,0.1501805270157171,False
a7ffcore11e_2414f8e2f51a8e9e85,liquidity_like|volatility_like,liquidity_shock,3,0,0,0,-0.0004736354499482,1.0167999437554451,2.075046145137423,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,1.0582462013819778,7,2,4,0.205876562467889,0.0173290852888569,False
a7ffcore11e_24d118bdee2c46d2f8,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0005864967378959,2.3102443504578623,0.9192619610669523,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.39098238939091,4,2,3,0.3960998517312388,0.0081197810634933,False
a7ffcore11e_2589c8bd01327ba35c,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0010501776739333,5.663927777302686,1.5391876928041577,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.124740084498528,6,2,3,0.3880190612136893,0.0131061423269913,False
a7ffcore11e_2672660b483c4cfb0e,liquidity_like|volatility_like,liquidity_shock,3,1,2,1,4.713915709746944e-05,1.0048206498221202,1.4821073495639678,False,True,False,False,True,True,False,True,False,core14e_original_packet,False,8.977286699741848,5,2,3,0.2806472848978926,0.0072943214968799,False
a7ffcore11e_27a089db152c503fe2,liquidity_like|volatility_like,liquidity_shock,3,0,0,1,-0.0014600624589928,1.5604730977907226,-0.5342584762224478,True,False,False,False,False,False,False,False,False,core14e_original_packet,False,-0.5947315740131704,5,2,3,0.3577056350090576,0.0100121846685354,False
a7ffcore11e_291f1e0b6c4a8e9909,liquidity_like|volatility_like,liquidity_shock,3,0,1,0,-0.0237286320622722,2.6456245490527,0.241668477307078,False,False,False,True,False,False,False,False,False,core14e_original_packet,False,-0.9039560717456219,3,2,3,0.4184882052412538,0.2769189466228506,False
a7ffcore11e_2a2d48956a572ac1ab,liquidity_like|volatility_like,liquidity_shock,3,1,3,1,0.0362133290896157,1.4614277922812011,1.185130174432863,True,False,False,True,True,True,True,False,False,core14e_original_packet,False,9.723702382151663,4,3,3,0.2176107892427559,0.4540017717012015,False
a7ffcore11e_2c46230d8041995149,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0008283143377171,4.406752084205476,0.6798261827419143,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-3.726925901463562,3,2,2,0.1804703647057589,0.0117765105287273,False
a7ffcore11e_2c8106afb4557ed610,open_interest_like,single,3,0,0,0,-0.0011990192262941,7.75959490813725,-0.1416083779557647,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-7.901203286093015,2,2,1,0.5304399869232909,0.0108931304727623,False
a7ffcore11e_2d54ba78481e4e85dd,taker_flow_like|open_interest_like,flow_x_leverage,3,0,1,1,-0.0031448985878797,2.6722514815599623,1.0489843432308357,False,False,True,False,True,False,False,False,False,core14e_original_packet,False,1.3767328616708734,3,1,3,0.320643553094646,0.1594169170242641,False
a7ffcore11e_2e9ceddde79416ef0f,taker_flow_like|basis_premium_like,gated_sign,3,0,0,0,-0.0010992463730913,2.816925042000911,1.5572771028967245,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.2596479391041866,5,3,3,0.6828784875727522,0.2016498009068806,False
a7ffcore11e_301ad66263f3276961,liquidity_like|volatility_like,liquidity_shock,3,0,0,0,-0.0011200419405502,1.7843450675269448,0.0925151486787246,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.6918299188482202,5,2,4,0.3607152882451414,0.0161293086540685,False
a7ffcore11e_3103906ad46d1df38b,liquidity_like|volatility_like,liquidity_shock,3,0,0,0,-0.0009399747293702,1.8779666749851744,1.2207652009738994,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-0.657201474011275,8,3,4,0.1909767466749101,0.1852372614455014,False
a7ffcore11e_3133e9ebd2783af2e9,liquidity_like|volatility_like,liquidity_shock,3,0,0,2,-0.0010334039107142,0.6954391849297729,1.061360201179823,False,True,True,False,False,False,False,False,False,core14e_original_packet,False,3.365921016250051,5,3,2,0.2453555602813596,0.0151478671268488,False
a7ffcore11e_317c3a2eaa7e3a189f,liquidity_like|volatility_like,liquidity_shock,3,0,0,1,-9.743970483319805e-05,1.082115216012678,1.0083463693760737,False,True,False,False,False,False,False,False,False,core14e_original_packet,False,1.4262311533633958,4,3,3,0.4106615925269858,0.1575258603829493,False
a7ffcore11e_34c80c6d72709214b6,liquidity_like|volatility_like,liquidity_shock,3,2,2,2,0.0004800642183663,0.8181165554212185,2.4862352348613195,True,False,True,True,False,True,True,False,True,core14e_original_packet,True,15.6681186794401,6,3,4,0.4948149668590947,0.3545324980354856,True
a7ffcore11e_37bd4029b21e5907ea,liquidity_like|volatility_like,liquidity_shock,3,0,0,0,-0.0011481368000261,3.5888416844136404,0.7015534953915287,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-2.8872881890221116,5,2,3,0.5117833738004,0.0155273339849962,False
a7ffcore11e_393e6f44827ee26050,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0008739180669835,1.3693537064227108,1.8596925534623252,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,0.4903388470396144,3,3,1,0.2470932943979075,0.0237560324476517,False
a7ffcore11e_39a12c5e1a821ba4d7,liquidity_like|volatility_like,liquidity_shock,3,0,0,1,-0.0011460974610432,3.5053445193658046,1.8831344454429453,True,False,False,False,False,False,False,False,False,core14e_original_packet,False,-0.12221007392285932,4,2,3,0.6216561192437898,0.2615392809120639,False
a7ffcore11e_3a24520d5c00abc2a3,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0008478524552242,1.51751883752652,1.9419164417469628,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,0.4243976042204427,5,3,2,0.3838161232496818,0.0396357910415961,False
a7ffcore11e_3a5ff4c4fdf2df5a9f,open_interest_like|positioning_like,delta_x_divergence,3,0,0,1,-0.0008273492377109,1.147645054904063,1.9699027807072815,True,False,False,False,False,False,False,False,False,core14e_original_packet,False,2.322257725803218,3,3,1,0.2135187735162979,0.0259720736723965,False
a7ffcore11e_3c9e132afdab6a61c6,taker_flow_like|basis_premium_like,gated_sign,3,0,0,0,-0.0006460115074879,1.8446100006969095,0.7936789422984114,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.050931058398498,2,2,2,0.4625366202991184,0.1079507376171348,False
a7ffcore11e_3da94ac56d8fd1b291,liquidity_like|volatility_like,liquidity_shock,3,0,2,0,0.0091942859697152,2.510756167646448,0.8867282949563434,False,False,False,True,True,False,False,False,False,core14e_original_packet,False,1.3759721273098955,3,3,2,0.4391095611806612,0.1469443525474926,False
a7ffcore11e_3de814e190a09da7c5,taker_flow_like|basis_premium_like,gated_sign,3,0,0,0,-0.0006503606286868,3.4041560925185355,3.047293191041077,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-0.35686290147745847,2,2,1,0.7535018920020767,0.04452778656855,False
a7ffcore11e_40f891be37b850af13,liquidity_like|volatility_like,liquidity_shock,3,0,0,1,-0.0004556018695888,1.671738064385761,1.437438164241761,False,False,True,False,False,False,False,False,False,core14e_original_packet,False,1.265700099856,4,2,3,0.3993670738676485,0.1905236900365285,False
a7ffcore11e_47b0b5c87258e63fb8,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0011192736226655,7.934684930991869,-0.0792952837699978,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-8.013980214761867,4,2,3,0.6404004244757197,0.0140368501712238,False
a7ffcore11e_47e7feb2ae3fd724af,liquidity_like|volatility_like,liquidity_shock,3,2,2,2,0.0007049193933607,0.9485111320987176,2.3099682728431645,True,False,True,True,False,True,True,False,True,core14e_original_packet,True,15.361457140744447,4,3,3,0.5683810402046899,0.373250549412829,True
a7ffcore11e_4831794c3f43dcc5d1,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0005728298368295,2.042314718332983,0.9647748004814763,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.0775399178515066,7,3,4,0.5298340063817427,0.0443420066395371,False
a7ffcore11e_49182c09dd3b9c5213,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,1,-0.0010636038301581,2.3520039995877275,1.329667868266587,False,False,True,False,False,False,False,False,False,core14e_original_packet,False,0.4776638686788597,3,2,2,0.523585235709469,0.1068786465895747,False
a7ffcore11e_498cf2fdb232c85d26,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0009601068011454,3.195500994588492,0.6204616462909396,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-2.5750393482975524,5,2,3,0.5299620787477489,0.0149902491704943,False
a7ffcore11e_4c3d00558447cd47dd,open_interest_like|positioning_like,delta_x_divergence,3,0,0,2,-0.0008462642086327,0.992898114496833,2.429604319859362,True,True,False,False,False,False,False,False,False,core14e_original_packet,False,4.436706205362529,3,3,1,0.3257270568759764,0.0247071369113377,False
a7ffcore11e_4ce0c8b245d5808abe,liquidity_like|volatility_like,liquidity_shock,3,1,2,1,0.0001293512554066,1.1361744512412677,1.9095601969585487,True,False,False,True,False,True,True,False,False,core14e_original_packet,False,9.273385745717281,6,2,3,0.4548879040208773,0.0154138129953325,False
a7ffcore11e_4d877da123e8e7ec1a,taker_flow_like|basis_premium_like,gated_sign,3,0,0,0,-0.0011973113844135,4.151808118928113,-0.3841671883990312,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.535975307327144,4,2,2,0.4450959108867548,0.0023418361825115,False
a7ffcore11e_4eb3d22fbf77328491,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0012123878911533,4.8067328993758425,0.0197506826859242,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.7869822166899185,5,2,3,0.4659191865304753,0.0142895345083205,False
a7ffcore11e_52fdc3bb64b98000d3,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0008134630041092,2.812934592166624,0.8176078802445628,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.9953267119220612,4,2,2,0.4766250744818453,0.0131390531488648,False
a7ffcore11e_534bb9195a9174cfa9,taker_flow_like|open_interest_like,flow_x_leverage,3,0,1,0,-0.0066665972583918,3.5522822988623357,0.7401191871281997,False,False,False,False,True,False,False,False,False,core14e_original_packet,False,-1.3121631117341361,2,1,2,0.5064389394203281,0.0503870764750749,False
a7ffcore11e_540129e723d9aa7b52,liquidity_like|volatility_like,liquidity_shock,3,0,0,0,-0.001167460195046,3.2170068438160677,-0.232273185587878,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-3.449280029403946,7,3,4,0.1740682963679132,0.2278901948376465,False
a7ffcore11e_553515a1d566ce712b,liquidity_like|volatility_like,liquidity_shock,3,0,0,1,-0.0012225461444634,1.1260711755586912,-0.6822976400376823,False,True,False,False,False,False,False,False,False,core14e_original_packet,False,-0.3083688155963735,3,3,2,0.3038808058679588,0.1088994200887053,False
a7ffcore11e_557114329870cf4f2d,liquidity_like|volatility_like,liquidity_shock,3,0,0,0,-0.0008279546632511,1.498086000110724,1.179295741807268,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-0.31879025830345586,8,2,4,0.3228183053986088,0.0144266850757726,False
a7ffcore11e_55aaf9f22b9764a1a2,taker_flow_like|basis_premium_like,gated_sign,3,1,1,2,-0.0001266008913349,0.799303011220872,2.446855128392825,True,False,True,True,False,False,True,False,False,core14e_original_packet,False,10.147552117171953,3,3,2,0.6729924799736517,0.0655561658569154,False
a7ffcore11e_597c2efceacc2a97eb,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0010261390129732,5.020830025226239,0.6053704638311208,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.415459561395118,5,2,3,0.5392256901163746,0.0147885454092253,False
a7ffcore11e_5ba23f43a8b1fe6632,taker_flow_like|basis_premium_like,gated_sign,3,0,0,0,-0.0012202319956048,2.0153573784822663,1.8021679540894184,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-0.21318942439284783,6,2,3,0.4336467235530571,0.0424770735526936,False
a7ffcore11e_5c55acbd5042b16e79,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0008084727980553,3.224310319226592,1.0231367438437318,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-2.2011735753828603,3,2,3,0.4216828090147848,0.1511755033795956,False
a7ffcore11e_601bf2d8981a2d724c,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.001060386880271,4.431786292968309,-0.2729931981948573,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.704779491163166,2,2,2,0.6206295066903897,0.0694277700144633,False
a7ffcore11e_620048b49bc3dfd43f,taker_flow_like|basis_premium_like,gated_sign,3,0,0,0,-0.0010920696989865,2.38234517734668,1.16572922641939,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.21661595092729,5,3,3,0.7297369274012059,0.2000347857769908,False
a7ffcore11e_6265acb2b7aaeed67c,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0006356827233377,2.417214332349628,0.8793166570870699,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.537897675262558,6,2,3,0.6147530659945027,0.0092236574451807,False
a7ffcore11e_64a42c6a53db48773f,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0012141261413104,2.004075459991598,-0.7995988675335534,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-2.8036743275251514,4,3,2,0.3601536212023872,0.0905747939504516,False
a7ffcore11e_64b67f614412e6012e,liquidity_like,single,3,0,0,0,-0.0010620718488286,11.47140844394422,0.3184781475873768,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-9.681521852412622,3,1,3,0.2756094337323351,0.0114773014489622,False
a7ffcore11e_64b7c6f83d3aa012b4,liquidity_like,single,3,0,0,0,-0.0007590958580233,2.0803312783982304,1.3815766517115575,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-0.6987546266866729,2,2,1,0.7788588076459025,0.0088989768813252,False
a7ffcore11e_669405f740974badf1,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,1,-0.0008755832272788,10.140640093456817,1.1319524583450042,False,False,True,False,False,False,False,False,False,core14e_original_packet,False,-7.368047541654995,3,2,2,0.6265309077820478,0.0084106578790313,False
a7ffcore11e_6b92d9b2d7581eaead,taker_flow_like|basis_premium_like,gated_sign,3,0,0,1,-0.0013254888361902,5.510250968508314,-0.5059300686027551,False,False,True,False,False,False,False,False,False,core14e_original_packet,False,-4.516181037111068,2,2,1,0.7813722373710147,0.0400134994521421,False
a7ffcore11e_6d0ecabcabd36f16e1,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,1,-0.028415962302743,1.2286310251865664,-0.1395424430811453,True,False,False,False,False,False,False,False,False,core14e_original_packet,False,0.1318265317322882,4,2,3,0.3168829661642073,0.1435429966799427,False
a7ffcore11e_6dfea25769981420cd,liquidity_like,single,3,0,0,0,-0.0008703251314734,11.940368277535905,0.7871192301074421,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-9.212880769892557,4,2,3,0.3257058563587204,0.0488773822287025,False
a7ffcore11e_7036d028e1478c3480,liquidity_like,single,3,0,0,0,-0.0011602391619923,5.04794850897545,0.7465123681046002,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.30143614087085,3,2,3,0.3781119353763701,0.1035265044708179,False
a7ffcore11e_72425732c25c5581c6,liquidity_like,single,3,0,0,0,-0.0017221902680132,1.9908892288411109,0.0868484875055768,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.904040741335534,4,2,3,0.4451156559055419,0.0090346962285992,False
a7ffcore11e_75b0b94e2607e97c77,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,1,-0.00117138594357,2.1867725139929504,0.4540892071758971,False,True,False,False,False,False,False,False,False,core14e_original_packet,False,-0.2326833068170533,3,3,2,0.4078721304391147,0.0977683220519721,False
a7ffcore11e_7a314352756e85ad7a,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0010409434945839,7.582541850322746,-0.21379331708588,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-7.7963351674086265,2,2,1,0.4736262165831822,0.0069110944801273,False
a7ffcore11e_7adbce68940be45d6b,taker_flow_like|open_interest_like,flow_x_leverage,3,0,1,0,-0.0091569083881864,1.4231850494357523,0.3877348229233597,False,False,False,False,True,False,False,False,False,core14e_original_packet,False,0.4645497734876074,2,1,2,0.5059472077605794,0.0701794670123047,False
a7ffcore11e_7b72349fd51af1e863,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0011029177526888,2.5705758115001824,0.8617865556153108,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.7087892558848716,5,3,3,0.330453230688708,0.1456751352623335,False
a7ffcore11e_7c8802ba202be3239e,liquidity_like,single,3,0,0,1,-0.0011831550267073,1.3296854545734655,2.5318397896898563,False,False,True,False,False,False,False,False,False,core14e_original_packet,False,2.702154335116391,2,2,1,0.3833720460140369,0.0048101679317408,False
a7ffcore11e_7d56c9ecbc9ab9d958,taker_flow_like|open_interest_like,flow_x_leverage,3,1,3,1,0.0068873016858544,2.341452988610838,1.881053893192173,True,False,False,True,True,True,True,False,False,core14e_original_packet,False,9.539600904581334,4,3,3,0.3889698060275464,0.1506611894166529,False
a7ffcore11e_7dd7c256aff9e3f288,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0008977134936455,7.320657032804203,1.7826477269715442,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-5.5380093058326585,5,2,3,0.4649387549641806,0.0130676676367976,False
a7ffcore11e_7e3618c56bcb4eab93,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0012491456453513,4.542549174929242,0.2124422784539634,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.330106896475279,4,2,3,0.5653125230574698,0.0144492364787642,False
a7ffcore11e_7f4ddd6ba1891e3a2c,liquidity_like,single,3,0,0,0,-0.0010723435841171,3.0752048767224376,1.154219079402454,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-1.9209857973199835,3,2,3,0.3816577689764729,0.1093366270246046,False
a7ffcore11e_835cc04ca784ccc502,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,1,-0.0009721222712876,3.3900528778685386,2.1110629640153693,True,False,False,False,False,False,False,False,False,core14e_original_packet,False,0.2210100861468307,3,2,3,0.4625401938587078,0.0117273719650698,False
a7ffcore11e_8407a4df527aa176ad,taker_flow_like|open_interest_like,flow_x_leverage,3,0,0,0,-0.0011211378956429,3.337881608008944,-0.3642509216415494,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-3.7021325296504934,2,2,1,0.6386002648628202,0.007068803304341,False
a7ffcore11e_8d768d363bfaad4110,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0014853843997844,1.948444132078505,-0.3094939597756093,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-2.2579380918541143,5,2,3,0.51629156375968,0.0161135023119148,False
a7ffcore11e_8e9f45a5dc22a8ab8f,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0005476148106485,1.937399554770862,0.9880274474611268,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-0.9493721073097352,6,3,4,0.4822605645509981,0.0313617885573749,False
a7ffcore11e_8f6b5c507d07d416bf,open_interest_like|positioning_like,delta_x_divergence,3,0,0,0,-0.0008850962549337,6.288245438322712,1.7450448896023931,False,False,False,False,False,False,False,False,False,core14e_original_packet,False,-4.5432005487203195,6,2,3,0.531504369796127,0.0131176736078085,False
