control,median_ratio,max_ratio,rows
one_bar_lag,0.2762363753900914,281.56292452946093,1440
same_family_placebo,0.1988145196600858,337.50161114837,1440
sign_flip,1.002381251008033,34.3885135135129,1440
symbol_shuffle,0.24759527097107428,181.5781350815446,1440
time_shuffle,0.2514973356812428,623.1328188983102,1440
wrong_lag_future_24h,0.43578150650499065,712.5708582830791,1440
wrong_lag_stale_168h,0.2842096712885455,227.8152122850639,1440
