shard_id,source_file,blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,diagnostic_composite_score,overall_reward,train_sortino,validation_sortino,test_sortino,recent_sortino,validation_floor_sortino,test_floor_sortino,recent_floor_sortino,stress_sortino,stress_floor_sortino,stress_n_obs,recent_sharpe,recent_ic,recent_rankic,recent_net_mean,recent_max_drawdown,recent_avg_turnover,recent_capacity_proxy,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,oos_shuffle_dominated_count,oos_positive_split_count,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,orientation_extension_requested_hours,train_crash_like_hours,may_stress_hours,hard_reject,hard_reject_reasons,min_oos_sortino,min_oos_floor_sortino,obj_recent_sortino,obj_min_oos_sortino,obj_min_oos_floor_sortino,obj_recent_sharpe,obj_recent_rankic,obj_stress_sortino,obj_neg_recent_drawdown,obj_neg_recent_turnover,obj_neg_shuffle_control_ratio,obj_neg_oos_control_dominated_count,obj_neg_oos_lag_stale_dominated_count,objective_pass_count,gate_pass,pareto_rank,pareto_front,dominance_count,dominates_count,formula,primary_field,secondary_field,level,candidate_role,search_role,production_key,source_queue_shard_id
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_b0edc509920a578c,liquidity|liquidity,smooth_mul,liquidity|liquidity|smooth_mul|113cadb625a1,"Mul(Decay(trade_quote_volume,3),TSRank(trade_quote_volume,3))",4,1.941265270990877,1.941265270990877,-0.0219469550504683,-3.4401238608400684,3.199170452338512,5.28226885954758,-4.632893842219593,2.3962156170402795,3.6552343092574944,3.223620447897721,1.625483542645759,601.0,3.408476154300472,0.0232512236897559,0.029462644359904,0.0002197175865056,-0.1075074141318785,0.1997184847608024,14332936.060201474,0.9523256028017626,0.5859095159268066,1,1,0,2,8784,0,0,0,2312,601,True,train_orientation_no_positive_edge;oos_nonoverlap_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_net_mean_not_all_positive,-3.4401238608400684,-4.632893842219593,5.28226885954758,-3.4401238608400684,-4.632893842219593,3.408476154300472,0.029462644359904,3.223620447897721,-0.1075074141318785,-0.1997184847608024,-0.5859095159268066,-1,-1,6,False,1,True,0,22,"Mul(Decay(trade_quote_volume,3),TSRank(trade_quote_volume,3))",trade_quote_volume,trade_quote_volume,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,liquidity|liquidity|smooth_mul|113cadb625a1,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_b0edc509920a578c,liquidity|liquidity,smooth_mul,liquidity|liquidity|smooth_mul|113cadb625a1,"Mul(Decay(trade_quote_volume,3),TSRank(trade_quote_volume,3))",24,10.889147784618288,10.889147784618288,0.7392615733150044,-1.209103902606569,2.7136801380471027,27.83237538771917,-5.104459672295679,-2.1908122500192784,8.289169051830054,2.954808762843236,-3.1950779538429903,601.0,7.294508788653138,0.0524202804688188,0.0550983355092817,0.0030167791542354,-0.3557083956495713,0.1997184847608024,14332936.060201474,1.010053410254607,0.1687655088900937,2,2,1,2,8784,0,0,0,2312,601,True,oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive,-1.209103902606569,-5.104459672295679,27.83237538771917,-1.209103902606569,-5.104459672295679,7.294508788653138,0.0550983355092817,2.954808762843236,-0.3557083956495713,-0.1997184847608024,-0.1687655088900937,-2,-2,5,False,1,True,0,5,"Mul(Decay(trade_quote_volume,3),TSRank(trade_quote_volume,3))",trade_quote_volume,trade_quote_volume,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,liquidity|liquidity|smooth_mul|113cadb625a1,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_b0edc509920a578c,liquidity|liquidity,smooth_mul,liquidity|liquidity|smooth_mul|113cadb625a1,"Mul(Decay(trade_quote_volume,3),TSRank(trade_quote_volume,3))",8,3.877965353360235,3.877965353360235,0.6983525567281628,-2.064995947875117,3.6455013768281512,9.125548971428753,-4.229908625885647,0.3359539935154194,6.364363344656269,3.527222776675302,-0.10729702772412,601.0,5.257182321631333,0.0300141694909383,0.0395465462733806,0.0006885128108492,-0.1489159918717492,0.1997184847608024,14332936.060201474,1.102620591935518,0.0772282008710182,3,2,2,2,8784,0,0,0,2312,601,True,oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive,-2.064995947875117,-4.229908625885647,9.125548971428753,-2.064995947875117,-4.229908625885647,5.257182321631333,0.0395465462733806,3.527222776675302,-0.1489159918717492,-0.1997184847608024,-0.0772282008710182,-3,-2,5,False,1,True,0,11,"Mul(Decay(trade_quote_volume,3),TSRank(trade_quote_volume,3))",trade_quote_volume,trade_quote_volume,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,liquidity|liquidity|smooth_mul|113cadb625a1,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_385d302d1ece5a58,premium|taker_flow,spread_rank,premium|taker_flow|spread_rank|557071c1649c,"Sub(CSRank(Abs(ZScore(Mean(kline_taker_buy_quote_share,8)))),CSRank(Abs(ZScore(Mean(premium_close_bps,4)))))",24,2.03540462765832,2.03540462765832,-0.99261148133708,-3.855548941847772,-2.836034688134884,5.682212091895477,-7.897668525366154,-8.213617113656179,-1.6044602714779197,3.237141690698749,-7.263031184428279,601.0,3.5302130850240045,0.041634459668853,0.0510492855288381,0.0012460237520192,-0.405410054507626,0.3347550896571845,6352689.5620149,1.065647079551054,0.6491453210171547,3,3,1,1,8784,0,0,0,2312,601,True,train_orientation_no_positive_edge;oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive,-3.855548941847772,-8.213617113656179,5.682212091895477,-3.855548941847772,-8.213617113656179,3.5302130850240045,0.0510492855288381,3.237141690698749,-0.405410054507626,-0.3347550896571845,-0.6491453210171547,-3,-3,5,False,1,True,0,0,"Sub(CSRank(Abs(ZScore(Mean(kline_taker_buy_quote_share,8)))),CSRank(Abs(ZScore(Mean(premium_close_bps,4)))))",kline_taker_buy_quote_share,premium_close_bps,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,premium|taker_flow|spread_rank|557071c1649c,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_ec0512fbd2dafb5f,liquidity|premium,safe_div_abs,liquidity|premium|safe_div_abs|d08d0802eebd,"SafeDiv(Abs(ZScore(Mean(trade_quote_volume,3))),Abs(ZScore(Mean(premium_close_bps,6))))",24,0.6084789573546792,0.6084789573546792,0.4885950378571783,-3.0708268414075786,-1.1217790027268335,1.7715027494311533,-8.543635147309134,-6.008313085201739,-1.3432214850239417,6.077364637650197,-0.6556307916917805,601.0,1.28960298404078,0.0314847880165201,0.0456850899874919,0.0007469054843199,-0.4496545347498175,0.2153278115354938,13820342.92453241,1.1514348629565423,0.1563595786275744,1,1,1,1,8784,0,0,0,2312,601,True,oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive,-3.0708268414075786,-8.543635147309134,1.7715027494311533,-3.0708268414075786,-8.543635147309134,1.28960298404078,0.0456850899874919,6.077364637650197,-0.4496545347498175,-0.2153278115354938,-0.1563595786275744,-1,-1,5,False,1,True,0,0,"SafeDiv(Abs(ZScore(Mean(trade_quote_volume,3))),Abs(ZScore(Mean(premium_close_bps,6))))",trade_quote_volume,premium_close_bps,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,liquidity|premium|safe_div_abs|d08d0802eebd,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_f732595ac5687824,open_interest|premium,spread_rank,open_interest|premium|spread_rank|17ed2f7eadd8,"Sub(CSRank(TSRank(premium_close_bps,4)),CSRank(Abs(ZScore(Mean(open_interest_mean,3)))))",24,0.8150771557944807,0.8150771557944807,-0.8169012280161736,1.912808322080549,-0.138016578028248,1.5627435772752842,-1.7464934017278573,-6.829635578955494,-7.937517867497732,2.536927423752718,-4.5760145273568,601.0,1.0620336114085478,0.0103453514633969,0.0201336612953653,0.000288434707146,-0.2639382383636927,0.4595366060307953,8076443.352442436,1.0224228571021556,0.983110169732938,2,2,2,2,8784,0,0,0,2312,601,True,train_orientation_no_positive_edge;oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive,-0.138016578028248,-7.937517867497732,1.5627435772752842,-0.138016578028248,-7.937517867497732,1.0620336114085478,0.0201336612953653,2.536927423752718,-0.2639382383636927,-0.4595366060307953,-0.983110169732938,-2,-2,5,False,1,True,0,3,"Sub(CSRank(TSRank(premium_close_bps,4)),CSRank(Abs(ZScore(Mean(open_interest_mean,3)))))",premium_close_bps,open_interest_mean,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,open_interest|premium|spread_rank|17ed2f7eadd8,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_345e288830a5a023,positioning|premium,safe_div_abs,positioning|premium|safe_div_abs|b4a246ff6f02,"SafeDiv(ZScore(Mean(premium_close_bps,4)),Abs(ZScore(Mean(top_global_account_divergence,3))))",8,-0.352830360592526,-0.352830360592526,-0.3967531650573345,-5.716158885962031,2.3595715957146792,2.523819633819207,-7.579552561700981,-0.3286848435316474,-0.4391451249562433,-6.678876087166968,-8.979776846934199,601.0,1.7862724124561589,0.0112620314493883,0.0063311911019674,0.0002436029977563,-0.2422428256839642,0.191626277970679,4396595.40083473,0.9712209788261916,0.9712209788261916,1,1,0,2,8784,0,0,0,2312,601,True,train_orientation_no_positive_edge;oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_net_mean_not_all_positive,-5.716158885962031,-7.579552561700981,2.523819633819207,-5.716158885962031,-7.579552561700981,1.7862724124561589,0.0063311911019674,-6.678876087166968,-0.2422428256839642,-0.191626277970679,-0.9712209788261916,-1,-1,4,False,1,True,0,0,"SafeDiv(ZScore(Mean(premium_close_bps,4)),Abs(ZScore(Mean(top_global_account_divergence,3))))",premium_close_bps,top_global_account_divergence,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,positioning|premium|safe_div_abs|b4a246ff6f02,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_345e288830a5a023,positioning|premium,safe_div_abs,positioning|premium|safe_div_abs|b4a246ff6f02,"SafeDiv(ZScore(Mean(premium_close_bps,4)),Abs(ZScore(Mean(top_global_account_divergence,3))))",4,-0.8553124207163678,-0.8553124207163678,-0.8676517261442379,-8.220287362050552,-3.887061795441899,3.609670363205735,-10.601404839385534,-6.267552182024184,1.3814866827353298,-3.5169416010864145,-10.04736529951294,601.0,2.2727713456749044,0.0071651958331733,0.0083938687322198,0.0001513320615764,-0.1019623425028538,0.191626277970679,4396595.40083473,3.5312441382109343,3.5312441382109343,2,2,2,1,8784,0,0,0,2312,601,True,train_orientation_no_positive_edge;oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive;shuffle_control_dominated_recent,-8.220287362050552,-10.601404839385534,3.609670363205735,-8.220287362050552,-10.601404839385534,2.2727713456749044,0.0083938687322198,-3.5169416010864145,-0.1019623425028538,-0.191626277970679,-3.5312441382109343,-2,-2,3,False,1,True,0,0,"SafeDiv(ZScore(Mean(premium_close_bps,4)),Abs(ZScore(Mean(top_global_account_divergence,3))))",premium_close_bps,top_global_account_divergence,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,positioning|premium|safe_div_abs|b4a246ff6f02,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_345e288830a5a023,positioning|premium,safe_div_abs,positioning|premium|safe_div_abs|b4a246ff6f02,"SafeDiv(ZScore(Mean(premium_close_bps,4)),Abs(ZScore(Mean(top_global_account_divergence,3))))",1,-5.591493380914461,-5.591493380914461,-5.692684791017756,-17.59943657440145,-6.687740131118619,2.616356103643702,-17.59943657440145,-6.687740131118619,2.616356103643702,-6.978184259124135,-6.978184259124135,601.0,1.7028484293221504,0.0098515291231137,0.0140654603625285,3.0475861381924477e-05,-0.0235565275351093,0.191626277970679,4396595.40083473,12.66290895286089,12.66290895286089,1,1,1,1,8784,0,0,0,2312,601,True,train_orientation_no_positive_edge;oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive;shuffle_control_dominated_recent,-17.59943657440145,-17.59943657440145,2.616356103643702,-17.59943657440145,-17.59943657440145,1.7028484293221504,0.0140654603625285,-6.978184259124135,-0.0235565275351093,-0.191626277970679,-12.66290895286089,-1,-1,3,False,1,True,0,0,"SafeDiv(ZScore(Mean(premium_close_bps,4)),Abs(ZScore(Mean(top_global_account_divergence,3))))",premium_close_bps,top_global_account_divergence,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,positioning|premium|safe_div_abs|b4a246ff6f02,a7v3s0_reward_s000
a7v3s0_reward_s000,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s6_prefiltered_reward_smoke_720h_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_b8a21e990c4ba9f4,liquidity|positioning,signed_rank_gate,liquidity|positioning|signed_rank_gate|95d94e556891,"Mul(CSRank(CSRank(Delta(account_position_divergence,3))),Sign(CSRank(Delta(trade_quote_volume,3))))",24,0.2308541371818866,0.2308541371818866,0.0251663508669159,-0.4067374166561015,-1.186142127620742,1.347597644699651,-6.764709225693007,-8.145989638891484,-3.6805032948691,-0.8545944659459692,-8.766841326380005,601.0,1.0023811246781575,0.0144916578211228,0.0163238795121187,0.0003383893715466,-0.1869986891109443,0.3622353636188271,6201655.536721457,1.4643537268563684,1.4643537268563684,2,2,1,2,8784,0,0,0,2312,601,True,train_orientation_no_positive_edge;oos_nonoverlap_floor_not_positive;stress_floor_not_positive;oos_control_dominated;oos_lag_stale_dominated;oos_shuffle_dominated;oos_net_mean_not_all_positive;shuffle_control_dominated_recent,-1.186142127620742,-8.145989638891484,1.347597644699651,-1.186142127620742,-8.145989638891484,1.0023811246781575,0.0163238795121187,-0.8545944659459692,-0.1869986891109443,-0.3622353636188271,-1.4643537268563684,-2,-2,3,False,1,True,0,2,"Mul(CSRank(CSRank(Delta(account_position_divergence,3))),Sign(CSRank(Delta(trade_quote_volume,3))))",account_position_divergence,trade_quote_volume,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,liquidity|positioning|signed_rank_gate|95d94e556891,a7v3s0_reward_s000
