object,risk_variant,cost_tier,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,month_count,positive_month_count,positive_month_rate,worst_month_sum,mean_gross_exposure,mean_turnover
B0_Core4,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,9.610309045389611e-05,0.8418630723761299,0.0032926486768202336,2.7317692531072386,3.9055921047371154,0.510989010989011,0.8395565982052364,-0.7298026464464222,1.208212157438258,-0.51992569083479,-0.02820416803125932,-0.008573598407986298,-0.005132880546203084,6.41183229195437e-05,0.005170733223069604,12,8,0.6666666666666666,-0.3513737479773155,0.48835570297498054,0.09951079649988416
B0_Core4,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,0.0001850157634635077,1.6207380879403275,0.0029497632431473597,5.870480173496146,7.2403505801778705,0.5549348230912476,0.7948277198392291,-0.5608292315264971,1.1727923648207188,-0.43528308721335773,-0.043605086884389715,-0.007368827573009069,-0.004298247349337984,0.00029411950507253373,0.004405944826938019,6,3,0.5,-0.21714800727157804,0.5,0.0965578445065177
B0_Core4,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,0.0001320248779440225,1.156537930789637,0.002260278814982631,5.466958954110723,8.49615166787597,0.5209713024282561,0.956916315338275,-0.6643462413615036,1.5558316236106084,-0.48689625330877073,-0.011800268829269996,-0.005870922939619472,-0.0032878485596239287,6.726022128041758e-05,0.0035505718296553316,10,9,0.9,-0.5021462422201857,0.5,0.100470244665195
B0_Core4,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.00025228860231519884,-2.210048156281142,0.002674881965170168,-8.827649092939305,-18.066425958389413,0.37244897959183676,-0.09889713210755795,-0.18645012858312482,-0.09543680907609664,-0.17034863362617514,-0.007194675630558828,-0.005366560659466097,-0.0036040376262965463,-0.0005035287799367593,0.0031194448424319856,1,0,0.0,-0.09889713210755795,0.5,0.09617701247165532
B0_Core4,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,4.634769220395402e-05,0.40600578370663726,0.003293590100572613,1.3170753405384732,1.8831170627909983,0.5019459706959707,0.4048934390937423,-0.7839068131130896,0.42977814069547704,-0.5452321384711907,-0.028218056920148213,-0.008616473004702679,-0.005194242334789544,1.2156931635657019e-05,0.005122769197255234,12,6,0.5,-0.3930404146439822,0.48835570297498054,0.09951079649988416
B0_Core4,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,0.00013673684121024888,1.1978147290017802,0.00295024000666951,4.337907110800128,5.36043973239987,0.5458566108007449,0.5874214698392292,-0.6367042315264955,0.7658504342533725,-0.4765618975061231,-0.04363633688438972,-0.00743914007300907,-0.00433536438734065,0.00024699155339616234,0.004368741372444036,6,3,0.5,-0.25619661838268915,0.5,0.0965578445065177
B0_Core4,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,8.178975561142498e-05,0.7164782591560828,0.0022614656274097616,3.3850179221439194,5.25529521211598,0.5067604856512141,0.5928121486716083,-0.7102212413615043,0.7758711100248792,-0.5099247137472823,-0.011831518829269996,-0.0059224099487356,-0.0033300752779091194,2.175026338580534e-05,0.003500686888341243,10,8,0.8,-0.5442017977757413,0.5,0.100470244665195
B0_Core4,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.0003003771085510265,-2.6313034709069925,0.002675927179513903,-10.506174135820217,-21.43265553292835,0.3596938775510204,-0.1177478265520024,-0.19165846191645822,-0.11233443704049928,-0.17466597232844616,-0.007225925630558828,-0.005397810659466097,-0.0036467459596298797,-0.0005466726232966953,0.003055382342431986,1,0,0.0,-0.11774782655200239,0.5,0.09617701247165532
B0_Core4,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,-5.316310429593014e-05,-0.465708793632348,0.0032962933615671426,-1.5095118600003543,-2.1582667170787198,0.4855769230769231,-0.4644328791292457,-1.142634172691351,-0.4006425490352956,-0.6944680059385708,-0.028245834697925985,-0.008785469010806492,-0.005297308033985796,-1.85683236376782e-05,0.00504672144628019,12,5,0.4166666666666667,-0.4763737479773156,0.48835570297498054,0.09951079649988416
B0_Core4,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,4.0178996703731126e-05,0.3519680111246847,0.002952187356660602,1.2738175411540562,1.5790284543082185,0.5307262569832403,0.1726089698392289,-0.7884542315264966,0.16629060459698675,-0.5502951413175434,-0.04369883688438972,-0.007578547838291273,-0.0044116823887361154,0.00015730233959676358,0.00425956058776996,6,3,0.5,-0.3342938406049114,0.5,0.0965578445065177
B0_Core4,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,-1.8680489053770026e-05,-0.16364108411102543,0.0022652580975610873,-0.7718316854539002,-1.1954559716691624,0.47985651214128033,-0.13539618466172515,-0.8871255763235539,-0.14269395643565574,-0.5904243404437239,-0.011894018829269996,-0.006020573888185169,-0.0034455752524160874,-7.740186721947613e-05,0.003404608753465741,10,4,0.4,-0.6283129088868523,0.5,0.100470244665195
B0_Core4,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.00039655412102268186,-3.4738141001586933,0.0026792829479373647,-13.852748210004039,-28.084684770201918,0.33418367346938777,-0.1554492154408913,-0.20207512858312476,-0.1451920856853144,-0.18323421960581987,-0.007288425630558828,-0.005460310659466097,-0.003757137813140792,-0.000636960845896215,0.0029272573424319877,1,0,0.0,-0.1554492154408913,0.5,0.09617701247165532
B1_funding_only,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,0.00012495612431935653,1.0946156490375631,0.003578930092827065,3.2678068905393776,4.143632061276155,0.5249542124542125,1.0916167020538987,-1.4301872190513207,1.81664218520435,-0.7635085362875079,-0.030972844954426926,-0.010439675990701508,-0.005353405009649735,0.00013847669798286677,0.005414228812844335,12,9,0.75,-1.1816138670367138,0.46444115388669477,0.021700360645209617
B1_funding_only,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,0.00025517891764271827,2.235367318550212,0.00342213171798451,6.979111271538178,8.208282612201085,0.5602886405959032,1.0962486301931176,-0.4598894609408123,1.917948475243639,-0.3725586925122497,-0.038121102329422056,-0.008856391639781048,-0.004862039332918576,0.0003253739327624189,0.0052465158805508685,6,5,0.8333333333333334,-0.26393978582292954,0.49315071849087083,0.029497642166787155
B1_funding_only,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,0.00012162163327235485,1.0654055074658284,0.002642756868127014,4.307305486103886,5.97241453951382,0.5150386313465783,0.881513597958028,-0.9113045991303445,1.3541524601925077,-0.6005500544183584,-0.017298481156424534,-0.007838355283462111,-0.0037017188412867916,6.327663424839241e-05,0.004008420247368675,10,8,0.8,-0.670327672891016,0.49518798971011657,0.03139337989917947
B1_funding_only,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-0.00029263305792845564,-2.5634655874532712,0.0027264106680169047,-10.045791640979944,-19.019420015557056,0.3622448979591837,-0.11471215870795462,-0.195572498973722,-0.10968328284866369,-0.17792921854562027,-0.008057718175704848,-0.00632386890325909,-0.0037841126213642748,-0.00047412663685807003,0.003805771311741803,1,0,0.0,-0.1147121587079546,0.5,0.03255449907235622
B1_funding_only,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,0.00011410594399675172,0.9995680694115451,0.003579212099054625,2.9838218266525085,3.787886430159555,0.5217490842490843,0.996829526755623,-1.439899067890831,1.5619269764195503,-0.7657991337629468,-0.030972844954426926,-0.010472586274603537,-0.005378346283689333,0.00013254282171384885,0.0053862544382008585,12,9,0.75,-1.1888187536534007,0.46444115388669477,0.021700360645209617
B1_funding_only,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,0.0002404300965593246,2.1061676458596836,0.003422328571108667,6.575354634061473,7.746284318774642,0.5579608938547486,1.0328876948188586,-0.46387921161264956,1.7388337215230325,-0.37505945279047137,-0.038121102329422056,-0.00885689519463402,-0.004900910087341912,0.00030988247208006095,0.0052465158805508685,6,5,0.8333333333333334,-0.2752300462032177,0.49315071849087083,0.029497642166787155
B1_funding_only,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,0.00010592494332276514,0.9279025035074226,0.0026433369088904443,3.7505742994574334,5.209325740528275,0.5121412803532008,0.7677439892034017,-0.9235493677076454,1.1009979365603733,-0.6068311330647211,-0.017298481156424534,-0.007886884390089763,-0.003723598538453378,4.786639698860093e-05,0.003989508603636153,10,8,0.8,-0.6777411874208655,0.49518798971011657,0.03139337989917947
B1_funding_only,R3_vol_target_gross_0p5x_cap,stress_10bp,fresh_forward_2026May,392,-0.00030891030746463374,-2.7060542933901917,0.0027253098280088867,-10.608856388629809,-20.083681777250312,0.35459183673469385,-0.12109284052613643,-0.1967374610949341,-0.11534671215702608,-0.17888775137920254,-0.008057718175704848,-0.0063313689032590895,-0.0037841126213642748,-0.0005083165100628523,0.003805771311741803,1,0,0.0,-0.12109284052613642,0.5,0.03255449907235622
B1_funding_only,R3_vol_target_gross_0p5x_cap,severe_20bp,train_2024,8736,9.240558335154207e-05,0.8094729101595086,0.00358042876740758,2.4155455326088973,3.0715193635516247,0.5184294871794872,0.8072551761590716,-1.4593227655698524,1.1194670684519061,-0.7703146224874003,-0.030972844954426926,-0.010524702431894753,-0.005392702268015553,0.00010939589628782284,0.005375745926609063,12,9,0.75,-1.2032285268867746,0.46444115388669477,0.021700360645209617
B1_funding_only,R3_vol_target_gross_0p5x_cap,severe_20bp,validation_2025H1,4296,0.00021093245439253753,1.8477683004786287,0.003423593515001025,5.766512849761359,6.815735678722522,0.5537709497206704,0.9061658240703412,-0.4775934082466093,1.4128758809381772,-0.38407292777428836,-0.038121102329422056,-0.00885689519463402,-0.004998887691691327,0.00027915168565464845,0.005214421829246271,6,5,0.8333333333333334,-0.29781056696379404,0.49315071849087083,0.029497642166787155
B1_funding_only,R3_vol_target_gross_0p5x_cap,severe_20bp,recent_oos_2025H2_2026Apr,7248,7.453156342358567e-05,0.6528964955906105,0.0026457999454647043,2.6365455652791705,3.6764916005299955,0.5044150110375276,0.5402047716941489,-0.961374817675328,0.6733798124132613,-0.6214343883712428,-0.017298481156424534,-0.007886884390089763,-0.003773993277145782,1.7281966179919883e-05,0.003958528196964846,10,7,0.7,-0.6925682164805644,0.49518798971011657,0.03139337989917947
B1_funding_only,R3_vol_target_gross_0p5x_cap,severe_20bp,fresh_forward_2026May,392,-0.00034146480653699,-2.9912317052640325,0.0027244258298624105,-11.730675282847226,-22.232172270103057,0.3469387755102041,-0.13385420416250007,-0.19913529888515683,-0.12656722212442473,-0.18085731282249817,-0.008057718175704848,-0.00634636890325909,-0.0037841126213642748,-0.0005325308553061116,0.003805771311741803,1,0,0.0,-0.13385420416250007,0.5,0.03255449907235622
B2_price_only,R3_vol_target_gross_0p5x_cap,normal_5bp,train_2024,8736,-0.00012574333311905794,-1.1015115981229475,0.00209782866614185,-5.610053535171057,-7.078346997555976,0.5010302197802198,-1.0984937581280902,-1.326685050831531,-0.6730025335450193,-0.7390874315851459,-0.017561629910649246,-0.006589876592853049,-0.003608805418347326,1.843468235242845e-06,0.0028856761171389593,12,3,0.25,-0.47036977371033784,0.4945054945054945,0.1443506435693936
B2_price_only,R3_vol_target_gross_0p5x_cap,normal_5bp,validation_2025H1,4296,-8.889930250260915e-05,-0.7787578899228561,0.002030904885262125,-4.096951495993746,-5.623872108990585,0.48812849162011174,-0.3819114035512089,-0.5547119619892199,-0.3234768797783669,-0.4278865960934567,-0.023542495701027455,-0.005438410217715178,-0.003232552586473931,-3.8388472949365075e-05,0.002792786044878663,6,2,0.3333333333333333,-0.24450055288266528,0.5,0.14094506517690877
B2_price_only,R3_vol_target_gross_0p5x_cap,normal_5bp,recent_oos_2025H2_2026Apr,7248,-6.439806556147964e-05,-0.5641270543185617,0.0013721604431518083,-4.392583032908676,-5.921218578313207,0.4980684326710817,-0.46675717918960447,-0.4736944048990442,-0.37724239304761054,-0.38149850096231686,-0.008655038883588949,-0.004107202816058704,-0.002337967572298593,-4.842963254217627e-06,0.0020491352390555576,10,2,0.2,-0.11929679417921728,0.5,0.15688235835172923
B2_price_only,R3_vol_target_gross_0p5x_cap,normal_5bp,fresh_forward_2026May,392,-8.02827044147207e-05,-0.7032764906729534,0.0012592148003339743,-5.967249919369961,-6.830210546401183,0.49489795918367346,-0.031470820130570516,-0.10571925619093182,-0.03128269841780351,-0.10050841034188451,-0.0070095843731867915,-0.004751554095435197,-0.0020897806200178277,-7.382578053097159e-06,0.0015536286963111787,1,0,0.0,-0.03147082013057051,0.5,0.1516439909297052
B2_price_only,R3_vol_target_gross_0p5x_cap,stress_10bp,train_2024,8736,-0.00019791865490375473,-1.7337674169568915,0.002097748983759488,-8.830499381544898,-11.147789035501821,0.4826007326007326,-1.7290173692392012,-1.9048058841648625,-0.8259529963407707,-0.8536577292841869,-0.017686629910649246,-0.006651070674322922,-0.0036739383130500926,-2.383990799083619e-05,0.0028150255305791454,12,3,0.25,-0.5186336625992267,0.4945054945054945,0.1443506435693936
B2_price_only,R3_vol_target_gross_0p5x_cap,stress_10bp,validation_2025H1,4296,-0.00015937183509106352,-1.3960972753977166,0.002031969708189463,-7.340850796423586,-10.072350322310434,0.4697392923649907,-0.6846614035512089,-0.7470730731003338,-0.5002197534702196,-0.5280251243701996,-0.0236119401454719,-0.005560632439937401,-0.003309804542581168,-0.00010529839192381551,0.0027235380861121805,6,1,0.16666666666666666,-0.29569499732710974,0.5,0.14094506517690877
B2_price_only,R3_vol_target_gross_0p5x_cap,stress_10bp,recent_oos_2025H2_2026Apr,7248,-0.00014283924473734423,-1.2512717838991354,0.0013732978322112497,-9.73497552011274,-13.106110205236194,0.46454194260485654,-1.035298845856271,-1.036303350154676,-0.6473258982869288,-0.6476798054367823,-0.008780038883588949,-0.004219980593836482,-0.0023993537754662406,-9.038020811664017e-05,0.001979801561182683,10,0,0.0,-0.1751717941792173,0.5,0.15688235835172923
